20	87	60	45	8	115	10	60	73	45	92	77	37	53	101	52	27	12	71	84	40	65	56	15	59	28	
2	106	92	26	89	16	118	46	77	114	94	72	103	96	83	29	112	30	53	43	28	45	115	23	102	84	
13	5	13	20	63	83	68	77	30	51	40	72	61	67	74	42	105	114	20	74	27	81	96	104	83	83	
4	33	42	99	66	83	112	17	36	25	75	8	44	51	97	31	34	94	77	25	111	83	13	52	45	23	
108	51	9	39	28	64	33	29	51	26	64	75	30	6	41	59	3	117	88	24	96	114	67	85	89	22	
31	56	86	66	63	67	107	32	96	119	74	7	72	68	11	33	84	90	3	98	96	77	50	31	98	89	
78	105	96	106	94	85	63	38	81	41	45	17	12	69	14	116	2	67	67	92	77	84	18	66	107	1	
86	44	117	18	38	72	81	71	3	8	79	9	43	47	32	60	60	118	10	68	106	59	40	8	88	94	
30	95	77	105	99	110	54	84	55	91	34	115	99	105	35	28	40	16	47	88	72	8	102	6	81	98	
54	30	8	51	43	41	74	118	10	26	117	101	84	57	109	36	88	12	50	2	25	74	23	84	111	78	
37	48	25	84	110	43	24	91	118	31	38	95	100	13	117	58	94	114	53	94	82	57	117	41	1	78	
115	86	37	2	94	92	116	16	88	21	21	66	74	29	111	89	15	85	8	119	50	115	107	26	28	32	
19	64	77	53	92	82	116	11	113	70	18	14	23	85	16	61	17	85	112	104	37	76	41	78	75	66	
109	59	46	81	53	114	3	84	84	109	6	33	32	22	21	12	5	112	28	90	115	79	30	111	8	1	
5	52	25	15	105	48	89	20	76	42	20	25	95	32	117	67	13	88	116	114	5	104	75	70	117	115	
39	48	25	83	44	18	67	38	82	4	53	23	11	20	10	25	94	1	18	66	94	116	60	114	43	52	
14	30	34	101	80	45	88	108	46	7	82	25	12	117	64	96	20	97	31	78	74	19	54	54	33	44	
17	21	15	75	9	0	27	58	20	119	39	28	72	54	48	29	27	80	106	46	87	73	73	27	105	54	
50	19	112	75	72	108	66	17	26	96	90	113	65	88	6	74	48	11	61	83	28	114	78	77	19	12	
27	40	65	81	5	113	37	109	73	68	114	68	55	108	105	4	27	60	116	99	4	25	21	118	50	38	
117	98	22	115	65	11	113	20	103	95	70	33	94	22	91	87	43	73	2	18	104	76	63	117	47	105	
18	8	108	105	68	45	112	34	22	63	42	64	4	23	72	81	9	92	75	50	36	62	72	55	32	39	
51	107	82	111	6	28	91	83	31	89	22	9	88	84	107	27	80	38	33	117	71	3	26	69	94	3	
8	38	5	98	85	72	62	45	105	95	94	97	117	15	20	18	4	57	114	68	25	21	81	98	98	12	
65	49	116	8	93	87	105	34	93	14	85	111	101	79	102	1	51	108	106	14	118	95	114	55	9	96	
99	95	31	119	61	118	73	118	29	89	83	26	5	23	36	86	108	50	84	60	40	56	0	41	102	78	
33	84	84	24	82	91	87	119	104	105	86	119	4	24	95	12	76	47	15	105	48	104	117	44	31	9	
40	9	10	12	87	26	96	38	23	8	73	112	7	24	46	29	39	29	85	65	103	77	19	82	20	43	
58	15	109	97	106	65	76	56	36	65	79	78	105	104	30	106	17	109	72	94	23	23	54	42	81	111	
49	81	70	80	119	98	48	46	8	101	42	104	47	32	59	60	20	118	39	22	102	3	102	12	21	78	
70	41	30	2	44	84	16	35	112	12	68	50	46	114	113	37	57	35	29	6	114	97	7	62	110	85	
9	78	101	115	84	98	47	1	59	50	41	5	2	103	85	83	31	78	88	56	30	19	100	118	10	30	
118	116	119	27	42	32	93	8	74	92	111	64	61	35	58	38	116	102	105	25	81	104	13	3	48	42	
113	37	31	91	43	35	10	56	31	39	7	100	110	69	112	4	51	18	118	114	38	18	99	35	98	101	
32	87	97	61	69	45	71	38	63	48	83	50	67	42	58	0	41	12	14	32	99	15	52	22	5	26	
51	81	7	104	48	111	102	109	47	7	113	61	60	50	94	113	15	110	44	79	109	9	12	20	83	87	
89	105	30	119	38	56	110	64	110	49	25	100	111	13	75	78	112	70	67	29	17	73	17	5	10	81	
108	86	4	105	32	99	67	86	68	26	45	71	34	27	100	82	79	86	103	28	18	109	7	52	73	100	
117	36	71	105	81	109	34	27	109	7	9	83	39	82	11	25	62	51	19	53	68	62	71	99	114	109	
39	18	49	106	18	105	28	71	84	70	35	71	69	13	67	0	11	33	65	8	47	42	45	1	101	99	
43	91	61	54	84	44	110	63	19	6	18	106	76	85	53	105	47	59	103	54	34	66	25	66	76	86	
20	87	46	85	61	64	20	115	60	99	17	22	28	24	113	75	45	34	23	59	37	62	47	117	45	12	
22	1	103	113	21	30	22	62	69	113	93	113	12	60	82	119	53	6	12	50	54	76	102	116	3	92	
40	25	80	1	91	98	59	40	90	75	48	94	80	18	30	44	44	2	86	72	89	100	44	65	98	17	
31	102	51	55	74	60	74	29	13	115	84	84	29	107	28	28	23	48	47	40	77	15	83	111	87	116	
30	72	67	74	74	57	119	62	30	92	106	32	8	95	66	14	110	94	57	15	75	103	73	81	31	106	
86	104	56	99	43	116	108	117	100	77	73	21	58	94	99	80	22	107	68	50	29	112	59	108	41	71	
115	105	96	21	3	53	5	74	6	75	53	92	1	81	100	111	2	26	38	99	64	56	1	105	69	67	
103	115	7	43	10	24	22	22	64	64	41	6	38	58	97	34	81	112	15	119	39	43	41	19	52	1	
111	103	25	39	68	38	38	116	56	94	80	85	82	105	86	86	51	56	37	83	86	109	116	68	83	92	
2	14	43	14	59	84	85	73	49	105	71	111	110	32	33	8	72	58	43	55	14	27	6	47	119	42	
24	0	42	67	17	66	103	59	82	76	28	63	6	74	4	66	89	65	115	97	109	7	92	52	91	100	
19	59	70	23	78	74	67	15	62	11	101	79	51	46	93	52	38	72	94	86	8	110	118	8	95	100	
105	70	58	46	112	43	81	25	94	36	87	23	19	37	76	22	50	29	75	100	53	40	114	74	8	113	
32	17	27	10	81	21	17	66	44	4	53	89	29	115	4	59	7	118	13	118	25	42	29	10	9	113	
16	109	31	0	113	80	32	88	11	41	91	0	112	101	71	51	46	58	115	35	2	62	112	82	84	112	
49	97	98	97	3	31	97	30	63	103	101	85	68	71	90	58	113	56	99	29	80	119	112	81	38	87	
37	51	31	96	116	29	71	32	85	46	83	52	76	40	62	28	88	102	56	73	44	32	88	27	79	76	
18	67	94	27	3	113	8	101	57	11	82	74	72	75	25	38	111	116	77	111	33	9	6	14	24	74	
30	16	27	107	29	64	64	115	44	3	5	94	49	88	48	55	113	66	63	6	84	27	66	66	57	70	
68	99	18	33	24	86	51	62	39	54	12	36	88	51	22	7	1	58	66	80	58	105	21	18	25	117	
64	99	39	90	67	59	10	110	41	52	76	90	39	53	8	46	103	45	44	88	9	89	34	1	112	114	
105	28	66	46	25	76	81	33	92	65	72	55	71	46	111	81	56	90	15	42	1	17	33	109	74	118	
88	117	61	31	79	88	3	101	61	25	36	31	5	33	44	2	98	57	40	79	16	110	64	41	109	33	
15	9	7	34	5	56	47	32	37	40	75	88	82	119	49	40	93	33	38	39	66	66	7	99	65	85	
31	61	112	3	112	21	69	99	77	38	8	58	75	38	103	8	111	13	28	47	82	31	9	64	90	71	
28	99	58	17	93	83	18	44	84	53	65	51	95	107	30	119	97	9	22	115	87	42	40	83	36	0	
77	73	36	110	27	21	53	108	16	49	1	63	99	78	16	74	94	55	51	5	8	24	75	32	15	74	
112	84	50	54	69	94	28	59	97	113	29	6	65	95	3	61	112	3	63	24	56	14	50	20	26	93	
29	93	2	11	15	64	110	104	25	90	77	117	86	105	44	107	86	93	67	40	18	57	103	61	97	52	
8	110	105	63	3	38	10	3	66	63	60	16	110	19	64	20	55	51	52	62	50	73	96	94	113	11	
14	115	49	119	31	80	85	13	31	92	95	30	90	76	79	87	9	47	20	58	85	62	15	89	12	47	
63	95	16	117	70	37	52	77	67	86	43	38	105	8	97	54	69	39	3	6	77	80	74	1	75	87	
106	46	8	45	89	111	30	73	34	86	14	114	81	43	112	6	50	68	17	98	82	74	15	79	23	59	
7	101	59	18	15	55	75	87	32	74	79	116	11	115	2	61	69	68	32	43	53	35	23	45	106	32	
7	115	73	72	59	105	43	26	89	45	102	14	78	109	58	117	42	119	116	73	11	87	79	42	118	62	
86	57	40	69	102	21	82	39	96	103	91	51	60	84	31	62	33	64	53	52	18	49	23	87	50	87	
99	54	48	93	46	67	37	44	71	9	90	77	89	95	79	25	99	62	119	15	50	107	7	96	110	33	
108	19	17	30	100	24	60	112	68	115	44	36	81	48	9	99	75	101	79	26	107	16	94	36	30	69	
4	78	73	60	3	22	84	78	84	113	115	18	106	40	103	0	60	102	44	0	58	65	27	24	33	90	
32	89	57	75	22	100	59	60	62	47	72	17	22	38	117	36	110	111	3	26	93	46	107	45	98	114	
54	78	56	34	10	28	33	48	40	5	59	96	26	16	103	76	35	117	70	104	103	106	6	20	33	27	
91	44	67	44	33	88	0	6	76	88	110	84	74	112	79	24	1	108	102	63	115	0	14	38	96	23	
102	24	34	30	41	45	27	35	43	72	2	7	85	61	69	14	9	61	73	55	89	47	108	108	90	93	
99	80	54	48	104	23	111	25	84	79	55	54	82	17	44	52	59	4	89	55	6	102	96	60	87	72	
