97	93	133	178	14	156	89	67	110	50	
122	48	25	172	184	27	124	62	108	79	
6	78	8	168	146	93	39	5	26	171	
178	46	98	186	38	53	25	131	169	141	
75	0	51	137	8	31	55	120	136	167	
64	119	30	177	80	2	89	142	169	9	
117	96	161	155	144	86	169	89	101	27	
70	113	90	97	46	98	24	9	76	23	
5	178	172	112	40	188	179	6	109	74	
49	52	41	175	134	185	164	46	36	66	
132	88	29	26	132	160	182	17	7	159	
90	69	128	35	88	76	40	11	161	97	
42	31	39	46	46	149	53	123	17	74	
162	96	160	43	113	151	3	126	113	82	
64	60	182	7	86	3	9	162	160	157	
143	47	27	64	181	177	78	60	71	68	
185	137	157	134	109	177	19	143	180	99	
159	57	121	173	128	112	174	114	106	116	
30	102	26	125	82	53	47	78	104	9	
39	86	10	165	110	36	170	37	109	23	
78	171	37	121	157	27	115	174	180	188	
43	100	86	63	71	76	29	48	34	31	
100	58	139	105	97	160	153	92	20	174	
169	71	44	90	82	40	5	13	180	88	
139	7	16	91	6	169	170	162	175	158	
33	146	47	146	106	154	117	40	6	117	
11	12	63	71	169	54	182	70	143	37	
23	13	37	149	0	155	91	183	89	62	
8	151	140	46	84	90	161	54	63	55	
118	83	162	70	102	138	182	42	93	154	
22	150	143	81	137	52	149	92	95	76	
123	45	165	156	88	151	27	98	174	146	
160	167	24	36	145	87	70	27	72	66	
114	64	23	135	102	7	79	157	118	20	
139	172	27	176	34	20	113	51	64	61	
47	29	53	185	34	152	43	154	76	31	
46	146	103	171	78	33	100	188	126	110	
55	41	8	66	115	165	35	138	85	173	
139	78	113	131	57	45	16	164	26	62	
134	71	13	174	87	93	69	161	79	144	
147	27	126	122	68	51	53	37	15	189	
83	71	174	64	125	170	68	33	179	69	
91	45	175	13	103	182	74	142	64	119	
31	98	51	16	176	72	94	102	167	3	
60	99	178	19	187	16	61	61	174	144	
121	32	72	62	176	48	137	83	120	100	
173	34	110	59	174	141	122	27	9	10	
3	107	66	63	136	155	10	141	175	182	
52	133	39	19	111	146	75	139	147	133	
172	45	68	91	71	30	70	125	0	81	
21	137	175	19	94	21	21	90	141	86	
16	91	150	104	127	158	134	178	5	0	
106	102	177	166	183	61	113	73	66	144	
82	46	152	182	80	128	103	187	96	64	
130	149	3	116	163	142	105	189	1	141	
188	24	60	4	147	20	23	157	84	89	
63	106	81	164	76	78	95	52	134	109	
75	101	55	169	17	172	33	131	126	189	
162	185	35	104	154	119	178	111	59	49	
132	133	95	135	119	146	77	44	98	7	
86	181	140	16	126	69	128	116	65	166	
165	177	155	129	28	166	158	98	11	67	
153	186	157	129	114	99	142	103	145	11	
179	115	133	80	92	7	162	139	152	95	
119	111	16	2	166	94	163	97	158	37	
112	90	164	23	35	46	75	74	133	97	
64	128	67	90	140	22	64	122	97	172	
118	121	116	25	87	154	137	25	2	64	
179	134	34	148	183	103	22	60	153	29	
95	156	133	115	165	174	47	109	124	2	
110	145	135	129	29	113	13	107	60	21	
160	133	183	33	189	148	40	59	183	182	
117	60	110	142	17	37	62	5	69	109	
36	49	75	63	16	50	113	35	84	7	
174	167	88	175	172	128	47	28	40	11	
87	181	93	49	102	99	140	81	112	35	
69	62	172	157	139	179	19	138	31	13	
108	112	63	10	15	55	63	7	153	13	
93	88	128	132	8	77	114	135	153	42	
159	137	98	117	9	123	42	34	124	0	
62	146	20	107	62	98	60	57	91	43	
149	89	39	173	42	94	16	19	100	159	
143	19	122	25	166	24	0	97	72	111	
110	65	71	137	149	41	15	48	89	108	
186	142	150	24	14	179	14	33	22	37	
168	74	54	152	92	135	164	71	137	159	
165	52	11	129	35	108	175	15	153	175	
139	93	68	152	149	54	36	133	121	28	
160	158	118	118	139	122	99	76	57	44	
0	6	75	168	10	75	181	86	12	168	
106	45	180	179	70	49	180	111	35	86	
170	47	85	48	80	147	94	72	176	37	
22	99	50	168	170	134	158	124	107	71	
53	45	107	111	177	72	62	149	37	176	
127	71	61	9	8	97	42	189	171	185	
59	178	34	147	172	175	160	165	7	119	
53	2	20	9	155	172	9	160	166	43	
50	34	88	156	176	93	34	116	136	67	
44	30	62	76	22	22	170	168	137	120	
152	80	164	141	41	123	116	61	102	189	
