85	10	25	98	92	19	37	36	26	95	83	90	
62	23	48	98	81	66	5	51	6	48	98	98	
3	16	54	14	49	39	4	7	38	16	87	16	
83	14	64	62	10	63	96	5	14	87	5	39	
14	52	10	75	77	70	11	80	22	90	3	7	
89	81	24	55	38	75	44	16	82	49	79	26	
58	76	62	81	31	96	55	94	99	5	36	29	
93	78	40	15	68	63	65	22	32	37	89	79	
38	86	64	52	1	3	88	4	54	95	55	32	
20	12	22	44	39	61	6	55	60	59	35	45	
13	73	6	7	1	84	97	88	62	43	99	98	
84	88	18	19	7	32	95	8	87	2	4	13	
16	20	18	31	48	65	28	30	23	35	60	6	
70	13	43	66	89	33	24	16	44	1	78	72	
5	87	80	72	11	15	27	45	22	53	94	28	
71	25	57	72	41	96	92	24	22	60	0	8	
68	39	76	93	27	17	46	43	63	64	28	68	
24	1	98	51	18	74	3	22	88	6	96	33	
65	81	30	67	77	42	59	35	42	11	99	58	
10	16	49	11	50	67	96	32	69	24	46	72	
80	17	0	86	58	33	16	81	59	87	13	97	
98	42	16	67	56	3	0	77	21	67	55	53	
45	76	56	68	96	31	45	15	23	99	95	26	
71	25	5	70	28	68	47	73	19	72	63	95	
77	52	9	72	88	89	96	37	21	18	24	81	
68	66	45	81	87	17	62	60	74	54	88	42	
52	69	34	43	23	41	37	36	10	67	40	29	
4	15	65	58	57	59	16	65	37	26	34	50	
21	85	58	87	39	1	28	69	46	50	87	31	
18	61	13	78	62	58	22	62	35	88	5	29	
86	77	11	6	19	74	26	90	89	12	27	31	
17	22	89	16	91	55	69	17	64	59	55	4	
98	82	70	78	46	53	81	46	68	26	22	91	
26	42	31	0	82	70	85	8	78	51	48	51	
14	88	38	66	81	51	35	75	53	67	30	5	
6	97	39	60	94	24	41	24	10	35	68	85	
49	35	83	38	1	43	79	10	11	60	48	57	
21	57	22	11	44	12	8	52	9	64	45	84	
20	76	27	57	19	36	5	20	25	46	22	45	
38	67	77	68	72	5	96	97	20	74	59	7	
79	19	81	45	1	83	14	5	35	86	86	67	
41	58	63	90	35	73	50	54	81	21	79	34	
66	73	18	56	98	90	66	84	53	43	41	94	
40	17	67	73	50	86	32	8	40	28	89	3	
50	43	19	60	62	76	79	7	16	82	41	5	
19	80	24	29	10	11	16	34	32	66	23	45	
22	64	34	66	64	51	83	18	7	39	20	23	
41	49	51	45	63	46	75	53	24	0	80	80	
51	97	85	93	47	67	94	68	15	64	68	60	
42	94	66	20	37	54	31	95	86	63	6	90	
34	74	66	34	23	94	86	23	28	79	97	91	
47	60	80	4	20	13	73	18	60	73	28	41	
13	21	82	8	45	63	49	82	87	39	95	22	
89	75	66	58	44	66	56	16	22	79	78	6	
86	57	38	16	23	5	79	76	46	34	90	42	
98	48	46	6	98	99	25	24	78	27	57	78	
60	66	10	76	58	6	18	25	0	86	88	47	
3	33	83	70	57	14	78	66	58	42	20	66	
72	27	98	80	14	25	90	47	35	55	39	28	
86	93	23	14	63	38	76	85	57	13	30	71	
42	57	32	2	3	30	47	41	36	14	40	2	
50	57	77	5	78	53	10	83	97	95	14	85	
94	91	21	32	51	54	74	62	72	19	62	4	
58	95	72	21	99	34	0	62	48	60	59	79	
88	40	80	93	97	28	5	98	22	82	5	83	
38	40	14	76	75	96	45	35	55	54	30	79	
81	90	66	28	86	61	38	54	6	40	13	18	
25	37	11	44	82	15	46	49	47	61	19	69	
8	83	33	83	42	50	13	58	45	13	97	49	
62	84	45	1	47	85	45	58	61	33	16	28	
71	30	22	1	36	48	48	32	71	90	73	24	
16	11	33	60	76	61	35	67	5	78	25	89	
52	46	59	25	52	97	9	89	64	99	57	88	
34	26	49	66	39	24	55	59	67	94	87	54	
41	92	46	64	24	66	44	26	12	65	76	92	
16	96	9	12	22	94	89	7	70	9	70	43	
49	16	29	63	92	94	62	7	52	12	35	59	
97	13	60	43	76	24	80	6	76	34	72	97	
20	47	12	51	74	9	28	30	64	51	28	99	
16	0	90	16	11	87	26	89	70	94	72	61	
76	28	75	94	72	32	98	43	11	38	35	83	
32	0	57	96	28	74	35	49	25	19	52	53	
59	22	82	60	77	78	85	56	59	38	33	94	
36	25	44	15	67	18	94	99	43	41	64	37	
47	19	32	56	77	87	27	97	55	25	44	69	
0	68	89	96	85	88	45	6	68	70	97	9	
55	13	29	83	86	85	46	36	70	19	61	89	
10	49	39	1	60	64	85	45	62	60	71	16	
95	87	48	68	12	26	21	0	83	5	83	83	
67	46	89	26	96	10	67	10	30	76	52	25	
1	31	10	63	74	47	39	96	5	39	86	85	
36	6	89	57	40	59	2	71	24	48	64	10	
71	52	82	16	99	5	59	72	39	25	70	75	
94	52	10	14	74	28	91	46	60	68	51	64	
50	67	0	4	3	37	3	13	67	21	70	8	
99	23	15	35	73	72	87	25	41	3	35	76	
94	1	18	6	36	19	86	28	64	30	42	44	
83	44	35	63	61	4	42	81	4	50	84	86	
81	39	39	17	54	37	30	59	11	64	33	17	
40	88	83	38	91	74	91	33	56	22	82	32	
