8	9	15	0	20	4	3	38	6	30	11	0	18	28	25	22	11	24	39	0	33	30	3	36	26	31	15	30	
0	20	20	2	27	17	7	17	6	35	20	6	28	7	23	20	13	33	17	30	12	14	23	34	32	22	39	11	
2	1	36	1	30	37	24	39	2	33	33	9	27	18	28	8	31	31	30	36	14	18	10	5	2	22	28	13	
37	32	12	5	17	11	39	19	18	20	15	21	32	14	10	37	1	11	0	16	11	17	6	36	23	20	39	22	
17	5	18	22	20	7	7	0	10	9	11	31	25	13	28	15	1	37	30	39	10	12	3	34	35	24	1	17	
29	2	5	14	38	23	29	7	9	39	35	21	2	31	30	1	15	29	27	34	27	8	8	13	12	25	1	33	
28	26	19	21	12	33	30	1	36	8	32	14	8	29	4	35	29	9	18	21	1	31	32	33	31	20	38	17	
2	13	30	10	9	33	2	22	9	28	8	18	0	28	9	30	21	12	7	12	6	35	20	23	25	0	31	34	
4	12	34	25	23	20	15	16	15	18	9	23	6	15	6	30	14	23	26	11	13	9	39	21	17	1	0	35	
20	27	37	22	3	38	33	24	1	3	15	8	9	9	3	28	8	31	13	17	9	29	7	1	34	23	16	9	
35	22	34	22	15	37	37	4	19	37	14	3	3	21	34	38	12	26	29	17	20	15	39	22	13	1	6	12	
25	34	39	37	16	0	5	35	28	25	28	6	22	4	7	28	9	31	21	21	3	9	34	34	4	4	26	26	
8	1	1	25	38	31	38	21	27	1	30	13	33	3	28	25	8	33	22	8	39	28	19	26	27	10	0	11	
14	25	18	33	35	15	37	2	6	9	35	36	25	30	25	26	16	16	27	32	6	38	32	28	33	8	24	17	
0	1	1	9	12	34	17	38	20	17	38	21	19	37	10	31	13	36	10	38	39	11	21	24	19	25	9	19	
26	24	24	6	13	25	34	39	28	20	13	14	23	17	24	29	35	22	29	18	35	29	20	11	32	32	4	5	
12	28	4	33	8	15	16	28	22	32	15	25	8	26	17	36	31	36	38	30	16	8	34	8	1	22	5	22	
17	12	14	27	5	28	39	26	6	18	19	15	8	16	12	11	14	9	2	22	9	22	6	36	0	0	12	31	
0	19	23	20	13	2	30	13	1	13	36	10	8	20	29	21	39	15	5	25	17	12	11	30	24	3	34	11	
37	17	15	32	15	15	14	32	31	7	8	23	4	3	8	14	18	18	3	24	6	23	21	15	20	23	16	16	
25	31	23	16	13	32	16	10	8	0	32	22	37	14	17	31	11	34	38	0	0	6	0	20	33	37	9	10	
13	31	29	9	32	30	24	6	2	24	2	31	31	9	39	18	10	12	28	39	18	22	12	14	39	15	0	31	
5	21	13	13	31	7	14	5	23	19	26	9	26	37	9	35	25	13	17	8	9	28	5	19	12	10	4	27	
25	38	23	35	38	35	12	35	14	36	0	16	13	36	18	21	8	12	26	35	17	2	16	21	24	18	8	25	
22	28	35	35	19	17	18	36	31	19	4	2	5	9	22	13	12	4	18	6	7	0	32	3	4	10	8	19	
26	11	18	35	19	38	5	35	17	4	4	0	5	17	31	6	26	26	5	33	0	38	14	32	5	30	31	23	
22	10	15	8	3	10	6	13	8	6	14	13	15	10	33	17	19	1	10	33	8	4	39	23	14	7	12	32	
37	25	3	34	34	15	7	39	23	27	1	29	32	30	9	14	2	7	30	3	22	38	24	0	35	26	18	36	
