32	1	52	56	6	30	6	56	44	54	22	11	17	40	16	59	34	24	51	30	18	54	
13	49	12	21	15	37	9	30	12	26	15	59	2	1	53	20	15	14	30	21	46	51	
8	18	14	37	8	8	20	29	24	50	48	10	10	4	39	37	57	32	56	1	2	7	
37	51	40	38	29	51	29	58	47	5	25	41	34	6	14	52	40	42	41	48	22	55	
31	33	10	49	32	57	4	58	50	16	15	12	56	29	59	34	10	27	44	44	24	6	
39	56	1	9	57	57	13	0	58	53	36	38	43	20	36	10	3	25	15	36	36	22	
49	4	18	40	4	58	30	20	9	16	21	4	0	41	28	3	20	3	40	0	21	49	
31	18	7	3	45	25	48	42	30	40	23	19	17	21	40	52	50	13	28	20	52	33	
37	5	5	58	58	12	48	24	49	40	34	19	27	46	39	23	26	57	19	47	14	51	
12	52	53	1	45	15	37	45	57	41	52	1	36	12	0	27	39	32	53	8	12	16	
22	54	44	18	28	11	48	37	19	51	27	34	32	6	2	19	36	47	27	21	30	1	
44	52	16	25	32	53	20	45	24	23	46	40	40	35	7	38	1	39	12	11	35	11	
21	49	20	12	9	15	54	40	30	33	35	18	3	41	47	34	3	39	28	46	34	38	
55	2	50	40	10	18	54	20	54	46	23	23	26	17	56	24	51	35	21	41	3	6	
10	24	25	41	57	34	58	48	13	7	2	39	18	55	46	49	50	42	19	48	18	59	
25	16	30	35	9	42	3	48	21	29	3	29	29	31	31	14	51	33	57	36	48	41	
10	28	34	24	26	35	47	5	3	55	21	33	49	55	20	49	7	24	40	29	39	56	
27	19	40	14	46	25	5	28	37	28	39	51	42	27	11	58	40	4	30	46	25	46	
22	48	28	39	26	40	34	44	23	22	31	55	41	56	45	5	41	56	42	6	40	32	
42	46	46	20	45	34	46	39	34	24	30	39	10	16	35	15	37	9	41	34	2	12	
25	38	2	27	37	11	2	5	42	31	30	18	49	55	2	19	19	56	17	4	39	27	
25	34	54	46	30	20	19	29	27	29	9	46	22	17	37	50	29	14	24	40	25	25	
2	19	44	10	7	35	43	49	34	57	17	59	33	57	52	49	7	2	18	19	5	2	
41	54	13	19	31	28	19	6	20	5	27	38	42	20	35	5	19	15	16	48	47	40	
25	9	49	44	11	34	47	18	20	15	31	54	32	57	49	32	11	59	35	9	6	11	
28	8	42	42	52	50	11	16	34	56	37	8	59	10	21	48	23	5	18	53	27	5	
52	1	34	18	19	17	50	37	34	43	10	20	41	22	21	26	37	58	42	16	50	58	
59	17	47	36	57	50	36	8	34	55	32	53	6	49	59	22	52	13	58	36	29	42	
15	13	39	59	48	1	31	52	7	1	45	35	48	19	50	10	2	56	0	13	32	33	
18	26	40	52	22	26	56	14	20	42	42	15	46	58	58	42	34	43	21	12	13	11	
55	16	20	40	51	25	9	29	1	40	13	13	22	4	44	58	11	35	59	57	2	52	
5	29	1	28	34	54	7	39	10	9	2	15	49	58	55	35	4	41	41	58	15	17	
32	22	34	39	42	6	19	47	36	4	10	34	19	7	7	49	47	53	9	53	0	21	
36	48	48	34	34	56	1	55	0	59	39	46	48	16	3	12	11	28	19	34	51	52	
55	0	30	47	25	16	46	20	57	14	10	24	55	25	15	14	21	13	9	15	14	16	
29	1	33	59	11	3	12	28	45	11	56	27	30	13	54	18	45	16	20	56	2	48	
30	26	31	3	53	57	5	20	6	4	46	34	24	31	59	9	51	20	39	16	44	18	
19	3	14	24	6	3	43	38	40	4	1	7	22	24	9	45	48	59	42	50	27	31	
56	35	32	13	35	44	27	45	42	55	29	24	36	54	40	28	29	13	48	50	31	29	
11	15	38	52	47	44	31	21	8	33	49	15	41	56	40	14	43	0	53	14	9	17	
12	48	28	19	42	27	19	32	13	28	23	14	26	55	44	14	40	11	32	22	58	48	
58	58	43	19	52	48	39	38	6	57	59	22	26	20	50	51	55	46	47	40	2	16	
50	37	49	38	18	54	53	52	49	33	16	47	16	11	10	25	55	23	0	50	29	24	
46	20	1	14	15	10	16	5	24	45	47	2	54	43	56	0	17	42	1	38	25	46	
6	14	37	55	57	50	3	6	37	30	27	21	23	11	8	2	28	27	9	41	15	51	
17	35	43	19	1	36	46	32	11	15	18	56	56	54	53	18	24	25	32	32	2	21	
52	3	20	42	32	2	52	40	3	0	32	55	59	12	36	26	20	58	54	8	23	53	
24	26	59	27	14	16	33	9	7	3	16	49	50	43	43	54	42	19	40	43	43	26	
43	59	28	49	0	17	4	47	58	52	13	12	35	14	34	27	57	59	58	35	47	49	
6	49	26	10	35	24	28	35	48	34	23	8	35	23	8	48	59	17	54	59	39	23	
49	27	10	46	35	0	19	25	29	24	25	8	57	4	38	5	1	5	33	8	16	47	
54	34	1	20	47	57	4	56	58	35	13	56	56	12	32	26	1	33	26	57	2	47	
35	38	41	9	41	23	57	4	50	12	4	45	19	0	26	56	27	33	57	0	43	36	
3	22	43	47	41	12	15	5	17	3	29	38	54	44	14	56	0	41	36	34	51	40	
26	40	46	54	28	40	45	10	11	40	52	51	9	24	43	4	10	19	50	7	14	30	
2	3	2	33	39	24	3	15	41	51	58	29	14	18	42	38	6	53	29	22	30	28	
45	13	27	43	4	12	46	37	14	55	49	40	23	53	13	16	58	41	27	14	4	50	
42	25	6	27	3	46	41	49	41	37	52	54	0	48	17	54	8	59	35	1	46	57	
28	25	42	10	57	18	41	34	6	3	7	43	48	7	18	27	31	58	53	26	58	35	
15	7	54	52	40	49	2	56	11	48	36	44	42	30	14	48	15	26	5	45	52	43	
55	30	17	50	56	36	54	10	30	48	4	24	5	11	51	12	13	40	46	47	41	38	
2	7	30	32	40	41	18	40	57	50	27	36	21	10	54	24	29	6	52	12	47	44	
