78	85	98	77	65	47	80	12	17	61	96	92	87	84	68	74	91	68	
39	41	46	37	72	59	12	53	53	75	50	96	82	19	91	20	30	92	
63	46	14	72	25	87	65	88	30	4	67	16	23	9	65	53	35	92	
35	22	19	71	93	86	75	67	18	25	82	20	83	73	24	30	80	97	
44	54	84	35	84	43	25	76	7	5	43	13	97	24	79	39	19	24	
66	82	75	52	72	67	49	96	11	13	16	58	79	39	90	74	51	61	
22	10	27	37	84	50	9	49	0	43	79	46	89	15	11	55	97	58	
47	20	73	76	92	74	51	19	65	94	0	83	80	78	57	88	8	0	
25	29	23	69	12	20	28	81	68	10	34	82	69	81	11	86	32	15	
83	74	21	27	9	29	25	32	88	35	87	66	36	4	87	94	92	81	
97	64	36	14	25	84	4	89	7	74	40	43	90	71	56	32	54	50	
47	69	90	19	55	47	34	67	3	43	50	21	34	90	23	30	49	6	
35	64	4	2	51	72	51	51	59	70	90	92	54	82	52	42	83	66	
21	9	88	68	74	74	29	54	6	75	43	87	23	88	63	8	5	92	
9	80	35	7	13	6	59	59	85	2	38	31	7	67	41	91	95	4	
4	28	84	13	63	27	3	81	68	65	76	6	6	43	21	97	96	11	
87	53	33	19	63	99	48	53	31	16	24	92	65	27	2	39	37	65	
96	28	44	95	66	97	87	47	4	35	31	16	66	35	27	60	65	18	
29	15	51	35	70	46	34	45	0	2	66	96	81	48	20	54	86	2	
96	43	43	60	67	48	75	4	50	50	73	87	30	67	73	86	89	59	
92	78	39	24	18	32	18	70	22	88	48	31	77	81	18	8	41	75	
87	63	86	5	75	61	50	54	26	25	60	3	93	62	3	90	31	11	
81	42	57	43	92	11	40	0	6	57	45	24	41	17	95	54	66	48	
81	83	21	61	59	95	39	34	75	19	88	27	85	57	64	43	16	64	
94	59	12	94	63	17	12	38	50	46	56	19	8	36	77	1	27	24	
94	86	8	92	52	52	50	36	6	41	95	51	85	80	37	17	51	20	
77	93	59	15	64	10	22	97	0	66	54	47	16	86	91	67	68	36	
98	38	50	59	30	57	29	27	74	73	84	57	62	98	33	78	98	55	
