6	3	12	18	13	1	10	18	12	15	6	2	3	12	0	9	3	6	16	16	1	4	17	11	0	5	
3	4	0	19	10	0	9	7	6	17	5	10	16	1	18	14	11	10	16	16	19	10	7	13	7	5	
18	3	6	1	14	14	9	6	7	0	16	0	6	10	3	19	12	9	0	1	3	14	10	14	13	10	
2	13	6	2	2	15	0	11	10	7	11	17	3	9	11	6	4	3	5	6	1	2	6	14	10	9	
11	18	4	9	2	12	11	14	6	5	4	5	3	3	8	11	17	12	2	1	10	17	5	2	3	5	
12	4	3	14	7	2	16	0	5	16	15	2	0	0	7	13	6	19	6	11	13	14	16	13	13	11	
11	14	11	5	12	12	6	7	14	16	14	16	3	14	16	1	1	11	9	4	8	0	12	14	19	8	
7	7	5	17	18	13	2	16	2	15	19	15	1	13	9	13	3	18	3	13	3	14	2	15	8	10	
10	9	18	4	17	13	13	12	12	5	7	1	6	3	11	9	16	19	2	17	15	16	15	1	13	18	
16	13	11	19	15	17	9	11	3	11	4	3	3	2	4	3	13	2	17	12	1	11	12	10	1	19	
4	1	5	5	0	19	0	16	1	18	9	10	15	12	12	2	8	1	1	8	14	0	16	16	14	14	
8	0	19	16	14	16	16	5	17	13	2	9	7	2	18	4	14	8	7	6	18	12	1	19	0	16	
1	0	16	3	9	18	9	13	8	7	8	14	19	3	3	14	15	16	4	11	7	14	19	13	15	18	
18	4	15	10	7	11	17	3	0	11	2	7	18	6	8	10	4	11	13	16	16	12	0	19	0	4	
5	16	11	2	7	0	11	3	6	10	15	8	12	12	17	0	5	14	13	14	14	13	14	18	14	15	
11	10	13	16	19	3	18	12	14	6	8	9	19	6	14	5	18	4	15	17	15	15	10	14	14	14	
15	19	10	15	2	4	1	1	17	10	1	6	16	4	5	19	6	14	16	18	11	1	18	15	1	17	
2	11	5	7	3	13	6	5	16	2	9	4	4	9	4	16	6	16	1	4	10	18	12	6	16	6	
5	14	14	0	11	19	10	11	6	10	14	4	16	16	19	3	8	2	14	5	7	0	9	13	15	15	
15	15	10	0	15	1	16	19	11	12	0	12	2	5	17	10	6	11	12	10	4	11	1	15	14	18	
2	16	4	1	16	5	0	1	9	0	19	13	13	4	0	3	10	5	15	1	6	8	0	14	3	8	
7	4	9	6	12	3	16	17	13	0	6	7	19	1	9	1	10	6	2	14	5	8	9	12	9	17	
17	3	19	0	4	14	4	4	12	11	5	17	18	3	12	10	7	8	2	6	17	5	1	6	12	0	
18	8	10	14	11	11	6	11	3	2	0	0	2	14	18	7	12	16	11	18	15	8	9	5	16	1	
18	6	0	2	19	3	4	15	16	3	11	1	1	17	4	11	15	2	11	10	16	1	17	12	19	10	
4	5	11	13	14	14	11	18	3	7	0	18	6	9	12	15	15	17	2	12	19	12	0	16	5	0	
8	14	9	12	16	3	4	5	5	8	19	16	5	3	13	16	9	13	8	4	2	18	16	2	10	12	
6	13	19	5	0	17	3	5	3	17	15	5	7	12	14	19	19	17	15	18	19	9	0	1	10	3	
17	0	10	4	15	6	12	17	13	15	6	3	6	2	7	6	15	4	9	2	4	13	2	6	18	15	
13	6	3	1	1	0	10	0	16	3	10	10	10	2	10	8	17	4	7	14	5	0	10	15	5	19	
10	7	9	10	5	18	15	19	3	1	8	8	4	16	4	12	8	3	14	13	9	14	7	11	0	1	
6	3	16	8	13	16	16	4	14	7	9	7	5	13	13	14	7	15	19	6	16	13	19	5	3	9	
15	19	6	8	7	1	1	7	14	5	7	19	10	0	4	13	2	10	10	14	7	0	15	0	16	11	
13	4	8	8	9	4	19	12	14	7	6	12	14	3	11	3	19	6	16	16	8	14	11	18	7	16	
15	10	7	16	19	0	3	16	12	1	17	6	18	5	13	8	15	2	2	11	12	19	19	16	5	7	
16	16	4	17	4	6	16	0	15	19	7	11	1	17	5	4	18	9	15	6	9	16	16	6	11	1	
9	7	13	1	3	18	7	0	18	1	9	8	1	10	15	12	5	1	0	15	17	16	4	15	3	15	
19	17	16	8	15	15	1	8	10	18	17	4	13	13	17	8	13	2	12	9	4	4	16	2	0	15	
6	1	7	17	5	4	19	5	6	17	6	2	8	14	18	1	3	13	18	16	8	0	17	13	7	1	
5	18	1	10	5	19	14	12	0	6	14	5	9	15	4	12	10	1	8	1	13	4	10	10	11	13	
19	6	17	3	0	9	18	12	12	13	7	17	3	0	2	15	13	6	12	7	5	18	5	5	2	8	
2	6	4	14	11	11	15	14	9	6	10	9	4	8	16	18	17	8	3	1	17	4	3	10	1	6	
16	13	15	14	0	13	15	15	10	10	7	15	8	4	5	9	13	2	6	2	5	19	4	8	13	16	
5	4	11	3	0	2	15	12	6	19	2	15	10	15	12	9	5	17	1	0	8	8	0	11	12	11	
4	10	12	9	12	4	3	0	10	11	5	1	9	17	12	5	7	9	0	6	6	4	19	16	15	18	
7	19	17	8	6	15	4	9	5	19	2	6	2	3	16	7	19	5	2	0	8	12	0	0	12	0	
16	2	9	17	13	14	18	18	15	6	9	14	18	14	10	11	10	9	19	15	8	3	0	0	18	17	
14	11	8	13	4	10	19	15	17	11	8	3	5	6	10	0	0	15	2	14	9	11	8	18	12	10	
14	19	18	9	1	13	11	15	0	6	2	14	1	4	17	0	11	15	15	13	2	19	7	14	15	17	
12	17	19	11	15	4	16	3	18	12	11	12	2	4	15	16	19	2	15	4	8	18	19	12	10	13	
11	18	3	5	10	12	4	8	17	11	0	2	15	15	11	14	12	8	15	5	18	11	2	9	10	7	
6	1	4	11	16	5	13	1	6	14	10	8	8	0	1	19	17	12	17	19	19	13	16	16	10	3	
9	11	5	8	12	6	16	10	9	5	2	17	8	9	15	6	7	0	10	14	15	6	4	18	18	19	
16	11	15	5	8	1	11	16	6	9	10	0	17	17	10	4	7	9	12	2	3	8	3	15	0	8	
11	13	4	7	1	10	7	3	1	1	0	5	4	13	2	17	17	2	5	10	12	5	13	14	17	10	
0	9	11	13	11	8	9	2	1	0	7	18	12	13	14	12	6	9	17	4	1	17	3	15	13	0	
15	8	18	10	3	15	17	17	10	9	2	4	13	16	4	9	15	13	6	13	10	12	3	1	6	7	
19	12	2	12	7	4	14	1	19	15	6	17	2	3	13	1	7	6	15	0	0	5	14	5	15	11	
13	4	6	10	2	16	11	6	16	4	5	5	1	12	11	16	10	7	11	1	11	19	0	13	19	1	
1	17	15	16	1	12	7	17	7	16	1	1	10	7	19	3	15	5	5	0	16	17	16	5	5	12	
