78	44	63	56	63	11	36	52	55	42	22	0	44	36	13	5	7	18	13	5	7	68	71	13	24	5	79	85	29	49	61	33	1	69	63	48	0	81	14	45	61	38	73	73	9	19	84	71	
67	15	45	3	83	8	57	32	83	47	49	71	59	9	73	12	26	18	41	13	67	11	25	8	61	64	38	68	39	6	70	89	18	88	21	24	64	67	70	15	3	7	21	28	54	88	61	2	
47	43	77	11	4	0	19	15	63	81	54	6	55	40	58	38	41	35	51	42	74	47	60	5	36	70	0	16	73	32	0	79	84	15	20	8	18	11	74	74	52	27	1	57	61	75	47	55	
55	22	68	73	30	21	60	67	12	40	25	25	4	5	17	5	78	67	56	36	57	68	7	84	57	89	33	55	62	29	37	11	26	70	38	59	75	70	1	32	16	31	52	33	62	34	26	53	
49	51	11	64	88	34	75	30	25	73	38	37	54	1	14	54	0	45	14	5	77	86	75	23	77	7	77	2	37	20	20	89	57	44	78	10	37	16	8	1	72	59	48	7	34	7	72	60	
68	39	9	74	39	32	74	44	60	78	4	36	52	27	44	47	9	62	4	80	22	45	51	28	21	22	70	47	48	62	79	22	18	46	84	72	72	56	63	42	54	55	32	13	27	10	14	15	
57	26	33	31	47	40	21	15	60	2	4	46	87	87	53	49	70	14	22	33	60	39	5	61	38	43	3	56	23	86	57	3	18	78	67	31	53	34	84	39	18	0	63	84	52	84	21	28	
68	74	42	5	88	39	38	50	53	18	31	75	47	12	89	42	32	79	40	44	32	53	20	82	33	77	63	89	69	36	44	18	62	60	57	6	56	88	79	38	40	42	80	72	87	17	84	4	
30	34	61	27	47	20	80	17	40	2	10	38	66	72	74	23	47	82	86	5	36	27	9	61	56	45	14	30	39	74	56	33	52	13	15	35	27	18	9	45	73	20	89	49	23	29	53	33	
15	16	34	9	9	54	42	36	24	14	17	77	63	55	59	0	47	52	74	57	8	38	69	8	14	7	68	40	58	38	76	27	28	0	51	63	27	50	64	68	45	85	36	43	31	19	61	10	
40	22	82	59	6	57	23	70	74	10	18	17	19	71	44	83	11	59	62	55	7	73	4	6	89	13	57	75	33	65	77	29	28	85	12	70	23	85	60	81	12	13	64	45	50	19	72	85	
0	65	13	2	59	9	61	70	73	30	26	25	75	86	12	64	30	24	50	82	47	49	30	15	69	36	26	26	75	44	32	29	14	66	82	13	85	11	11	57	3	62	26	3	30	83	8	8	
7	36	80	12	36	21	41	77	88	29	24	80	66	64	64	36	63	78	22	32	51	53	57	72	79	52	3	88	55	10	83	71	40	6	26	70	86	69	26	12	27	4	78	0	60	24	37	25	
0	39	44	7	23	74	58	73	24	61	9	6	34	52	73	62	38	31	64	68	29	25	60	17	6	42	19	76	30	67	78	79	53	3	4	29	69	88	8	39	76	25	50	77	60	12	82	4	
44	65	66	43	53	57	21	48	24	79	1	19	88	37	45	78	45	88	88	48	54	62	5	89	25	19	6	70	62	87	88	64	10	83	47	25	46	26	54	30	0	83	63	15	59	75	2	43	
43	67	3	80	36	1	36	79	74	7	3	23	86	58	6	41	39	7	61	6	20	48	10	86	1	48	64	22	41	82	74	37	74	40	9	43	8	83	10	20	54	22	11	12	63	40	11	43	
51	13	78	52	74	26	57	1	3	76	5	64	38	35	40	18	53	65	16	59	48	31	23	41	16	36	77	29	19	10	85	4	87	79	60	78	10	29	33	81	5	86	79	51	52	89	72	13	
61	65	77	3	4	60	13	59	31	28	74	83	64	10	80	87	19	61	82	49	57	17	33	42	69	86	23	76	44	35	9	35	29	2	25	58	79	15	47	66	12	3	53	54	38	58	19	35	
20	56	37	34	77	11	32	48	64	56	13	19	74	69	34	84	38	28	70	61	19	65	44	84	74	43	33	32	21	12	75	77	42	20	25	51	55	60	54	21	18	16	9	89	11	74	9	43	
39	23	58	32	1	43	41	3	74	68	59	34	81	79	87	70	17	65	27	53	89	13	27	14	80	56	78	24	25	37	51	69	24	85	30	81	68	30	56	68	81	65	29	64	16	73	75	6	
32	21	69	49	77	45	8	60	23	81	71	6	38	79	74	0	61	68	64	58	32	34	81	73	75	72	68	72	76	87	61	16	85	4	59	69	27	47	24	51	44	73	0	44	56	61	32	51	
85	24	54	58	89	32	71	68	17	73	4	63	55	32	64	71	38	21	78	1	27	58	46	54	74	34	49	26	40	67	89	67	12	18	7	68	25	63	67	32	9	88	25	37	7	3	35	67	
70	80	2	39	41	72	24	43	32	26	80	70	70	24	65	17	58	44	40	1	36	7	36	42	20	37	12	84	70	61	38	6	24	51	18	87	75	68	56	25	15	37	68	72	41	75	88	30	
47	60	19	27	28	87	34	75	48	46	45	89	54	60	44	57	80	80	84	84	23	11	43	3	78	82	78	75	65	13	43	72	88	2	68	58	53	73	25	79	52	1	23	40	55	75	41	64	
46	39	54	12	29	71	62	62	6	28	76	17	50	65	81	41	9	88	80	6	55	5	32	3	25	13	80	13	18	4	5	63	17	59	41	84	13	59	26	37	36	83	74	66	40	79	76	44	
14	53	37	28	68	6	86	54	52	68	72	16	43	25	72	26	33	14	76	22	31	27	71	38	65	38	69	53	70	42	66	68	6	25	66	74	1	37	9	22	16	68	81	22	75	62	36	69	
74	50	61	36	49	74	79	17	35	68	1	14	72	9	44	14	48	14	82	82	35	82	33	36	8	61	43	32	29	16	53	40	83	65	56	69	7	84	16	89	51	87	12	67	53	71	67	24	
21	76	9	63	62	25	73	37	49	75	53	51	53	19	16	11	10	7	88	55	84	49	37	64	3	8	30	75	46	89	60	5	88	51	1	61	49	16	88	70	80	57	16	57	68	7	34	84	
20	66	71	54	78	58	37	42	76	54	11	62	15	78	89	44	52	86	6	36	56	20	52	57	88	21	41	30	77	56	12	7	59	63	82	30	48	85	73	53	50	9	59	54	20	26	84	5	
36	45	11	25	50	58	66	10	74	51	78	36	36	56	84	22	11	18	5	62	47	10	58	44	8	69	54	86	85	50	68	27	33	87	10	46	17	70	67	38	53	1	22	52	53	82	42	31	
