13	1	10	44	50	6	13	105	106	98	21	5	60	26	35	16	51	27	45	61	94	39	
17	38	105	5	99	90	47	2	61	68	80	47	82	32	32	61	85	103	104	22	32	9	
83	69	36	104	85	69	85	63	12	31	72	98	61	41	62	67	26	7	49	90	45	55	
73	70	68	7	34	36	102	72	85	74	69	29	40	36	21	12	33	19	30	46	78	103	
45	76	28	18	84	12	86	4	93	21	96	65	17	68	91	16	29	41	15	47	46	105	
7	31	107	3	55	103	95	65	98	6	53	76	56	15	7	44	50	4	75	30	104	94	
91	85	56	34	20	59	10	53	20	12	97	11	34	46	30	45	35	89	75	101	74	106	
66	70	30	101	13	48	6	68	23	64	67	11	37	102	66	36	92	109	31	13	68	96	
57	88	14	72	93	70	81	53	30	78	22	67	11	74	96	96	5	17	107	39	68	18	
20	36	17	44	20	105	101	49	52	57	85	83	7	18	79	5	29	23	56	1	71	87	
19	107	68	58	58	15	63	57	56	95	25	29	104	97	20	9	34	85	50	101	0	42	
62	63	65	11	95	65	29	51	97	107	108	34	105	14	108	14	11	77	16	88	96	70	
21	38	74	67	108	55	102	11	20	55	26	62	35	12	5	0	52	25	8	64	3	44	
5	33	103	65	55	27	37	53	53	45	13	101	23	69	37	66	39	68	80	17	69	83	
103	51	71	11	56	86	48	84	10	25	52	83	46	42	0	13	49	106	16	23	33	46	
0	30	9	17	64	60	63	75	107	68	73	86	75	61	46	38	9	15	88	94	10	38	
31	4	51	38	62	17	27	91	2	53	69	5	94	78	107	22	98	19	1	24	23	43	
47	5	63	77	93	57	55	79	95	41	81	54	42	27	88	47	17	56	4	16	16	68	
56	92	73	41	16	9	49	91	99	16	4	81	104	102	107	1	51	8	68	7	6	1	
97	23	79	6	60	109	98	104	6	95	46	58	58	13	21	67	109	91	25	99	101	1	
24	61	67	76	12	22	50	44	3	98	71	35	29	69	85	10	69	41	67	36	80	77	
42	47	25	87	66	12	53	35	19	92	105	94	59	103	63	59	27	65	52	91	68	34	
2	103	65	23	28	100	75	53	67	68	23	86	93	56	7	27	11	44	34	109	51	67	
0	28	54	30	97	81	46	105	43	95	17	37	10	87	50	102	21	109	5	76	53	14	
108	54	98	39	17	77	106	99	15	18	64	57	2	23	70	99	106	74	20	49	57	38	
90	62	52	44	86	58	31	14	84	96	1	57	95	27	76	9	32	109	29	63	109	34	
81	57	86	4	39	92	33	92	96	90	70	92	55	38	36	102	89	74	12	27	86	37	
43	17	56	21	28	101	13	26	24	69	10	53	19	84	80	44	90	2	75	76	13	31	
16	41	49	42	36	75	71	65	96	11	50	67	70	84	27	68	67	98	56	1	41	49	
84	98	96	106	85	79	36	85	73	60	44	53	32	44	97	20	29	25	22	21	87	79	
26	108	10	48	30	53	25	13	72	98	83	30	16	45	45	27	21	38	59	88	70	37	
89	46	104	76	29	18	77	54	92	10	25	62	17	58	26	95	23	80	105	29	15	99	
28	74	35	19	61	106	76	0	33	88	77	57	81	82	33	76	41	75	81	39	15	63	
65	3	95	51	63	30	2	53	29	40	32	97	46	103	66	73	86	4	38	98	60	35	
44	94	72	102	57	41	33	91	103	80	70	97	42	91	100	85	45	49	27	9	59	76	
52	83	109	48	91	1	108	90	46	106	85	101	10	71	91	25	53	106	62	20	85	70	
40	84	42	65	88	10	82	77	73	60	74	78	82	64	100	80	77	67	24	91	20	50	
0	55	20	69	107	100	94	37	2	12	106	98	59	13	109	49	11	91	0	15	78	64	
55	98	74	27	46	75	69	44	39	48	109	33	103	72	23	81	11	92	62	57	85	95	
58	82	14	108	58	104	7	29	58	4	86	53	37	50	67	46	73	107	83	72	47	100	
27	58	28	81	23	8	24	2	46	69	29	95	42	80	57	66	100	82	95	72	7	3	
76	44	19	19	4	11	91	38	25	15	39	39	64	7	66	80	26	100	92	61	18	30	
32	2	57	12	40	98	24	108	16	107	100	61	6	95	73	36	79	65	93	55	71	68	
48	57	44	43	79	72	26	45	96	79	108	46	39	107	16	49	93	20	35	58	95	81	
35	2	58	2	64	4	104	82	66	55	12	87	15	32	39	68	107	46	90	30	71	89	
73	5	99	52	90	72	10	39	73	107	75	99	102	82	60	46	22	16	98	83	34	4	
4	87	16	81	103	16	96	98	25	73	101	103	11	47	104	40	0	89	79	104	3	0	
97	18	54	108	102	66	90	21	23	22	72	67	89	54	99	47	90	15	101	22	78	44	
16	102	1	72	19	101	96	54	64	10	71	74	44	42	27	105	33	13	49	16	81	107	
51	84	61	4	100	35	43	72	5	2	79	57	101	95	16	6	12	102	53	1	103	62	
95	31	17	60	80	109	35	38	104	0	9	89	108	35	21	63	94	29	100	84	109	100	
19	16	49	34	26	38	27	70	20	69	63	68	93	20	73	84	98	94	85	49	77	91	
50	79	70	91	14	52	102	63	44	84	104	89	21	106	78	85	23	82	22	79	86	42	
109	35	41	90	20	19	79	70	71	8	82	62	103	93	63	85	102	83	102	33	74	98	
92	1	22	6	26	73	67	2	84	70	33	69	37	57	47	59	84	58	67	67	94	32	
70	33	23	7	40	35	4	81	19	12	17	99	80	53	19	43	36	97	21	79	6	93	
60	15	83	104	77	46	97	104	92	3	64	8	38	67	42	24	71	74	8	39	11	59	
60	97	93	15	43	10	13	86	85	40	70	52	3	100	2	67	57	19	63	18	10	33	
22	108	63	16	108	6	53	92	90	2	16	45	90	85	22	45	82	41	63	109	67	108	
59	7	25	26	84	55	37	65	28	65	51	67	18	6	59	7	56	75	25	43	36	30	
77	108	2	23	102	105	26	45	6	97	100	88	50	90	98	43	2	81	96	14	93	64	
37	87	67	96	34	10	83	91	0	8	16	44	42	102	35	99	106	30	6	90	77	22	
1	39	100	7	29	61	72	64	16	2	97	76	52	105	26	72	20	79	14	8	24	11	
42	28	61	79	24	47	14	65	55	97	60	46	13	54	91	0	85	89	96	88	73	17	
41	16	60	57	28	22	25	13	71	21	68	22	2	28	13	107	93	102	81	39	25	10	
17	103	14	106	2	68	2	25	61	0	100	51	2	93	102	16	1	41	6	15	23	26	
103	27	80	28	81	38	38	4	14	107	70	57	50	12	101	106	10	48	91	85	6	12	
27	50	95	76	93	49	20	50	105	106	2	87	19	93	68	7	96	64	21	62	55	3	
46	52	98	56	59	23	52	83	46	76	85	89	49	47	90	84	56	0	16	7	50	67	
42	75	101	66	65	76	58	49	19	95	16	28	34	44	25	107	69	60	79	39	51	52	
64	12	24	96	74	45	9	43	109	4	24	70	85	45	98	76	26	50	68	4	42	46	
34	40	75	96	70	12	40	25	0	57	44	62	109	76	38	107	77	74	30	109	10	37	
95	58	44	98	45	50	109	22	15	104	88	18	69	34	94	32	10	90	4	15	12	39	
92	33	41	12	70	55	75	90	16	91	109	81	31	101	10	8	71	30	13	79	4	0	
78	27	52	73	20	80	33	22	64	44	70	51	88	33	50	50	95	74	102	82	38	41	
41	105	35	70	88	21	83	1	106	55	31	43	92	98	19	40	55	90	77	50	47	81	
61	100	74	83	53	18	33	73	93	70	12	27	93	102	39	53	13	34	107	46	54	95	
70	24	62	44	45	73	105	6	42	88	96	63	74	14	47	27	30	29	83	23	37	5	
56	12	30	81	73	84	90	8	15	41	3	7	40	10	1	22	1	79	90	39	40	72	
57	7	47	94	81	98	54	90	101	69	81	65	65	82	100	15	109	53	12	62	0	74	
74	26	5	60	39	9	107	74	50	35	87	69	81	97	59	55	10	69	40	101	59	92	
88	69	68	32	54	7	17	35	33	103	17	84	12	24	93	21	87	108	77	21	68	83	
99	93	79	97	34	83	70	27	22	65	53	18	47	95	0	36	26	6	13	47	86	43	
45	0	47	8	1	98	109	40	69	33	23	89	5	58	86	62	34	94	98	104	38	80	
96	60	19	83	57	76	16	95	37	11	107	30	81	29	50	104	87	18	25	15	109	88	
43	33	50	0	25	107	75	56	28	72	58	109	101	51	104	12	106	73	89	12	81	14	
83	5	32	61	13	61	90	101	40	105	56	91	0	71	69	60	5	65	103	88	96	94	
65	51	1	9	31	75	64	52	13	39	83	102	100	98	34	3	100	39	63	34	65	61	
32	49	100	36	86	37	10	79	89	67	102	9	83	108	77	107	0	99	35	88	33	87	
3	57	102	101	32	100	30	8	104	17	95	2	94	50	108	19	18	70	31	28	52	25	
99	86	8	5	2	69	13	52	65	51	67	103	22	35	98	102	76	108	52	70	39	12	
30	79	83	39	65	29	3	98	31	67	69	76	97	84	2	45	67	67	31	69	24	87	
61	103	7	29	84	93	10	67	38	58	51	59	93	42	106	37	41	41	42	12	14	76	
77	95	94	83	106	49	109	12	101	7	24	97	93	66	32	82	82	82	81	4	101	22	
77	0	16	77	80	55	67	38	94	83	103	93	41	21	68	90	77	8	51	108	6	97	
98	87	5	89	56	90	107	64	20	103	60	14	53	11	93	9	3	27	99	12	11	58	
52	37	56	66	84	76	14	103	98	99	51	39	45	49	67	50	87	52	72	68	70	103	
33	40	95	23	41	106	105	62	49	75	82	79	42	106	58	96	43	108	71	4	106	70	
6	17	34	52	49	68	72	51	6	93	29	77	8	19	62	21	99	60	72	21	62	70	
2	39	54	56	62	108	52	76	72	32	108	4	61	103	14	5	15	22	0	83	18	14	
