50	125	94	68	66	45	89	111	52	116	
157	63	87	115	141	0	37	0	40	27	
32	130	46	65	55	136	123	55	72	7	
56	62	63	111	7	126	125	72	60	143	
52	46	12	100	14	70	157	116	14	124	
28	102	14	59	110	56	103	8	126	108	
15	91	21	16	125	90	104	9	40	84	
107	123	77	151	68	54	15	143	26	33	
153	156	139	124	127	14	157	85	131	96	
12	41	147	142	98	84	143	20	101	23	
136	68	139	5	36	35	104	42	158	65	
72	152	11	148	120	144	55	144	126	105	
78	101	105	32	118	52	2	93	154	79	
2	93	1	141	94	65	125	102	158	83	
64	113	75	80	135	120	70	22	59	116	
21	75	109	11	24	103	94	98	26	0	
129	64	131	16	152	2	42	69	90	148	
72	36	151	114	72	123	50	28	154	2	
13	15	6	141	131	102	62	49	110	140	
45	48	73	28	75	3	79	55	82	99	
34	129	139	147	8	25	130	110	112	147	
88	73	50	52	86	132	85	9	159	114	
10	69	63	98	149	117	128	74	43	65	
91	111	87	129	75	116	23	89	29	28	
132	83	35	93	47	152	72	35	70	138	
31	94	149	129	52	74	106	64	100	121	
17	83	104	127	158	71	75	89	137	70	
157	122	82	142	33	116	70	77	129	96	
91	60	33	74	85	20	17	27	107	17	
27	4	99	34	61	133	154	41	81	119	
128	85	135	92	0	154	20	129	125	138	
35	140	119	146	74	104	77	115	120	138	
29	124	107	32	71	97	62	117	15	25	
63	99	97	153	62	53	79	41	65	24	
150	32	116	158	63	34	94	142	33	50	
80	139	99	116	118	95	95	4	79	68	
99	141	58	112	49	7	102	154	101	80	
108	141	87	101	152	8	118	30	97	79	
149	36	122	82	98	79	1	87	113	128	
21	134	87	23	5	50	146	18	132	31	
6	131	88	84	130	109	17	159	1	155	
23	31	13	125	124	82	126	128	144	91	
31	40	19	47	50	44	6	93	42	78	
91	120	117	118	106	2	93	43	69	22	
132	109	3	50	13	17	89	95	122	154	
103	31	47	49	14	82	21	32	31	37	
59	80	15	24	55	29	102	73	106	19	
23	34	2	8	74	92	57	22	149	47	
122	82	105	151	132	110	73	100	135	7	
53	62	139	76	68	19	15	12	112	159	
79	58	139	119	96	64	144	114	53	157	
116	20	131	157	28	152	1	51	104	121	
105	85	44	93	92	84	95	159	34	55	
12	23	47	115	38	136	129	137	89	102	
5	124	91	98	57	13	34	84	76	117	
111	68	130	30	103	52	20	30	3	78	
148	113	125	5	46	83	11	138	41	23	
8	110	141	38	45	79	159	119	31	97	
8	7	98	122	148	150	108	25	21	126	
116	84	136	112	136	125	143	141	30	113	
93	93	3	125	113	48	143	77	90	111	
57	146	89	30	134	46	3	16	157	127	
5	7	54	71	34	70	49	52	120	53	
100	16	65	49	12	7	85	109	99	80	
13	41	146	155	130	45	158	117	20	2	
31	91	135	45	46	24	103	9	92	92	
140	32	95	124	24	37	135	32	30	113	
143	142	29	153	112	144	105	8	79	131	
107	158	118	95	158	69	31	30	122	139	
141	75	47	33	21	105	103	47	90	29	
78	49	23	89	109	50	20	101	17	68	
27	44	75	57	133	0	48	66	110	107	
129	65	7	84	69	108	106	42	145	129	
71	16	74	96	157	101	2	42	133	79	
158	20	136	3	56	104	81	147	32	56	
93	116	125	159	79	107	82	54	96	52	
155	80	52	47	118	51	103	39	159	84	
6	96	20	109	26	125	119	157	30	139	
82	92	114	45	116	121	137	132	153	51	
61	123	105	48	131	45	151	125	88	115	
105	35	154	110	151	66	83	109	76	45	
48	124	74	33	49	137	10	35	121	116	
64	149	68	146	61	21	120	30	79	83	
20	157	131	140	38	44	139	72	153	8	
58	108	11	122	139	28	124	125	130	145	
2	141	10	147	26	78	126	51	121	22	
67	72	32	88	18	68	110	14	20	49	
143	66	134	110	146	25	123	64	57	157	
129	151	73	133	59	94	33	3	142	158	
104	41	88	80	63	153	26	29	21	72	
54	20	25	14	51	38	106	45	61	66	
139	156	10	104	146	111	23	44	31	132	
17	106	74	12	80	32	53	84	30	44	
33	79	85	130	156	2	102	74	23	107	
21	85	54	15	66	90	65	31	3	17	
24	102	12	138	3	113	17	43	103	124	
66	37	52	21	85	114	155	111	98	141	
125	38	135	77	159	137	12	63	58	41	
97	127	110	156	131	148	119	142	61	101	
119	6	75	28	115	16	26	117	122	140	
