85	2	114	55	55	119	75	41	51	34	48	12	57	91	111	97	114	97	
12	3	17	67	33	3	29	55	115	14	35	10	111	20	8	13	19	13	
28	80	50	65	17	85	71	92	19	116	83	29	10	39	17	58	106	113	
118	66	52	56	86	62	69	43	33	117	12	73	13	26	25	57	37	92	
65	48	111	66	30	2	4	1	51	48	16	115	61	114	57	86	69	41	
20	102	51	75	114	7	108	116	82	28	20	30	65	45	86	117	60	113	
87	82	86	40	67	1	13	10	96	17	46	2	103	47	33	105	105	63	
95	56	5	57	87	94	23	52	65	113	53	73	114	101	27	7	118	118	
94	110	11	20	45	26	97	66	60	54	48	19	115	2	51	58	59	3	
32	35	80	6	41	28	33	25	12	114	68	85	46	105	31	3	55	115	
10	2	95	52	96	27	79	96	21	113	65	26	33	112	81	2	49	81	
53	25	15	79	64	76	80	17	28	19	67	44	13	13	106	12	51	90	
16	104	48	36	19	79	88	107	27	34	5	92	96	24	34	109	98	88	
80	111	89	62	108	64	69	53	57	109	16	93	74	113	16	65	104	60	
1	65	81	26	46	47	66	62	16	55	51	51	95	48	88	56	45	97	
9	118	34	18	103	111	42	104	86	28	19	116	58	58	107	49	42	59	
14	57	58	53	84	99	68	97	1	34	118	98	118	29	39	31	22	46	
98	55	99	58	109	56	70	44	20	68	29	110	70	89	46	85	41	11	
42	119	66	8	77	84	36	16	66	14	74	95	68	79	0	1	14	70	
114	41	76	69	0	93	115	9	18	65	99	79	21	94	77	8	0	47	
71	97	8	8	68	17	22	92	80	95	67	17	1	16	10	42	58	106	
3	81	113	8	0	23	0	19	104	1	81	97	74	104	34	100	67	30	
63	2	0	104	23	108	31	12	15	53	40	96	35	57	81	116	11	23	
62	110	74	5	72	80	33	46	84	104	34	75	76	4	1	11	3	39	
4	72	66	101	60	32	8	47	68	108	30	83	37	57	55	27	92	40	
111	40	115	108	43	75	92	72	78	31	5	18	92	23	68	24	118	40	
36	37	38	82	16	16	77	112	108	10	8	81	27	10	25	27	50	86	
98	116	100	64	4	84	79	83	117	114	51	32	16	57	43	105	87	118	
20	98	35	17	18	15	108	14	34	61	28	23	34	65	109	103	77	71	
11	102	2	17	108	60	68	36	92	36	77	104	117	79	19	92	12	105	
84	43	7	20	62	39	74	31	119	112	113	114	11	25	119	65	92	16	
76	58	92	64	6	13	54	29	79	64	58	75	28	84	119	10	5	23	
58	2	24	86	93	8	48	55	91	34	43	97	112	53	66	96	62	112	
89	25	10	84	118	70	12	58	110	78	61	17	3	116	51	27	50	27	
24	92	104	51	9	22	69	18	58	3	41	34	103	48	18	2	109	49	
72	12	22	87	16	51	35	20	76	111	21	55	27	47	108	96	21	113	
56	9	7	72	86	38	29	27	26	11	45	6	3	89	64	56	28	5	
20	16	78	53	60	92	51	24	73	23	101	17	97	46	13	78	6	24	
40	51	10	88	100	15	70	64	64	88	34	52	57	80	87	64	112	107	
104	94	25	11	14	96	31	106	82	46	107	11	110	53	100	14	69	44	
56	14	65	52	96	105	51	20	9	43	84	118	15	87	10	98	100	59	
15	108	14	111	76	60	63	74	66	51	22	57	73	69	91	13	49	23	
63	72	6	5	113	20	65	112	21	87	48	75	40	78	80	65	119	45	
17	13	116	49	40	22	74	82	98	4	112	89	67	43	97	1	119	19	
109	61	24	89	88	54	78	95	80	111	92	66	28	111	71	117	55	82	
42	10	92	85	116	8	36	44	59	46	58	50	42	98	16	19	78	94	
43	57	70	63	112	90	89	108	34	58	17	32	92	50	29	27	72	61	
108	27	106	51	5	26	7	116	36	85	23	10	79	17	9	91	14	50	
86	26	9	57	21	113	107	25	94	61	92	46	26	46	101	50	119	42	
84	117	66	13	72	49	13	6	62	80	48	25	49	26	35	60	49	110	
18	57	74	12	57	79	93	93	110	29	83	32	71	109	38	34	24	40	
114	97	31	99	88	37	115	30	116	44	110	21	76	88	43	101	1	7	
82	92	66	22	41	29	75	99	45	55	29	22	118	74	47	82	32	77	
42	30	29	86	34	59	112	87	48	82	37	17	12	116	21	72	104	12	
61	27	56	12	77	6	77	35	70	94	49	56	45	8	85	118	12	86	
71	68	56	95	111	16	109	26	95	23	93	95	91	59	63	2	46	10	
100	69	20	15	101	64	6	7	57	88	0	10	67	49	23	51	31	25	
86	102	117	35	15	110	94	13	46	64	52	14	73	103	94	23	28	12	
64	37	34	82	113	0	38	28	110	28	22	92	20	49	97	16	34	113	
55	66	45	69	95	37	38	28	38	40	22	33	35	8	1	40	112	118	
56	46	50	9	81	18	25	2	57	19	67	59	73	103	115	34	118	45	
8	24	58	63	72	8	105	8	27	22	110	94	75	6	107	84	1	86	
71	103	99	89	114	99	97	65	60	41	96	56	20	63	118	83	117	100	
