109	115	48	4	85	32	33	113	105	101	86	31	26	22	
56	24	32	114	71	98	93	17	56	35	111	110	108	118	
45	91	20	25	97	38	39	90	3	62	46	70	23	113	
15	54	117	30	61	15	110	73	33	36	94	81	82	90	
37	74	39	56	31	15	93	105	91	80	45	39	113	51	
52	101	52	74	78	73	64	105	5	44	117	67	67	7	
73	72	7	85	107	45	83	71	59	64	108	104	40	46	
28	117	58	106	74	88	30	108	88	10	95	12	100	58	
57	2	16	71	64	36	93	61	104	27	84	80	78	90	
69	82	83	115	80	26	49	104	9	36	78	3	1	110	
94	91	79	22	109	11	61	110	41	65	15	33	117	8	
38	53	19	90	27	29	65	29	7	81	68	104	119	100	
50	19	93	82	9	41	89	44	101	35	78	106	71	9	
17	19	65	7	85	100	21	11	50	11	5	31	51	22	
118	47	46	37	46	32	119	113	52	26	30	87	14	4	
119	29	45	75	16	48	70	102	76	56	26	33	30	16	
76	76	98	109	18	104	101	99	85	85	68	103	19	115	
106	76	12	27	84	13	33	32	54	52	112	88	56	117	
28	73	75	90	98	82	86	3	94	79	109	113	100	96	
9	72	66	39	82	103	114	4	48	117	86	62	81	106	
76	24	77	71	81	46	94	3	58	35	43	74	77	1	
108	84	94	75	31	88	109	34	25	3	29	90	88	25	
104	65	45	23	54	44	103	74	100	61	58	15	104	68	
103	88	115	89	29	8	64	84	85	59	25	113	59	93	
112	59	32	62	11	60	53	46	49	30	74	91	25	41	
4	3	113	114	60	104	92	28	20	96	37	109	93	110	
112	79	85	9	16	66	44	6	43	3	61	44	49	51	
33	76	83	23	62	107	41	95	39	118	28	116	102	65	
74	107	77	116	47	81	57	2	0	26	111	23	27	67	
81	37	59	87	97	43	104	81	14	11	75	40	108	118	
47	112	86	7	10	2	110	73	83	10	85	5	29	105	
55	107	81	15	45	109	35	54	110	107	83	6	63	6	
84	88	15	61	1	90	56	85	82	102	55	81	102	87	
69	70	91	73	46	8	40	107	22	55	68	68	107	32	
32	23	38	49	15	93	19	61	38	14	32	64	29	99	
59	88	77	51	83	104	52	63	88	42	44	60	103	31	
35	117	94	70	83	107	86	48	80	90	62	92	42	16	
27	20	8	53	77	106	69	34	117	104	15	88	99	107	
97	45	109	11	115	77	17	114	80	59	3	118	101	51	
106	69	17	45	68	44	55	72	114	44	72	89	87	9	
46	86	41	64	68	51	66	21	17	16	73	14	35	85	
97	72	87	19	107	116	103	41	31	53	29	7	70	24	
116	59	99	112	61	30	88	86	87	65	44	114	40	81	
66	0	0	4	45	81	61	39	47	61	64	71	17	66	
78	104	13	100	11	92	103	17	33	43	74	55	7	4	
6	13	37	118	63	19	19	69	2	87	56	84	96	36	
0	27	117	64	7	5	114	19	115	113	70	80	78	59	
67	105	48	79	13	27	43	41	37	107	24	107	116	11	
23	52	43	86	11	106	31	67	44	68	34	49	102	94	
20	56	15	9	33	103	94	46	52	112	7	55	33	20	
43	67	87	12	92	60	28	53	37	111	83	111	40	15	
97	106	98	101	22	70	9	64	118	46	69	118	23	71	
76	92	60	82	64	0	112	44	107	16	87	103	75	102	
38	95	8	27	51	67	25	101	47	101	31	70	39	112	
74	18	18	77	7	37	37	66	43	62	50	32	65	92	
79	39	79	60	43	88	119	76	75	94	33	87	107	26	
110	45	96	74	111	86	50	118	84	20	23	71	8	106	
113	43	17	76	26	17	46	108	22	21	10	38	87	97	
21	105	110	89	49	75	69	49	89	15	9	77	54	70	
85	108	51	31	50	26	32	20	58	113	69	3	28	20	
60	45	73	111	64	70	21	102	77	50	49	80	13	25	
54	23	105	6	60	119	97	42	112	17	10	95	52	84	
62	28	40	70	74	37	62	4	72	59	43	12	29	15	
81	59	77	38	106	24	58	2	104	100	52	118	23	28	
58	19	27	92	118	3	54	26	55	9	97	20	56	11	
108	31	14	46	81	118	110	5	11	107	37	117	20	77	
113	39	83	54	37	67	21	111	34	5	50	98	80	55	
8	108	20	83	45	5	115	91	101	101	109	31	76	93	
29	10	61	55	93	106	49	11	86	114	20	24	28	109	
73	75	48	1	5	22	104	102	97	80	57	34	89	5	
44	42	25	114	86	47	24	7	66	50	4	97	113	109	
77	19	98	80	78	64	12	5	117	104	88	97	108	61	
91	39	104	0	1	50	55	117	94	94	22	104	61	116	
104	82	60	40	91	28	62	89	77	94	24	109	92	101	
104	14	114	63	118	101	7	60	78	33	81	75	78	12	
110	38	35	27	74	67	104	64	84	23	86	13	82	65	
87	6	94	81	35	20	112	59	78	2	58	28	49	110	
107	7	37	21	99	109	118	43	117	111	84	103	58	57	
108	39	114	84	101	20	110	88	119	12	113	61	110	72	
13	44	5	18	49	103	108	29	16	113	92	25	117	19	
105	113	42	4	54	59	96	53	103	75	81	38	23	60	
105	88	26	29	91	40	61	67	112	77	2	96	50	46	
15	72	54	51	14	36	0	38	63	70	1	37	89	119	
107	64	55	88	109	97	79	51	1	85	47	45	115	93	
33	58	69	1	37	77	101	18	92	43	40	58	50	35	
47	51	14	68	56	104	44	91	56	76	49	31	27	77	
30	10	94	116	61	79	60	36	112	43	109	29	58	66	
93	60	21	118	72	33	10	22	67	44	104	57	102	4	
11	93	45	22	45	105	22	14	19	67	93	109	14	110	
42	88	2	116	60	48	91	4	7	19	35	1	1	111	
8	6	75	86	50	73	83	107	74	75	94	31	30	17	
106	47	26	11	25	102	32	63	25	115	112	73	25	79	
42	0	102	117	56	72	92	86	49	71	48	64	88	78	
18	106	35	111	96	70	71	14	21	28	33	101	64	7	
7	55	1	63	93	49	70	106	92	48	4	111	5	67	
57	49	67	62	14	28	54	39	10	31	43	81	82	54	
17	19	117	50	22	61	59	111	24	54	29	83	96	92	
103	54	81	41	82	42	79	102	55	96	66	63	86	108	
105	90	4	7	51	45	3	79	88	36	115	69	94	108	
102	98	9	103	34	23	42	44	47	40	48	2	56	35	
