0	19	26	58	37	48	55	52	40	15	47	45	6	39	49	28	34	33	4	45	37	46	39	27	43	54	40	43	
51	25	28	8	29	17	20	8	48	3	6	42	32	51	4	0	5	15	31	25	27	55	41	41	19	25	31	10	
18	40	33	20	30	31	47	59	49	40	53	0	3	18	53	38	16	20	57	4	54	23	13	9	13	52	30	59	
12	8	1	8	52	26	51	51	9	11	57	20	49	40	17	20	58	59	43	52	32	11	26	55	52	36	55	19	
4	24	1	29	2	33	40	38	17	19	8	24	27	33	17	5	17	28	31	2	13	17	4	7	17	28	19	59	
51	9	30	32	13	51	4	57	43	56	4	20	3	45	18	59	52	2	51	30	28	10	29	12	36	53	4	56	
19	47	48	47	10	59	28	55	35	48	21	42	14	36	33	1	25	50	54	8	59	2	3	41	3	49	9	33	
3	1	48	31	53	16	32	39	51	37	16	57	47	57	29	8	46	57	52	18	57	16	28	52	10	39	26	8	
9	24	19	50	7	21	39	43	52	23	12	55	53	15	11	10	1	32	55	40	37	48	28	55	7	41	39	2	
48	16	59	39	35	20	5	53	46	24	25	1	39	20	40	3	0	46	3	30	40	39	6	0	58	4	14	43	
12	54	20	26	13	46	38	28	8	42	13	0	9	54	35	44	27	2	24	36	8	22	35	52	0	48	49	34	
28	29	8	59	24	59	7	24	17	23	0	21	5	52	29	13	48	48	31	14	27	27	35	12	1	17	59	1	
42	52	49	37	5	48	56	27	18	24	28	24	56	23	52	46	5	47	59	58	32	41	28	25	32	57	11	53	
3	49	35	8	2	27	38	21	12	52	58	42	55	45	39	50	50	36	10	21	45	55	51	30	55	57	35	21	
14	34	30	14	50	58	48	2	47	53	43	38	33	38	44	5	2	26	15	19	3	56	26	0	24	48	23	53	
26	5	34	39	20	4	37	19	46	43	29	3	18	10	6	40	16	9	32	19	56	31	22	13	51	27	9	15	
59	14	37	28	22	9	19	27	10	48	39	8	35	8	55	42	38	6	5	19	37	34	1	58	24	27	10	34	
46	8	38	27	34	36	38	5	17	27	45	13	9	6	58	46	45	22	8	1	0	4	57	44	36	4	43	19	
10	56	3	17	48	15	41	32	24	0	14	42	33	17	1	40	13	34	8	51	0	12	34	45	35	54	18	30	
25	27	19	49	56	56	59	30	5	21	43	10	13	8	45	34	52	43	25	29	41	4	34	45	52	58	12	33	
40	42	43	4	12	0	4	26	28	24	44	26	49	54	31	8	46	58	42	57	24	16	16	47	21	0	55	47	
45	5	27	59	42	22	42	21	37	54	30	15	38	53	16	15	48	32	57	11	39	40	26	27	51	56	38	48	
50	57	5	1	51	1	42	51	22	36	21	50	8	53	17	39	31	17	36	7	27	13	41	35	11	19	13	24	
51	48	44	49	16	41	42	47	15	16	41	11	15	53	53	4	57	2	54	28	54	37	3	29	16	29	32	59	
47	40	11	36	51	39	21	1	46	3	43	34	47	56	48	45	30	57	13	12	40	49	48	43	44	41	12	8	
16	18	29	8	46	37	52	52	10	22	49	58	9	18	40	56	44	5	40	41	23	48	43	0	1	29	44	39	
5	5	58	27	51	51	52	53	33	47	15	31	22	4	32	17	32	31	29	35	14	46	12	49	33	30	53	46	
29	22	8	2	52	4	34	51	10	13	14	43	43	49	53	21	26	57	19	1	28	11	17	41	10	19	40	15	
20	51	0	13	22	44	50	57	1	8	44	37	11	2	6	14	9	25	42	46	29	6	13	47	8	16	14	28	
18	33	40	39	9	31	24	57	41	56	53	11	41	28	35	10	47	54	56	17	34	38	22	30	5	6	38	23	
37	31	50	20	40	55	1	43	48	13	0	54	54	18	38	21	40	59	37	20	51	48	8	2	3	23	24	17	
33	38	23	4	46	16	25	15	18	50	58	29	52	27	42	13	2	45	55	47	17	11	52	9	33	0	23	46	
59	10	13	36	1	13	11	48	48	46	1	38	30	21	35	1	46	35	12	29	7	21	38	36	32	18	45	16	
51	51	56	0	35	1	53	33	25	23	6	40	3	11	8	34	22	32	53	45	45	47	11	57	14	22	35	42	
59	25	56	37	43	28	23	6	27	54	8	14	45	57	40	55	25	50	31	38	32	48	39	34	37	21	58	51	
56	45	20	58	3	28	44	1	39	11	13	37	46	39	22	58	17	6	22	31	5	2	6	26	22	28	25	47	
40	38	15	26	35	42	31	19	43	39	14	6	6	49	32	48	44	53	14	45	49	59	19	20	45	49	49	6	
38	57	59	58	20	58	36	14	49	32	31	23	0	2	58	6	7	30	6	16	54	32	29	52	45	43	7	32	
21	37	51	34	38	2	46	16	53	29	10	12	0	3	29	18	41	9	40	16	52	48	15	33	52	44	59	53	
57	14	55	41	39	40	42	46	56	43	41	25	0	23	13	54	14	40	35	18	52	16	0	20	8	21	53	54	
49	9	12	30	49	29	38	47	32	16	40	43	55	33	20	36	8	8	20	50	1	42	43	1	5	58	13	6	
22	21	6	24	25	38	35	30	37	59	40	4	38	2	49	59	27	39	12	34	58	27	21	27	39	57	44	11	
57	5	52	54	56	35	2	31	34	49	33	13	17	29	13	54	37	58	35	16	31	54	56	34	9	50	6	5	
51	54	19	10	31	27	41	0	29	59	27	22	37	9	31	23	45	46	54	25	0	12	36	37	33	5	36	46	
2	24	8	56	52	28	19	56	52	26	56	29	53	6	43	10	37	25	14	52	53	31	42	31	48	44	33	46	
24	24	0	27	57	44	31	16	16	0	56	33	16	52	25	4	39	19	57	3	27	31	57	28	37	27	25	38	
52	1	30	48	24	0	1	36	41	23	50	14	2	49	38	26	6	42	47	9	41	55	45	52	2	29	50	4	
18	42	56	38	37	29	43	45	13	49	22	31	6	2	22	45	30	55	2	43	50	20	47	24	42	45	48	42	
43	40	43	15	46	1	45	28	50	22	44	55	43	33	59	13	33	47	55	48	47	27	27	20	45	18	49	13	
42	1	17	57	33	16	25	32	34	43	11	24	44	50	28	45	58	10	5	49	26	59	13	21	47	1	29	20	
39	28	57	0	57	48	4	56	38	45	11	9	59	0	3	6	7	27	8	11	1	0	54	0	0	6	48	59	
45	51	37	44	47	46	10	26	47	5	49	48	6	15	24	2	19	53	43	25	49	42	0	45	43	50	45	46	
4	31	39	35	57	32	5	0	50	47	57	21	28	29	9	9	10	54	51	9	23	1	1	22	5	8	35	39	
1	28	47	15	9	0	15	31	27	1	15	55	19	29	10	35	28	15	35	58	41	13	13	15	28	1	40	25	
