13	28	102	1	128	128	63	42	54	111	21	127	
36	33	23	83	26	28	37	105	83	103	25	107	
22	58	75	66	76	99	108	63	92	6	114	72	
112	86	54	125	57	21	54	122	115	34	27	87	
76	26	64	11	35	128	134	122	65	34	47	134	
122	122	22	109	122	97	124	10	108	4	45	53	
1	56	130	48	22	32	75	65	35	122	119	2	
44	3	28	97	62	26	116	88	107	23	93	76	
104	33	17	51	40	12	15	7	41	29	118	43	
34	102	8	45	128	46	26	14	47	15	135	11	
126	109	136	25	96	78	24	15	61	5	96	31	
51	13	56	67	54	84	74	115	28	120	69	73	
31	5	11	95	53	108	135	109	5	41	45	27	
95	8	64	76	102	15	55	102	31	128	113	64	
75	69	42	34	34	90	42	103	59	30	60	98	
48	127	77	3	30	16	89	112	38	84	11	16	
123	69	104	125	123	75	5	11	129	12	118	133	
74	81	3	23	9	79	26	97	41	107	72	24	
6	39	101	91	31	87	8	62	66	33	36	122	
139	126	12	92	72	37	49	109	70	45	5	67	
12	30	81	130	117	89	44	29	44	134	44	52	
32	60	127	124	2	113	27	27	31	111	14	119	
103	99	124	105	104	0	126	32	49	12	25	136	
54	24	18	90	85	98	25	8	91	84	48	75	
65	54	56	75	27	9	44	139	10	60	19	48	
58	37	21	105	23	113	133	3	105	24	85	95	
92	37	99	117	130	70	92	18	115	52	129	46	
127	69	129	8	66	66	126	45	110	77	119	56	
111	90	51	79	43	58	1	23	78	64	75	57	
59	106	30	50	89	131	112	1	35	25	77	112	
127	95	116	45	131	50	82	94	60	1	73	41	
107	1	26	74	126	134	73	7	104	29	18	31	
27	7	82	110	11	89	25	45	116	37	126	73	
12	92	121	39	115	62	91	131	84	94	53	98	
129	81	85	19	64	138	45	20	52	116	58	111	
119	72	71	127	89	133	120	10	99	134	124	46	
123	95	19	131	4	120	69	13	90	92	34	121	
50	125	6	134	61	122	82	35	67	90	50	96	
87	3	126	34	103	8	96	84	57	31	103	100	
73	84	134	35	134	54	5	25	16	35	57	69	
85	13	48	101	23	16	39	18	90	87	120	79	
127	54	107	20	48	41	13	118	17	44	37	114	
100	13	58	3	17	20	31	32	133	28	113	28	
63	49	56	137	109	77	13	128	125	49	120	39	
97	59	115	57	135	51	72	4	101	119	109	28	
41	22	50	24	120	73	85	37	103	73	0	3	
37	49	46	17	0	41	4	117	32	43	121	13	
74	90	34	97	29	61	37	75	124	132	36	9	
131	130	116	5	52	117	47	94	109	135	83	115	
20	121	89	106	108	139	81	95	8	107	112	90	
123	135	120	108	118	39	69	26	137	116	129	5	
24	124	85	38	118	86	12	136	117	61	14	9	
54	9	125	113	68	2	132	95	63	138	64	11	
138	9	3	0	131	35	9	111	116	63	31	108	
47	132	16	22	115	74	35	39	1	34	6	65	
82	126	89	80	19	108	14	76	26	33	76	63	
112	51	8	121	29	85	12	40	89	43	85	88	
126	111	20	115	117	34	16	38	49	47	79	4	
76	109	113	15	45	52	23	26	69	44	10	90	
89	51	129	110	72	81	21	137	138	68	18	10	
75	9	15	136	3	98	42	24	72	135	31	81	
11	133	121	30	117	30	18	87	53	19	8	125	
115	64	116	56	39	130	12	104	7	11	62	56	
15	10	63	104	119	69	6	68	12	109	93	99	
105	77	6	18	6	40	19	54	66	33	48	126	
57	76	95	40	128	24	22	132	21	139	17	95	
40	119	71	18	124	103	131	8	57	65	48	116	
82	76	45	33	14	72	107	128	4	135	45	4	
103	139	3	94	1	138	136	78	112	32	122	26	
43	3	31	30	68	57	113	90	47	23	95	9	
47	17	139	63	124	118	64	45	131	94	105	80	
11	75	49	68	138	41	38	72	126	22	82	80	
2	47	136	3	103	101	108	75	84	80	54	129	
37	10	3	26	25	15	139	64	59	4	99	2	
7	47	37	113	23	15	50	32	88	5	91	67	
44	83	40	86	65	61	108	0	123	6	87	33	
0	44	3	1	29	8	78	100	42	20	69	51	
115	111	81	96	18	25	36	110	52	88	95	3	
59	35	47	127	58	54	107	26	49	47	135	95	
45	88	139	106	136	65	107	8	106	97	3	112	
91	121	92	20	9	137	114	10	98	28	133	135	
27	99	51	135	84	57	88	91	79	2	56	19	
117	54	78	118	124	50	19	49	36	54	35	78	
65	5	15	59	1	134	23	122	72	80	11	38	
72	130	133	103	56	58	59	48	120	115	52	35	
2	136	1	27	12	76	72	42	138	45	21	57	
37	59	117	129	134	122	124	16	93	38	128	69	
42	90	8	120	129	72	7	114	90	22	105	14	
36	59	8	34	103	104	81	29	125	129	103	69	
114	35	45	24	4	77	15	112	22	92	101	108	
49	49	104	24	21	77	103	117	63	123	112	65	
16	46	93	90	50	1	12	97	46	86	34	27	
8	75	15	128	100	64	12	32	28	13	131	35	
92	87	100	73	102	88	17	123	8	36	8	93	
119	87	53	133	135	65	23	68	63	72	48	17	
60	69	44	136	125	46	28	9	121	108	103	109	
72	109	66	88	57	13	106	78	89	80	78	89	
78	60	25	65	54	123	29	135	35	115	110	19	
40	66	98	92	134	67	129	82	106	72	30	132	
94	90	4	124	19	9	7	121	121	15	131	92	
