20	25	0	17	12	25	28	12	20	7	28	23	11	8	14	7	12	11	18	27	14	5	28	14	
20	28	8	11	7	8	5	27	13	16	29	9	14	26	24	20	5	15	18	6	25	27	21	1	
14	29	24	19	22	14	10	9	27	6	9	27	26	0	1	11	12	10	22	24	26	12	0	16	
29	21	17	2	18	10	1	8	18	14	4	18	24	18	7	0	2	27	13	5	2	18	9	0	
19	27	18	23	10	6	15	13	0	24	0	18	24	2	1	21	22	0	20	9	29	0	17	27	
2	22	0	18	18	19	28	15	26	14	19	10	12	27	14	20	28	24	5	24	7	27	19	25	
19	10	11	19	19	5	6	27	1	17	6	20	20	6	23	8	26	15	29	23	22	25	27	0	
6	21	3	28	1	24	18	26	29	26	24	29	0	14	3	11	12	20	5	11	11	15	2	23	
2	6	11	1	26	23	26	23	29	11	6	24	0	7	19	29	13	12	5	13	2	19	27	12	
11	3	27	2	3	15	5	24	28	17	19	10	22	26	16	4	23	22	18	21	3	8	10	3	
29	4	24	14	21	11	16	29	7	7	24	9	10	19	7	16	0	12	25	16	6	7	22	18	
8	9	12	11	26	22	17	9	0	4	22	25	6	26	17	26	2	24	20	4	4	10	3	16	
11	10	6	29	14	26	10	11	15	16	11	18	10	5	27	26	29	19	3	14	28	0	1	1	
13	0	4	20	2	23	24	7	9	1	23	12	22	28	27	10	8	7	7	17	29	20	27	24	
1	9	6	9	21	5	18	27	23	29	22	23	10	13	12	17	22	3	0	4	10	19	7	2	
15	20	28	24	10	9	17	11	5	8	14	9	8	10	19	11	7	29	2	9	3	11	25	1	
23	0	23	18	11	11	15	18	9	7	9	29	3	21	16	28	26	4	18	17	6	13	16	26	
4	29	27	2	14	15	4	8	22	4	27	12	17	4	26	12	20	5	12	29	5	7	13	22	
21	3	1	29	21	4	9	5	7	13	28	6	1	18	14	2	6	1	2	1	11	3	24	26	
21	4	13	2	17	21	26	6	27	6	14	11	18	18	26	18	7	21	29	23	29	19	27	10	
15	8	29	12	11	28	9	27	24	12	23	22	23	4	25	29	13	3	12	27	27	14	13	20	
25	25	24	1	9	13	7	17	4	21	12	1	0	2	20	9	17	25	13	10	7	17	17	11	
14	24	2	1	29	12	24	2	18	5	7	29	17	25	0	14	19	6	19	0	12	17	0	20	
17	19	27	26	25	5	1	3	11	23	7	15	6	18	14	14	0	27	11	10	19	21	16	29	
9	1	19	2	21	9	3	6	26	5	27	10	23	27	5	29	14	22	9	13	11	5	18	28	
22	27	27	15	21	12	3	0	25	16	17	10	19	13	8	8	0	19	10	26	19	8	29	24	
10	28	7	14	14	7	8	17	14	18	1	4	9	19	14	9	8	22	3	13	23	17	4	19	
10	25	8	11	25	15	6	27	17	27	15	24	29	8	2	3	9	22	13	27	0	29	22	21	
19	9	29	20	2	16	11	14	19	15	13	27	28	2	19	28	26	1	3	4	8	23	18	10	
19	1	20	10	17	7	15	4	21	5	2	24	2	26	17	13	0	5	6	26	21	20	7	28	
3	0	10	28	27	8	4	18	17	28	21	23	10	13	13	22	1	24	28	10	23	12	15	7	
24	25	22	15	28	0	2	2	23	24	9	6	0	6	18	25	27	11	12	1	0	4	12	28	
16	14	16	16	12	11	6	11	23	18	27	28	10	0	24	3	28	9	28	26	13	29	29	7	
13	16	7	12	2	13	18	17	7	20	24	14	8	9	24	13	20	24	9	24	28	25	28	17	
28	3	1	12	10	10	25	10	8	29	10	24	16	23	1	14	22	2	2	25	25	13	2	26	
7	27	23	19	16	13	27	17	20	3	11	15	26	16	15	18	6	8	16	24	7	19	18	3	
22	17	3	23	29	12	10	1	13	21	0	13	13	4	22	8	1	15	6	12	5	13	28	25	
5	5	24	8	19	29	26	15	3	20	19	19	28	25	7	20	9	16	26	24	9	8	29	28	
2	27	14	29	0	4	12	25	4	12	18	7	26	28	27	13	0	26	9	15	23	15	2	12	
18	5	11	18	0	11	0	0	10	24	4	16	11	6	0	16	28	7	14	5	27	3	9	7	
21	19	4	21	2	5	11	16	20	12	22	18	0	18	16	27	0	4	25	7	9	4	5	29	
4	11	7	18	8	11	4	24	21	2	24	0	7	23	12	7	18	23	25	22	19	15	22	15	
27	1	15	14	6	1	9	0	15	0	17	7	18	13	2	7	0	23	21	6	3	4	14	13	
7	28	6	27	16	17	26	3	9	11	12	20	5	8	16	13	3	28	28	0	19	2	15	21	
18	23	23	11	4	27	4	8	14	23	26	15	19	11	20	24	18	20	27	17	27	6	27	21	
5	24	23	7	13	21	22	16	0	27	29	1	13	1	12	24	22	14	15	4	6	28	13	29	
23	0	16	4	14	5	21	5	11	12	13	24	26	0	5	20	19	27	24	10	18	19	9	16	
28	14	21	3	13	21	14	2	19	25	7	19	20	10	16	23	10	0	22	15	2	2	1	22	
6	22	6	27	1	27	29	26	1	17	16	28	23	0	13	11	1	17	2	6	29	4	0	12	
6	8	18	27	22	26	11	8	24	9	7	11	12	14	13	24	10	13	8	15	12	6	5	6	
15	29	25	28	1	5	28	5	16	20	24	25	8	26	15	28	22	8	27	13	3	17	26	1	
0	14	7	16	14	0	21	26	26	0	11	29	20	26	29	25	8	6	11	22	1	29	26	12	
15	25	15	22	20	7	6	28	6	4	10	12	25	9	17	25	7	11	27	11	2	15	5	19	
13	8	25	14	15	24	2	19	29	8	24	21	21	27	16	14	15	26	15	23	11	28	7	21	
25	8	26	8	29	26	29	27	11	29	6	3	26	28	3	0	20	21	20	25	22	12	26	8	
26	26	4	11	13	11	22	9	26	4	17	4	27	0	22	5	9	21	19	5	21	8	17	6	
7	21	25	19	19	2	8	18	20	26	15	21	29	1	3	26	10	23	20	0	9	12	22	4	
28	20	4	5	4	1	22	29	3	10	6	17	21	2	0	14	13	28	13	5	22	12	28	5	
12	15	3	19	18	24	22	0	27	7	5	2	20	18	18	20	7	12	12	19	0	27	26	13	
0	10	13	9	5	10	2	9	17	4	25	19	4	25	18	5	3	27	25	13	16	19	4	12	
3	15	15	16	13	26	2	12	3	1	19	14	22	17	23	24	6	24	8	14	4	10	12	23	
13	28	27	6	12	9	19	1	8	8	27	18	16	12	13	10	11	3	26	28	4	27	8	14	
8	20	6	0	3	28	16	15	14	19	21	7	3	3	16	22	22	7	16	9	2	1	28	14	
22	26	26	17	20	3	16	26	3	10	18	11	11	6	24	26	1	20	21	2	12	26	19	12	
3	28	15	14	9	28	17	12	7	14	25	16	16	23	11	5	3	11	22	10	11	23	4	5	
21	27	11	28	19	7	10	21	10	23	19	5	26	4	26	19	29	11	0	9	4	22	10	28	
15	14	2	23	13	29	1	6	14	13	12	13	26	4	6	2	25	6	4	8	2	22	9	16	
13	0	16	18	28	13	29	2	22	6	24	2	21	13	0	18	23	18	27	17	21	22	25	22	
24	21	8	4	1	3	0	9	9	5	13	15	12	8	26	3	3	27	14	2	23	11	15	6	
4	25	14	17	6	22	22	4	2	16	2	15	7	3	29	21	11	10	13	17	2	16	24	8	
28	14	4	17	11	27	16	4	6	21	3	1	8	7	18	14	2	4	15	9	4	3	3	7	
2	25	9	6	18	14	28	16	28	7	0	4	29	13	23	19	13	3	13	25	22	26	9	15	
25	1	21	17	0	4	17	19	19	4	19	12	15	29	26	3	5	23	3	25	19	5	26	23	
6	26	29	2	0	21	2	18	2	19	28	3	19	15	17	8	28	11	17	12	10	0	15	1	
8	1	18	16	27	10	27	13	11	28	8	6	21	7	25	21	7	21	14	23	3	17	17	11	
1	7	16	20	15	2	24	29	11	5	20	20	19	14	3	23	19	28	19	1	12	13	9	27	
24	29	20	6	8	22	27	14	29	14	1	29	19	20	11	19	5	28	20	5	17	29	4	25	
20	26	11	26	21	4	0	2	14	26	15	12	26	27	25	8	7	2	22	17	2	20	19	9	
29	3	25	21	11	21	1	21	1	20	22	7	9	9	7	27	27	25	3	9	28	26	7	12	
