16	2	28	10	25	1	23	29	18	9	9	8	3	23	27	2	7	16	27	14	8	20	8	1	9	20	28	1	27	12	
21	22	19	25	14	18	27	27	28	1	14	28	24	8	18	24	25	23	22	19	2	23	21	26	16	16	27	27	9	20	
2	7	18	0	25	15	13	7	17	27	25	28	15	17	27	26	19	14	17	5	5	1	18	25	7	21	16	16	28	16	
11	12	13	8	27	18	8	22	6	13	23	10	15	18	1	7	12	11	28	18	7	26	9	17	16	0	0	7	24	21	
1	29	25	1	10	16	9	28	0	29	5	2	3	7	13	26	27	10	29	22	23	23	19	23	13	3	12	4	24	27	
26	19	15	14	25	29	20	14	15	10	28	22	16	20	23	3	18	17	29	8	17	20	0	20	26	29	24	16	6	17	
13	8	18	24	23	21	27	23	28	3	8	11	18	29	18	6	13	9	19	10	24	25	22	4	12	25	19	23	13	4	
14	18	23	7	21	22	10	0	27	13	12	24	22	2	21	2	0	12	1	7	28	19	16	25	24	13	10	7	6	5	
29	4	12	16	24	1	21	21	6	14	0	5	5	26	19	22	10	10	2	8	27	8	18	7	14	19	7	21	6	13	
22	16	23	2	16	26	18	22	8	29	24	23	24	9	22	12	10	19	18	1	28	27	3	29	24	19	15	23	1	28	
1	0	10	9	3	13	14	12	10	11	14	4	4	11	7	7	19	22	28	10	4	2	3	21	13	6	22	1	22	5	
10	5	11	27	8	14	28	16	19	6	15	22	12	18	29	28	23	4	7	7	16	20	19	7	7	18	1	1	14	28	
20	1	24	2	13	0	6	10	18	7	6	6	7	25	27	7	2	8	12	19	4	24	10	3	22	18	6	15	5	25	
23	21	28	6	11	20	17	18	11	21	6	6	24	19	9	12	10	25	20	20	2	12	24	21	24	26	4	16	19	8	
28	0	22	9	5	10	15	23	10	6	8	14	2	12	14	2	1	27	9	20	21	18	20	13	27	13	5	16	16	2	
11	9	0	19	22	4	12	27	0	3	12	17	13	15	3	27	17	28	2	15	8	22	26	16	12	18	7	6	3	27	
27	16	20	15	20	11	27	0	4	5	6	11	13	28	25	28	21	5	13	13	10	18	10	18	6	14	26	17	20	29	
15	22	26	27	20	10	19	20	23	15	10	8	0	20	3	24	6	13	17	24	17	9	10	27	2	12	8	10	19	21	
14	0	16	12	6	28	16	22	21	13	19	20	15	15	18	25	16	18	14	3	19	12	9	6	4	13	11	2	7	6	
0	8	21	7	28	26	16	5	16	25	1	16	20	23	3	15	1	27	2	2	5	7	26	7	21	24	14	28	19	13	
8	27	23	2	5	15	8	10	20	29	22	22	28	1	26	12	3	18	17	3	17	25	21	4	15	10	4	10	28	13	
28	28	8	7	0	8	14	18	2	28	11	18	27	28	4	17	22	26	11	9	6	2	5	2	24	12	23	13	10	19	
28	10	5	24	16	14	3	24	4	5	13	26	21	9	12	12	15	9	0	0	20	25	13	8	18	7	20	6	5	0	
20	9	16	21	1	7	29	15	7	17	23	22	20	27	17	8	11	16	25	21	26	25	8	6	8	21	23	29	19	7	
2	13	16	28	6	8	0	2	4	25	9	15	29	9	23	25	1	29	0	13	0	28	26	1	28	9	22	16	0	23	
15	25	23	24	14	26	8	21	20	18	22	28	7	20	0	0	28	24	26	27	20	24	19	7	16	9	24	16	9	10	
2	16	21	8	28	24	1	25	16	7	20	17	26	13	27	20	21	4	14	1	23	26	21	23	21	15	4	14	8	16	
29	11	27	15	29	17	18	3	24	12	2	0	17	6	19	14	18	19	22	23	22	13	25	4	4	2	2	21	29	8	
9	10	27	0	4	23	26	28	19	5	17	13	10	19	5	20	15	3	2	16	22	28	16	19	25	19	4	13	7	14	
16	10	10	11	18	12	23	11	11	9	14	10	4	26	1	11	19	19	23	17	13	8	8	28	17	6	4	27	10	24	
1	18	18	23	16	23	26	0	11	7	6	10	9	28	18	2	1	5	26	14	25	12	27	27	12	2	9	26	3	4	
19	28	24	24	5	20	12	11	19	8	25	4	1	27	19	17	5	17	9	16	4	6	18	25	26	5	25	10	4	23	
1	26	12	6	3	17	19	19	9	25	8	2	3	11	7	28	6	7	2	18	14	22	25	3	16	23	20	12	2	27	
10	20	29	18	26	16	14	18	10	24	10	23	11	28	6	15	21	18	7	23	29	23	14	12	28	8	26	7	15	16	
7	16	16	26	24	16	2	5	15	28	27	22	11	29	9	11	29	17	13	22	18	27	20	8	20	17	10	22	29	16	
13	16	28	20	23	20	1	26	3	4	11	27	27	5	2	27	29	9	28	5	22	20	8	9	10	29	21	24	23	2	
10	20	18	24	11	18	14	15	18	23	3	26	12	8	13	1	12	12	8	20	9	6	15	23	14	24	12	4	27	10	
24	22	9	16	24	15	26	9	16	11	13	24	3	23	17	6	14	18	28	8	29	21	23	3	16	15	7	22	18	2	
11	13	18	7	10	28	3	5	12	24	9	25	9	19	28	19	16	18	2	22	16	29	11	28	7	17	21	17	10	7	
20	14	22	16	29	16	0	6	24	16	26	7	12	4	22	19	11	26	1	21	21	17	19	17	5	11	25	13	17	26	
20	9	21	12	28	10	19	23	16	26	27	9	12	13	25	22	17	8	12	3	2	17	3	19	15	26	2	13	14	13	
9	24	16	2	5	20	29	18	21	1	2	6	12	0	28	27	11	5	9	19	3	28	13	3	9	28	22	1	3	4	
13	2	9	14	15	24	25	0	12	7	10	9	8	25	16	15	18	23	11	10	18	8	4	13	0	25	8	12	5	24	
26	4	12	25	22	9	10	25	3	0	24	4	22	5	23	9	28	8	21	6	3	1	1	10	9	7	14	11	1	1	
17	27	16	4	26	25	5	22	27	16	13	5	13	14	4	18	6	18	26	7	3	10	8	22	26	18	15	14	25	13	
12	3	1	16	7	12	26	9	28	20	11	1	8	19	22	9	17	15	12	26	4	13	18	27	6	19	20	10	16	21	
8	9	25	16	15	25	3	0	24	25	27	9	14	18	26	13	4	1	27	4	29	25	1	9	3	9	13	16	24	2	
11	10	5	6	18	24	23	8	5	10	27	28	5	17	1	9	8	3	11	18	12	18	16	14	25	13	28	26	9	7	
23	1	12	10	10	18	17	11	29	28	12	13	1	25	7	19	10	2	25	23	18	27	5	28	7	13	22	9	26	19	
10	20	14	6	19	26	14	2	12	21	1	21	18	3	28	27	17	16	22	12	5	17	29	14	17	12	17	6	13	27	
17	18	16	25	23	17	5	27	3	15	10	19	2	29	21	4	20	13	12	25	17	1	26	9	9	24	22	25	18	25	
29	5	13	20	10	7	28	19	12	17	16	19	15	0	23	18	14	23	19	16	21	27	20	7	0	27	18	8	24	12	
7	0	28	4	26	16	1	0	18	8	19	22	6	27	16	12	13	4	19	14	17	15	4	10	25	20	10	11	27	23	
14	4	27	10	6	8	12	29	8	4	25	19	13	15	17	24	12	22	13	22	12	17	12	28	17	23	27	3	7	14	
4	2	7	10	27	9	8	15	9	6	17	22	13	10	9	2	17	7	15	2	26	4	16	11	28	16	15	11	9	28	
25	29	17	16	0	26	28	18	8	12	3	25	12	17	25	20	12	9	2	5	8	25	12	4	26	24	9	2	13	0	
22	2	0	24	0	23	3	6	3	16	11	29	6	21	11	25	15	4	19	25	6	5	23	22	8	6	12	24	13	24	
25	20	25	26	24	15	11	10	4	13	9	0	11	19	29	17	3	13	24	8	20	5	27	28	18	20	1	8	12	28	
0	17	5	24	13	26	10	11	4	10	2	24	3	25	28	24	26	8	29	4	16	2	11	22	15	20	21	18	0	27	
7	10	15	2	12	28	23	6	1	9	27	21	4	6	10	5	3	10	10	21	0	29	21	21	28	5	2	28	4	8	
29	19	1	28	24	12	29	2	11	27	1	23	26	10	19	28	16	27	24	21	25	28	3	8	6	5	23	9	26	21	
21	28	7	26	8	22	14	14	14	18	18	9	18	12	11	27	29	14	15	3	18	21	13	16	10	18	3	4	16	27	
14	20	9	15	0	26	9	15	25	5	2	28	14	26	19	25	5	24	12	10	14	13	2	11	17	23	25	6	8	0	
9	18	3	14	29	2	25	1	5	12	28	20	0	16	24	14	19	29	14	2	16	17	25	22	16	10	21	19	26	24	
0	1	29	20	21	27	20	0	29	26	14	6	5	25	20	4	16	7	6	2	29	2	4	28	24	2	12	0	6	18	
20	13	22	3	10	29	21	0	28	16	15	2	12	29	20	3	3	2	1	11	20	2	14	0	20	4	19	16	12	23	
17	28	22	4	20	20	16	13	29	4	25	6	18	29	18	28	9	3	25	6	29	15	7	21	18	0	16	4	23	27	
11	15	0	16	13	21	2	5	24	28	2	8	23	29	0	9	22	26	13	20	28	0	15	17	24	22	11	24	0	0	
20	14	22	2	5	0	1	21	21	18	18	13	18	25	27	8	11	4	25	13	23	19	12	16	11	19	6	7	8	25	
7	3	20	10	23	3	10	21	16	3	13	7	6	2	16	1	24	3	26	13	3	11	27	20	9	29	10	25	23	4	
0	6	5	22	10	17	16	16	15	28	9	23	6	18	6	11	2	19	3	2	13	22	14	11	7	8	17	7	15	21	
23	0	5	25	5	11	15	28	28	12	14	1	17	20	7	29	14	21	18	18	25	0	24	14	13	6	18	26	15	12	
1	12	15	15	9	0	11	5	14	13	21	9	19	5	27	27	16	15	4	6	12	19	14	9	6	13	5	8	1	7	
6	5	29	10	18	29	18	2	19	2	24	22	11	13	29	7	7	7	16	2	16	7	18	17	6	25	17	5	8	17	
24	14	0	23	14	27	26	7	18	9	19	25	14	25	7	29	17	16	13	8	25	14	5	18	2	26	5	10	12	7	
12	1	29	13	29	18	25	3	7	15	27	19	20	7	9	11	4	3	21	3	0	13	12	27	4	9	26	17	28	8	
22	26	6	28	12	17	25	13	23	2	21	23	15	7	22	24	20	6	0	13	10	27	19	19	1	14	8	26	26	9	
14	11	20	28	12	18	2	29	14	19	11	15	1	24	18	11	5	28	20	19	27	5	27	5	4	20	9	5	4	21	
28	27	16	23	6	26	21	27	13	6	28	23	3	14	24	24	2	24	13	16	27	17	6	27	18	1	25	13	9	13	
17	8	16	2	6	14	16	8	19	6	22	21	0	28	28	23	24	19	24	10	17	14	12	17	1	26	4	22	3	27	
0	5	13	7	9	29	6	24	25	19	4	15	29	4	27	2	0	4	15	19	21	18	0	8	29	28	9	19	9	9	
9	12	19	8	27	9	11	18	12	22	16	13	17	9	13	6	17	29	10	23	2	3	21	17	25	21	29	8	9	26	
17	13	0	5	23	19	23	1	17	6	12	27	14	9	19	22	26	23	16	14	8	19	29	23	13	13	4	28	6	22	
