8	18	0	23	18	35	11	13	16	30	26	35	1	1	7	26	38	6	24	12	22	1	
34	20	9	30	36	39	25	5	6	21	10	11	32	8	25	14	39	0	2	28	2	24	
4	25	27	8	16	3	25	8	31	11	17	6	25	11	29	21	17	6	13	26	13	0	
26	28	28	12	2	7	33	4	37	36	28	16	22	1	23	6	37	16	5	2	9	7	
30	10	11	28	16	25	37	19	24	6	9	29	30	8	39	14	30	32	38	28	27	19	
20	7	22	11	9	25	28	1	29	3	5	32	33	9	9	33	19	27	29	31	11	9	
3	38	18	11	32	29	27	34	6	5	9	14	2	13	16	37	32	12	8	13	2	34	
36	38	8	26	17	39	1	16	26	3	39	3	0	24	8	0	38	36	9	27	26	20	
38	2	16	2	29	23	1	10	16	2	24	17	8	33	29	3	23	37	11	7	6	3	
36	9	13	11	20	29	33	32	18	35	7	12	11	27	15	16	17	5	28	29	17	37	
31	26	26	10	19	10	17	10	12	9	34	36	17	27	9	1	24	1	14	23	8	32	
30	12	10	24	22	11	17	31	11	6	0	7	21	25	34	11	34	30	13	9	14	27	
8	11	24	12	35	24	16	13	6	11	21	9	18	37	35	24	27	28	9	24	15	22	
33	3	24	3	24	1	29	39	21	26	31	17	6	10	39	4	22	9	37	7	28	14	
27	26	21	15	8	23	32	8	0	19	18	6	0	24	32	38	8	16	26	22	17	16	
32	24	6	31	3	23	24	1	22	23	9	28	6	5	25	38	12	0	31	17	20	3	
31	28	6	9	34	0	33	27	35	28	39	8	38	5	36	26	19	13	24	33	32	38	
36	30	21	20	25	6	8	4	20	1	0	5	13	14	7	10	31	37	25	8	18	24	
1	34	36	15	11	31	14	23	20	13	18	30	13	12	3	5	7	17	21	18	32	13	
27	1	27	10	15	15	38	34	19	11	21	19	7	9	20	19	12	28	9	3	13	0	
24	19	21	17	16	27	3	11	34	17	34	31	18	28	37	14	7	36	16	21	12	3	
17	13	1	20	29	22	27	7	32	8	16	14	36	30	23	39	18	31	3	30	7	18	
25	5	5	37	31	19	35	34	4	31	7	23	22	32	23	1	7	19	31	12	33	39	
36	17	0	24	31	20	15	30	13	0	10	25	20	18	18	11	24	31	32	18	12	3	
1	1	4	15	39	35	22	14	8	27	1	12	23	18	21	27	25	22	2	12	2	19	
13	15	22	32	29	30	11	1	4	20	27	5	1	5	16	19	18	2	0	6	22	37	
0	2	8	19	5	33	24	34	21	7	4	16	28	22	12	37	35	23	27	7	19	38	
9	0	39	24	29	30	30	12	24	31	0	19	21	30	16	29	36	30	32	34	6	34	
3	33	2	23	3	32	30	23	10	9	18	35	30	30	38	20	38	9	19	14	33	18	
31	25	22	13	10	13	13	7	14	9	36	5	3	24	22	25	0	1	39	18	30	18	
10	23	14	24	35	8	35	22	8	18	18	23	10	28	38	1	26	18	0	0	30	6	
27	12	10	13	21	25	19	21	10	9	8	9	35	8	33	23	12	11	25	31	2	29	
8	0	3	0	9	8	8	5	19	23	29	16	34	9	10	10	37	22	34	20	2	16	
0	38	22	17	33	17	25	38	28	31	21	11	14	29	23	28	19	33	15	6	7	6	
34	24	34	26	23	9	33	32	22	31	1	6	19	25	7	29	34	10	19	8	21	27	
27	4	33	19	28	3	15	37	35	12	14	6	25	18	21	18	29	31	38	18	35	30	
30	36	26	18	18	32	27	21	27	26	22	33	10	24	23	29	6	33	29	29	18	24	
27	33	4	5	0	23	32	30	1	39	3	7	14	12	35	27	1	34	28	5	2	0	
5	0	24	28	1	23	27	29	10	25	29	1	32	29	39	35	30	6	31	8	29	36	
30	39	34	7	16	11	3	24	5	22	16	5	36	19	28	25	23	8	10	14	2	6	
36	0	13	39	30	23	9	19	1	8	39	7	12	25	20	27	13	23	17	29	13	22	
38	7	34	4	30	18	6	34	6	30	36	8	32	7	18	20	4	37	18	31	13	0	
27	12	17	22	21	6	11	19	18	36	3	12	15	12	12	8	26	2	38	11	37	2	
34	8	24	18	11	10	21	21	4	31	29	21	36	26	8	16	30	27	26	14	29	37	
0	36	37	20	10	0	5	33	3	10	16	28	19	19	18	29	6	29	32	23	5	15	
8	17	2	11	16	25	8	5	26	39	25	2	13	36	26	3	39	22	17	13	30	1	
39	22	22	27	7	21	20	11	14	6	33	7	5	2	11	2	10	7	13	38	13	1	
23	27	38	12	32	20	4	21	23	34	7	12	10	15	23	8	13	33	22	23	28	10	
16	16	28	16	35	15	11	21	1	28	16	13	10	9	5	39	39	6	25	11	9	19	
2	38	16	1	39	37	31	37	28	28	13	18	15	9	7	18	31	25	24	1	12	14	
34	38	33	5	30	14	38	24	16	31	2	36	22	14	38	9	7	29	5	33	16	21	
15	7	2	27	37	22	31	26	14	19	35	38	24	24	23	0	3	29	8	19	7	29	
22	9	13	18	17	2	11	14	6	11	33	32	23	23	17	7	33	5	20	38	23	37	
6	36	20	24	3	31	5	3	20	20	12	39	26	5	33	33	27	31	11	9	33	31	
36	25	8	17	19	28	32	13	27	24	8	38	9	1	20	32	3	20	21	30	35	4	
31	21	11	29	16	0	34	19	3	0	20	13	12	16	16	12	23	19	3	18	1	2	
19	33	32	6	30	25	23	14	32	12	33	38	26	10	38	36	0	13	27	24	3	8	
20	23	29	1	37	4	36	23	38	4	37	18	28	12	18	38	28	17	6	35	3	4	
20	21	33	24	16	34	28	33	5	37	17	35	6	23	29	4	32	20	9	23	20	17	
20	22	27	8	10	19	1	29	3	19	28	17	38	16	38	0	20	1	38	33	25	24	
14	33	36	39	5	37	0	24	11	10	36	24	21	10	21	16	31	30	3	16	14	26	
32	7	24	26	21	27	2	15	15	17	17	29	14	18	37	12	15	35	7	25	23	23	
12	9	7	27	17	2	24	5	30	21	20	26	31	19	3	27	29	11	31	35	36	22	
7	0	13	15	32	19	12	2	10	13	12	0	14	0	6	20	6	32	8	14	36	20	
18	25	12	5	12	10	30	17	3	39	27	4	10	18	1	37	5	1	1	32	9	36	
6	37	23	34	24	12	8	7	38	26	10	38	26	21	17	31	23	33	33	14	5	20	
7	0	29	12	23	2	32	19	7	16	17	20	27	6	3	37	26	14	5	16	38	23	
19	24	33	23	38	13	34	5	35	3	39	13	8	29	13	9	2	34	34	32	29	17	
28	21	3	31	18	23	38	26	0	0	8	24	32	5	39	25	19	33	31	14	16	14	
31	4	11	25	29	1	15	9	21	26	38	36	4	38	28	29	12	3	28	5	16	35	
26	37	31	2	8	6	13	7	20	6	37	21	6	8	19	20	8	38	29	33	14	21	
2	39	12	36	19	32	23	2	6	12	12	36	17	4	36	8	35	36	25	18	6	35	
26	0	25	16	2	3	26	11	23	37	32	12	31	9	15	4	4	11	21	7	8	21	
33	11	28	19	11	23	18	29	30	35	10	38	2	8	9	13	39	35	22	16	12	19	
7	23	28	12	16	12	34	8	35	13	36	2	3	27	34	14	34	3	18	8	11	23	
12	7	34	8	16	38	39	25	24	7	17	19	15	4	39	25	9	20	10	15	28	14	
14	4	12	28	15	33	37	31	0	37	1	3	15	6	9	39	37	6	8	4	25	32	
35	0	20	13	13	5	39	16	31	2	16	34	37	38	12	34	11	36	14	21	30	16	
6	6	7	12	37	18	2	39	36	2	5	19	20	14	36	25	15	11	25	27	14	0	
8	6	13	3	17	2	33	3	31	24	25	25	13	23	18	32	16	26	4	14	24	25	
34	14	8	27	39	28	4	5	36	36	34	26	30	39	34	22	12	19	7	16	22	21	
31	12	24	30	31	27	38	7	24	0	10	10	22	15	33	7	14	3	12	32	7	12	
