82	18	17	97	109	78	38	85	65	71	23	91	69	47	97	45	7	76	36	96	51	62	0	61	117	9	12	77	
82	92	13	9	85	60	19	11	109	5	56	117	67	63	113	44	98	89	55	40	47	44	63	83	8	118	53	75	
33	34	88	46	65	81	94	65	43	39	16	117	88	44	33	86	74	117	32	33	12	70	4	50	61	47	71	48	
27	32	91	109	36	114	50	77	79	68	2	114	97	47	108	17	116	78	109	30	42	5	30	111	7	36	38	79	
76	112	80	97	16	96	79	39	89	47	45	62	88	58	115	112	83	79	11	69	67	40	81	30	6	51	56	89	
47	79	9	34	57	13	53	28	75	40	116	108	53	99	63	53	88	94	15	22	76	4	32	20	75	29	40	117	
42	90	98	99	24	90	55	88	39	16	20	36	8	23	102	89	35	11	18	87	27	37	113	89	8	51	32	98	
22	113	38	61	27	104	55	105	78	81	22	93	67	95	111	13	35	46	90	9	40	67	43	70	118	90	38	108	
20	110	71	44	66	25	72	51	85	8	28	31	62	33	65	92	56	36	91	12	0	107	2	73	71	103	5	72	
75	73	80	12	76	98	41	76	114	72	9	50	3	61	14	65	74	53	68	58	11	76	19	67	51	33	116	109	
93	75	70	8	23	79	37	45	43	35	42	80	97	114	61	0	18	117	94	76	87	82	28	51	80	43	45	48	
112	93	68	113	118	43	32	106	47	103	33	75	102	101	77	18	21	44	105	30	21	34	19	98	10	67	44	2	
42	61	83	62	108	66	84	96	53	51	48	106	53	102	78	73	96	68	119	40	113	82	39	75	81	1	95	57	
37	52	80	84	69	118	90	73	97	61	50	46	6	63	74	101	62	95	82	116	30	76	4	93	49	15	77	9	
1	78	40	44	37	42	108	117	30	89	46	69	60	57	89	89	70	98	97	77	87	103	48	79	115	73	72	94	
0	79	39	93	2	13	72	119	23	56	85	24	33	60	66	46	97	50	94	99	65	90	43	24	58	0	68	55	
20	94	118	109	100	110	79	114	119	74	75	118	21	18	62	114	113	81	44	49	5	85	59	9	114	73	90	65	
117	49	43	112	84	25	27	79	48	97	19	77	69	49	15	14	101	13	83	111	107	54	38	24	114	109	70	46	
118	108	107	60	26	43	112	69	88	52	91	41	0	76	110	2	88	54	118	2	25	85	9	26	50	93	109	105	
78	63	3	47	112	112	2	101	31	68	63	28	68	28	34	78	32	18	45	12	67	76	53	53	95	117	43	24	
3	36	44	15	115	118	4	64	29	55	58	8	62	8	45	86	3	101	4	90	44	71	34	112	50	65	88	85	
9	113	37	109	105	117	25	54	102	78	71	12	56	118	104	114	21	66	60	114	1	60	12	33	96	7	43	98	
58	87	115	37	101	61	11	4	81	69	118	74	12	100	79	40	70	89	32	94	86	110	107	26	91	19	55	39	
112	103	12	77	31	108	33	73	38	118	106	42	30	48	0	95	103	76	17	72	34	4	54	63	119	17	75	43	
21	47	105	97	24	27	87	70	100	42	16	86	7	64	61	66	77	58	115	90	5	32	95	55	97	66	70	3	
51	70	106	96	82	27	22	25	20	54	106	49	37	118	90	22	6	38	40	90	33	110	3	54	1	94	119	34	
14	57	99	21	109	34	10	94	63	37	113	53	80	28	56	113	71	44	60	103	86	12	104	83	103	10	35	95	
62	50	69	93	118	3	43	90	75	24	58	17	15	24	64	8	0	2	77	115	46	112	17	100	34	47	64	116	
10	41	0	17	2	95	51	83	44	70	112	108	8	100	11	52	30	71	5	70	72	35	94	107	109	86	102	25	
80	98	36	23	103	46	6	96	40	89	15	73	61	92	86	81	8	75	19	52	58	88	4	28	36	59	94	116	
41	18	64	2	35	25	8	81	2	95	57	96	91	109	60	19	93	10	3	51	39	64	101	61	60	77	115	76	
