149	82	87	107	142	164	13	185	14	60	160	72	97	99	78	110	1	129	129	33	84	60	
17	39	196	29	194	50	151	175	144	14	7	156	142	144	116	198	47	110	133	95	75	117	
70	30	91	194	156	87	168	169	107	117	102	43	120	134	14	0	139	195	168	65	163	114	
167	56	54	51	95	78	120	131	2	9	88	64	71	24	139	122	140	117	128	18	18	174	
130	114	87	95	180	169	162	143	70	97	126	165	94	14	49	64	42	29	63	152	34	110	
7	148	114	80	39	169	13	72	195	27	181	13	57	11	71	155	128	102	172	59	63	101	
25	83	170	102	56	183	22	15	63	155	118	178	191	51	134	121	199	194	21	167	158	188	
40	177	16	72	72	15	112	69	165	11	179	119	85	141	13	110	181	32	21	84	32	189	
3	113	125	194	114	53	2	62	97	121	7	195	51	90	142	17	62	66	86	163	113	149	
94	104	30	174	94	73	119	92	50	146	188	108	72	30	171	20	128	123	153	176	99	175	
196	181	156	126	75	192	188	1	141	50	114	117	182	179	86	133	96	143	102	148	166	49	
34	99	148	59	114	27	194	87	192	88	31	21	0	43	91	154	76	82	4	73	91	29	
74	1	81	16	70	106	74	32	29	68	128	4	50	119	37	154	129	81	98	90	9	199	
197	51	73	179	185	128	3	86	15	79	133	123	131	86	76	48	82	162	83	129	134	101	
18	19	12	67	146	146	29	186	12	23	32	115	1	25	121	17	100	182	130	37	20	39	
55	91	134	14	16	69	151	188	80	83	86	91	67	139	192	181	68	98	101	136	27	143	
96	30	46	8	45	45	151	36	178	167	35	180	48	143	194	166	171	129	82	8	20	108	
150	190	88	104	188	112	193	190	76	2	42	48	61	137	168	109	185	199	132	17	113	76	
61	79	19	33	147	36	199	58	142	26	130	111	93	165	57	62	42	165	87	185	194	49	
57	32	147	164	159	187	142	159	5	199	171	131	144	26	180	41	92	123	74	96	33	195	
179	129	183	74	198	146	118	40	197	94	136	1	96	30	42	108	3	182	109	56	181	110	
11	76	161	11	165	145	186	114	186	61	120	24	121	63	103	9	183	3	14	67	20	193	
165	30	32	174	127	130	131	54	175	173	130	51	119	160	46	55	12	180	78	187	37	150	
52	66	99	45	5	29	186	196	114	19	20	88	36	44	15	95	156	90	117	91	89	149	
74	106	146	185	147	83	131	135	121	151	76	173	188	66	181	98	100	125	126	114	43	121	
2	10	71	113	36	145	83	84	42	20	37	38	174	188	90	115	4	173	38	151	77	134	
72	85	81	96	25	65	20	100	149	116	79	54	18	68	31	56	109	13	51	68	85	144	
70	194	15	39	85	10	120	58	59	119	145	121	47	89	116	70	143	44	69	77	182	10	
124	76	97	18	183	153	143	3	109	45	94	121	109	67	35	66	108	116	41	62	101	98	
195	65	90	71	28	103	121	33	171	146	107	140	149	75	198	21	58	75	57	23	34	132	
176	164	104	89	61	0	92	94	22	101	199	166	15	127	119	23	76	108	75	4	104	154	
112	159	132	172	41	64	95	90	21	167	35	69	58	194	64	188	112	67	98	141	153	193	
62	75	28	98	162	41	112	146	26	96	94	98	174	75	95	104	192	20	12	30	44	98	
85	74	9	26	41	26	100	159	36	153	83	8	199	194	143	132	192	24	82	76	2	8	
48	29	56	61	11	176	179	165	158	8	196	84	179	192	90	101	32	54	12	72	155	152	
131	93	151	33	127	60	71	152	122	54	142	174	153	131	41	18	174	185	117	106	11	197	
58	72	193	170	177	103	158	195	90	104	189	86	45	69	143	168	10	113	104	95	189	3	
157	71	105	85	184	100	133	93	94	97	131	63	64	172	181	180	197	30	51	140	169	186	
159	140	6	16	122	107	9	7	143	39	16	173	149	127	127	116	82	180	177	180	114	177	
36	6	175	148	69	92	106	40	163	19	80	160	79	138	153	122	145	26	121	38	158	177	
105	98	133	140	160	123	73	137	170	106	168	175	139	40	163	66	141	32	126	38	196	96	
159	0	19	10	83	180	32	109	164	94	50	147	111	32	43	39	17	69	80	118	18	56	
101	191	129	108	29	119	95	152	71	21	145	134	69	183	12	137	118	127	77	49	67	78	
160	37	111	132	134	59	71	41	28	134	129	90	6	173	185	59	154	76	21	13	177	153	
18	77	56	190	41	57	197	38	177	159	158	5	16	100	50	136	52	190	99	54	67	119	
179	82	122	118	91	158	91	140	59	37	119	55	99	109	19	190	160	112	152	146	51	86	
26	125	139	0	26	131	99	171	47	65	141	198	39	102	134	178	115	28	107	14	144	131	
65	140	178	155	155	116	99	3	68	170	65	59	172	182	46	74	39	40	97	61	161	14	
17	101	198	156	34	164	38	47	40	107	101	150	88	187	17	13	198	142	28	151	65	57	
42	119	91	169	164	3	45	158	35	142	79	104	168	153	156	141	103	125	68	157	133	135	
59	162	62	8	191	159	41	80	126	123	48	63	102	34	166	152	7	129	181	58	131	132	
56	59	5	69	51	164	111	27	195	131	45	125	63	105	71	185	85	49	133	38	90	1	
34	170	65	193	3	97	157	93	105	51	74	56	129	0	165	87	93	58	147	7	36	79	
87	76	92	42	181	119	128	37	108	18	52	61	153	195	37	90	142	12	190	34	145	131	
133	65	72	43	52	86	195	93	163	5	90	140	114	52	197	52	100	189	187	166	64	31	
25	83	137	89	196	50	45	116	130	184	179	156	155	11	197	179	37	35	149	194	141	182	
68	61	1	78	126	177	129	72	137	156	199	164	115	185	36	100	75	103	41	51	72	141	
151	196	79	133	62	12	168	42	122	21	167	15	84	192	112	21	109	157	155	104	141	106	
88	183	185	78	84	110	162	129	33	74	130	146	147	104	18	156	143	66	23	94	30	191	
44	166	111	150	56	193	3	31	127	185	106	70	7	99	171	108	9	108	40	12	151	33	
168	15	53	127	62	133	168	181	102	193	139	188	184	167	152	71	197	132	99	101	14	178	
138	169	181	103	113	34	35	113	35	44	24	40	58	74	80	8	111	21	131	97	29	38	
117	76	144	156	196	29	59	107	153	112	111	121	77	177	175	134	156	68	88	127	31	61	
175	79	43	166	154	115	55	163	72	136	68	90	124	12	149	92	28	149	53	115	145	162	
183	152	95	76	193	114	36	16	146	100	94	20	186	179	52	83	49	138	38	87	191	197	
169	42	179	103	74	177	103	112	60	126	40	166	37	176	196	150	146	193	116	127	75	68	
9	4	146	112	99	92	20	54	196	176	58	115	59	56	49	114	188	122	149	130	124	136	
197	6	35	156	63	135	186	155	116	3	188	52	142	39	17	76	134	161	93	95	91	67	
160	148	60	100	126	21	199	137	46	74	74	3	0	137	142	109	152	44	27	117	151	120	
110	180	40	125	104	188	64	30	184	61	151	111	1	195	83	110	6	176	3	128	193	2	
41	65	155	144	113	190	117	190	38	83	94	19	188	84	181	51	32	18	182	102	123	117	
154	196	101	32	134	67	15	190	174	46	65	38	114	188	169	45	30	99	133	57	8	55	
120	78	11	98	40	151	120	129	9	146	108	9	178	152	180	45	4	39	196	69	115	46	
80	4	125	45	50	86	176	39	186	180	16	93	28	14	190	184	74	91	84	74	154	176	
28	33	27	11	121	81	25	42	117	101	160	69	81	42	84	133	107	192	87	80	90	14	
140	186	37	81	113	40	97	0	42	108	145	15	47	1	112	71	31	194	90	70	62	27	
32	80	146	35	122	113	163	173	71	77	9	121	88	167	16	140	3	178	54	81	36	63	
5	154	21	156	11	199	133	181	102	9	167	122	102	180	169	13	91	111	181	62	5	89	
133	165	163	26	119	67	107	75	160	149	151	51	149	189	9	103	84	175	13	28	105	94	
5	20	69	64	2	107	184	117	157	150	135	39	182	103	17	126	116	86	107	147	123	31	
140	95	84	148	194	31	110	8	139	102	114	112	56	111	188	165	115	157	45	58	34	138	
