19	33	66	165	20	92	152	116	72	88	103	64	60	26	137	56	158	112	
49	39	104	124	39	128	58	65	95	90	150	98	163	62	139	11	44	122	
58	169	178	76	144	50	91	76	160	55	37	127	49	176	33	117	13	122	
105	6	78	31	87	169	102	130	160	153	14	29	155	6	67	41	145	172	
40	101	98	52	52	52	88	72	21	169	121	32	99	72	71	170	11	127	
71	94	92	79	110	25	23	78	92	84	139	47	27	10	111	177	109	138	
177	131	66	74	53	24	136	158	123	175	102	133	42	163	28	59	52	58	
169	131	35	136	167	124	46	63	124	156	82	85	177	60	37	42	148	155	
161	77	55	25	59	130	177	139	174	30	30	30	134	178	122	138	133	33	
103	94	124	174	130	126	49	103	37	45	18	73	100	164	50	0	62	11	
92	78	176	103	0	23	4	58	86	44	8	52	10	83	37	174	166	35	
127	109	171	45	143	93	162	63	84	112	144	64	141	82	22	37	168	66	
123	127	87	119	108	91	47	178	109	124	30	33	70	11	2	149	161	29	
85	136	163	32	52	129	126	111	172	81	165	118	35	64	52	95	0	57	
164	148	3	132	23	65	120	13	93	21	176	142	118	1	77	22	48	77	
6	56	93	176	58	108	149	123	35	77	154	81	116	104	30	98	97	69	
99	62	155	120	51	61	123	123	82	146	155	135	36	1	128	80	84	38	
24	52	159	28	48	140	90	102	22	9	34	81	48	177	50	155	161	169	
28	84	125	81	31	140	69	172	153	141	85	10	48	167	142	75	97	41	
140	169	152	170	68	7	140	46	8	122	100	160	44	104	141	49	118	107	
2	123	121	120	58	160	62	22	80	41	79	99	92	167	9	86	47	97	
136	37	61	96	54	90	60	77	45	85	56	65	128	154	110	111	0	59	
70	58	42	140	125	57	89	35	29	18	94	133	87	91	80	161	75	64	
133	22	18	129	40	133	62	107	177	106	32	20	70	9	55	52	149	31	
26	119	26	47	82	144	152	58	21	32	12	71	155	57	9	5	115	42	
72	74	96	104	40	123	115	137	59	90	84	177	11	164	168	167	103	47	
108	136	122	35	165	159	110	5	153	99	47	80	79	102	99	162	56	18	
125	112	0	96	102	34	69	150	0	110	158	137	156	135	108	143	152	25	
134	10	112	120	102	7	141	139	133	127	91	60	40	116	73	46	150	91	
13	166	13	134	89	90	49	37	156	51	56	99	6	151	149	171	35	105	
24	76	61	1	130	163	145	68	30	11	63	44	151	40	78	140	110	169	
33	52	16	23	17	8	150	95	153	163	49	3	111	27	149	155	87	176	
49	143	153	78	128	74	59	71	67	5	29	106	43	176	9	3	104	70	
41	17	72	80	127	2	7	155	0	10	15	119	105	125	111	71	46	70	
28	138	58	63	99	179	168	159	136	110	80	24	1	112	133	134	48	145	
95	100	126	169	174	142	111	144	93	47	151	7	117	37	44	61	95	83	
87	2	85	139	145	152	162	163	162	131	56	51	117	31	14	68	179	94	
24	111	126	179	42	0	18	43	34	86	63	2	82	88	162	78	29	15	
150	73	39	111	7	129	4	64	10	17	30	171	53	162	115	105	130	51	
100	104	31	83	117	48	100	130	95	22	132	83	80	57	171	73	75	85	
93	72	127	53	157	4	162	145	49	73	63	173	57	169	76	125	151	71	
130	37	157	160	155	45	118	21	10	147	8	129	99	37	120	77	146	19	
177	30	6	37	142	83	15	30	46	132	5	65	133	74	72	48	65	61	
69	28	156	64	163	0	141	68	146	22	115	164	85	121	153	14	135	16	
101	119	97	103	64	17	135	24	114	50	85	146	63	160	9	11	93	7	
22	111	55	179	65	109	31	113	0	86	35	173	135	29	81	143	91	90	
89	86	39	40	154	25	10	165	49	153	71	132	82	68	104	35	40	9	
106	2	119	128	90	4	114	65	93	9	175	153	42	91	48	14	84	3	
131	41	130	119	118	137	148	121	22	62	73	65	85	115	99	56	108	9	
60	71	130	102	106	32	159	27	9	176	40	102	146	161	168	72	36	122	
94	155	103	158	166	20	156	158	138	15	16	84	61	112	178	97	15	55	
84	38	168	103	58	126	11	12	17	128	35	71	11	176	41	75	132	157	
161	119	75	23	151	52	19	34	3	12	136	143	29	128	38	50	6	10	
111	34	88	132	90	137	173	118	68	32	171	142	56	20	52	43	132	66	
141	171	162	33	1	119	129	78	47	38	120	113	178	172	41	27	139	117	
52	99	77	49	75	23	64	28	38	3	106	68	156	73	54	19	76	170	
40	15	74	89	119	24	2	78	16	54	16	89	99	75	107	44	15	116	
56	119	140	52	158	67	48	174	167	95	7	41	137	177	171	158	7	16	
144	146	25	170	119	121	172	24	110	51	67	69	136	175	66	61	155	134	
120	28	58	105	176	161	157	95	2	65	95	174	40	175	154	177	20	165	
96	108	12	8	59	72	177	154	160	114	38	6	125	34	61	10	166	1	
72	157	10	120	110	167	100	60	37	30	53	20	60	138	26	90	161	77	
66	143	148	38	162	168	48	101	26	81	96	28	59	22	99	80	72	65	
169	102	97	84	21	49	162	24	159	146	150	151	63	100	95	54	149	142	
63	111	88	178	46	127	45	179	127	163	61	47	77	129	20	31	58	34	
129	97	63	76	139	81	43	118	22	148	166	12	34	65	6	105	30	169	
45	15	57	63	171	38	170	177	75	81	129	162	152	34	165	165	133	165	
3	27	102	65	2	45	83	131	177	37	28	147	101	98	163	133	95	151	
58	53	85	94	20	120	142	103	67	84	109	133	8	178	168	47	102	162	
150	7	126	31	141	67	136	174	158	2	44	5	47	104	156	174	8	142	
90	22	99	17	34	168	153	69	124	15	129	85	8	70	139	150	123	176	
95	6	135	168	141	143	132	0	133	25	150	71	136	37	71	116	142	157	
69	161	124	69	9	69	10	99	127	14	73	10	154	99	18	120	121	6	
22	79	92	50	86	140	28	97	56	84	37	17	125	170	38	77	55	177	
88	167	167	39	40	136	163	148	103	176	122	30	53	76	60	97	126	50	
41	114	113	56	35	129	19	26	139	73	10	62	10	106	135	13	69	149	
139	125	143	2	39	145	127	31	151	118	65	173	111	68	150	18	110	24	
56	10	36	150	121	154	44	113	29	54	111	24	95	59	171	81	99	26	
12	113	138	64	88	123	11	91	60	129	162	74	150	149	104	178	114	145	
82	93	169	31	179	155	17	160	41	83	4	23	40	43	119	117	85	153	
