79	87	26	73	9	57	62	21	11	56	55	38	9	96	57	64	19	60	60	73	27	10	46	11	74	22	57	72	43	96	
1	44	3	32	108	8	74	32	2	12	68	82	82	76	107	98	59	37	59	74	73	97	102	27	79	24	107	19	63	89	
81	10	21	81	97	2	15	76	68	45	77	109	61	15	71	25	62	3	8	63	18	41	100	65	11	32	4	15	70	76	
34	27	72	96	40	88	76	77	5	99	41	46	40	69	105	79	4	50	78	9	41	50	93	40	55	25	35	53	19	90	
66	71	42	2	18	13	42	47	23	1	1	44	34	20	82	73	17	63	57	6	83	13	91	102	109	38	24	78	106	2	
32	106	68	77	22	89	29	24	87	72	52	18	24	93	106	59	41	20	108	109	83	77	51	50	24	106	109	57	42	59	
29	58	3	68	69	92	88	60	83	37	109	78	22	105	44	14	11	67	34	86	44	109	85	7	90	101	82	98	86	4	
107	100	64	21	10	46	96	106	41	59	48	31	4	56	51	4	18	96	69	82	25	98	96	3	57	64	78	65	32	46	
101	43	26	3	57	12	25	95	28	24	109	74	32	109	54	28	74	93	16	28	28	13	40	69	71	95	93	18	45	100	
35	40	109	50	10	25	54	88	101	72	38	67	62	38	15	72	40	33	89	70	58	1	74	77	11	67	24	106	36	56	
55	75	38	33	35	42	13	89	46	106	55	32	17	25	83	109	82	65	23	107	47	21	9	18	20	69	72	9	39	26	
34	17	29	15	21	26	34	104	81	27	59	53	12	2	93	45	49	23	65	32	109	27	105	45	63	84	9	108	91	14	
19	56	109	65	11	17	98	10	43	92	54	14	102	65	104	78	55	109	72	31	19	28	24	34	96	94	87	76	81	107	
27	58	28	37	40	1	80	82	80	43	0	53	21	87	5	89	103	68	17	47	84	97	15	42	67	103	25	84	109	67	
15	91	21	74	51	16	54	104	57	51	70	108	46	91	24	21	52	46	32	87	2	66	88	103	65	91	61	109	3	99	
11	107	24	70	86	27	101	107	109	65	26	54	58	70	31	75	49	88	73	9	8	63	45	86	0	60	84	38	43	64	
33	3	16	44	10	27	28	33	23	59	43	62	40	94	82	107	72	87	18	86	29	81	93	2	52	70	16	106	33	82	
47	4	40	103	95	24	58	85	3	39	6	94	105	65	82	70	45	14	39	20	11	91	42	20	21	92	22	67	45	89	
68	34	97	42	63	25	102	65	76	23	2	6	80	105	69	4	24	31	40	16	55	79	102	82	35	99	3	92	15	75	
44	76	21	106	104	65	51	31	91	34	60	56	1	63	18	45	56	6	12	66	105	94	65	24	88	9	51	85	72	27	
105	100	63	95	86	104	57	48	79	13	3	53	81	100	3	90	48	2	47	33	12	23	5	82	38	55	33	28	82	17	
18	70	81	3	98	6	47	98	76	32	21	59	34	20	23	54	45	26	91	51	53	33	44	47	53	58	8	87	67	12	
40	42	48	69	64	86	62	67	20	93	104	95	26	16	1	22	17	71	49	98	24	31	97	107	64	67	35	38	81	49	
10	31	47	64	21	109	69	17	51	21	71	55	43	82	94	70	54	55	7	44	52	58	96	64	2	21	88	98	79	105	
104	109	53	85	64	12	103	7	93	70	91	46	86	49	57	66	4	61	83	98	71	60	76	7	71	58	11	15	75	61	
0	1	80	10	5	95	96	95	80	21	79	75	11	94	21	106	16	67	4	71	51	75	89	34	93	0	34	19	97	6	
26	16	41	74	105	75	54	59	42	92	3	104	106	36	58	32	69	79	34	40	81	68	80	102	103	22	12	25	96	91	
23	72	55	28	14	43	77	72	93	35	55	92	99	57	101	44	68	104	33	103	15	16	29	68	87	83	71	1	82	61	
102	89	69	67	81	58	16	67	61	84	46	80	103	49	74	30	11	61	29	88	77	9	77	53	58	9	13	56	30	46	
86	95	76	49	16	68	15	1	108	51	72	19	65	12	68	16	93	42	12	11	20	17	56	15	98	72	85	100	54	14	
94	73	30	53	76	83	36	105	37	26	74	41	15	98	3	79	70	12	16	14	89	66	50	25	62	42	106	88	82	53	
4	90	58	26	94	60	17	76	35	46	36	5	106	18	28	20	51	1	62	2	73	2	54	14	3	0	39	103	24	35	
71	18	91	80	94	82	58	1	14	50	48	59	98	9	57	99	30	2	97	9	50	39	64	79	78	26	99	3	70	12	
80	54	16	0	10	100	90	105	26	88	28	42	86	51	45	45	102	92	53	60	61	99	11	12	61	74	59	28	105	8	
95	14	31	48	35	73	4	74	101	76	16	36	90	83	25	82	35	58	7	102	104	53	44	73	107	38	0	57	16	102	
21	75	33	25	34	79	89	80	99	8	93	46	33	30	28	93	43	6	76	107	1	60	89	81	104	80	27	45	49	99	
67	40	109	87	58	66	31	106	42	29	11	101	29	99	107	14	64	94	49	74	8	21	59	5	73	64	15	74	17	46	
24	23	84	48	34	36	64	85	26	86	44	20	108	19	24	104	85	27	75	39	59	82	65	40	79	23	15	10	54	11	
69	50	81	28	16	33	18	54	55	26	46	51	36	95	21	49	104	47	34	80	40	63	33	40	77	35	103	70	2	9	
38	92	71	91	17	104	107	7	77	62	7	56	24	10	5	49	87	7	1	102	88	86	108	96	64	101	74	69	98	27	
43	108	49	41	91	88	78	90	91	35	53	76	98	27	88	44	62	84	74	63	45	45	74	32	103	79	75	35	54	19	
79	22	77	107	85	84	23	67	97	89	59	78	106	14	61	30	45	71	81	5	97	106	92	102	64	78	66	75	32	52	
27	84	64	25	23	90	5	42	95	44	25	65	56	75	8	40	94	31	48	92	53	55	74	4	4	60	35	88	17	74	
15	45	71	96	77	46	82	27	29	67	1	71	38	59	30	101	16	59	84	80	21	100	53	89	23	37	19	25	74	67	
11	17	13	52	78	48	47	40	5	102	57	89	5	28	36	84	89	10	60	41	23	38	62	0	0	83	71	73	75	46	
8	72	96	57	66	73	89	69	7	84	55	54	34	89	9	66	2	6	34	41	72	20	73	107	46	81	66	38	6	23	
40	42	30	60	87	72	6	12	10	60	67	95	3	13	81	21	59	39	67	26	61	52	34	33	21	8	58	33	51	78	
39	101	55	28	98	10	59	24	88	44	62	14	96	77	79	99	2	35	77	96	94	47	20	85	87	32	101	47	52	52	
88	3	24	79	43	63	14	4	13	3	31	105	90	18	33	91	6	96	29	104	99	60	79	9	14	17	60	49	38	75	
79	55	98	45	83	72	100	57	92	32	10	91	65	11	20	90	90	62	108	36	41	104	28	48	92	79	41	66	3	79	
63	59	14	71	26	10	107	30	91	91	11	107	21	73	90	11	73	101	6	60	34	11	90	93	24	31	44	6	36	65	
61	96	50	43	61	37	101	2	85	61	70	88	41	0	25	83	17	47	70	46	43	4	66	72	9	53	20	17	32	85	
