21	34	54	11	11	59	55	8	55	22	3	9	
59	17	12	42	46	19	42	28	12	45	39	26	
13	0	23	2	26	40	37	57	52	56	39	43	
2	35	50	58	23	31	45	1	52	32	36	52	
12	21	34	39	53	36	24	41	57	56	5	51	
3	45	6	30	11	51	59	22	24	35	13	21	
35	30	51	45	10	16	36	45	37	50	11	47	
41	5	33	7	43	20	36	23	59	8	45	20	
38	55	50	12	22	18	50	7	56	4	13	17	
13	16	32	53	6	14	36	44	51	7	32	48	
4	28	38	5	26	34	39	43	7	16	55	38	
13	4	15	18	30	15	55	41	5	12	36	11	
2	1	54	11	19	51	28	5	11	19	17	52	
8	46	27	42	1	29	19	54	15	26	55	38	
32	28	20	21	18	9	37	49	22	35	13	6	
5	12	29	30	33	35	9	2	41	20	25	18	
10	56	6	22	58	15	55	52	54	55	21	22	
56	50	30	20	5	31	21	19	17	58	16	43	
49	10	44	55	45	25	18	14	38	11	43	25	
40	3	46	28	37	44	10	3	12	19	19	59	
52	19	38	9	23	22	48	47	48	2	20	49	
4	24	9	56	27	52	28	31	51	51	40	2	
37	19	39	8	28	37	32	0	38	57	3	8	
31	15	13	19	37	5	59	37	27	2	18	9	
22	1	47	16	33	51	25	25	29	55	20	25	
9	8	18	19	49	54	57	44	53	41	44	54	
21	56	14	0	0	34	57	24	45	43	37	20	
16	29	46	38	50	54	12	26	3	34	0	38	
1	55	52	41	1	53	35	45	51	31	56	25	
16	44	7	27	24	7	22	27	6	12	21	28	
23	50	12	35	42	26	42	15	7	38	3	4	
12	51	40	20	16	34	24	4	43	21	59	55	
2	23	21	34	21	57	29	12	33	25	52	41	
11	33	45	54	46	40	48	28	32	53	59	55	
44	41	21	5	38	48	45	48	44	32	4	36	
8	30	35	42	3	41	15	22	40	33	52	1	
59	57	53	44	18	10	50	49	50	52	0	20	
43	6	2	53	57	41	1	57	51	50	13	37	
14	59	39	56	34	1	55	34	42	4	35	14	
6	35	27	3	10	6	45	9	59	50	41	7	
10	44	9	49	57	54	38	15	5	31	30	42	
58	50	23	33	58	27	46	18	4	38	9	0	
5	29	15	57	59	56	34	21	54	36	43	20	
36	45	6	41	9	33	17	32	34	31	34	52	
11	57	41	54	37	59	25	45	11	55	28	3	
5	45	25	56	42	52	37	18	35	52	6	54	
41	53	4	26	8	1	46	41	23	1	6	35	
15	56	25	46	59	10	6	50	27	41	43	48	
13	30	9	28	2	10	45	40	6	55	14	49	
38	47	11	48	15	29	35	42	27	32	43	14	
14	16	22	44	51	6	23	48	36	0	0	12	
49	55	35	12	55	19	57	40	58	45	23	23	
9	55	13	10	34	28	19	14	27	34	56	25	
43	54	45	29	15	48	50	32	36	48	8	41	
33	29	43	50	38	44	44	16	21	52	47	15	
2	6	35	34	59	52	11	3	1	57	37	47	
9	28	58	35	39	29	49	40	52	8	5	21	
20	39	37	39	18	49	3	49	41	42	25	33	
45	50	28	19	31	10	36	50	2	53	58	45	
17	8	33	57	15	14	26	56	2	3	39	21	
17	24	15	0	1	42	16	28	46	48	59	14	
39	13	29	33	3	39	0	27	8	31	8	19	
2	41	32	19	6	59	44	2	17	22	0	28	
4	37	41	43	9	38	32	59	3	35	9	52	
8	50	33	35	56	30	31	43	26	18	49	11	
23	35	26	6	19	26	18	46	36	12	46	9	
31	4	7	2	18	27	42	41	28	6	8	51	
47	19	24	9	39	17	34	10	32	12	25	48	
27	14	41	24	55	1	1	59	39	13	19	47	
51	26	2	54	16	42	55	22	34	33	42	56	
20	19	51	34	23	9	19	21	59	37	28	56	
8	8	46	57	26	55	21	46	20	10	4	32	
35	4	28	3	41	45	22	1	58	18	19	30	
3	39	58	48	10	11	20	1	46	0	51	22	
16	8	21	44	20	38	13	22	53	19	0	25	
8	37	54	40	4	14	20	34	48	21	41	43	
50	7	13	24	23	45	54	55	36	42	3	27	
55	8	0	9	24	54	51	1	59	45	25	36	
27	13	12	58	30	40	33	23	15	42	19	19	
14	24	30	4	30	39	31	41	33	52	9	1	
49	26	49	32	38	4	59	14	46	18	8	14	
44	46	8	27	58	49	17	31	18	32	59	12	
23	56	20	17	1	2	28	49	35	36	33	31	
22	26	32	6	6	1	48	19	24	54	20	49	
35	50	33	49	13	9	38	4	3	45	35	23	
13	31	54	18	15	50	48	20	1	16	45	11	
2	1	47	35	17	13	5	38	33	34	49	0	
26	52	30	40	45	58	24	11	44	47	57	19	
8	49	46	13	0	21	37	14	3	36	2	52	
35	33	49	41	21	29	45	4	29	53	39	31	
29	35	3	9	58	48	4	46	24	13	31	25	
36	37	37	10	52	28	21	1	54	54	50	47	
22	51	47	5	34	2	58	26	8	8	43	2	
27	45	56	41	47	18	46	37	19	41	19	8	
26	34	4	42	38	15	59	28	8	48	14	51	
56	57	33	48	50	13	25	13	3	27	31	12	
58	56	13	7	2	13	33	52	9	58	51	28	
59	20	0	36	37	4	37	42	9	14	31	39	
58	41	45	21	42	32	56	33	25	46	42	20	
54	51	50	58	56	44	29	45	45	46	42	6	
