21	25	100	16	104	29	49	68	83	19	18	69	104	24	35	62	80	38	53	18	
28	86	63	86	99	8	39	82	91	48	83	92	75	5	75	104	88	91	58	25	
9	77	59	46	47	40	98	89	20	83	48	4	92	0	18	37	13	91	71	60	
56	53	62	59	2	19	101	33	61	27	86	36	90	20	51	82	33	10	65	109	
36	60	39	42	81	14	34	19	93	100	57	106	71	76	96	32	59	15	51	20	
10	33	27	68	53	73	20	0	57	66	17	89	89	25	34	66	72	41	9	88	
82	80	91	85	93	79	2	12	74	102	14	91	104	87	46	98	16	34	19	80	
23	107	60	28	56	31	87	22	13	52	90	65	103	35	24	83	6	74	98	19	
66	24	72	18	103	6	40	95	42	73	22	102	16	77	36	62	24	48	87	81	
89	44	78	74	12	13	40	28	2	65	83	82	20	61	41	54	24	108	55	95	
95	36	71	88	42	68	90	18	32	76	18	49	94	78	72	35	35	20	7	5	
21	39	19	3	15	79	29	99	21	72	40	0	80	55	7	33	51	33	103	67	
1	53	35	98	7	90	96	99	85	102	40	60	39	78	86	83	100	50	69	65	
60	65	9	8	48	62	104	42	27	55	95	30	54	45	10	14	95	39	50	91	
23	104	78	47	64	51	94	75	28	104	70	93	51	91	109	76	0	0	78	78	
78	50	22	87	41	58	109	2	4	22	37	39	86	52	99	97	52	29	99	27	
79	29	106	63	46	3	107	52	97	49	55	21	104	74	54	4	77	75	48	70	
94	8	18	80	34	46	45	72	71	23	57	38	71	94	75	91	9	9	86	2	
22	77	61	17	53	65	31	7	22	28	23	64	19	74	22	69	14	88	49	48	
55	0	8	59	94	31	41	84	8	79	99	59	68	63	36	78	106	98	79	91	
11	27	70	43	101	19	87	95	12	24	26	20	95	12	16	95	40	100	73	68	
41	34	60	22	64	40	25	33	67	8	55	60	94	16	29	37	100	9	17	23	
12	35	54	102	79	96	97	44	6	18	90	81	86	73	27	90	11	100	86	5	
65	45	74	66	88	21	24	9	24	13	91	49	73	51	89	10	20	36	108	15	
71	14	78	22	41	84	40	10	48	0	89	93	72	79	94	34	20	3	17	65	
96	76	63	77	17	41	6	69	84	58	23	57	86	38	5	35	14	94	70	20	
102	0	69	7	49	11	11	79	77	62	8	29	73	58	82	78	4	74	55	51	
60	76	95	34	52	41	64	88	89	28	5	102	79	40	98	39	6	43	51	88	
36	16	39	61	73	0	83	25	65	59	26	2	96	51	39	99	82	7	90	78	
103	15	48	3	68	31	100	41	108	48	6	67	96	33	77	75	7	100	50	103	
55	86	74	39	63	85	39	51	94	51	77	47	72	108	70	2	17	37	78	67	
32	31	26	109	12	71	36	64	36	85	70	33	61	96	58	50	4	50	89	20	
93	31	73	17	29	80	77	104	77	31	23	80	88	28	70	105	55	11	16	105	
50	93	39	17	106	93	54	81	3	46	12	51	48	92	74	78	52	79	91	10	
26	88	41	15	17	70	58	109	80	59	62	46	60	82	80	64	87	62	64	72	
0	103	75	35	28	7	31	52	44	50	109	2	67	81	52	11	94	52	79	6	
90	107	102	40	36	83	106	83	81	10	38	17	11	32	72	96	63	98	101	92	
27	94	64	53	51	21	89	82	25	107	56	37	40	23	68	2	54	60	89	76	
40	33	89	107	60	35	24	37	23	29	68	51	98	44	108	20	65	48	27	54	
104	62	31	73	57	73	30	19	32	6	7	30	41	66	46	83	1	63	82	41	
65	37	104	53	42	105	96	27	42	45	102	19	52	56	23	12	100	84	26	105	
84	75	59	107	34	50	53	23	16	91	14	13	46	61	106	12	1	46	107	103	
23	6	48	62	0	97	31	5	21	36	2	66	48	82	44	26	62	45	68	77	
55	8	47	47	37	105	85	60	33	99	49	93	105	65	70	10	32	104	53	108	
19	93	32	26	20	108	102	94	63	61	28	59	88	17	31	63	83	38	7	79	
10	49	48	45	5	82	86	22	82	22	19	46	65	93	99	104	82	9	80	9	
86	109	46	87	44	16	62	91	109	41	42	100	78	73	17	22	28	75	104	82	
14	22	40	58	56	106	20	24	42	104	4	103	9	102	34	74	58	64	71	34	
56	72	8	22	15	15	51	53	79	5	13	56	51	67	30	0	96	18	54	80	
12	40	103	78	8	104	96	0	96	61	87	22	14	94	108	93	35	23	100	82	
27	18	12	62	47	67	94	68	64	103	46	97	76	108	32	90	42	96	96	35	
83	35	59	35	69	75	61	9	31	64	71	92	68	78	107	63	97	11	103	76	
76	82	47	57	100	109	109	105	49	96	43	20	53	28	99	38	58	28	39	106	
64	92	36	16	50	9	58	55	53	30	91	100	97	49	33	102	30	51	33	31	
