107	19	86	51	128	60	88	95	99	32	8	139	113	19	
65	133	66	70	31	139	54	55	139	11	136	120	31	117	
24	121	79	120	75	56	56	71	15	54	26	62	126	41	
135	86	13	41	6	106	132	120	111	59	19	81	104	75	
61	68	73	66	54	97	136	1	12	83	91	44	83	33	
36	39	82	81	16	134	94	12	117	119	21	106	41	57	
7	118	15	15	53	41	69	89	96	52	121	11	22	105	
13	69	1	33	18	103	95	20	9	87	137	132	49	72	
77	31	129	54	35	85	9	28	57	31	52	73	42	35	
105	103	89	132	124	106	31	29	29	50	94	37	78	89	
114	66	30	124	99	29	22	84	13	138	33	21	40	14	
113	91	35	125	32	33	19	13	74	111	106	109	119	39	
67	138	5	72	126	114	116	40	11	94	138	21	15	90	
120	11	111	77	10	64	17	95	75	29	95	36	7	120	
87	65	98	51	29	14	16	97	79	122	56	0	14	124	
123	128	111	25	12	6	33	130	105	21	71	68	1	94	
7	77	5	66	68	2	2	58	9	64	68	118	138	45	
45	4	8	69	54	85	95	89	87	133	7	139	31	48	
125	128	34	20	39	31	38	79	15	96	17	35	138	29	
65	137	112	108	39	47	72	126	127	48	25	84	124	38	
77	1	48	35	91	44	74	45	4	44	99	93	90	121	
57	35	69	46	75	37	35	45	87	65	55	75	1	1	
19	22	68	66	74	117	43	121	25	23	118	51	69	83	
84	95	59	0	21	18	29	85	5	10	73	48	84	44	
0	72	113	61	51	62	90	40	2	53	62	122	3	62	
133	14	87	135	9	61	73	62	58	71	79	35	61	28	
60	100	54	138	120	61	20	14	35	104	2	54	122	98	
3	123	97	20	51	104	46	61	41	11	83	133	10	3	
110	28	105	72	22	109	137	63	106	134	95	38	86	13	
60	88	134	72	139	118	23	93	45	47	105	110	118	66	
107	113	99	81	55	104	5	4	109	68	38	29	39	95	
45	4	43	36	105	124	5	130	17	25	65	70	30	12	
101	120	110	28	128	33	113	51	41	50	43	86	19	44	
48	138	50	39	64	116	40	93	112	64	20	18	63	10	
27	126	98	18	33	36	46	3	129	37	74	38	57	28	
125	61	130	101	27	6	56	72	30	22	16	57	133	53	
134	123	23	71	21	30	37	58	89	82	73	134	92	137	
8	25	90	97	109	1	36	104	4	27	65	92	21	95	
23	88	72	58	83	4	138	139	7	129	32	99	83	90	
12	121	132	2	118	90	101	72	136	98	16	80	26	111	
28	37	69	65	40	104	18	132	117	135	88	67	118	28	
118	123	40	80	120	32	101	80	37	134	14	15	33	44	
53	54	129	82	69	61	0	50	137	124	94	43	49	14	
89	129	96	37	35	52	95	115	63	35	7	14	31	84	
12	52	79	112	133	69	13	94	13	117	132	53	81	101	
121	46	126	2	96	31	138	139	108	126	77	89	21	99	
13	52	58	78	31	136	137	12	47	117	43	88	128	89	
122	10	112	33	21	134	109	4	26	47	92	39	131	99	
13	117	32	34	101	39	70	9	40	79	40	134	131	59	
82	115	25	105	122	65	38	19	96	27	133	46	43	135	
47	12	2	136	25	130	78	10	114	10	9	48	15	117	
40	93	45	19	2	73	61	113	100	35	119	72	105	136	
100	117	31	94	125	127	41	112	89	81	4	90	124	41	
101	73	71	86	77	77	44	131	7	91	75	121	115	34	
63	95	97	122	46	9	113	4	67	30	94	37	22	7	
58	122	115	137	97	105	133	118	58	10	26	29	138	53	
115	9	36	132	46	77	54	32	56	81	55	110	90	92	
123	72	91	2	63	46	115	106	113	51	116	109	116	133	
110	121	66	118	23	0	7	56	100	113	126	40	61	19	
83	110	72	130	76	85	125	95	41	59	116	10	90	120	
33	35	3	28	32	14	44	79	72	136	12	110	137	27	
105	51	2	130	54	118	107	55	79	39	40	18	54	15	
91	87	7	84	75	39	39	133	108	100	18	23	121	139	
63	54	113	24	137	136	139	25	99	89	121	80	110	139	
99	87	55	132	38	57	104	58	15	19	35	19	138	28	
78	12	131	103	107	116	12	84	132	41	23	38	60	123	
60	68	72	0	50	93	76	33	50	59	106	43	132	17	
5	26	110	29	103	99	49	50	41	96	7	53	137	87	
139	59	71	84	90	39	61	15	83	86	60	54	47	121	
11	19	83	90	7	134	104	36	134	123	81	61	85	19	
120	69	113	102	126	65	77	120	57	54	90	128	3	97	
109	123	73	84	69	65	19	110	130	24	40	100	126	66	
119	36	135	44	56	40	106	81	48	64	102	71	76	68	
106	123	76	25	13	128	81	135	108	126	25	114	49	42	
127	81	119	93	132	15	54	11	95	28	90	117	123	92	
17	74	118	13	1	99	46	76	117	42	41	3	78	30	
73	128	18	126	23	80	117	135	15	106	12	44	54	64	
109	113	116	133	47	92	29	46	91	105	52	64	76	131	
102	42	81	88	82	57	43	131	69	104	57	1	13	13	
3	51	23	65	61	18	58	7	69	101	104	15	5	40	
23	66	136	57	96	99	64	121	104	72	5	53	61	130	
125	39	94	103	71	24	95	61	112	112	90	70	28	89	
50	123	18	137	98	2	95	91	0	128	48	49	4	127	
92	108	35	49	124	93	137	102	46	116	119	124	133	15	
95	2	19	4	37	102	122	80	54	80	66	129	24	29	
72	91	138	81	31	36	68	81	47	30	119	36	110	42	
81	1	104	94	11	98	109	126	100	104	10	136	83	24	
69	116	18	90	124	0	33	125	92	13	6	71	64	90	
91	75	41	22	95	32	54	66	134	44	5	72	111	46	
57	6	27	118	11	18	104	76	56	72	46	41	109	44	
50	86	94	7	77	121	93	0	111	42	70	78	133	130	
112	73	110	4	99	46	45	114	17	61	4	83	97	58	
56	135	119	84	133	67	37	7	127	139	90	132	51	34	
44	127	55	122	26	84	57	137	56	56	115	23	8	79	
48	122	29	55	68	60	29	113	29	5	74	91	90	77	
22	6	97	120	125	137	21	130	114	87	108	77	77	91	
9	107	65	6	22	1	139	55	65	104	61	55	32	120	
63	82	8	39	51	127	7	117	24	43	111	59	46	114	
115	61	57	19	96	72	111	73	108	100	4	9	116	139	
13	54	44	85	75	61	65	21	78	61	119	57	137	106	
