132	135	37	49	73	70	155	16	46	16	159	126	66	90	119	148	
13	82	145	13	152	59	153	114	76	133	101	129	147	72	139	89	
91	93	146	133	25	89	101	99	74	39	4	143	84	65	117	112	
75	43	24	95	79	140	56	112	147	137	124	127	120	128	158	88	
56	126	19	34	159	125	73	41	20	94	15	6	117	95	77	78	
32	153	149	84	78	120	49	27	25	151	124	61	159	88	141	81	
95	158	141	124	31	7	42	22	144	40	100	152	138	39	4	127	
49	47	45	128	89	52	42	8	37	68	39	46	74	69	124	24	
83	16	100	71	62	10	12	128	3	155	70	23	117	45	61	26	
65	3	131	23	83	83	103	107	56	66	130	73	31	122	144	67	
56	106	59	55	62	58	147	153	17	138	123	25	155	38	157	145	
53	40	29	46	98	138	138	152	121	37	17	159	32	76	76	4	
51	30	120	33	68	108	100	22	93	8	37	145	129	37	38	153	
80	49	93	151	41	76	121	130	74	131	119	101	18	142	148	111	
40	66	93	55	21	83	130	138	44	74	41	51	9	127	158	69	
151	115	72	8	44	109	23	93	79	111	122	48	154	20	141	25	
122	136	143	143	51	68	49	74	97	36	75	83	25	7	40	138	
142	3	2	84	15	34	137	31	13	125	92	115	155	51	154	150	
78	38	82	28	68	82	150	10	64	10	110	69	83	114	105	28	
120	83	142	79	118	94	113	122	72	0	98	2	152	94	63	122	
7	142	105	146	106	145	52	61	143	49	55	94	61	50	100	15	
121	152	50	109	5	54	21	131	3	78	111	113	151	42	32	152	
106	149	153	37	107	118	111	24	15	10	138	48	154	158	93	86	
54	38	112	130	64	125	153	109	34	57	137	84	26	42	98	69	
122	47	70	106	9	116	11	47	39	12	43	81	109	104	56	133	
83	17	77	67	139	71	127	77	106	118	146	95	7	50	72	53	
60	48	20	83	42	0	77	85	89	138	94	20	92	4	122	82	
115	13	45	130	138	73	109	119	159	26	47	39	129	119	118	91	
51	75	103	118	144	141	24	31	9	56	134	141	74	70	102	111	
58	78	19	53	33	118	38	62	36	23	68	158	107	12	81	108	
132	86	66	134	33	48	112	65	28	137	40	145	58	131	96	48	
45	7	36	47	116	67	110	55	62	98	20	58	107	38	60	59	
83	4	42	87	127	27	122	14	53	115	8	146	82	78	140	11	
48	142	4	36	39	35	106	54	144	47	5	14	68	120	123	29	
131	104	131	93	48	5	56	155	25	40	138	38	117	156	79	146	
134	21	119	72	62	43	157	110	30	17	57	14	26	22	50	134	
56	24	81	140	55	63	49	124	140	61	146	63	135	128	44	25	
116	82	97	80	30	14	43	52	110	62	53	15	113	149	6	10	
151	70	23	57	152	31	38	68	49	6	131	19	44	143	72	150	
29	23	101	78	9	0	153	59	98	73	93	3	109	104	26	28	
36	71	123	86	86	25	29	8	140	119	66	21	72	156	37	123	
70	153	136	56	100	85	10	121	30	101	84	128	146	36	146	81	
98	47	159	121	23	96	152	60	66	36	83	25	31	155	41	28	
115	140	78	1	52	67	66	96	71	136	127	57	67	124	147	60	
149	18	104	85	158	72	158	115	119	65	26	20	21	65	23	143	
70	100	91	93	123	91	133	100	128	68	2	34	38	133	95	146	
98	68	121	62	111	6	16	98	142	130	122	56	142	1	52	6	
38	149	18	32	62	51	120	90	46	46	65	47	62	81	92	39	
77	121	24	8	78	77	116	124	140	123	120	155	46	80	34	85	
53	19	153	94	34	94	158	118	52	26	96	52	48	151	110	110	
153	133	135	40	159	114	13	55	116	127	56	112	25	97	71	113	
151	50	50	140	9	145	27	76	23	60	34	69	62	9	87	125	
43	28	139	80	134	103	63	100	139	132	158	139	115	104	39	110	
145	37	34	156	25	31	83	15	91	136	140	55	13	155	61	101	
134	17	7	54	103	67	143	90	84	92	110	128	128	90	4	0	
39	34	108	100	84	125	43	148	67	50	130	125	33	129	100	93	
111	154	129	77	102	88	0	107	148	29	43	131	36	106	132	90	
60	123	54	151	32	30	70	142	148	110	8	42	158	112	78	119	
42	137	123	137	7	154	86	108	46	89	58	137	131	13	138	49	
84	37	34	137	31	150	8	115	49	48	34	85	8	59	65	71	
57	19	90	126	14	29	86	17	135	133	63	100	65	54	27	121	
85	149	53	47	23	154	150	84	158	139	147	15	3	87	96	67	
35	44	2	129	95	22	98	13	131	21	158	10	35	153	89	5	
0	61	51	59	10	61	19	136	128	85	64	45	52	87	111	61	
10	41	87	132	30	57	128	20	36	93	58	142	139	11	106	106	
91	114	31	67	126	52	67	33	91	0	77	68	157	16	115	9	
18	28	28	29	111	56	52	60	49	145	25	100	30	95	18	123	
106	72	31	57	118	50	75	52	50	130	94	134	99	117	143	93	
64	57	87	127	22	106	32	151	44	37	29	0	1	106	115	141	
144	115	117	147	54	75	77	116	74	45	150	105	11	154	103	11	
24	22	10	30	152	128	74	26	121	12	106	119	118	95	19	116	
146	70	6	36	1	52	111	118	70	86	58	96	23	116	31	7	
61	70	121	142	55	16	85	24	94	92	6	155	34	115	117	132	
84	119	53	128	157	64	85	142	75	17	78	95	12	150	60	71	
19	61	42	35	152	14	102	6	92	39	115	34	106	89	29	144	
24	153	72	156	77	131	97	48	29	18	86	90	111	149	65	93	
95	142	159	145	0	44	31	56	153	3	55	127	144	5	48	76	
37	127	33	74	53	82	121	111	63	109	54	102	98	132	146	125	
101	47	157	141	113	1	134	33	25	98	147	38	154	108	49	110	
61	159	133	96	121	65	96	31	117	53	145	149	11	23	20	93	
136	50	72	138	144	94	159	23	127	25	142	75	10	97	36	104	
36	139	152	17	157	67	123	54	4	32	140	157	108	99	138	111	
141	140	68	28	130	153	12	75	48	28	139	130	134	120	78	111	
95	88	125	113	36	44	108	134	79	97	11	17	107	123	120	103	
119	81	116	151	9	70	51	52	15	159	13	64	48	38	50	118	
146	26	122	52	52	113	153	99	91	11	146	101	75	20	131	26	
43	53	126	15	139	119	23	36	1	54	57	151	46	94	148	146	
64	133	17	142	48	37	134	35	44	116	68	141	15	97	13	156	
140	44	68	88	10	99	61	47	137	21	147	29	35	53	120	23	
109	13	135	84	60	124	149	56	69	142	134	94	93	22	92	97	
159	106	10	7	108	155	135	139	76	80	159	101	82	126	131	24	
30	6	95	152	93	75	44	118	139	110	124	138	120	104	115	124	
39	3	86	79	51	117	91	138	109	91	64	35	129	142	55	42	
23	100	31	112	85	101	46	83	33	8	106	135	3	10	119	34	
73	11	10	3	101	5	29	96	49	41	27	44	115	120	91	65	
123	26	9	111	9	63	159	129	11	16	52	136	100	145	107	38	
9	21	108	25	133	30	111	67	60	48	116	114	140	48	144	16	
15	158	66	73	125	76	100	116	111	154	157	129	30	112	19	62	
10	119	126	133	22	116	23	5	17	98	79	139	80	75	156	44	
22	98	46	50	117	32	64	98	46	90	74	6	117	123	147	123	
