24	22	23	83	19	71	73	38	5	25	36	56	31	97	83	90	70	22	49	7	28	97	44	33	92	99	38	74	0	75	20	10	12	2	24	80	80	1	91	61	16	7	82	85	50	16	
37	13	34	17	12	65	85	93	16	88	55	30	24	54	94	10	53	11	60	13	84	61	74	60	49	40	77	63	81	34	62	76	69	84	36	80	58	22	37	72	2	71	22	57	61	14	
17	56	1	81	14	61	24	63	50	19	83	93	91	2	56	60	16	49	14	43	41	91	74	37	97	89	58	43	88	25	92	56	11	34	56	33	7	84	0	48	98	39	46	32	2	68	
25	72	84	88	96	6	93	30	79	2	71	76	12	71	26	18	27	94	74	27	43	3	58	28	11	62	95	31	81	47	23	85	86	69	82	76	88	72	91	97	58	85	88	46	52	69	
23	88	16	11	81	55	56	2	48	58	27	80	50	47	12	36	78	13	24	3	34	2	37	21	87	31	15	91	97	10	59	22	28	54	80	31	16	59	69	83	28	19	10	37	21	88	
59	51	2	27	91	42	61	49	11	15	98	38	49	10	72	36	52	57	68	50	6	90	58	54	42	30	51	45	73	44	18	81	91	38	11	97	90	26	25	33	70	48	36	89	18	56	
6	9	36	92	12	59	84	13	9	61	1	99	96	36	36	26	35	95	35	63	74	29	55	52	3	67	15	37	52	31	20	24	16	96	93	72	75	16	16	34	44	87	8	53	57	98	
94	64	77	9	11	58	91	93	16	2	52	82	89	61	55	85	40	62	8	82	45	12	22	58	7	83	83	36	18	44	22	18	9	7	9	71	20	0	5	83	62	26	10	59	76	17	
40	51	94	66	92	6	51	37	81	58	5	59	94	77	12	78	84	12	95	10	38	66	61	1	93	65	5	35	3	17	5	85	87	77	29	56	34	65	20	51	39	38	45	70	77	37	
20	25	67	87	97	33	31	17	42	41	54	21	72	25	61	92	79	16	86	68	58	65	0	73	67	10	56	63	45	16	12	53	40	34	2	89	46	92	74	49	47	47	73	28	12	40	
6	89	30	39	6	89	61	87	17	33	92	9	5	37	75	33	3	92	60	80	65	28	4	19	93	41	69	80	17	70	77	33	0	67	94	98	62	19	82	28	40	71	31	36	82	12	
60	78	74	46	2	0	57	49	61	94	86	77	99	24	99	43	7	54	13	51	60	56	20	89	17	47	71	27	93	21	42	88	12	25	17	32	24	42	10	17	46	10	12	2	5	54	
22	58	58	97	95	68	31	22	40	71	13	84	5	57	21	18	65	9	98	20	0	65	73	29	67	50	47	17	74	19	52	79	23	57	29	69	16	31	27	96	35	64	71	64	41	98	
91	35	84	78	79	66	59	50	1	50	57	69	51	25	46	77	99	18	46	3	17	6	38	74	37	5	28	18	27	45	29	89	19	30	95	13	3	35	6	26	1	53	27	2	96	9	
59	27	66	80	42	67	86	28	63	92	63	30	4	15	13	33	60	7	70	73	33	40	46	19	93	2	88	73	81	92	24	65	93	5	5	97	83	47	60	95	90	38	72	83	59	16	
89	18	62	59	27	60	35	13	68	87	5	33	90	75	77	17	64	94	36	84	97	53	78	85	30	84	91	74	25	51	68	5	54	74	75	86	99	1	8	18	20	97	28	83	68	50	
9	12	16	30	84	43	17	51	99	58	90	9	1	72	36	39	87	62	81	48	91	35	0	58	93	80	67	51	63	88	17	4	29	4	95	35	73	75	41	12	29	78	26	56	70	71	
83	71	53	39	70	92	74	74	20	3	78	83	57	68	35	58	5	91	90	99	54	44	42	95	58	79	64	1	87	76	29	47	17	94	62	40	41	59	84	32	98	94	53	63	46	92	
2	62	96	31	19	83	57	77	33	48	66	69	73	63	64	33	18	13	19	97	9	29	37	7	41	44	7	37	37	88	37	27	85	18	3	89	17	69	8	6	17	64	95	22	80	64	
59	91	89	60	95	67	3	42	15	58	41	15	37	92	16	14	76	33	73	65	81	25	3	65	59	35	11	58	93	49	88	20	42	95	62	57	88	74	83	94	47	39	60	68	74	72	
66	49	93	83	48	32	6	51	18	87	77	80	69	80	90	96	94	43	54	79	93	6	62	87	30	79	17	18	10	95	10	9	48	64	9	7	64	94	86	82	30	91	59	22	16	66	
8	16	33	4	58	85	26	46	2	21	63	15	73	11	87	25	7	27	26	21	55	3	55	24	46	27	46	93	81	92	60	76	99	4	2	1	88	40	77	19	3	70	79	28	62	46	
19	29	75	37	55	78	77	42	75	33	73	61	23	77	95	5	85	47	49	10	41	40	70	68	74	29	9	3	45	96	1	68	42	76	97	84	95	12	21	24	14	53	67	22	52	75	
41	16	31	30	96	14	80	82	21	93	13	68	93	20	62	72	98	39	60	9	50	64	56	40	56	2	90	17	1	3	17	34	26	6	2	22	59	54	34	59	57	24	74	89	97	96	
50	52	29	45	46	12	48	92	47	84	66	26	61	68	90	99	95	72	67	12	67	18	42	36	69	40	26	43	17	28	51	67	43	12	61	37	98	6	17	49	26	97	90	38	25	71	
30	80	22	95	88	39	28	83	46	16	29	23	7	76	10	43	7	75	8	96	72	71	85	46	93	70	97	35	30	60	93	61	26	15	1	81	89	45	38	92	50	16	79	28	78	54	
73	97	7	54	27	96	36	47	84	37	98	60	51	70	44	54	77	38	48	51	85	0	13	28	42	1	54	90	39	25	57	13	71	95	57	9	48	39	29	50	29	38	10	71	65	81	
69	7	32	43	98	5	85	21	57	79	50	43	54	2	0	49	52	41	34	87	40	99	13	99	33	22	81	66	84	75	43	62	88	43	44	91	60	37	70	48	5	30	51	33	55	86	
46	96	97	98	39	9	85	29	75	70	26	45	73	64	24	71	3	12	59	75	64	30	44	79	36	77	1	33	2	12	72	64	82	25	86	60	59	83	18	47	16	22	86	10	15	16	
79	35	72	46	84	13	8	1	20	46	10	12	81	69	57	99	41	72	76	34	96	4	8	84	89	44	64	21	94	93	81	7	4	53	20	46	68	27	0	88	11	42	24	32	56	48	
70	82	43	72	63	25	7	85	35	41	6	18	30	8	37	62	9	88	19	35	51	10	43	4	68	58	58	21	47	19	75	36	91	66	93	10	8	71	23	7	45	56	3	26	67	19	
46	97	37	63	77	74	86	11	40	20	43	43	27	69	6	36	86	68	38	6	51	46	34	4	67	74	56	25	82	75	86	6	60	99	71	37	81	41	49	9	81	99	7	16	44	50	
18	30	65	48	2	51	46	13	58	48	97	42	74	2	10	67	0	89	76	82	29	57	55	65	95	36	48	93	95	4	25	86	47	19	7	80	94	28	8	23	39	3	91	55	57	90	
72	6	84	68	42	96	54	84	19	54	48	32	58	47	51	99	72	31	24	1	33	29	16	77	83	96	30	41	93	74	79	58	42	74	99	15	14	4	81	61	74	87	29	33	90	83	
28	50	83	85	66	73	63	21	59	31	42	59	62	70	41	86	18	84	94	69	28	34	55	38	8	57	66	69	30	43	10	15	0	64	9	58	20	91	81	82	6	53	30	25	64	14	
5	74	0	0	20	7	96	28	98	79	94	95	98	0	50	81	24	94	16	78	86	24	78	7	39	95	43	96	58	85	8	36	95	56	72	17	66	30	39	55	27	57	27	23	35	95	
14	61	61	80	68	35	59	63	34	41	8	56	21	3	22	37	61	22	85	24	13	43	70	56	52	41	2	22	59	18	31	83	49	37	41	85	44	55	83	9	9	41	5	5	44	6	
46	34	59	6	19	20	93	71	71	1	99	11	42	24	65	67	45	48	8	79	24	6	48	35	26	24	22	11	54	42	84	74	19	7	15	42	75	57	11	44	1	42	97	57	45	45	
27	50	1	49	98	29	25	65	61	3	73	84	18	86	3	36	45	46	72	14	25	8	91	28	79	6	93	51	58	47	21	16	24	92	44	43	84	72	93	8	65	49	59	39	56	32	
59	53	38	91	97	52	52	97	76	96	44	26	98	24	1	37	71	33	52	5	89	74	29	0	92	50	5	71	88	30	90	23	76	75	73	80	11	20	44	13	38	37	0	51	56	12	
90	23	10	25	75	72	24	65	98	85	74	11	66	85	40	48	64	20	16	61	81	34	49	23	47	16	9	67	82	50	4	76	83	29	52	58	25	61	33	89	74	83	34	87	90	46	
4	27	71	52	63	19	82	60	11	77	42	62	76	10	66	18	36	24	33	67	35	2	34	24	57	34	82	74	98	86	58	54	51	40	86	57	19	41	32	74	93	74	83	75	96	55	
36	72	55	19	46	4	44	72	90	34	55	43	98	10	36	97	7	50	49	35	46	88	22	4	88	49	56	25	58	54	97	52	60	27	78	50	66	62	55	40	9	99	83	1	57	10	
17	31	15	9	94	3	43	69	34	42	84	24	47	86	42	33	3	55	38	91	91	76	88	23	47	14	71	30	18	12	71	60	32	3	28	72	95	73	56	0	37	49	9	47	42	39	
