5	84	92	85	102	38	86	98	21	105	70	104	108	118	57	76	86	82	
39	2	15	12	65	120	6	55	19	18	23	22	26	6	89	76	107	105	
49	49	2	98	54	31	93	40	84	113	28	39	95	125	62	29	124	26	
128	28	49	9	101	64	16	116	111	0	47	95	51	65	118	44	47	100	
12	31	70	47	29	100	83	46	74	97	127	67	72	1	53	72	35	116	
60	96	92	44	106	28	14	33	20	120	31	31	35	70	125	39	44	73	
27	118	84	62	73	80	104	99	100	72	123	21	58	114	73	41	127	75	
74	18	44	28	49	101	125	6	48	72	88	53	34	35	23	115	109	70	
84	40	55	114	83	12	81	60	91	93	111	112	2	126	124	108	56	118	
89	35	84	110	68	79	93	114	120	44	105	19	58	84	106	11	83	66	
107	87	80	110	83	90	48	52	83	27	54	40	38	79	2	22	39	16	
62	74	102	124	66	50	36	28	8	49	126	45	74	13	15	110	70	14	
85	98	66	57	78	43	29	20	63	3	116	56	44	94	84	14	111	110	
24	47	57	12	52	60	60	52	54	87	7	34	103	6	4	127	18	60	
109	19	5	116	63	105	89	99	112	92	40	84	25	61	103	69	18	42	
105	41	18	83	58	106	114	78	105	61	56	57	112	46	21	76	54	48	
59	15	60	100	43	108	8	28	54	102	6	118	69	30	119	13	129	102	
94	69	30	23	77	56	25	60	37	7	129	57	98	12	13	17	94	7	
78	9	69	79	64	106	107	3	38	111	122	101	43	71	126	48	60	127	
128	1	48	9	77	47	79	14	7	81	8	59	79	120	54	92	33	52	
62	11	16	6	129	12	15	73	76	36	32	31	72	59	33	10	47	12	
108	121	41	92	29	89	57	89	7	8	9	59	27	27	67	124	12	68	
46	47	115	38	75	19	106	65	88	74	65	108	30	36	111	28	32	18	
21	66	107	108	71	87	111	12	13	119	60	33	75	15	65	93	17	51	
66	43	98	124	58	91	28	31	118	19	93	120	9	65	44	123	55	108	
86	103	38	30	67	20	92	108	117	23	49	41	17	87	42	78	92	121	
78	109	112	25	97	105	100	15	30	78	30	77	94	117	34	127	54	75	
105	73	100	61	15	45	121	42	87	80	105	122	61	30	80	74	61	76	
12	79	54	127	27	87	31	120	41	11	69	129	109	33	88	75	125	79	
58	113	73	47	110	87	22	95	100	53	84	49	26	22	46	78	28	38	
36	27	61	37	13	70	71	31	83	91	106	98	100	64	40	123	34	23	
113	117	29	100	88	84	46	89	22	47	116	116	114	48	30	17	110	119	
95	11	107	122	36	69	129	90	72	17	45	117	15	123	108	92	1	121	
44	5	14	39	124	85	52	124	87	121	85	108	42	119	81	64	34	126	
34	16	25	88	105	87	20	33	62	103	37	119	39	91	59	82	16	78	
62	10	38	82	69	36	28	105	44	22	108	123	28	95	98	6	47	80	
70	77	21	100	54	0	97	117	28	35	111	85	107	129	98	56	49	19	
80	53	47	4	33	24	98	44	111	63	1	26	10	120	83	40	111	31	
123	43	31	12	113	72	115	83	39	26	86	34	90	117	93	73	25	116	
19	119	98	99	80	95	105	121	117	73	11	72	59	38	55	9	68	57	
27	105	7	87	129	124	102	101	68	23	117	76	82	129	84	82	42	89	
13	9	73	89	70	20	14	32	111	15	110	31	58	59	91	8	35	65	
39	30	50	73	82	80	28	98	96	45	0	72	57	61	122	21	75	105	
109	23	47	16	119	120	36	63	5	6	38	34	60	125	68	12	19	11	
83	96	68	61	73	74	21	84	47	71	18	22	111	99	69	21	124	94	
