8	5	20	25	19	27	24	5	8	20	31	16	31	32	33	16	10	36	4	5	27	16	21	36	
27	24	26	26	5	1	36	9	33	25	34	2	37	19	16	39	30	38	14	11	36	34	29	33	
35	22	5	6	14	8	26	12	22	10	21	35	0	21	39	6	12	21	16	16	33	1	37	1	
38	21	15	25	4	22	24	15	0	17	9	14	12	16	7	21	21	34	37	1	39	30	26	34	
4	36	26	7	28	0	35	30	37	12	30	36	20	16	5	29	28	1	28	1	27	27	0	12	
37	4	28	32	31	23	18	16	37	2	38	27	0	20	38	11	15	6	14	26	6	5	25	24	
20	1	17	28	22	6	31	12	1	20	38	2	29	13	26	5	29	18	14	1	26	18	35	36	
39	9	20	6	24	32	30	12	35	23	22	33	17	20	10	26	38	22	1	20	11	27	14	21	
13	34	39	19	39	37	29	37	2	23	36	36	28	6	26	13	6	21	21	38	32	25	12	26	
39	38	39	11	7	21	11	27	35	20	13	15	17	18	32	25	27	29	10	16	8	18	0	30	
1	16	34	6	15	2	2	31	17	39	29	2	3	0	12	20	35	29	28	16	21	20	33	36	
31	39	18	30	38	33	13	28	23	5	3	21	18	34	22	6	24	7	31	12	13	39	5	19	
8	1	32	18	0	23	27	28	1	1	7	27	4	30	28	34	28	22	2	15	21	14	30	35	
7	32	1	32	8	15	18	22	15	4	20	33	20	16	18	27	38	31	38	33	36	5	25	13	
13	24	28	8	4	9	14	33	10	32	14	7	31	19	0	31	35	2	37	10	39	19	10	29	
33	37	35	38	36	19	24	17	22	15	5	4	3	15	8	21	38	17	20	22	32	23	2	2	
17	31	31	7	27	18	8	0	31	39	25	21	31	3	38	25	34	23	1	32	6	21	26	35	
7	8	21	26	38	8	28	20	5	23	21	38	14	19	15	30	35	32	30	2	9	1	38	18	
30	27	20	15	25	7	23	38	24	33	5	37	20	33	11	17	18	22	29	26	3	26	19	27	
34	30	20	10	21	10	4	0	5	1	1	21	32	31	27	11	6	0	26	21	32	15	2	21	
4	23	9	39	37	2	25	13	32	27	32	31	33	18	20	6	27	3	5	30	7	27	3	22	
20	9	14	5	21	29	29	27	32	32	6	33	18	23	35	6	0	29	6	7	16	35	3	9	
30	7	12	22	26	7	2	2	23	8	7	1	15	31	32	32	17	19	31	4	29	14	16	2	
22	6	17	28	38	36	36	13	31	31	17	1	21	6	28	20	2	1	6	38	9	34	16	15	
4	30	34	5	25	34	17	23	39	27	23	4	15	38	28	13	13	1	10	12	13	4	38	24	
34	7	10	38	33	18	24	21	37	3	33	14	20	23	4	22	7	24	18	2	22	15	21	22	
2	7	33	26	4	38	27	25	26	24	22	23	34	9	36	6	39	7	17	37	9	34	36	38	
9	17	31	26	9	10	37	28	2	14	19	7	31	31	39	36	31	22	21	36	0	13	33	6	
