12	47	24	56	8	26	59	31	17	9	3	19	19	22	66	30	56	39	29	27	62	12	19	42	70	52	8	35	9	75	
48	68	37	36	6	56	69	79	76	70	47	40	45	3	39	76	14	53	17	8	68	38	36	16	79	33	41	8	35	28	
19	67	71	33	72	5	22	43	29	7	19	42	1	7	26	19	64	9	2	6	71	79	78	61	39	48	34	15	50	55	
35	30	19	75	55	3	26	71	76	3	37	53	21	46	26	11	30	53	16	66	48	21	14	31	48	68	11	49	18	55	
21	70	44	61	29	57	37	28	63	28	60	22	31	77	20	39	79	57	45	14	45	42	78	22	57	30	78	0	20	70	
3	62	69	71	66	46	5	0	68	33	26	73	41	23	32	4	6	41	67	3	58	67	10	38	15	28	29	14	12	19	
23	35	71	40	22	79	8	68	47	21	24	21	47	49	72	58	45	78	63	8	59	78	43	39	42	57	72	60	61	21	
30	19	6	77	4	72	61	2	3	18	31	59	38	29	19	26	29	67	24	29	1	7	58	29	50	13	19	39	28	41	
46	21	55	51	38	8	46	35	46	19	7	46	74	7	49	13	26	7	60	39	22	39	18	43	5	22	68	60	24	53	
79	24	51	67	29	55	60	54	39	77	12	24	72	27	50	60	77	9	39	43	25	56	12	64	69	7	79	28	52	21	
61	54	21	13	1	51	66	19	26	46	21	73	75	68	42	46	28	14	79	36	30	12	23	76	44	27	14	0	13	50	
40	29	21	47	19	11	75	9	74	11	22	17	75	60	16	42	64	25	13	66	57	19	36	60	59	38	12	44	18	42	
66	30	34	41	70	19	11	55	22	9	11	67	50	21	61	57	31	0	47	34	55	59	1	9	29	65	25	74	46	72	
20	9	19	18	71	43	19	38	36	21	6	6	7	0	4	62	48	70	59	40	11	28	31	46	59	43	60	13	53	76	
24	50	56	48	3	36	43	25	64	13	63	73	45	22	67	69	14	78	39	37	57	7	56	11	42	62	41	77	54	53	
51	48	28	62	3	19	7	70	17	54	17	59	66	54	66	12	51	6	70	76	6	58	44	2	41	19	26	79	49	18	
62	61	54	43	16	49	56	8	3	13	15	54	10	53	16	48	71	59	43	71	78	57	1	43	25	11	67	8	5	54	
70	63	25	41	3	64	38	78	27	1	26	13	39	14	47	46	13	13	33	56	62	12	76	43	45	41	51	7	42	62	
61	39	44	8	10	77	30	2	20	42	48	35	33	74	30	32	20	58	77	15	67	24	50	25	35	54	77	11	15	73	
66	42	24	68	72	64	22	60	74	7	61	56	12	17	59	72	40	34	29	14	69	10	49	61	41	67	54	45	69	35	
16	7	47	30	72	35	45	44	48	76	77	34	36	77	18	48	44	11	24	54	78	46	8	52	48	60	23	28	27	52	
74	6	27	68	4	64	67	72	31	32	29	16	41	72	31	60	70	20	73	70	19	18	59	28	43	31	68	57	50	26	
69	47	14	56	68	20	38	67	12	70	51	31	1	27	35	59	1	41	76	32	6	63	61	41	40	78	0	47	16	56	
28	48	8	51	56	28	78	58	41	75	38	17	60	62	31	2	47	17	30	73	41	25	22	72	74	16	74	8	29	42	
73	61	75	66	72	4	57	71	77	43	65	13	23	46	78	17	43	26	64	28	10	79	48	67	30	23	78	57	35	13	
22	34	2	43	16	37	24	37	39	44	6	44	1	43	2	48	77	27	58	37	12	66	8	16	37	65	17	62	60	10	
40	33	29	75	64	56	34	59	62	74	37	48	13	15	63	75	11	11	46	65	64	56	37	54	46	47	29	56	52	18	
9	53	13	73	24	26	6	39	52	10	29	40	71	23	21	25	45	48	53	20	52	70	64	55	48	44	47	0	75	60	
59	55	73	64	71	72	58	51	73	27	41	53	57	50	65	4	18	62	16	14	54	46	19	48	15	70	48	41	15	40	
35	0	40	17	16	30	24	66	71	26	61	41	54	48	54	44	24	61	41	2	11	25	33	30	48	49	16	9	59	31	
2	74	25	25	2	68	18	35	37	60	20	34	20	54	79	47	40	11	79	67	14	41	36	21	58	55	61	61	7	35	
3	36	28	74	50	42	75	52	50	68	3	9	36	48	37	68	23	22	3	18	27	61	4	23	29	22	37	30	64	73	
42	42	45	75	17	77	17	41	7	4	37	67	68	62	75	24	50	24	4	41	43	54	62	45	48	47	11	65	70	6	
29	25	42	48	13	72	53	23	10	24	43	58	15	70	78	14	14	13	63	70	8	13	68	58	78	24	37	39	2	57	
17	3	54	33	14	43	38	63	77	59	18	11	75	25	3	16	51	78	79	52	49	2	72	53	35	51	30	49	8	17	
37	50	42	58	33	20	7	61	30	68	75	13	44	23	42	20	55	21	25	65	68	32	12	15	24	36	26	20	3	61	
76	3	57	32	37	78	17	39	44	75	23	44	68	50	60	32	12	0	29	41	50	75	17	6	51	67	75	33	14	49	
48	48	70	63	34	39	6	19	75	45	79	73	70	73	44	61	6	74	39	2	42	64	36	49	40	10	11	33	55	61	
35	79	25	61	26	58	4	11	17	78	18	11	68	28	46	33	39	2	63	72	60	12	2	46	50	38	79	32	7	76	
30	13	45	17	34	73	27	56	3	33	26	67	74	69	64	21	21	23	26	54	42	15	49	35	8	24	31	79	73	59	
60	26	20	70	33	75	48	72	77	77	2	27	69	4	55	79	6	75	13	31	55	76	59	18	74	11	2	49	65	47	
43	32	77	77	63	42	33	50	54	13	37	13	71	15	71	8	62	60	27	49	27	45	35	25	23	39	26	8	18	77	
43	58	56	18	47	42	50	79	18	10	72	13	55	12	36	16	34	16	17	49	35	75	3	22	67	32	65	15	70	13	
45	0	64	37	36	70	21	53	32	72	25	38	26	28	22	14	29	2	43	18	71	33	65	28	41	28	25	37	29	33	
