56	55	19	99	76	33	99	8	67	59	62	60	
89	106	96	104	72	15	16	87	24	85	98	36	
106	109	50	28	55	107	27	73	65	94	101	26	
82	95	96	96	30	5	0	56	33	92	105	64	
11	30	56	92	9	58	94	17	4	59	90	107	
88	27	31	103	76	51	104	64	70	77	54	48	
58	34	17	103	56	57	81	91	90	95	108	28	
75	92	91	28	60	77	107	25	18	109	72	87	
16	96	73	46	53	72	30	3	0	0	97	86	
88	39	90	42	15	10	56	94	45	53	95	69	
59	49	7	108	5	73	77	59	85	20	31	81	
13	53	104	56	60	80	55	5	59	77	84	94	
16	99	0	37	43	56	35	9	72	96	96	26	
21	26	92	102	48	103	53	78	43	47	36	1	
83	18	25	14	107	59	33	94	98	57	63	34	
104	104	56	15	0	58	42	46	52	101	55	83	
15	93	6	109	31	96	101	77	95	8	87	27	
8	78	30	52	49	76	10	13	36	27	45	25	
88	59	102	106	102	92	37	10	5	12	5	1	
99	9	8	13	11	94	38	99	68	73	98	66	
71	88	101	56	0	52	48	2	67	44	96	92	
65	44	79	10	33	42	2	63	40	101	101	88	
106	87	75	103	95	61	22	48	77	67	28	61	
39	31	3	17	5	83	98	100	7	34	90	42	
74	81	35	31	2	46	53	75	109	81	58	86	
105	93	30	98	62	2	38	65	27	90	87	43	
69	104	41	88	2	57	52	1	35	65	12	19	
76	99	26	102	61	86	15	72	62	95	32	57	
15	45	77	101	80	75	49	103	57	47	22	105	
0	16	87	77	17	49	7	85	94	16	83	41	
57	30	96	86	84	40	6	88	104	90	39	20	
24	72	26	103	62	34	3	100	25	58	104	53	
41	37	40	43	106	1	23	39	60	73	88	95	
39	5	89	85	26	107	71	76	55	6	52	87	
74	91	62	24	17	24	98	26	0	17	65	100	
16	104	98	13	55	0	18	75	11	67	18	39	
48	86	54	93	73	13	65	78	74	28	58	61	
31	104	66	78	29	68	7	68	90	25	47	70	
29	27	82	54	66	5	90	74	5	34	70	51	
60	18	48	101	77	90	83	103	55	91	30	98	
17	107	106	104	79	3	86	50	29	85	90	35	
57	25	6	21	13	80	101	45	35	14	101	89	
102	1	27	106	88	72	2	77	29	78	92	104	
21	30	51	82	46	33	75	15	2	102	30	87	
108	32	49	43	15	2	107	107	33	15	63	108	
100	57	35	41	59	70	70	32	27	77	22	57	
62	14	73	81	90	84	16	81	19	45	47	49	
44	23	43	87	82	45	98	9	38	23	38	107	
8	109	19	83	87	51	75	59	80	61	46	44	
84	15	46	86	71	18	84	30	63	67	63	55	
2	14	10	7	64	14	95	92	34	26	19	83	
13	65	50	1	96	82	102	71	54	103	105	24	
39	67	32	22	77	11	0	42	100	66	17	89	
32	38	102	36	26	91	60	52	8	10	64	86	
101	40	91	99	33	92	78	101	106	3	61	15	
30	62	18	24	70	76	78	109	68	76	78	70	
44	81	60	42	32	38	66	97	21	105	19	46	
56	71	58	20	81	7	60	18	101	9	96	35	
14	88	81	11	37	73	8	59	29	9	48	38	
66	36	50	10	11	91	84	90	9	92	91	28	
87	27	50	55	42	59	81	95	71	6	37	64	
86	9	102	69	22	93	83	34	7	13	24	74	
26	42	84	22	48	6	11	28	86	23	65	62	
83	26	107	73	88	91	29	0	23	56	69	1	
58	73	87	52	27	6	46	72	73	56	97	62	
89	6	91	21	82	65	23	104	32	99	22	56	
20	103	52	75	48	20	18	6	107	66	80	17	
93	108	42	82	17	48	9	93	22	96	18	55	
36	31	88	69	25	63	35	85	47	57	43	76	
108	82	43	16	15	93	13	5	90	89	40	37	
51	50	90	87	47	53	67	83	46	2	105	99	
42	87	99	8	44	70	63	15	74	41	108	40	
105	56	56	42	90	18	67	67	24	26	59	64	
84	50	70	98	103	42	75	54	9	14	94	40	
65	75	21	72	38	95	48	99	22	30	67	51	
107	8	50	23	61	56	10	85	40	90	23	106	
47	25	50	0	64	18	93	94	71	79	96	26	
10	88	74	82	84	104	74	64	9	28	105	44	
73	71	75	88	18	60	55	50	69	89	88	8	
17	82	82	56	86	2	1	15	52	44	62	97	
55	24	47	61	90	75	70	92	87	99	9	13	
42	31	55	27	73	83	4	57	26	43	98	109	
15	61	88	107	85	72	39	55	18	77	42	81	
97	74	53	47	42	62	93	16	3	84	21	75	
60	45	4	69	11	44	10	82	31	34	18	101	
83	93	88	63	86	101	30	38	63	38	102	46	
29	38	85	35	95	41	57	85	53	78	64	80	
34	50	84	29	97	15	19	9	89	31	39	31	
80	3	51	18	92	7	39	75	59	41	97	63	
87	109	30	52	75	103	12	30	7	60	81	89	
98	62	77	23	53	84	98	82	20	48	83	103	
45	5	95	52	24	79	16	51	45	47	69	70	
109	99	82	24	101	59	103	29	71	104	39	27	
28	61	58	55	45	53	30	58	79	56	74	4	
73	40	40	89	74	78	43	16	84	85	42	106	
12	89	86	3	87	47	10	8	50	86	76	42	
13	44	11	33	0	75	97	72	1	21	27	13	
32	104	96	67	41	9	8	90	57	17	45	30	
15	72	102	18	25	34	100	34	49	52	35	32	
17	74	55	108	59	20	78	75	19	48	82	21	
