47	26	7	8	17	19	38	43	35	23	43	4	30	0	1	32	1	2	
31	41	16	32	39	30	10	46	38	27	14	18	9	36	30	37	10	5	
44	2	45	40	8	38	38	9	2	32	43	45	18	23	12	22	21	31	
40	24	17	4	16	9	19	35	38	40	14	20	1	25	21	44	3	47	
25	18	19	28	45	10	13	31	28	16	32	12	39	49	3	44	42	18	
0	7	15	28	38	21	16	9	4	12	4	47	15	3	20	38	28	6	
10	47	25	49	13	15	19	48	9	41	34	20	42	35	15	21	49	40	
28	8	46	12	22	17	10	14	31	42	7	30	21	22	5	1	28	33	
10	33	45	26	36	34	1	2	16	41	44	0	49	24	49	30	35	4	
2	48	49	9	49	41	27	36	37	30	19	3	13	12	9	12	36	18	
28	27	7	43	25	32	3	24	40	14	20	13	21	21	32	3	2	34	
45	45	29	16	41	30	15	41	4	46	28	42	29	8	48	17	11	0	
22	17	1	3	43	43	4	36	1	23	22	45	33	46	13	4	18	31	
11	8	3	16	28	26	2	9	3	32	49	40	17	6	38	3	2	26	
40	13	39	2	41	26	15	14	36	38	45	9	24	1	25	38	24	33	
2	34	8	21	32	9	47	35	25	44	18	2	6	19	16	12	43	31	
40	33	45	38	36	22	14	5	18	19	47	21	11	40	14	20	0	3	
46	32	1	7	31	16	15	35	32	24	28	23	30	24	22	0	33	19	
7	12	43	19	27	46	18	36	14	40	18	24	36	33	42	15	31	27	
45	1	34	14	32	15	2	41	31	14	22	39	43	20	8	12	45	7	
40	34	33	2	7	36	23	29	3	30	1	32	8	34	21	3	40	3	
47	40	42	30	8	21	2	8	1	43	26	21	18	22	43	33	48	44	
48	27	44	20	47	41	17	21	34	18	34	5	8	5	45	26	16	30	
6	10	47	3	0	42	37	12	44	33	24	22	45	37	27	22	41	2	
44	49	30	30	26	48	31	4	43	2	0	18	4	13	28	44	16	15	
5	26	40	7	27	6	34	49	42	8	24	10	30	33	25	38	14	20	
46	41	28	40	49	0	9	2	40	38	46	31	2	49	46	3	30	12	
20	31	24	4	14	37	39	30	38	9	44	13	22	23	48	30	37	31	
37	33	47	28	22	42	46	36	16	9	7	17	19	45	28	9	5	47	
42	45	0	26	8	33	6	24	37	45	10	4	24	29	17	25	8	36	
31	7	13	24	7	48	11	23	41	37	20	48	8	18	48	31	29	35	
17	21	27	26	35	31	28	21	49	42	26	4	36	2	40	37	14	18	
26	30	46	1	47	13	22	16	28	9	37	11	35	4	35	41	8	10	
46	28	4	24	10	30	10	38	36	29	23	14	23	45	20	0	35	7	
36	49	34	29	26	9	29	47	29	15	0	39	49	24	25	43	0	38	
40	13	18	48	42	14	11	39	27	45	2	28	6	26	32	21	4	39	
4	26	8	23	17	11	39	9	11	37	30	24	23	28	28	5	3	24	
45	2	17	19	24	2	40	3	41	48	43	10	46	18	34	4	5	28	
36	38	41	3	39	26	9	18	31	9	22	44	18	44	31	25	23	8	
33	15	37	8	47	49	21	8	18	6	39	45	40	6	48	48	43	45	
10	43	36	0	25	7	32	38	26	4	48	27	4	38	1	33	41	43	
30	5	43	0	13	19	39	19	8	1	17	21	1	39	5	38	15	48	
13	49	1	9	2	5	15	8	44	10	6	5	3	14	1	43	44	3	
42	0	13	17	33	40	42	21	35	11	15	48	24	22	49	49	24	33	
19	1	6	21	23	18	3	30	9	48	13	43	46	19	29	37	43	5	
35	13	37	45	17	15	1	16	35	40	0	33	34	27	46	40	40	49	
37	35	38	4	0	5	28	15	0	33	22	28	10	15	45	20	31	9	
10	15	40	16	17	22	36	13	43	11	40	30	46	1	18	36	45	7	
40	11	48	32	2	25	38	12	18	43	26	21	6	6	16	29	1	49	
29	9	12	47	3	47	16	3	22	7	14	19	33	16	3	8	31	38	
18	17	20	38	18	21	28	43	40	15	21	7	23	7	30	19	9	34	
13	22	43	36	26	47	21	43	11	30	8	8	44	7	12	1	29	20	
27	7	21	7	29	35	5	7	45	9	23	25	3	22	42	39	27	34	
10	47	31	31	18	32	35	21	32	44	22	1	33	7	36	6	42	39	
17	11	43	20	33	49	47	5	28	28	14	24	9	7	35	35	32	2	
16	15	32	40	5	1	4	40	6	48	12	36	29	40	18	37	9	34	
44	4	26	33	44	27	1	4	11	32	38	4	22	23	15	47	4	41	
35	28	28	22	13	36	40	43	21	27	39	4	2	5	22	41	24	36	
49	16	14	16	4	39	19	33	23	45	42	41	30	45	36	20	18	14	
31	18	7	16	44	15	30	29	44	44	40	40	2	34	5	24	32	45	
0	23	24	16	13	41	40	14	38	43	7	27	22	23	2	14	32	26	
8	29	6	15	14	4	6	37	43	1	0	13	2	44	28	20	19	3	
2	35	30	16	48	46	43	3	20	42	48	32	36	37	42	46	41	3	
11	45	43	7	21	17	28	28	38	47	7	15	43	46	33	46	34	30	
3	26	14	41	30	36	48	43	10	40	43	45	33	13	35	42	48	12	
38	32	11	20	46	18	8	33	11	11	30	7	28	9	45	49	18	37	
2	43	9	18	11	45	23	32	23	0	13	30	16	28	1	21	22	39	
33	18	45	23	43	41	2	6	37	15	16	33	46	29	36	28	47	12	
13	8	36	41	13	28	29	34	2	47	28	1	18	36	10	28	10	2	
31	22	18	46	20	7	3	20	23	23	16	22	35	8	1	18	37	10	
32	39	15	29	33	9	37	48	15	37	13	5	46	12	8	38	22	41	
5	32	26	8	9	17	9	3	32	12	49	3	18	7	37	3	38	5	
24	2	9	12	22	33	28	42	16	20	33	32	23	13	48	12	28	45	
34	17	15	42	42	12	48	8	2	7	12	10	41	48	42	2	1	41	
25	32	41	9	28	44	38	40	32	37	2	30	9	41	34	23	5	31	
11	31	22	48	37	15	27	31	37	19	2	22	17	7	13	36	6	49	
8	26	35	23	11	36	8	19	38	37	14	36	47	43	46	3	34	27	
43	24	18	40	6	28	47	2	23	25	32	28	39	13	45	2	39	3	
30	18	44	47	37	5	41	25	24	18	8	36	41	17	49	46	36	42	
10	25	32	6	0	41	5	26	7	31	18	6	8	34	31	19	3	47	
35	25	31	15	28	38	15	38	42	21	45	49	26	12	33	36	1	23	
8	7	34	5	15	36	0	1	32	34	2	35	16	18	27	26	26	20	
25	11	38	2	8	3	24	35	5	0	45	4	19	18	1	22	33	43	
35	30	43	47	0	37	3	11	13	40	32	36	39	28	13	4	38	3	
14	33	19	25	46	43	18	34	0	19	20	2	36	12	13	34	2	42	
16	48	14	14	34	18	37	49	49	15	14	43	21	20	13	47	15	20	
39	26	37	1	37	35	4	46	21	17	5	45	15	8	43	39	19	26	
22	15	31	3	44	41	30	5	5	11	44	45	21	35	8	34	18	35	
18	42	1	0	28	18	13	21	47	1	44	47	24	15	0	34	9	22	
46	11	43	19	27	45	44	37	44	0	33	22	38	43	6	47	45	22	
45	48	35	24	36	2	49	24	8	3	14	49	36	26	1	46	49	10	
2	31	42	24	2	43	43	33	48	20	13	30	23	13	14	25	22	0	
27	1	26	4	49	9	35	31	21	45	38	21	4	28	24	25	7	44	
47	24	28	4	10	40	19	10	28	26	27	2	49	41	37	44	11	28	
0	46	26	47	10	6	44	28	29	40	24	4	20	33	45	12	35	45	
31	2	37	44	24	22	44	6	38	11	9	39	19	16	35	14	43	13	
16	27	19	31	17	7	47	41	10	15	30	19	14	15	35	39	46	34	
17	8	34	25	47	3	28	8	1	18	31	1	18	0	49	28	29	4	
46	2	31	45	21	2	42	13	2	23	22	27	35	30	43	5	37	36	
15	37	27	15	9	4	24	48	46	45	20	7	1	34	49	34	10	44	
