1	111	113	66	77	76	78	82	106	17	42	72	78	19	104	71	70	106	109	85	9	8	110	26	
10	44	10	112	100	62	87	88	122	10	66	31	82	13	55	94	19	66	100	0	60	72	107	35	
27	92	68	84	49	113	124	33	121	71	70	115	129	67	42	4	16	75	33	114	9	2	9	120	
16	12	61	123	114	59	73	0	105	110	33	69	28	2	114	48	23	74	56	36	18	46	72	111	
2	82	62	119	109	100	90	65	4	117	90	72	9	125	72	51	3	4	125	0	110	103	37	121	
102	86	7	50	103	73	55	120	27	41	84	66	42	32	114	72	46	38	36	113	78	75	99	109	
87	116	24	97	80	111	70	129	119	57	118	56	116	81	5	62	62	85	28	62	93	39	79	111	
34	97	17	11	36	36	21	42	54	67	63	15	120	90	71	29	104	66	107	128	125	73	13	115	
36	58	85	19	97	6	18	63	92	0	37	98	102	22	77	110	30	21	72	60	128	15	120	113	
38	90	16	106	38	112	4	46	58	50	78	129	86	125	66	109	103	15	27	120	92	58	15	92	
46	46	53	111	14	113	119	56	9	74	8	80	105	49	108	74	33	111	74	117	100	101	14	55	
108	112	69	22	12	103	93	54	106	4	81	58	92	22	80	39	82	55	12	26	87	88	81	30	
106	121	55	53	15	27	83	6	63	125	125	50	70	42	66	40	63	19	52	35	102	57	5	124	
111	35	78	61	85	38	99	87	102	38	62	69	117	49	39	103	94	95	108	100	93	96	23	106	
110	35	87	81	32	123	41	52	57	105	32	117	43	54	80	37	38	24	73	62	111	37	44	44	
126	74	85	42	57	22	6	88	12	91	31	118	80	89	109	8	96	7	122	114	108	61	24	8	
47	20	56	6	48	88	98	12	108	104	48	76	37	26	47	68	5	69	96	6	81	8	79	98	
85	129	57	43	82	20	8	113	62	24	48	117	92	20	58	90	13	45	75	1	81	65	23	50	
53	25	100	39	25	114	51	35	113	5	56	64	104	57	47	5	85	40	0	63	106	100	69	42	
59	111	64	56	34	96	53	116	105	11	99	115	33	18	22	14	7	32	47	98	38	115	13	59	
69	92	44	111	47	79	128	43	41	85	114	29	50	9	77	18	24	67	10	91	129	16	35	85	
76	92	98	89	91	3	54	8	22	44	6	6	37	123	69	102	51	125	92	80	47	113	96	20	
122	110	110	124	128	40	1	71	3	42	20	37	3	6	27	118	97	127	123	71	69	79	126	22	
60	19	100	75	79	20	113	50	61	116	127	5	78	72	114	81	31	127	89	25	0	59	91	69	
2	117	95	32	59	74	66	15	104	27	6	122	50	9	102	64	62	73	119	22	56	14	18	104	
50	12	29	32	44	27	57	120	80	106	112	36	35	127	94	45	104	19	125	12	98	20	52	24	
80	97	88	35	5	111	30	110	33	60	9	3	67	82	25	114	14	66	101	84	23	47	53	62	
43	105	70	115	33	103	29	66	118	46	65	78	67	63	45	105	92	69	50	83	81	1	21	106	
1	110	33	74	79	31	17	25	30	48	41	11	127	35	81	15	78	104	101	100	72	111	123	59	
56	126	6	77	74	103	40	1	56	46	2	76	16	122	98	22	68	62	14	13	32	6	18	119	
79	54	102	52	32	24	50	63	88	95	31	118	64	65	113	59	90	19	66	70	56	100	55	51	
108	117	99	29	74	87	58	92	73	58	57	17	58	70	61	67	67	38	72	25	63	44	118	109	
86	70	11	26	123	68	83	39	59	125	69	14	65	122	83	49	57	128	0	45	105	28	27	123	
111	56	96	5	54	62	40	62	1	125	12	93	81	19	124	35	84	52	65	112	69	85	118	113	
79	52	111	22	48	30	61	88	11	29	5	68	37	124	67	20	12	64	70	105	43	125	72	112	
78	119	99	35	115	81	90	100	92	88	129	44	112	103	87	87	74	72	13	102	61	39	115	112	
119	104	85	111	49	109	64	65	79	64	55	88	69	36	19	99	105	61	120	20	83	129	79	25	
71	108	63	99	84	116	106	93	82	85	2	59	81	3	109	122	122	125	66	0	120	65	19	69	
45	111	1	46	15	38	34	21	15	25	109	22	65	108	38	73	18	97	65	25	107	0	67	3	
113	80	95	58	4	12	77	99	66	104	36	34	0	45	73	5	61	125	75	68	18	88	57	91	
29	46	112	88	65	108	9	39	55	3	128	31	16	68	16	46	36	60	105	69	9	80	42	101	
32	83	30	46	52	86	44	68	95	128	22	110	128	87	124	9	39	107	119	24	94	26	49	112	
118	13	53	55	68	31	16	56	25	5	38	60	90	109	122	20	55	9	103	77	6	88	122	8	
69	114	4	22	62	128	60	19	17	120	129	72	18	101	36	100	111	121	107	72	100	78	18	122	
97	80	42	69	96	19	3	85	28	18	122	61	14	65	5	20	101	49	21	28	103	25	99	65	
81	5	65	96	30	16	6	129	34	103	129	29	110	1	38	102	20	11	38	19	31	46	81	11	
14	64	73	32	120	91	40	81	112	49	46	53	88	44	56	89	25	88	126	59	45	72	58	26	
