32	66	33	33	92	64	30	96	84	61	
99	39	26	104	26	71	50	56	17	72	
106	74	103	67	20	28	89	12	96	9	
42	73	14	73	90	4	18	117	13	57	
104	28	52	116	55	52	89	74	106	88	
51	74	73	50	82	41	102	62	84	78	
35	83	110	72	33	95	94	34	36	5	
5	96	50	102	2	42	82	41	18	26	
73	16	91	18	15	65	7	111	41	21	
71	12	23	65	93	101	117	14	3	97	
55	111	1	10	110	110	1	109	55	60	
95	48	27	4	61	37	57	90	35	114	
54	109	115	1	119	77	107	91	22	11	
99	20	40	53	14	115	47	18	109	81	
83	104	31	83	11	103	109	61	41	41	
113	13	36	9	111	57	55	6	100	71	
86	114	59	79	81	75	7	110	81	69	
106	42	24	97	67	5	13	55	62	64	
4	115	86	117	68	15	30	81	2	37	
85	12	20	87	23	14	96	13	72	64	
89	26	27	20	67	4	1	43	62	38	
29	33	71	20	4	110	5	81	43	43	
94	80	16	23	114	78	42	94	103	48	
109	69	67	31	93	4	81	68	52	72	
58	89	78	4	116	22	105	27	1	13	
67	93	30	83	92	68	76	19	50	89	
4	64	10	16	114	110	76	13	100	70	
88	89	12	5	101	109	9	47	73	49	
12	69	34	50	102	56	106	22	103	97	
81	101	73	64	52	62	35	68	92	11	
33	13	2	26	49	76	118	16	56	115	
6	28	115	102	3	118	10	102	104	66	
14	70	28	45	28	36	86	115	105	30	
72	106	29	61	28	86	52	75	116	74	
7	29	46	32	50	12	3	29	22	62	
1	100	86	20	62	21	63	112	85	106	
89	118	93	86	106	107	5	50	18	78	
4	77	97	89	100	48	20	83	87	35	
30	70	25	31	107	65	13	17	24	97	
44	16	70	1	95	107	102	50	118	10	
46	32	66	103	33	44	60	32	85	111	
49	69	30	2	28	8	48	111	115	38	
66	75	111	32	45	50	114	102	43	63	
77	9	21	47	33	59	61	1	83	6	
42	100	85	21	66	21	119	27	106	115	
5	22	8	89	50	63	89	95	90	2	
55	61	93	28	106	38	31	69	24	4	
92	60	55	54	17	25	102	91	69	59	
44	1	87	95	24	79	73	41	23	35	
26	90	61	105	74	119	98	104	62	106	
14	26	115	23	15	17	15	100	22	57	
43	117	66	117	84	108	85	25	57	42	
35	74	63	44	56	101	64	53	9	43	
27	4	106	71	93	34	111	80	12	58	
119	114	91	101	74	35	66	33	67	21	
109	117	16	103	77	92	102	104	60	11	
106	113	82	73	106	53	60	34	42	113	
116	63	3	18	99	94	21	95	67	114	
109	116	50	47	2	79	112	76	82	11	
49	101	41	63	110	91	9	67	94	115	
77	78	2	96	7	6	87	45	42	53	
76	75	65	100	74	27	30	39	36	49	
79	108	20	14	99	26	101	88	11	2	
39	24	99	84	92	63	15	57	1	38	
58	0	65	97	18	0	107	54	96	89	
108	96	51	87	55	35	36	108	41	107	
116	0	49	22	113	63	52	98	88	0	
7	108	52	118	29	86	52	45	89	36	
51	98	93	4	25	31	72	111	47	34	
55	56	104	17	114	88	50	116	63	116	
108	118	108	76	34	81	117	8	83	6	
78	113	92	94	11	97	37	48	51	80	
40	119	26	52	35	23	117	12	107	37	
89	1	88	88	4	81	56	23	77	10	
51	55	16	72	70	25	17	3	59	119	
82	72	5	105	104	17	81	97	111	116	
0	86	21	37	1	73	52	41	75	50	
57	112	40	85	66	62	117	55	69	78	
63	39	11	51	103	35	115	21	86	104	
106	60	27	93	89	108	65	93	111	14	
78	87	53	118	62	108	56	78	39	44	
65	111	108	93	73	46	53	81	0	91	
22	18	52	18	75	85	119	75	109	17	
65	12	110	106	44	97	17	94	87	77	
37	11	10	104	16	3	8	53	72	94	
3	79	93	27	105	23	10	58	19	85	
58	48	7	96	79	63	83	83	45	105	
50	31	14	42	108	71	70	48	45	60	
79	0	47	45	23	29	107	98	116	55	
59	69	26	54	99	46	68	34	14	26	
14	73	69	79	11	43	34	111	2	102	
43	110	19	1	74	25	16	23	64	77	
15	34	81	9	67	64	3	10	73	55	
9	9	73	81	21	2	3	84	105	52	
24	1	38	32	51	110	62	16	60	18	
19	117	44	13	27	36	0	98	11	47	
108	49	48	4	112	85	92	44	112	119	
54	10	69	93	2	101	97	67	72	84	
39	92	113	6	1	109	115	83	92	78	
109	34	78	38	54	39	64	50	17	48	
