2	32	58	63	79	55	32	34	73	28	
72	22	54	79	29	51	53	68	3	17	
79	0	0	31	8	16	72	16	68	70	
23	19	54	17	55	78	4	8	17	55	
55	68	16	14	30	23	49	25	17	76	
54	13	3	27	26	7	1	57	48	37	
56	58	20	3	35	5	66	21	49	67	
69	30	5	66	56	59	71	28	73	31	
24	79	76	28	51	73	75	75	30	34	
26	40	32	6	24	29	28	61	2	40	
60	41	66	44	73	12	38	2	38	19	
75	25	45	18	55	33	65	13	69	64	
51	49	75	78	32	61	40	68	70	48	
42	12	7	64	76	4	55	36	60	5	
64	47	42	59	37	10	44	16	51	44	
62	25	18	56	55	28	11	19	23	76	
5	33	61	67	40	60	37	60	18	15	
15	58	71	5	26	8	35	73	46	61	
43	57	58	27	50	76	34	53	55	77	
74	43	28	20	0	3	17	47	35	38	
47	18	50	4	49	56	0	4	12	20	
67	76	79	9	27	10	53	2	16	13	
55	79	36	19	47	60	23	15	8	16	
57	22	65	47	27	71	16	76	14	53	
19	79	77	66	49	63	55	9	63	76	
52	56	79	75	73	9	35	79	22	75	
47	16	76	49	29	11	76	71	26	38	
59	45	77	30	1	66	39	47	49	77	
5	47	19	74	3	7	77	48	44	15	
64	11	28	53	63	27	6	58	58	40	
17	9	8	64	61	5	3	47	20	30	
29	10	11	47	49	72	55	7	20	61	
29	65	75	36	18	19	38	8	1	64	
73	31	59	10	11	20	40	71	7	79	
43	31	64	19	52	32	18	68	79	77	
51	36	42	26	41	56	68	44	5	27	
65	65	12	79	10	76	55	75	49	74	
48	5	2	6	29	45	53	53	41	52	
63	48	61	8	57	44	46	45	72	39	
0	57	75	32	25	44	4	35	64	9	
13	65	3	6	44	24	40	60	33	36	
59	27	44	33	23	46	43	44	64	70	
17	69	76	5	51	3	66	10	43	52	
58	36	79	79	4	4	13	9	21	19	
45	0	13	45	56	38	51	41	38	46	
33	71	19	12	76	37	75	60	76	77	
5	35	58	46	44	41	7	69	56	27	
41	39	28	44	16	46	72	3	39	63	
46	37	54	4	34	64	53	42	74	33	
27	57	53	34	35	43	72	20	16	59	
3	68	55	44	19	77	43	35	0	27	
39	18	22	7	67	65	49	36	41	59	
66	4	34	51	79	23	42	1	54	18	
18	76	65	56	20	53	37	40	0	62	
20	2	53	6	3	7	44	51	22	12	
62	42	8	10	6	61	22	70	17	1	
43	40	2	11	70	10	50	7	55	31	
20	53	9	29	71	65	72	24	5	12	
52	61	8	76	63	7	27	13	16	18	
78	2	58	74	52	77	38	46	39	22	
44	55	59	75	1	15	64	68	74	48	
1	18	15	42	9	68	43	0	5	38	
64	47	37	54	7	28	12	4	69	41	
54	53	25	68	9	52	17	12	68	38	
77	1	21	24	27	23	71	39	33	22	
8	28	58	18	56	18	23	34	13	53	
71	30	36	25	33	42	66	4	46	25	
56	25	68	32	5	2	76	73	53	25	
53	0	7	19	50	14	29	42	30	15	
28	21	48	2	51	70	25	45	41	48	
26	10	63	66	19	65	20	68	54	35	
7	78	10	49	39	32	12	23	7	1	
63	73	77	71	20	40	9	63	53	0	
67	10	27	1	61	69	47	56	8	51	
77	42	34	25	37	77	76	5	28	66	
58	12	15	18	20	31	55	52	10	41	
72	9	4	72	3	37	55	53	76	25	
19	17	37	1	41	46	73	23	26	24	
54	51	75	62	33	16	53	49	29	11	
40	24	6	26	64	76	24	7	15	23	
61	72	74	4	3	29	64	3	75	21	
37	76	78	28	13	61	10	53	51	49	
58	64	41	79	36	73	58	60	60	77	
43	62	22	73	33	47	57	17	76	26	
78	41	16	69	56	52	36	74	77	54	
3	36	34	56	0	51	70	40	55	12	
21	10	47	31	12	0	11	38	12	49	
47	24	71	56	0	55	40	44	4	28	
15	40	73	12	74	54	66	23	63	44	
59	62	21	67	77	30	51	0	29	61	
0	2	63	32	58	7	41	22	18	10	
50	69	4	29	25	15	4	78	33	16	
4	58	42	39	50	43	43	47	62	47	
43	73	57	23	0	23	74	72	63	7	
26	33	33	26	31	74	54	64	21	69	
51	50	8	68	23	28	79	39	60	53	
34	47	57	12	28	20	68	33	75	64	
5	77	52	70	21	62	52	18	21	35	
50	79	60	1	16	63	40	16	15	58	
37	21	34	70	27	12	27	78	17	17	
