28	13	36	7	29	4	21	3	38	35	36	4	0	23	11	31	25	0	30	7	26	5	12	7	31	17	16	22	38	33	37	32	7	32	0	21	34	26	31	17	29	9	8	8	28	23	28	3	19	25	
34	2	32	36	23	16	27	24	27	38	39	37	16	5	2	37	4	20	8	24	29	9	30	38	12	16	34	21	18	38	16	39	7	32	16	6	9	13	11	39	25	28	27	9	26	20	34	0	27	14	
27	19	12	24	37	30	5	25	14	20	9	13	28	12	1	12	7	7	38	11	26	4	38	6	8	24	0	8	19	13	34	17	39	14	15	26	5	20	15	32	36	8	30	35	2	14	14	26	1	26	
32	29	20	25	30	31	0	39	12	30	8	16	21	39	8	5	18	35	3	38	5	0	0	30	36	5	31	7	24	31	26	19	37	9	14	12	12	3	17	9	20	33	21	13	32	22	34	13	10	6	
3	14	20	21	22	17	39	23	7	4	5	21	14	39	32	32	4	7	30	30	13	26	20	22	31	24	39	25	26	26	33	31	7	33	8	11	10	14	27	13	36	18	30	26	33	25	6	17	9	23	
14	36	26	23	30	25	18	20	5	21	10	30	37	4	38	12	5	23	9	32	5	18	37	19	34	0	32	5	1	14	34	9	16	18	35	27	0	22	9	39	31	20	39	39	18	7	34	1	7	3	
37	35	24	11	20	36	28	29	37	0	23	36	10	7	26	2	19	18	21	32	1	11	25	19	13	1	10	36	23	21	9	21	19	28	0	3	29	24	15	4	5	21	28	15	14	38	22	26	0	33	
10	27	21	30	38	31	1	7	27	9	26	20	9	16	15	14	26	15	21	37	32	18	13	33	10	2	17	1	9	37	29	4	2	21	18	10	28	35	37	29	0	24	15	1	25	24	29	30	17	27	
16	38	11	17	31	23	39	2	32	38	15	7	21	38	17	8	11	20	13	3	22	16	22	21	33	2	29	25	10	6	1	26	33	14	19	15	24	11	38	10	30	0	36	28	38	3	3	25	37	32	
22	27	1	3	8	22	20	26	3	39	16	37	14	34	36	35	14	30	37	10	11	23	24	35	27	32	19	23	36	19	19	26	35	23	24	35	2	21	21	12	37	7	4	5	37	4	23	31	6	12	
16	15	3	21	1	2	18	32	16	15	9	35	34	30	15	4	33	11	32	30	24	30	8	27	11	10	25	39	27	32	24	20	23	31	1	31	30	2	35	7	17	31	37	21	22	39	16	4	14	39	
