93	32	109	74	22	44	18	45	81	30	
78	59	16	104	105	9	47	23	62	46	
61	27	43	21	21	14	13	9	96	32	
85	70	49	47	98	108	107	93	93	66	
96	58	107	33	51	22	30	63	76	38	
79	93	87	59	42	95	97	25	6	90	
48	83	62	67	58	19	13	95	59	26	
47	88	94	31	63	98	57	101	1	52	
51	50	89	105	81	91	7	105	5	80	
61	34	14	81	100	107	25	58	53	13	
96	30	34	1	82	85	40	90	3	64	
85	104	55	17	36	90	103	88	109	68	
38	104	107	47	12	64	70	49	103	105	
51	64	59	83	0	94	52	87	63	73	
73	95	106	72	58	0	1	54	64	26	
109	11	50	3	72	5	8	11	29	107	
93	72	95	57	78	95	36	108	68	71	
24	101	17	6	42	15	65	1	6	78	
94	26	19	44	78	79	76	17	77	50	
53	52	26	71	59	10	61	83	52	0	
93	39	16	99	33	98	59	107	62	26	
11	48	78	5	65	109	17	11	88	65	
30	68	51	97	47	34	80	41	64	29	
79	62	36	10	25	96	93	7	87	25	
54	90	7	54	71	32	67	27	64	50	
97	91	71	100	79	98	52	71	30	7	
2	60	98	21	98	52	83	29	103	29	
38	100	10	76	71	71	65	82	67	32	
62	42	9	31	76	86	79	30	42	9	
96	14	103	50	89	108	39	51	41	26	
77	69	65	61	91	104	41	37	78	59	
65	64	16	52	28	30	86	45	18	86	
55	0	78	40	50	10	109	25	72	17	
64	41	57	8	65	62	108	81	75	44	
82	24	92	99	53	30	107	48	72	13	
103	83	4	84	88	89	23	53	40	11	
109	106	24	6	67	2	28	35	106	97	
106	59	35	80	21	53	20	63	76	81	
106	98	97	99	5	57	19	82	78	107	
36	47	85	76	29	93	50	35	38	16	
68	40	4	8	33	104	22	22	76	97	
85	52	57	56	4	3	55	11	48	63	
19	5	48	45	8	19	74	63	27	88	
91	22	79	50	39	91	100	91	21	46	
42	15	77	45	58	41	50	100	68	60	
9	6	27	62	17	108	95	2	85	14	
2	15	103	17	20	76	70	27	82	25	
25	97	107	14	93	83	15	52	26	84	
64	77	10	12	58	107	26	67	53	21	
81	74	92	8	100	11	83	22	50	6	
65	47	105	25	50	74	49	76	47	91	
59	54	20	30	60	1	65	87	87	68	
81	26	84	80	71	91	19	21	31	90	
43	20	70	78	46	82	86	11	109	62	
4	57	54	9	76	43	77	103	26	4	
8	44	12	45	48	30	34	7	78	4	
22	68	87	95	108	57	90	24	93	30	
27	83	19	1	3	15	16	64	101	21	
11	17	75	0	75	37	96	45	51	72	
32	29	83	98	69	34	37	23	57	105	
106	12	96	29	86	26	86	71	102	45	
65	67	33	66	84	22	1	44	57	19	
5	13	80	85	34	27	28	81	20	63	
26	71	45	47	13	13	30	25	41	6	
70	1	84	1	106	99	51	99	79	104	
89	88	32	5	86	2	4	9	43	22	
31	26	38	22	104	108	6	101	67	54	
17	20	29	20	36	26	25	78	17	76	
96	59	92	29	8	105	89	4	39	51	
29	10	82	24	17	69	54	33	45	34	
75	108	90	20	43	64	17	100	90	13	
70	55	69	15	65	74	43	35	36	4	
27	50	23	99	94	90	28	76	17	63	
19	76	64	34	10	1	58	97	82	55	
72	69	89	63	55	21	20	9	53	60	
5	63	9	25	65	13	55	91	21	45	
81	42	67	63	100	105	57	57	19	89	
49	41	59	54	73	67	84	76	43	86	
92	106	12	12	107	77	41	51	74	89	
10	9	79	17	53	12	3	2	60	17	
93	80	46	33	31	65	14	0	81	16	
85	105	50	71	100	22	91	0	47	53	
29	9	37	61	40	19	33	99	91	7	
1	46	55	35	36	39	70	83	87	87	
46	10	93	73	43	61	90	21	0	57	
91	61	50	31	90	28	55	2	39	70	
90	97	17	17	89	90	58	31	68	36	
24	82	50	108	75	3	27	52	90	56	
69	42	33	90	15	45	87	70	47	86	
74	1	91	17	38	32	26	91	12	86	
23	79	81	89	77	85	103	38	59	37	
42	56	78	95	59	96	38	97	25	108	
91	24	69	9	20	20	55	28	85	52	
82	88	31	56	90	69	0	105	35	54	
17	46	13	101	87	51	50	95	17	63	
29	29	72	8	14	34	16	67	83	60	
109	7	47	10	76	106	79	67	77	75	
12	57	86	36	32	14	93	41	24	30	
68	20	66	57	62	74	51	86	19	34	
24	100	52	47	43	100	86	67	90	104	
