5	19	11	27	14	16	18	25	23	0	26	24	11	3	15	7	2	4	13	28	11	21	0	19	14	4	15	11	1	24	9	10	16	6	19	23	15	17	21	0	
12	13	3	19	0	6	18	14	2	16	15	8	29	9	21	28	28	25	27	25	25	7	21	9	8	5	24	1	15	24	12	29	4	4	4	15	17	3	11	5	
13	18	12	4	5	9	19	16	17	1	14	21	23	7	17	21	4	19	16	11	8	23	1	18	19	3	12	24	24	10	13	9	14	17	19	2	17	24	15	18	
29	6	7	23	13	1	3	26	6	28	24	0	20	18	4	22	2	20	1	25	23	14	0	13	25	17	19	24	23	15	2	8	27	2	29	7	19	10	1	17	
4	16	9	13	9	8	22	22	28	7	27	15	22	2	24	25	7	0	27	20	27	7	8	1	9	19	20	7	10	11	20	13	10	9	25	18	21	19	29	22	
28	28	21	17	23	15	25	5	6	4	5	13	15	4	4	28	24	15	16	1	11	24	27	17	16	19	6	8	2	11	26	13	25	19	12	17	5	0	25	27	
22	11	25	10	15	19	13	3	10	3	0	14	12	8	10	3	19	14	16	14	20	21	18	0	25	8	12	23	29	2	10	19	14	23	15	8	15	13	13	17	
14	21	0	16	26	8	4	12	23	28	2	1	15	11	11	15	29	10	13	5	1	2	3	26	16	25	3	3	25	21	20	21	19	7	29	11	2	27	12	17	
2	20	11	11	19	2	24	19	27	29	2	12	2	4	25	3	6	29	2	3	15	10	25	17	24	15	15	20	18	18	26	18	25	16	15	22	7	24	28	23	
2	25	5	14	18	3	7	7	19	11	6	16	5	28	7	8	10	21	22	5	21	13	18	16	13	18	2	17	26	20	23	5	3	19	5	1	13	0	13	14	
0	29	14	18	14	0	18	5	18	9	29	1	15	19	3	16	25	0	20	10	20	27	5	4	7	13	17	28	21	2	21	21	24	3	16	2	22	8	25	18	
9	22	2	2	10	25	6	14	21	2	2	9	20	19	9	11	14	9	16	7	7	14	10	29	14	12	0	9	14	6	8	28	28	12	26	20	4	0	27	5	
12	23	21	24	20	19	10	24	17	19	7	4	9	0	23	28	1	18	19	11	3	28	1	26	24	11	0	28	9	3	5	14	5	23	21	15	13	5	0	4	
11	25	27	15	12	23	28	9	8	3	11	6	3	10	22	14	6	28	4	28	27	5	8	11	29	4	7	27	1	29	10	8	1	5	29	23	2	2	9	21	
25	23	29	28	23	19	8	7	7	6	0	6	16	7	23	27	1	2	5	19	5	9	22	29	0	19	20	7	19	7	9	17	27	6	18	25	10	3	10	22	
17	5	10	18	24	9	13	5	24	3	27	29	11	19	18	7	27	2	25	26	15	27	5	21	12	18	19	16	12	17	27	18	23	6	25	0	1	16	8	14	
14	18	10	23	11	24	12	3	9	22	8	24	9	16	29	15	5	14	9	17	17	10	22	2	1	29	0	9	1	19	0	12	13	25	4	21	7	24	26	2	
17	17	20	7	11	17	6	27	22	28	11	2	15	29	13	6	2	22	3	2	14	22	24	22	3	10	22	23	11	20	24	26	22	7	15	19	16	2	1	20	
2	6	5	2	22	23	17	2	2	27	28	9	0	16	3	9	0	25	3	0	15	29	17	10	7	6	23	7	10	22	10	0	1	28	3	19	22	22	10	13	
22	13	5	20	7	2	21	5	21	12	4	11	15	16	20	15	3	25	25	18	5	8	15	1	9	24	7	25	23	15	19	8	16	22	27	23	10	25	7	19	
17	4	0	18	1	26	26	5	19	6	26	17	25	28	11	24	7	13	15	25	1	25	15	6	24	10	17	2	27	0	3	18	21	27	14	26	6	7	29	21	
22	15	4	0	27	23	27	28	9	15	23	19	24	28	2	18	7	5	15	16	9	16	8	16	17	19	17	2	4	20	13	26	20	6	27	11	21	4	19	0	
25	8	17	25	11	21	10	20	22	27	17	15	19	24	1	4	0	8	6	5	14	22	25	4	20	27	16	6	18	12	12	3	10	8	20	16	28	12	0	4	
10	25	10	19	7	2	10	5	20	0	14	17	14	5	11	22	24	25	21	15	3	12	12	15	11	23	4	4	24	26	15	29	0	13	15	1	22	19	17	11	
18	5	10	20	0	10	20	15	11	22	25	29	22	16	24	4	9	20	17	21	11	1	5	6	3	5	12	15	27	20	9	17	2	12	8	26	25	19	5	0	
17	12	14	25	7	29	21	29	11	5	24	10	22	25	15	2	22	19	17	11	20	26	17	24	29	17	18	6	3	7	6	5	29	3	0	24	18	28	3	9	
15	2	1	27	19	5	24	16	5	13	1	10	23	12	12	20	25	8	16	22	3	20	24	9	0	11	10	14	13	18	29	17	26	9	20	2	20	7	6	12	
16	11	0	16	6	20	14	26	4	21	21	18	26	17	5	21	29	23	18	13	22	24	23	14	18	10	17	28	27	28	25	27	12	1	16	19	21	21	25	25	
9	26	0	19	24	1	22	13	10	13	25	23	27	5	25	22	8	2	4	17	13	18	22	8	24	26	4	14	4	12	28	13	25	22	6	29	5	18	5	21	
17	5	22	13	26	26	22	22	3	15	23	3	6	23	0	25	15	20	5	3	11	26	20	5	25	1	2	2	19	21	17	0	21	29	13	2	7	5	11	17	
17	18	9	28	11	12	23	29	25	27	15	8	13	0	25	26	28	9	23	13	10	9	13	2	21	5	6	23	29	3	3	23	21	4	28	5	1	19	22	13	
15	6	14	28	29	8	15	13	17	24	13	4	12	7	1	7	5	17	9	8	15	23	4	9	5	20	26	8	14	25	20	7	6	9	13	1	25	25	24	16	
9	2	21	11	17	6	10	27	23	29	5	19	1	17	10	1	19	27	15	13	1	22	9	20	7	5	10	23	14	14	2	7	28	26	7	11	5	22	4	18	
12	8	18	0	12	14	12	16	22	5	4	13	4	25	19	27	27	12	15	27	3	2	27	10	20	2	25	16	8	18	1	16	27	28	22	26	29	14	23	11	
19	11	28	0	17	13	25	14	5	20	21	9	4	20	28	4	6	7	26	26	7	3	8	17	15	19	17	25	20	25	21	16	27	11	29	4	20	12	22	0	
23	13	3	7	2	2	23	15	26	24	21	21	14	6	20	15	26	2	13	23	26	4	11	27	27	7	20	2	7	19	4	28	1	8	25	21	1	1	11	29	
23	4	14	12	20	26	26	1	19	7	16	19	7	26	26	6	28	24	15	6	3	13	12	16	18	7	11	4	19	15	5	5	29	18	25	9	17	12	16	5	
0	0	1	17	29	27	15	12	25	28	12	28	4	13	20	27	27	13	14	28	10	14	1	27	19	22	3	24	18	7	6	1	0	15	24	5	28	20	11	28	
29	10	26	9	9	12	11	14	24	12	5	13	20	12	22	5	11	9	14	4	25	19	22	10	7	24	15	27	4	26	4	24	27	12	27	9	23	3	6	2	
23	6	13	16	5	27	27	29	8	9	10	23	26	3	10	27	14	5	27	18	21	26	18	17	28	4	8	14	22	25	17	19	15	10	15	11	1	6	4	24	
19	9	26	1	28	8	2	18	18	0	9	27	7	3	9	13	9	0	10	26	3	10	4	13	7	6	14	6	20	21	1	15	1	29	3	3	1	2	15	2	
4	14	9	11	24	26	16	29	14	17	11	16	19	7	24	22	0	8	14	20	26	21	5	13	19	22	9	5	16	28	15	0	13	27	3	20	4	17	5	4	
22	29	19	6	4	9	20	11	14	2	11	27	3	15	23	4	12	3	20	1	3	23	17	15	4	7	19	29	9	9	17	10	1	3	0	2	6	4	22	4	
16	26	22	9	17	27	1	25	7	18	12	28	16	10	8	20	0	14	18	15	23	5	16	10	6	19	27	9	3	1	19	5	21	26	18	13	26	8	27	12	
25	9	2	10	15	28	28	13	0	6	3	26	8	16	15	23	1	29	4	25	3	8	23	15	28	8	8	25	14	22	0	26	5	22	15	11	20	0	29	2	
7	0	28	18	17	13	21	16	29	16	23	15	11	15	29	29	25	23	3	19	6	11	1	24	14	25	27	2	2	27	24	18	13	0	13	24	2	21	24	28	
3	14	28	5	8	7	12	26	27	25	20	14	22	15	19	16	5	5	21	23	23	15	26	8	28	4	5	22	28	8	29	17	4	19	27	5	26	11	12	11	
