50	45	42	60	41	10	25	69	55	9	67	3	17	61	55	38	28	9	11	9	33	10	4	66	59	32	
28	9	43	9	6	3	52	52	55	19	36	47	12	54	10	24	41	36	40	53	6	36	28	40	9	40	
45	31	10	66	16	11	5	56	5	13	36	26	58	67	2	24	64	28	69	12	7	25	7	19	37	4	
23	60	32	12	62	35	28	32	16	55	5	29	68	0	57	45	3	66	59	14	65	20	6	7	64	41	
67	48	60	42	34	9	52	8	38	4	45	4	37	52	29	1	56	44	61	31	51	6	34	16	23	57	
27	2	0	4	0	40	17	42	14	26	47	48	36	3	47	31	37	21	59	48	19	16	55	5	64	51	
1	55	21	26	6	61	2	39	42	30	22	48	56	1	17	26	14	34	26	49	24	44	31	53	64	69	
23	19	31	34	46	20	25	12	15	5	63	53	1	59	30	33	60	8	60	42	52	28	27	10	34	56	
34	37	0	30	10	53	66	23	39	25	57	17	43	48	32	32	10	45	28	46	34	21	67	26	22	62	
48	52	66	53	30	65	68	57	3	22	39	43	66	21	0	40	39	27	31	9	7	64	22	58	33	56	
44	39	41	35	34	41	5	0	57	20	15	59	69	44	45	44	27	14	59	67	55	11	45	65	16	33	
7	57	63	66	35	54	8	17	29	22	40	9	41	48	29	51	50	64	20	50	52	60	46	47	6	58	
12	8	68	53	29	36	66	68	28	15	64	65	16	10	41	13	59	57	47	13	62	19	17	11	56	63	
51	20	4	41	48	33	35	23	60	19	2	38	10	68	53	36	19	24	62	46	39	5	3	9	61	54	
43	65	37	11	22	26	26	17	37	15	43	4	69	3	5	53	32	40	54	65	41	41	25	1	58	34	
63	35	2	39	16	0	58	24	49	11	34	31	49	13	53	67	44	68	55	34	48	20	53	44	35	66	
45	34	64	31	18	35	30	1	57	37	60	31	18	21	57	54	61	10	17	6	41	4	49	60	50	8	
23	28	6	19	31	66	24	69	38	61	30	41	36	42	47	45	1	53	15	51	3	68	31	49	45	60	
6	19	62	6	36	30	11	33	31	42	45	67	15	44	9	59	39	21	15	37	1	61	10	22	46	8	
12	3	37	12	19	24	28	13	25	19	40	18	37	14	57	46	39	64	41	41	12	67	13	28	41	58	
46	12	8	61	69	9	7	14	69	46	51	42	58	3	69	6	66	24	45	43	12	40	54	36	3	12	
30	63	17	13	65	42	69	58	23	19	3	23	2	10	64	57	2	38	24	27	31	16	7	22	27	2	
54	64	9	47	30	68	61	59	12	7	52	60	45	17	13	43	30	52	36	28	20	49	16	17	13	22	
8	35	67	20	47	1	39	39	28	34	57	37	17	10	38	47	39	5	1	38	13	11	16	48	6	69	
17	40	7	67	59	39	23	57	21	10	46	7	39	40	61	22	10	3	18	14	16	4	30	49	24	2	
3	57	69	40	34	25	60	52	12	4	19	33	2	8	40	68	10	61	50	20	63	49	57	14	29	26	
63	28	69	10	38	63	21	63	67	20	12	7	44	29	60	31	21	55	44	61	69	25	15	38	38	12	
51	62	55	69	39	40	31	50	69	6	24	50	54	33	28	61	15	41	54	53	25	46	17	66	39	10	
59	59	5	38	63	24	35	4	14	26	58	42	24	5	37	0	44	61	31	2	26	2	28	44	9	53	
69	55	17	2	50	7	23	68	18	11	41	11	24	64	56	33	69	11	64	11	24	14	51	40	36	39	
50	31	1	23	48	39	14	55	59	60	12	59	38	34	12	65	36	30	29	34	37	30	54	11	29	29	
4	34	33	43	3	40	20	61	12	68	6	19	55	4	45	23	57	1	25	1	45	11	19	28	8	23	
6	1	67	22	59	67	15	1	29	29	8	33	15	32	2	3	27	28	57	8	1	5	28	64	67	28	
62	20	24	54	39	52	45	9	17	60	18	47	40	42	64	6	6	56	69	14	66	4	53	29	16	11	
39	15	61	5	3	11	58	45	58	54	37	67	40	17	56	67	22	24	55	38	21	56	6	39	20	56	
28	11	55	62	11	48	22	67	46	4	32	24	40	32	41	17	59	9	60	39	29	34	21	37	59	26	
25	59	22	31	25	37	1	18	42	42	44	54	44	1	29	39	64	51	33	35	48	42	29	22	32	14	
20	36	28	26	3	12	33	27	31	38	42	15	6	13	23	49	15	28	64	60	48	43	18	2	10	4	
67	8	6	61	21	57	3	41	29	20	23	63	52	29	9	66	38	3	67	40	68	28	37	30	10	47	
67	7	22	60	43	19	19	0	25	37	48	2	41	7	45	66	62	67	39	11	18	46	8	12	7	23	
50	11	44	28	24	14	23	58	47	59	35	37	27	12	60	39	16	10	7	58	58	55	52	25	47	37	
55	56	0	23	6	50	7	45	45	58	35	65	37	15	61	61	68	55	23	49	47	28	42	50	61	46	
25	30	0	12	63	69	8	50	6	33	52	17	67	55	2	53	5	56	5	22	25	38	22	8	59	43	
27	36	23	34	39	18	54	56	17	34	34	17	42	5	64	31	31	54	23	5	1	6	21	8	7	34	
20	18	10	50	9	2	33	42	0	32	14	42	67	31	61	30	51	49	13	50	12	1	23	39	43	11	
43	50	62	30	11	14	9	34	28	59	39	48	7	29	17	0	14	38	42	34	38	13	57	51	51	28	
56	0	20	66	65	54	69	29	8	28	15	40	13	40	7	11	47	21	11	53	3	14	48	7	33	69	
49	6	64	36	31	61	12	65	63	9	34	29	47	3	69	16	41	23	5	30	58	35	59	62	32	32	
66	19	54	11	67	56	5	67	51	22	38	50	52	31	17	21	61	58	59	64	31	14	0	58	52	62	
67	14	3	23	9	63	25	5	10	35	16	35	50	33	56	67	54	29	26	49	50	40	55	26	42	10	
32	61	19	1	37	26	68	69	41	1	43	12	50	2	23	51	10	8	33	49	58	4	43	65	13	45	
36	28	25	58	12	64	62	20	60	55	3	18	29	38	24	45	34	23	18	14	56	49	17	49	20	27	
13	69	66	62	60	0	45	10	23	10	49	0	63	17	15	19	51	49	27	57	59	28	40	64	18	32	
27	64	60	15	22	30	16	17	65	26	53	29	19	29	63	41	50	2	32	42	32	47	68	49	39	50	
52	50	44	46	5	26	20	13	17	39	14	49	34	48	23	38	57	47	54	48	20	13	2	3	0	16	
17	40	4	2	57	58	4	20	61	14	49	57	2	61	26	5	64	22	48	38	8	34	48	5	33	67	
46	23	3	32	25	69	28	5	62	12	67	17	63	42	56	5	28	42	13	35	61	53	45	0	53	41	
20	48	26	28	35	49	55	26	27	15	66	12	46	8	62	5	51	27	39	64	55	67	41	46	13	4	
44	52	5	42	10	42	10	66	0	10	30	3	50	21	21	37	34	54	63	20	9	16	60	23	29	14	
46	21	7	16	41	5	2	14	40	28	28	25	18	11	24	30	34	43	57	66	3	31	57	23	32	8	
59	47	9	43	49	59	14	34	13	6	40	10	37	8	23	47	58	3	63	67	27	51	23	66	39	44	
55	2	20	4	14	62	17	8	44	59	20	5	57	53	30	35	34	61	36	49	61	52	47	58	40	60	
3	39	59	31	5	7	29	44	37	1	59	65	11	47	43	69	60	8	0	52	64	25	33	11	68	57	
33	32	36	54	23	21	56	20	54	63	18	55	65	55	30	50	16	18	60	24	57	36	25	39	24	23	
65	48	12	63	5	3	1	16	10	62	16	60	14	7	27	50	28	58	36	25	54	53	33	36	60	13	
49	37	27	47	9	64	52	58	63	35	16	55	33	32	27	22	55	24	49	24	66	42	21	50	13	36	
31	6	23	47	8	45	7	9	30	68	56	37	13	60	52	62	4	43	46	2	48	62	47	1	13	2	
44	68	56	46	49	9	46	14	3	59	17	44	69	8	36	52	51	7	41	6	64	61	59	6	1	5	
11	32	13	48	46	56	6	16	32	58	25	33	17	27	2	2	26	4	21	46	62	19	37	15	52	29	
14	3	27	27	33	64	7	24	11	30	53	6	28	8	8	36	11	0	56	66	43	51	64	59	52	33	
36	48	11	47	27	6	66	26	20	46	54	68	32	52	13	12	66	35	35	20	67	22	67	2	39	26	
14	46	57	29	25	22	45	14	35	64	60	30	20	42	36	6	50	1	65	42	37	52	54	43	27	27	
37	66	30	37	46	58	1	63	53	13	8	24	61	57	21	22	54	2	21	33	8	54	36	20	21	65	
64	10	15	66	10	60	32	45	66	49	38	21	10	37	7	21	35	48	28	29	8	24	65	58	55	32	
29	69	50	2	21	21	63	45	29	27	68	40	13	31	61	39	43	19	36	37	1	37	59	52	9	47	
7	69	19	39	31	17	7	42	49	35	1	12	56	19	53	57	19	31	33	34	18	11	60	21	3	40	
29	27	19	58	16	27	68	36	25	65	65	50	1	56	38	52	43	11	19	12	61	8	1	6	65	28	
46	25	9	6	68	35	20	11	38	54	66	59	40	6	32	44	17	50	32	65	19	60	30	13	25	31	
0	61	63	42	31	57	29	40	24	68	40	2	14	16	19	30	30	33	67	27	7	59	46	11	36	60	
57	22	17	2	5	64	23	7	14	19	38	55	47	26	46	52	11	2	46	8	9	37	36	30	1	1	
13	52	31	69	30	2	14	52	41	45	13	3	40	23	23	54	24	47	6	30	3	62	53	36	38	3	
56	10	32	36	30	1	14	28	40	6	36	22	1	24	25	34	15	14	69	16	10	24	33	55	39	64	
24	19	41	58	1	17	15	40	28	62	21	20	18	62	41	65	21	55	13	45	39	35	24	51	50	65	
