28	18	21	46	57	53	62	24	2	3	36	9	61	7	60	66	45	41	58	59	12	30	28	51	46	18	42	23	16	50	0	51	9	8	42	37	26	0	39	49	35	56	47	21	53	41	
60	15	42	58	44	69	3	5	30	31	48	27	11	62	61	47	12	5	11	6	63	57	11	43	27	34	59	17	16	9	3	48	41	55	17	45	34	2	14	26	23	2	22	11	7	27	
43	64	53	63	13	27	49	20	45	55	15	33	61	10	14	9	22	32	54	59	5	8	25	38	6	54	38	37	32	54	20	17	54	38	52	32	31	0	34	26	68	19	20	39	40	21	
0	5	68	11	32	52	52	55	24	35	49	14	44	28	28	21	60	17	36	52	1	26	31	14	65	57	3	49	50	19	67	33	10	29	18	52	13	17	31	36	41	66	8	16	2	62	
65	57	19	49	23	12	46	20	34	10	42	2	46	6	16	44	27	50	32	22	30	31	29	27	2	45	26	21	55	36	48	58	17	32	56	41	40	49	48	55	51	8	47	60	7	35	
8	22	27	42	41	68	53	32	11	10	10	63	6	60	29	21	34	28	45	13	7	47	67	1	25	45	44	3	47	57	7	51	43	33	52	63	49	45	51	19	16	2	21	58	43	54	
18	47	22	27	62	10	36	61	19	49	64	15	53	11	40	35	14	49	44	35	66	25	0	16	30	9	53	14	43	56	7	43	27	41	2	40	47	24	38	8	68	15	6	8	17	28	
27	32	50	17	61	53	48	53	6	37	40	16	40	13	47	15	33	57	34	28	10	2	38	33	58	8	64	63	7	6	54	20	25	18	53	46	24	15	24	62	57	14	51	27	7	50	
55	61	54	53	9	32	35	39	11	46	58	63	21	8	22	56	24	26	36	14	52	59	10	9	29	12	67	6	13	27	15	50	19	61	40	7	36	24	63	23	3	52	8	28	50	50	
63	57	30	46	8	46	28	47	20	14	60	14	66	27	62	55	33	27	58	51	47	13	63	6	23	28	5	61	54	19	31	44	47	12	62	64	41	12	59	51	66	63	41	54	40	3	
45	8	55	20	15	29	31	50	8	30	54	69	14	19	3	21	1	50	38	27	33	20	40	31	7	66	1	5	1	63	49	33	60	7	15	50	8	5	53	2	35	59	32	50	67	27	
8	44	20	44	43	60	36	2	41	47	48	64	33	50	16	51	1	13	46	4	56	35	1	39	6	19	62	58	11	49	52	27	31	10	46	11	17	37	34	5	10	20	38	38	63	13	
36	25	8	63	21	30	67	10	69	26	10	1	57	25	26	35	43	49	48	23	23	27	18	51	25	56	39	7	58	61	12	27	12	12	25	25	53	32	3	42	32	68	35	37	36	52	
4	53	31	41	40	37	56	9	37	28	40	63	58	44	1	61	50	2	21	37	18	42	13	12	52	55	8	55	60	42	53	65	56	24	29	11	65	47	55	23	68	34	31	41	55	21	
27	63	29	29	48	53	57	13	45	35	10	18	14	47	64	15	57	64	48	17	32	7	69	38	41	56	21	0	35	25	25	29	39	15	18	43	2	14	41	29	68	5	44	40	36	6	
69	14	52	23	20	18	8	37	43	16	31	13	7	55	19	47	62	68	49	14	40	67	32	5	11	18	25	62	65	23	11	42	7	63	37	19	7	48	54	4	2	17	37	28	21	16	
27	22	0	12	48	24	29	27	61	26	55	17	56	21	60	66	57	42	50	34	48	48	14	50	1	12	13	1	5	6	48	38	23	13	18	50	38	65	50	51	40	33	31	49	33	43	
15	0	19	38	49	14	24	5	67	40	56	39	15	14	1	10	56	57	36	50	62	40	64	28	58	58	64	34	9	18	32	36	62	41	25	34	57	12	43	43	60	8	61	2	28	37	
41	27	39	42	2	57	34	36	28	57	17	48	24	39	22	28	47	53	49	62	26	4	4	11	5	45	59	17	60	16	28	8	17	0	15	5	17	36	32	37	0	45	25	51	61	23	
51	39	6	29	5	58	1	38	26	47	50	54	68	25	6	53	69	30	69	50	36	23	12	69	20	53	30	38	29	55	63	50	28	7	47	15	57	51	59	39	28	56	39	49	65	26	
2	34	19	13	5	3	2	59	17	21	54	0	22	65	6	55	53	46	37	27	68	20	46	24	55	49	67	62	23	50	59	66	51	13	41	55	65	0	22	39	15	22	51	18	40	7	
24	48	3	5	33	36	39	5	51	48	12	14	47	39	38	38	19	7	46	41	7	59	34	39	58	56	10	66	29	40	68	44	8	53	8	35	7	12	45	69	62	42	11	46	56	50	
58	56	47	19	46	30	43	67	31	24	17	9	9	29	66	48	52	69	9	14	24	31	49	1	55	14	41	14	11	39	0	3	28	16	37	68	0	33	54	37	46	61	26	39	26	32	
18	66	14	53	57	34	14	69	5	7	25	29	0	35	61	38	60	68	33	40	66	44	62	59	51	11	6	53	53	18	18	63	0	27	6	53	62	60	61	11	29	16	20	43	6	0	
55	13	63	18	25	13	47	27	56	58	14	13	28	43	29	5	58	7	23	67	4	60	19	19	40	23	12	59	38	32	36	51	16	15	49	55	39	49	53	59	1	42	55	32	36	66	
40	21	65	55	19	34	42	24	3	15	46	45	5	16	11	68	29	49	24	11	52	46	10	1	56	22	13	50	52	13	11	11	6	60	4	7	67	59	65	16	64	38	0	13	26	34	
68	26	11	55	16	52	19	31	68	38	30	14	53	29	0	8	35	21	41	61	58	5	39	26	49	58	29	58	65	32	23	41	51	54	20	53	66	56	10	8	40	66	26	55	67	9	
22	7	18	1	15	5	10	24	53	31	5	22	26	17	50	60	5	11	9	15	8	12	49	62	55	24	24	54	11	7	52	5	42	18	24	29	36	38	45	12	2	1	34	0	26	13	
