104	3	57	89	71	9	84	5	37	77	74	43	86	18	8	6	55	94	41	12	14	36	32	94	107	14	
93	96	43	76	22	21	5	104	96	13	99	9	2	35	18	10	1	50	54	105	85	57	25	57	73	39	
105	58	45	33	84	83	93	95	24	18	14	84	15	46	97	38	31	109	11	102	82	100	68	101	16	87	
75	8	69	92	23	3	45	2	75	65	12	34	11	5	13	90	6	74	1	103	52	109	59	23	21	80	
7	73	100	21	1	92	2	94	54	21	61	43	77	97	50	34	36	46	57	99	28	101	48	51	99	67	
60	84	15	25	21	19	58	1	20	83	90	52	49	51	39	56	107	15	20	100	39	16	37	31	95	13	
56	2	85	92	40	52	2	95	7	4	49	63	25	109	102	76	25	4	76	12	25	67	83	55	100	86	
67	47	44	38	106	93	74	45	100	58	25	12	50	23	51	28	50	62	49	71	56	82	5	0	10	56	
77	79	23	14	39	82	4	9	102	108	73	1	50	105	95	73	33	47	0	63	33	28	43	50	60	87	
74	9	49	76	77	10	16	105	85	72	89	90	77	28	74	13	98	63	73	4	71	70	65	92	35	26	
71	33	92	47	65	29	101	26	73	51	30	83	59	77	65	97	83	11	16	0	21	59	67	86	101	102	
92	90	84	11	93	41	75	73	36	67	11	75	14	43	20	81	80	19	56	89	65	57	102	38	74	51	
35	91	59	95	0	14	6	5	51	44	54	9	12	41	29	82	17	15	63	109	74	101	21	10	16	11	
97	69	64	37	106	50	47	33	58	22	60	63	17	20	45	34	75	69	24	68	57	26	14	86	16	28	
15	21	68	81	88	15	61	17	82	52	18	107	41	82	54	47	32	3	101	80	35	59	83	95	40	107	
77	16	109	102	78	8	37	48	63	25	87	106	98	101	6	62	83	2	55	28	100	22	54	85	78	9	
54	19	88	83	17	25	108	56	95	45	85	30	62	81	78	105	25	36	18	40	41	49	97	64	54	49	
93	91	5	12	81	74	31	4	20	4	47	11	17	72	68	19	55	9	56	14	98	98	107	61	27	106	
99	108	102	46	54	25	45	47	47	95	83	90	67	68	50	73	85	81	74	47	13	16	28	88	71	30	
18	108	83	81	52	16	103	58	19	52	9	61	16	84	86	63	61	103	7	35	90	42	16	20	91	12	
102	55	52	66	1	86	41	72	40	52	22	96	19	15	57	9	102	5	7	14	72	75	99	102	107	53	
4	108	46	46	49	101	24	44	99	10	22	43	27	34	109	43	43	40	7	72	10	2	54	58	54	26	
61	23	27	24	44	37	65	102	99	97	73	37	87	63	75	89	92	56	44	109	7	62	73	50	107	33	
7	12	58	35	28	0	58	22	26	108	30	37	58	63	43	17	108	37	4	76	52	103	51	96	107	46	
1	67	107	90	29	28	57	72	71	59	37	69	31	29	82	14	18	57	97	29	48	85	60	96	89	69	
50	100	53	94	29	105	36	44	21	49	69	8	50	62	24	26	95	19	13	77	59	56	102	101	46	82	
106	96	41	87	23	63	31	77	54	64	73	60	107	29	89	77	49	108	83	12	24	109	11	10	30	53	
79	36	3	69	4	14	61	77	104	26	94	102	55	11	67	41	103	3	68	103	74	33	75	8	80	91	
49	80	72	4	28	60	51	29	68	42	33	80	37	65	87	13	27	74	3	20	60	20	33	72	16	48	
91	19	90	74	27	30	14	93	84	21	8	102	55	81	68	8	18	88	8	7	99	23	99	89	7	105	
12	76	44	4	99	24	102	41	14	62	28	2	67	68	55	70	82	2	43	24	106	15	48	10	9	0	
1	33	23	45	61	101	38	49	39	100	72	47	89	106	34	92	17	86	97	7	88	68	55	37	13	67	
67	57	54	11	60	76	109	10	50	3	108	21	48	40	2	83	48	49	73	102	0	0	64	104	30	17	
79	45	72	65	22	13	88	10	47	13	100	80	76	87	105	17	3	47	23	7	15	32	27	60	94	91	
38	59	88	70	43	64	104	65	21	98	81	43	10	93	0	106	13	11	28	18	15	98	48	103	20	34	
73	5	102	1	43	13	29	23	18	11	102	80	64	62	72	103	109	72	92	0	12	76	20	52	4	74	
87	41	67	29	57	77	25	74	61	76	88	25	75	71	92	107	96	41	18	18	21	10	32	86	77	52	
64	104	99	20	11	60	58	97	74	2	76	59	13	43	86	1	41	19	23	106	74	14	61	21	80	68	
68	64	76	30	102	34	39	107	12	93	69	14	100	101	100	38	53	8	58	2	52	56	63	83	78	21	
32	52	66	23	102	40	75	14	13	43	60	81	63	86	79	40	96	55	101	43	4	3	42	5	5	49	
42	105	57	34	24	43	32	72	84	1	41	75	12	88	87	63	4	101	89	37	49	74	97	68	78	50	
104	26	33	100	48	6	107	89	107	92	29	49	82	61	14	47	103	39	61	51	6	56	104	73	31	40	
42	82	31	15	53	58	32	7	28	39	89	72	6	78	103	27	17	81	89	52	59	19	58	40	38	21	
109	39	75	81	75	71	61	85	34	54	32	81	37	60	42	17	87	107	108	0	96	52	96	20	40	17	
50	37	23	73	3	78	16	82	12	86	104	79	92	40	95	62	49	40	66	20	90	0	47	3	26	45	
60	21	86	99	11	17	32	43	95	36	78	48	92	89	78	79	69	9	90	91	104	101	1	50	59	17	
104	69	61	11	11	33	34	30	25	8	106	5	52	93	60	73	102	47	86	92	21	76	0	64	31	51	
18	65	80	17	96	29	27	54	84	40	0	66	42	28	109	79	91	3	89	32	74	52	87	6	28	98	
58	2	87	26	62	109	2	96	38	36	13	15	34	71	25	85	109	33	84	55	40	19	30	20	103	84	
14	71	80	89	8	46	27	66	107	47	73	65	42	38	88	85	23	65	95	46	22	30	7	100	89	17	
87	60	75	97	85	39	69	89	9	99	9	77	17	24	106	49	22	89	89	48	59	95	57	39	73	10	
47	14	16	75	85	32	55	9	19	5	73	30	33	105	31	103	94	97	109	20	14	18	99	52	1	84	
94	6	5	109	100	65	5	78	13	7	85	35	16	15	76	44	48	17	90	37	62	38	44	87	92	67	
22	11	5	12	86	0	48	49	23	4	46	76	47	44	2	23	16	28	53	28	25	8	2	50	69	107	
90	55	63	4	93	32	105	53	72	64	25	79	14	81	32	106	101	30	105	29	58	13	72	69	16	97	
1	41	100	9	66	47	29	84	1	37	108	23	5	40	67	73	31	4	99	52	22	55	31	82	70	52	
75	106	67	59	57	83	90	21	33	92	41	25	89	12	27	46	89	57	62	14	37	83	37	13	67	56	
5	90	48	38	78	92	50	78	41	92	24	59	83	97	2	89	15	40	108	56	40	73	43	42	63	109	
48	107	99	57	38	56	28	21	92	17	71	59	31	61	107	34	84	10	63	98	49	22	34	64	20	83	
62	10	44	93	40	103	51	55	89	81	21	30	70	86	79	23	21	5	55	60	89	18	47	1	2	70	
80	58	68	9	33	90	103	51	4	76	51	71	73	1	86	96	66	60	73	12	31	30	45	107	43	7	
94	48	56	33	70	88	80	85	47	28	31	1	83	3	6	32	39	99	86	47	25	12	65	50	9	71	
68	70	74	9	74	97	3	40	15	82	2	28	66	59	89	3	96	23	26	81	78	86	45	99	16	51	
23	84	81	100	49	81	46	19	11	69	71	99	39	43	0	63	82	51	49	14	12	73	80	5	64	45	
11	104	71	100	69	80	10	3	16	86	18	59	83	36	17	69	33	48	55	27	85	55	17	102	44	84	
69	30	83	4	54	30	19	10	103	80	57	26	84	15	15	26	106	91	109	1	98	64	61	107	2	22	
104	62	74	84	89	88	76	90	76	49	43	38	58	75	34	99	92	96	62	73	19	29	101	93	21	47	
