89	7	34	53	2	15	74	54	105	31	99	76	73	100	58	16	96	44	103	90	63	48	7	70	27	78	49	8	0	78	56	14	26	29	59	8	0	94	92	19	13	73	53	4	29	66	84	76	
21	36	104	105	90	20	91	76	85	106	107	1	46	79	41	16	70	85	53	58	105	105	61	89	15	7	84	28	43	18	54	85	95	6	50	16	11	49	48	84	53	73	68	1	32	96	77	95	
22	88	45	77	23	27	96	19	70	77	18	32	69	58	59	15	55	8	16	19	4	41	3	43	47	19	7	32	76	27	7	19	95	86	107	55	32	54	19	6	88	25	11	79	69	71	18	37	
65	99	80	50	35	25	29	67	10	72	59	67	90	20	94	87	40	45	9	52	54	29	21	27	29	37	50	67	5	21	21	102	64	89	88	15	92	10	18	70	26	102	61	41	62	94	6	102	
104	105	18	20	19	7	9	34	17	7	21	52	23	46	78	20	54	98	15	33	55	42	15	58	96	37	6	74	105	51	30	87	30	34	46	62	15	1	43	30	86	75	60	11	14	78	90	66	
0	52	0	65	26	2	31	43	81	48	63	64	106	70	18	98	51	10	68	75	38	50	8	106	93	74	50	52	79	9	41	31	64	64	83	96	43	9	50	69	56	45	54	99	99	21	109	25	
26	71	46	90	11	62	78	72	20	88	38	89	98	94	108	15	83	28	96	94	108	14	74	10	81	68	106	43	21	26	33	18	46	44	50	70	5	68	15	65	27	87	10	23	78	33	20	28	
88	57	16	71	39	82	92	22	64	5	55	61	102	19	90	32	88	33	73	30	36	31	10	106	101	13	104	74	41	35	63	49	42	12	59	17	60	39	101	91	46	48	1	27	8	107	94	71	
98	50	95	83	51	24	30	59	46	106	11	88	81	107	34	80	32	78	36	24	99	0	57	39	95	79	61	16	80	80	26	39	65	1	5	101	49	52	30	5	59	31	21	34	78	30	47	21	
83	104	69	67	51	101	103	32	27	107	34	68	6	7	0	5	9	72	104	5	22	72	50	101	72	88	90	78	83	105	41	5	64	100	108	83	74	16	67	37	20	90	0	67	13	81	80	23	
23	66	6	48	103	75	14	52	28	103	105	28	28	10	35	23	70	29	6	13	99	55	7	8	22	82	9	43	79	45	2	53	11	83	7	102	88	103	47	44	61	72	97	39	20	50	13	69	
16	51	25	43	97	12	5	53	46	25	26	44	20	99	39	55	80	73	23	59	33	109	2	49	0	41	76	55	75	78	103	62	90	26	40	15	48	86	3	9	32	107	31	107	28	104	64	26	
5	8	23	49	95	50	66	3	92	54	14	28	1	3	100	32	89	18	43	9	25	63	107	73	12	75	62	9	27	96	92	31	89	96	52	101	106	26	31	47	102	90	108	1	94	32	95	36	
73	10	22	72	33	64	55	61	55	45	14	44	85	71	15	1	93	84	58	65	21	92	41	25	25	99	50	26	89	1	22	23	7	102	69	5	34	22	81	100	21	37	44	4	32	61	41	80	
86	44	89	29	20	86	11	3	96	107	3	59	12	53	108	53	15	46	68	63	38	57	65	35	105	75	64	39	99	102	33	41	19	80	21	20	101	52	18	80	28	61	43	68	50	7	80	103	
108	8	70	82	25	98	86	55	9	59	28	61	92	75	34	5	29	98	29	0	88	90	44	17	42	38	4	97	23	22	54	28	94	54	84	32	39	87	36	107	58	67	65	79	52	80	99	6	
19	80	70	109	26	86	79	101	103	86	35	55	101	35	86	45	88	77	41	93	13	105	18	89	60	46	93	57	11	8	58	68	93	59	46	103	1	85	52	77	32	60	26	3	52	102	33	53	
64	10	76	46	90	104	47	11	4	32	50	86	13	46	83	54	15	105	37	77	78	43	82	89	92	2	8	55	9	104	94	16	43	15	45	25	82	44	37	70	31	105	81	106	59	65	75	6	
16	76	40	12	57	103	47	11	9	14	38	17	84	6	103	4	66	7	30	12	36	2	70	23	76	18	53	51	97	76	45	58	2	24	50	65	18	16	102	58	40	29	38	103	58	15	53	36	
8	13	68	82	97	84	61	77	56	60	106	42	98	15	41	92	15	77	99	66	59	1	30	91	97	33	62	25	0	96	71	83	10	35	89	109	53	30	99	75	94	97	44	55	21	25	95	74	
26	9	29	6	101	53	101	87	69	109	98	24	24	95	3	88	107	108	27	5	3	27	108	105	43	12	72	8	6	35	78	4	25	71	40	40	30	78	19	35	46	46	73	15	4	105	37	72	
44	77	39	45	19	22	13	102	88	73	68	103	51	51	53	97	77	53	61	66	9	73	43	49	21	10	74	86	52	36	72	15	7	66	23	49	24	79	87	81	98	61	71	85	6	62	36	52	
107	17	79	4	85	65	66	106	23	91	7	43	38	82	47	77	70	87	93	105	42	38	40	104	99	0	17	70	1	48	36	77	88	61	72	45	104	47	44	33	65	94	22	58	102	61	68	1	
100	42	11	82	84	45	60	18	100	73	46	106	10	28	24	107	31	89	82	26	60	14	18	30	98	37	14	37	88	83	33	23	51	79	15	50	70	85	78	10	63	39	93	42	91	50	74	82	
89	74	12	6	51	28	31	40	15	20	37	81	80	71	51	49	65	105	93	49	46	109	21	50	45	78	35	16	108	18	34	109	101	16	87	54	20	104	57	4	101	47	5	12	64	73	93	103	
23	30	97	33	46	7	1	78	34	2	28	24	7	95	93	87	52	81	39	41	86	105	74	32	19	62	17	102	33	72	96	10	27	90	104	43	76	65	47	83	49	61	90	24	27	31	98	38	
57	15	4	38	108	66	51	41	18	75	88	78	14	13	84	93	38	73	41	25	56	96	100	83	82	25	58	65	39	15	17	95	97	74	106	39	25	2	27	108	43	35	44	52	65	6	109	7	
51	49	93	29	26	80	72	18	46	39	90	108	13	33	1	85	87	109	20	104	47	0	66	103	77	24	97	30	13	44	52	42	35	7	65	28	1	60	89	68	23	53	37	13	82	50	75	77	
104	36	107	22	22	88	59	69	35	40	10	27	57	67	50	23	1	81	54	50	65	29	88	13	72	61	79	30	104	27	71	24	93	80	93	81	2	67	31	37	78	59	75	29	9	18	34	9	
