111	88	4	91	13	65	87	76	72	25	68	29	80	47	113	106	89	17	83	76	
77	66	105	111	24	44	9	31	55	6	24	103	10	90	61	13	105	22	95	53	
50	84	101	89	0	80	100	42	87	6	43	61	84	6	26	109	42	37	49	73	
55	25	61	105	5	24	29	2	76	30	107	92	68	49	69	109	25	26	43	28	
23	115	60	115	69	79	41	34	110	82	83	20	34	79	24	0	83	16	24	15	
67	109	38	76	59	76	17	69	54	113	3	93	69	66	25	51	11	106	49	42	
32	0	42	102	43	43	85	56	65	116	1	30	82	0	20	10	74	81	53	77	
69	48	102	16	12	24	24	119	84	50	118	115	29	17	108	58	72	33	64	84	
98	1	22	53	53	26	25	26	30	75	77	106	89	51	10	10	0	18	99	93	
35	75	21	63	57	34	43	76	20	14	78	1	67	60	113	22	57	64	58	7	
50	96	5	30	62	39	115	111	6	58	71	0	36	10	113	66	15	47	20	16	
107	14	66	11	95	55	7	87	24	69	66	118	75	2	56	71	88	55	91	107	
106	21	80	68	58	91	62	113	4	68	90	26	97	116	72	53	11	63	51	27	
31	6	110	3	93	23	91	72	67	39	88	41	79	71	34	5	43	16	113	72	
35	77	115	71	106	60	84	68	82	40	19	78	91	38	112	1	3	57	42	29	
59	28	109	30	114	4	56	31	98	40	60	35	56	117	81	34	34	90	67	68	
81	5	1	69	22	41	118	5	73	69	48	82	52	33	70	29	38	111	23	30	
75	84	62	45	57	82	89	22	101	19	8	8	116	4	106	66	22	68	19	10	
84	95	19	28	18	51	64	11	80	30	51	7	42	10	24	19	7	46	111	49	
103	19	39	37	30	48	2	19	29	50	108	22	47	19	101	93	41	61	70	4	
115	68	56	5	51	61	56	80	97	15	110	86	36	13	109	86	59	116	85	11	
73	7	68	18	39	45	11	27	13	44	28	27	108	12	73	68	42	98	96	42	
64	7	4	42	1	77	53	49	0	70	38	118	100	0	87	69	112	89	65	25	
19	115	63	109	22	51	116	0	27	84	71	19	99	27	11	71	96	15	115	40	
65	88	98	40	28	113	17	97	109	10	106	99	69	14	73	22	102	86	27	77	
42	8	14	79	52	32	88	107	22	48	115	47	17	7	109	21	91	68	55	19	
35	46	59	117	16	34	48	1	119	79	19	95	3	25	99	43	7	48	54	57	
7	68	74	115	101	23	11	97	23	95	19	102	45	71	49	60	112	26	32	11	
102	91	95	27	51	11	97	107	113	16	51	21	23	86	11	80	32	52	96	41	
67	94	12	71	72	19	69	98	26	106	51	112	31	38	109	27	36	19	28	106	
53	99	81	3	43	34	50	74	71	26	103	40	106	12	83	58	31	84	70	61	
8	15	95	83	101	116	15	5	75	100	97	38	56	31	29	103	77	45	92	28	
45	77	117	2	114	45	54	27	95	23	102	64	111	29	23	49	60	57	90	116	
108	115	75	96	110	31	107	21	3	74	91	51	31	41	22	75	6	70	24	29	
19	104	35	102	116	38	8	102	17	80	82	100	59	43	86	111	98	86	14	50	
71	77	94	2	96	66	46	7	82	82	29	53	32	115	31	62	65	89	5	61	
64	23	42	9	93	96	30	29	81	114	92	56	54	3	6	118	5	83	88	34	
17	30	34	86	41	44	86	49	91	71	114	115	68	73	0	40	28	63	8	63	
78	29	15	37	77	31	49	107	97	18	89	9	41	77	58	29	51	87	70	84	
103	30	115	76	42	25	38	116	109	67	111	40	77	37	52	60	118	62	97	76	
1	41	13	111	101	59	81	30	105	40	25	20	111	58	13	11	53	4	105	56	
93	9	103	45	100	100	111	34	23	99	37	14	113	101	40	71	105	5	35	20	
40	51	76	28	97	45	42	13	25	39	4	74	94	92	13	42	52	31	75	1	
66	115	38	85	36	75	30	15	25	14	69	68	100	3	51	32	64	118	89	94	
108	4	29	37	46	56	60	106	76	10	13	78	77	9	106	53	14	53	42	115	
105	107	90	50	80	94	98	12	55	94	67	113	55	64	6	110	119	74	32	18	
93	41	18	94	107	113	44	25	68	40	57	93	45	55	14	57	8	94	20	44	
4	75	70	99	33	95	52	31	15	45	5	86	30	88	107	4	63	104	24	5	
90	32	7	98	73	23	6	6	73	40	71	84	81	113	93	111	68	53	27	77	
112	118	0	105	56	58	23	12	95	17	19	31	3	9	24	23	49	77	68	117	
79	80	5	65	4	90	100	66	60	6	119	5	104	64	20	8	90	45	72	90	
6	56	40	25	99	46	79	95	65	0	119	65	85	43	51	29	0	93	24	80	
78	5	107	26	97	87	77	71	110	60	28	42	7	50	99	88	96	29	42	46	
77	9	72	23	8	99	76	6	89	91	43	93	29	64	52	80	89	24	32	9	
24	50	61	49	96	43	57	95	115	104	3	40	33	30	69	115	3	12	21	39	
18	2	100	36	38	25	54	91	35	22	95	83	93	108	63	105	76	37	76	11	
114	101	15	97	98	67	57	8	59	100	91	36	1	14	76	2	117	78	21	111	
19	94	105	97	113	15	40	112	87	14	82	56	113	38	17	101	50	91	112	67	
51	62	56	82	57	34	97	10	45	9	108	105	76	91	63	46	23	45	66	17	
77	50	119	9	44	89	31	81	78	114	94	8	32	14	104	91	46	26	14	90	
18	103	24	108	92	2	23	15	11	51	90	112	34	28	101	51	109	0	11	0	
82	53	72	74	45	103	41	29	100	115	63	51	9	44	118	11	118	30	43	8	
66	5	68	97	90	80	34	73	107	64	82	45	27	119	9	6	79	55	21	11	
79	64	96	20	30	68	47	76	70	51	114	116	64	55	60	104	33	3	105	41	
96	101	15	78	99	92	86	80	97	96	9	73	43	109	94	23	60	3	10	2	
0	110	13	32	64	5	5	98	83	40	31	101	104	67	32	55	39	57	113	59	
0	47	65	67	44	47	12	113	56	45	57	50	79	74	74	103	103	50	20	26	
92	108	87	89	112	86	39	34	12	26	8	52	24	80	65	5	22	89	39	13	
45	78	50	38	57	11	12	22	0	68	45	83	56	66	77	19	115	105	73	52	
76	49	30	110	108	31	84	91	109	40	89	48	64	114	7	116	1	14	71	1	
104	5	108	19	19	22	69	116	94	26	98	66	21	84	64	14	16	8	71	18	
61	103	40	70	108	76	76	46	83	103	104	52	114	51	101	45	97	101	67	43	
21	59	110	15	97	79	9	96	73	63	118	45	58	67	55	90	70	10	15	18	
11	104	10	98	3	112	83	94	46	58	28	58	43	58	16	55	86	53	93	48	
75	80	93	103	104	63	99	97	9	22	114	83	61	15	65	48	102	57	107	80	
14	18	107	86	109	89	85	6	62	106	80	41	9	95	23	70	76	79	23	7	
106	13	42	77	93	104	74	49	40	34	81	89	29	32	85	19	30	45	9	24	
71	59	15	32	56	111	34	102	80	32	23	87	84	108	67	45	24	118	23	75	
92	40	97	76	96	8	53	92	82	59	48	66	92	67	76	96	99	6	40	33	
105	53	7	78	108	37	41	13	72	5	46	47	55	92	102	108	49	87	31	118	
47	93	30	70	96	47	94	102	118	14	118	117	107	34	44	88	86	53	71	75	
106	10	99	20	61	13	30	112	29	9	47	4	86	48	86	42	1	10	6	110	
23	84	39	100	107	84	73	72	53	112	50	66	18	56	72	28	1	14	91	49	
105	56	9	27	118	23	77	89	66	48	42	44	71	101	9	12	51	103	106	43	
69	49	30	94	116	52	115	108	15	91	17	36	79	50	18	111	104	8	55	31	
110	102	13	59	109	107	30	8	113	109	91	117	59	118	111	83	93	81	7	63	
12	15	94	70	4	59	53	20	75	102	88	16	11	39	11	71	67	99	67	20	
7	85	57	33	83	82	73	93	23	67	33	58	68	80	52	73	109	110	23	45	
24	68	75	1	28	80	113	78	101	89	60	20	34	88	103	52	80	112	7	9	
55	47	115	9	34	80	57	115	28	103	66	23	54	64	37	52	5	20	58	50	
88	9	60	53	7	108	73	74	95	62	118	17	74	64	99	95	91	93	7	95	
47	27	68	5	119	28	66	119	106	119	50	96	15	110	40	65	0	61	4	6	
99	94	90	3	34	35	5	105	74	81	26	65	24	53	16	68	7	30	14	21	
7	110	101	75	87	118	93	14	11	37	59	45	72	85	15	10	84	91	107	43	
92	9	112	22	101	33	43	56	3	80	77	42	56	20	0	24	28	116	92	119	
51	83	90	83	76	56	40	98	61	36	115	16	116	9	3	112	64	20	0	52	
23	63	58	2	1	38	22	27	33	11	116	8	27	72	53	27	104	25	43	15	
31	51	112	102	7	101	104	37	47	65	35	101	6	103	98	97	102	31	59	71	
82	96	88	117	105	26	73	2	99	29	42	54	64	107	119	22	64	81	75	88	
53	109	104	7	100	84	33	11	11	27	52	33	20	72	83	107	7	101	1	35	
