109	155	60	9	37	147	82	29	58	111	19	145	55	103	
94	63	127	60	171	145	6	104	7	160	86	39	104	17	
173	105	162	151	55	46	133	165	125	25	56	4	109	81	
99	114	122	99	27	108	20	37	3	55	78	79	3	94	
144	5	32	46	76	173	58	166	25	71	17	89	146	75	
156	99	1	178	80	57	83	157	138	141	64	30	92	154	
21	141	26	13	2	121	158	94	55	109	117	74	16	170	
1	153	115	133	171	63	66	97	70	144	29	115	130	122	
7	16	20	108	146	133	115	109	4	177	104	149	114	151	
135	152	151	118	33	133	118	44	159	175	13	131	105	104	
98	151	32	18	108	45	65	48	43	140	78	65	101	78	
120	56	141	106	133	172	179	65	17	90	74	59	87	33	
130	57	76	30	33	13	154	86	39	162	108	46	71	25	
40	130	122	76	76	94	33	123	21	153	83	106	36	79	
75	39	43	110	100	125	148	89	46	120	66	38	121	47	
57	86	138	24	20	4	107	124	102	34	20	17	161	40	
80	108	104	35	61	123	175	69	179	44	121	33	32	72	
35	157	22	8	120	48	112	130	66	14	103	112	82	134	
155	125	25	68	17	172	119	56	32	48	136	91	117	38	
150	30	165	26	90	176	177	109	156	109	109	42	138	125	
178	76	82	82	151	21	43	35	3	3	74	133	68	32	
33	48	63	126	13	52	96	149	66	171	55	153	111	148	
49	69	57	28	121	30	48	92	146	48	97	98	53	71	
132	107	109	10	15	40	111	122	28	128	53	9	151	149	
123	22	63	41	96	74	154	53	55	65	129	61	14	87	
75	108	44	73	111	176	59	115	96	170	101	57	168	152	
132	131	17	87	118	138	100	87	130	97	165	9	177	137	
153	42	125	97	11	71	148	49	61	138	14	158	90	62	
24	62	109	26	149	147	77	44	163	159	148	89	127	151	
107	55	123	97	112	38	65	95	139	96	4	63	3	79	
38	72	56	162	61	179	134	13	104	111	118	61	179	103	
149	148	44	91	115	117	52	19	41	65	44	116	178	147	
49	170	40	165	140	23	63	72	164	118	85	145	69	118	
136	162	129	147	84	129	31	86	9	136	25	1	105	103	
24	144	84	163	110	32	158	23	106	146	2	153	163	13	
104	30	128	33	167	83	102	83	105	93	137	75	105	56	
145	8	100	24	23	32	138	105	7	104	103	25	5	102	
105	148	125	18	76	88	49	86	8	63	178	56	72	179	
2	134	156	132	52	40	170	33	71	179	103	96	45	173	
152	168	153	142	152	94	92	74	64	12	85	32	38	103	
152	171	157	135	19	40	109	153	28	77	119	128	23	149	
139	61	84	25	57	42	135	31	48	39	52	117	82	36	
38	68	53	94	24	159	47	173	18	120	176	150	54	71	
82	3	102	155	14	24	75	146	90	141	137	176	168	82	
170	111	168	110	109	69	110	177	11	131	103	101	16	51	
70	28	116	102	164	153	58	165	177	80	179	137	86	108	
4	77	16	156	82	20	31	145	74	160	140	12	113	107	
125	119	130	140	46	167	118	142	145	126	10	10	43	134	
7	70	94	51	173	11	24	73	127	63	51	173	41	52	
91	46	101	82	128	24	26	0	84	147	88	83	1	42	
18	38	176	154	68	145	30	30	134	53	9	136	101	86	
95	151	59	45	24	85	95	90	178	123	97	161	104	15	
108	124	11	101	81	149	141	144	150	154	138	141	24	4	
158	118	129	60	36	21	110	48	133	30	16	57	33	147	
32	6	123	164	21	111	108	20	97	72	69	139	116	125	
50	88	176	47	87	158	79	88	31	17	123	84	172	12	
140	97	14	162	109	148	0	21	133	74	100	106	89	151	
160	159	158	130	161	16	36	170	17	166	102	103	58	17	
31	58	1	33	90	104	16	112	150	58	27	159	136	90	
7	175	37	161	90	78	65	89	120	88	70	118	43	56	
43	14	173	15	76	41	126	37	67	95	173	27	13	137	
5	58	11	80	17	91	33	134	164	10	108	53	43	60	
169	138	141	4	29	7	178	102	168	62	117	38	178	86	
131	104	4	63	32	25	2	78	9	42	161	79	53	80	
72	44	98	156	20	147	87	107	61	99	47	23	69	179	
105	90	104	169	7	160	2	143	122	117	16	117	88	72	
141	39	53	43	157	164	44	52	121	56	38	25	30	94	
65	92	157	11	58	153	76	108	25	34	170	146	59	18	
1	141	70	129	33	78	165	136	50	34	122	64	19	129	
125	62	29	124	120	127	82	83	177	161	163	178	13	66	
162	43	33	15	122	145	103	6	137	89	64	3	28	154	
97	89	53	15	68	125	57	164	119	86	158	41	177	96	
172	97	178	128	77	19	122	1	119	123	38	130	105	67	
34	87	146	84	30	46	93	169	40	119	23	0	36	67	
88	153	58	102	148	87	21	40	18	85	13	108	115	54	
88	141	77	29	95	177	48	20	24	10	130	100	104	20	
115	167	85	9	107	18	129	169	23	62	142	15	23	9	
123	40	35	133	85	119	101	10	168	25	76	70	77	147	
124	143	64	147	128	160	103	8	89	48	65	147	168	20	
29	131	23	116	91	112	90	102	145	136	90	38	152	158	
87	166	106	177	146	26	40	113	70	17	86	33	133	64	
2	144	47	99	154	30	74	33	145	92	129	39	44	68	
138	42	119	33	0	144	3	34	78	66	149	137	26	100	
157	42	142	73	152	98	85	41	100	3	56	80	109	110	
83	133	77	96	70	57	14	29	36	132	56	35	15	130	
162	76	92	78	153	25	102	147	164	127	66	119	76	30	
5	174	20	51	177	173	109	3	174	12	151	120	74	125	
105	53	25	27	171	130	155	91	158	77	24	143	37	19	
1	89	74	147	109	83	53	82	70	109	140	61	51	46	
24	40	120	100	29	171	124	20	77	10	63	23	64	165	
4	32	91	11	2	79	26	90	36	30	160	93	59	146	
110	118	119	20	89	173	82	66	157	21	120	154	58	142	
126	98	75	172	34	131	18	107	151	160	75	92	106	151	
69	133	175	152	43	74	164	121	108	0	161	53	25	139	
109	163	172	43	61	64	38	127	17	87	79	131	33	2	
174	4	175	70	25	138	63	134	146	125	92	149	175	165	
48	22	88	121	119	22	163	76	146	37	26	7	111	29	
165	134	62	156	103	161	87	4	63	51	67	42	40	128	
100	157	134	28	4	101	64	167	154	16	74	115	137	113	
179	113	111	88	9	57	14	13	178	117	114	1	75	33	
