14	40	28	2	40	66	55	3	0	18	37	39	60	55	43	65	32	60	57	14	49	0	5	6	19	36	55	29	0	50	
15	69	66	11	42	13	13	54	0	49	7	5	30	43	43	23	50	51	63	12	55	26	6	59	4	48	43	20	36	33	
14	54	34	60	42	43	38	24	37	31	13	60	54	3	59	43	40	35	31	69	38	36	41	26	69	40	34	20	41	38	
30	17	62	34	63	48	37	40	35	57	57	2	27	39	18	40	54	62	59	29	17	1	47	49	5	56	3	51	55	65	
63	44	39	19	41	18	4	48	46	30	4	44	26	38	27	48	26	53	55	66	49	28	55	49	3	47	29	66	22	33	
22	36	28	41	3	39	12	43	40	64	32	65	40	38	6	51	2	69	53	1	1	61	31	48	29	55	22	69	66	45	
69	43	31	33	2	23	66	14	33	54	22	37	50	61	65	9	38	50	22	5	26	28	61	12	47	25	13	35	29	29	
52	39	30	17	11	36	10	37	66	64	33	43	6	16	25	19	57	37	57	14	9	18	14	65	41	5	22	50	44	25	
46	2	44	61	36	12	25	26	6	54	11	47	15	55	56	21	24	17	43	22	59	5	45	6	36	56	3	16	31	34	
7	37	24	23	42	69	55	33	5	45	61	40	21	26	19	65	37	49	58	63	50	7	33	38	59	57	38	62	33	42	
22	69	4	1	14	24	44	41	68	14	34	17	51	49	1	7	63	66	54	1	28	39	2	57	37	59	62	36	10	69	
58	42	37	65	10	22	47	69	25	1	36	13	58	62	23	8	6	20	27	25	65	13	40	39	19	1	37	19	63	26	
27	68	23	39	24	0	38	6	66	41	0	53	3	6	56	69	6	33	19	41	43	65	49	8	55	56	9	63	41	26	
3	50	13	8	28	17	37	41	20	55	44	11	41	4	3	31	58	61	15	10	43	65	61	67	40	55	9	62	1	11	
23	19	46	20	17	7	21	13	15	65	66	52	52	13	50	7	40	12	39	3	29	45	33	39	35	37	14	1	13	24	
66	7	15	39	42	3	21	45	3	69	35	22	65	66	53	28	40	40	4	58	10	7	7	64	53	20	34	14	69	54	
13	7	62	22	59	28	49	10	4	56	45	10	69	46	36	11	12	61	67	43	13	56	51	14	46	21	45	46	45	21	
7	61	58	28	43	5	45	31	26	23	58	12	67	38	54	19	33	66	34	24	31	62	45	56	19	7	13	43	12	66	
6	22	68	5	13	36	28	25	17	7	62	35	50	32	59	13	9	50	33	66	22	2	13	55	10	10	38	32	21	48	
61	3	40	0	35	62	43	51	61	26	5	5	16	11	35	30	45	4	24	56	69	18	57	65	60	31	12	9	34	38	
6	48	60	35	29	38	41	45	58	18	66	28	65	20	64	29	58	0	20	65	66	51	17	15	60	18	44	66	22	19	
12	48	3	13	65	10	22	13	21	41	62	13	62	39	46	10	64	12	41	2	27	54	3	49	45	67	13	8	11	23	
27	27	17	0	22	37	63	8	37	36	1	38	52	8	42	13	26	18	12	49	66	5	42	65	13	69	60	68	69	20	
48	42	51	40	14	69	24	11	54	35	29	28	47	11	29	42	54	43	32	20	68	28	1	47	11	13	19	27	5	21	
24	60	7	17	37	26	33	52	63	39	34	66	26	30	56	23	66	31	68	10	46	16	60	22	68	54	47	12	59	36	
6	23	49	1	14	52	5	24	12	4	42	35	36	64	14	10	37	64	26	26	57	0	5	20	7	42	62	58	22	30	
54	53	68	51	48	1	13	47	67	65	33	25	28	3	23	51	19	1	26	21	53	67	38	35	23	52	67	55	56	19	
0	18	62	10	51	48	0	32	40	58	6	34	50	11	16	65	21	24	11	4	3	47	39	66	25	9	11	23	21	41	
67	48	13	12	43	64	26	20	14	36	19	55	52	46	65	16	38	38	60	42	16	24	31	30	41	59	64	60	46	21	
22	15	56	66	7	43	37	50	2	66	7	51	0	5	58	62	21	47	62	28	7	44	50	42	27	63	21	31	0	39	
20	65	62	42	10	9	46	7	48	31	39	10	0	20	63	17	52	59	66	16	11	48	48	12	63	46	13	35	18	4	
53	42	35	6	50	32	35	52	38	31	5	68	35	47	58	49	34	63	12	65	7	5	38	39	60	40	21	19	36	7	
64	25	39	35	63	5	46	52	32	58	5	14	60	40	1	52	66	30	43	7	26	55	21	35	52	32	35	26	6	8	
1	37	68	66	65	67	18	42	68	46	2	65	1	5	54	14	58	41	23	67	58	50	42	16	50	59	6	60	63	39	
5	68	6	52	40	15	54	8	4	44	2	65	44	18	12	50	5	10	58	32	24	66	58	53	52	35	32	34	36	11	
61	9	0	2	33	41	67	65	6	24	41	49	46	16	60	5	68	17	45	39	52	57	47	0	51	68	2	48	28	23	
22	62	64	66	48	62	65	52	20	6	9	8	50	37	16	2	21	69	6	57	29	66	58	2	38	53	25	42	9	28	
39	50	65	63	12	9	53	47	25	34	12	2	35	28	8	40	45	34	27	39	46	50	51	33	33	21	18	67	21	52	
33	45	63	51	54	24	39	4	12	69	9	17	1	57	19	30	19	19	30	10	33	62	20	54	60	61	8	0	61	54	
18	39	63	67	29	27	56	6	56	27	13	0	68	62	55	9	40	27	42	54	56	37	14	34	17	14	15	64	53	13	
