43	68	58	33	49	36	54	71	69	48	75	16	51	41	44	36	19	86	67	23	69	12	23	10	45	32	73	5	17	41	73	24	69	20	60	84	68	13	89	45	
79	17	88	56	44	78	66	13	44	25	15	32	61	12	25	3	34	89	32	28	72	23	8	55	72	23	31	64	75	45	41	36	38	24	45	81	86	32	70	68	
51	83	34	40	44	48	22	45	43	85	9	7	59	84	56	77	55	89	70	77	82	45	7	83	61	47	39	23	31	58	37	71	15	82	51	61	77	34	79	41	
31	5	38	54	49	68	55	66	44	4	69	59	51	72	43	81	19	30	67	86	57	15	53	66	62	42	42	89	71	79	53	63	61	89	73	17	13	0	45	1	
20	62	36	5	64	51	20	26	19	68	29	57	48	84	42	14	72	73	83	5	50	2	44	57	26	35	57	46	47	54	84	50	22	59	50	87	29	34	74	45	
70	53	63	2	86	39	66	63	60	10	47	67	84	26	2	18	42	45	89	60	16	16	38	66	51	32	84	61	56	86	22	61	89	77	77	81	57	45	57	71	
28	57	1	75	15	26	38	39	72	11	19	82	58	44	57	14	32	69	82	10	85	83	49	88	87	48	86	34	49	17	25	53	9	50	17	14	87	79	57	61	
71	39	69	23	9	65	73	8	85	54	44	44	36	67	43	75	27	32	15	84	82	34	73	72	87	28	67	22	8	75	85	76	86	63	53	0	23	68	26	22	
84	26	21	57	65	34	31	58	48	72	48	27	62	47	36	50	4	68	24	36	64	33	89	57	85	54	26	26	4	18	21	12	14	71	75	52	6	5	59	60	
48	70	87	25	58	84	34	40	69	68	2	36	5	88	70	29	39	68	39	54	79	74	44	86	43	34	26	49	7	28	35	9	25	56	63	77	58	0	43	21	
38	69	74	78	21	33	66	86	18	53	48	27	72	89	10	34	69	37	41	26	18	21	35	35	44	36	28	53	49	78	59	86	59	51	44	22	23	29	34	75	
37	51	71	17	4	10	82	0	81	12	0	20	7	87	37	12	71	76	70	87	78	63	84	6	5	78	84	78	3	64	30	7	69	12	15	30	36	71	52	50	
67	49	37	35	15	69	51	57	38	17	79	64	49	28	38	75	67	45	15	81	2	83	70	87	31	31	59	49	16	25	44	34	54	25	40	5	48	55	0	85	
75	23	33	12	17	42	18	17	39	10	42	75	44	13	84	33	88	22	45	30	59	81	67	16	2	62	29	22	35	23	59	37	25	16	16	37	33	60	14	33	
89	6	79	65	66	70	68	7	26	51	25	7	46	48	46	28	76	61	66	38	17	85	14	83	36	72	4	64	9	74	25	61	24	26	6	15	18	85	22	68	
18	84	17	55	37	51	1	16	34	6	52	16	8	72	3	24	56	7	26	55	9	49	38	67	74	42	40	81	6	84	27	48	8	60	2	22	58	12	65	20	
69	39	71	15	77	33	70	6	12	76	37	70	11	44	25	47	31	84	65	38	66	58	40	39	5	53	39	66	39	60	39	36	50	63	81	5	45	76	1	82	
7	71	58	61	39	33	1	50	22	49	88	64	51	77	11	57	18	12	44	22	36	4	9	82	0	2	81	70	58	39	38	87	14	0	22	31	49	15	87	49	
49	33	39	79	81	2	24	22	38	38	55	78	8	33	68	11	88	58	5	14	26	88	80	9	64	47	72	86	81	65	37	71	31	44	24	9	89	14	77	20	
79	89	39	0	42	86	14	79	69	29	29	9	27	86	52	14	48	10	10	0	38	46	51	80	76	58	40	3	67	77	50	5	20	27	13	69	86	47	59	6	
68	27	3	0	1	82	34	24	89	33	48	42	85	71	22	19	71	9	10	45	44	52	69	67	80	69	63	85	65	45	10	7	82	48	17	50	80	16	60	73	
88	40	83	66	46	25	72	69	52	77	24	63	16	48	17	12	4	11	53	24	48	29	60	81	6	34	57	80	66	10	2	25	42	12	36	15	46	89	48	26	
48	61	86	88	48	8	42	86	70	31	41	57	73	70	8	67	56	26	63	76	30	83	70	14	41	65	67	51	71	43	61	3	66	77	47	24	34	1	51	73	
26	67	82	66	15	89	32	3	33	4	43	14	71	73	32	86	32	11	54	82	43	64	81	41	23	5	67	69	30	81	45	25	55	63	47	33	50	18	72	2	
17	70	15	52	13	11	83	83	9	55	26	32	15	75	53	18	24	11	86	18	32	27	84	20	8	65	36	72	20	60	35	47	39	70	63	61	15	34	89	50	
51	19	9	81	11	34	35	63	70	77	59	79	25	77	47	26	82	66	45	42	5	32	84	80	79	34	35	34	81	10	29	75	58	43	45	56	70	54	44	79	
82	62	85	36	55	69	45	25	12	34	27	77	56	81	5	72	42	45	4	6	4	38	20	66	29	69	39	57	30	71	59	74	53	22	32	66	27	73	84	48	
74	47	46	61	69	0	61	46	50	69	20	17	20	87	68	86	24	87	12	27	9	6	84	23	56	65	2	85	86	37	82	2	80	52	64	17	9	84	15	13	
11	14	35	73	34	70	64	20	21	79	6	2	25	11	45	21	52	59	70	31	36	48	88	75	41	88	27	57	14	64	9	57	64	44	70	0	12	52	80	20	
67	5	21	78	58	28	13	58	20	82	58	6	14	80	65	10	78	33	39	27	22	88	9	2	77	23	28	45	0	26	29	19	34	50	78	86	30	24	9	13	
58	58	38	65	37	44	1	33	64	28	30	74	36	7	88	27	16	38	73	36	26	61	74	70	68	60	39	88	25	85	69	47	37	26	59	61	51	51	44	5	
85	89	20	50	26	68	57	44	84	53	5	25	28	31	61	48	84	63	41	36	85	72	58	46	47	16	34	37	18	24	57	25	66	8	75	89	13	21	28	77	
82	34	77	31	42	47	60	59	49	89	34	76	0	45	41	49	63	22	13	77	88	29	1	66	7	75	7	40	69	63	7	80	46	21	27	52	14	68	58	36	
17	74	74	11	11	80	12	39	25	76	60	32	57	51	22	57	69	33	78	31	16	79	65	22	26	12	3	58	66	87	64	0	66	21	86	15	80	52	21	65	
42	30	38	13	8	20	79	22	74	44	78	44	68	86	13	22	19	60	20	7	54	44	72	57	63	56	49	56	74	57	29	16	25	45	51	42	30	54	15	31	
57	24	66	82	64	57	62	89	51	77	67	84	26	46	61	38	46	85	87	35	73	10	63	24	37	21	68	3	49	37	68	61	61	57	72	1	86	27	6	67	
54	59	22	86	76	77	29	82	35	40	64	56	44	61	59	65	5	18	52	63	68	44	31	29	19	69	42	51	37	47	83	33	43	58	51	2	47	85	79	32	
25	71	69	65	65	79	16	20	2	68	6	27	88	27	16	48	82	49	13	12	78	59	12	34	50	56	51	74	13	86	40	46	76	71	60	71	37	21	47	74	
85	55	27	73	35	0	65	39	67	19	76	66	21	56	30	58	14	15	52	59	61	89	8	16	17	86	25	54	57	77	44	50	35	8	30	9	84	50	60	58	
61	77	43	77	81	85	81	70	89	74	61	6	7	16	33	45	4	10	21	46	13	66	49	71	3	27	16	5	27	56	3	28	89	89	16	51	45	35	25	49	
8	69	22	33	10	88	34	59	67	37	75	76	15	35	79	75	30	6	20	13	47	58	80	14	18	19	11	51	19	39	22	66	65	44	27	0	54	29	26	4	
67	29	45	12	15	23	17	1	47	31	81	51	62	50	48	56	66	83	33	38	3	41	60	23	49	41	9	68	57	87	77	34	42	53	63	82	79	77	27	3	
86	26	53	37	25	11	64	44	46	11	27	5	63	24	37	6	79	20	79	68	57	35	66	58	2	23	36	46	83	82	55	32	22	54	63	46	60	89	32	31	
32	28	9	60	53	9	28	9	32	48	65	45	1	59	34	7	52	57	30	37	67	75	86	1	39	19	33	36	37	42	54	9	27	18	73	1	14	1	24	17	
15	49	79	24	76	6	51	24	45	47	1	25	66	46	37	14	38	3	77	46	54	7	64	6	77	85	14	16	17	3	5	14	63	3	2	46	40	68	45	53	
26	73	62	16	85	62	13	60	83	80	76	28	13	52	64	86	49	8	39	21	64	39	1	10	81	62	44	52	15	60	5	65	60	35	68	21	84	14	28	16	
25	12	55	14	26	86	44	71	45	11	72	9	68	14	68	34	54	82	28	46	20	1	52	5	47	0	51	60	20	52	28	35	68	81	48	30	81	15	49	35	
21	6	81	0	22	69	80	57	75	42	72	30	4	87	30	75	4	52	43	30	70	13	18	7	14	69	59	32	12	44	7	66	52	63	88	20	48	59	13	0	
16	42	84	81	17	45	74	16	3	27	67	53	68	31	13	19	54	69	11	25	18	74	39	36	18	62	26	14	83	47	56	17	40	89	49	77	69	58	26	67	
59	83	32	73	55	2	26	70	59	47	26	10	61	81	48	3	3	33	62	30	31	53	44	29	13	76	39	77	10	53	3	38	67	46	66	12	79	26	89	50	
0	35	10	63	58	36	12	45	36	48	74	5	54	62	5	49	16	42	57	75	21	53	2	26	20	13	87	14	64	43	84	40	0	60	76	10	27	40	68	14	
84	71	58	11	27	77	77	5	75	29	54	11	42	25	33	46	54	24	32	20	66	66	18	19	56	74	39	85	5	48	51	61	8	75	83	76	12	67	24	66	
49	12	74	88	49	57	54	53	8	21	17	48	59	19	14	19	37	85	71	62	0	49	77	60	65	74	81	61	0	31	54	33	32	7	79	86	19	36	76	89	
85	78	48	51	54	45	6	39	11	67	12	28	59	16	46	87	71	52	20	36	15	76	61	29	62	17	7	67	86	71	74	48	66	71	36	15	65	17	88	88	
66	84	11	65	41	14	71	25	57	58	59	39	39	81	46	28	8	65	41	29	49	53	48	58	66	60	45	6	16	72	23	39	43	86	36	8	74	15	35	73	
73	32	79	2	16	46	47	86	71	69	30	88	32	31	49	84	32	58	39	29	27	17	88	2	89	75	57	75	58	70	22	69	22	72	56	31	66	56	63	36	
22	42	36	13	13	89	35	62	57	1	70	26	5	38	41	19	33	33	6	22	13	56	8	24	72	30	22	33	38	16	75	64	88	5	61	9	14	22	35	84	
10	13	50	13	2	52	17	70	27	77	7	78	75	39	0	29	56	56	72	55	22	74	85	64	44	50	33	5	59	51	0	5	58	12	53	66	88	74	11	54	
82	48	53	21	86	36	5	3	84	50	25	38	15	35	72	62	9	37	81	86	30	35	24	86	58	78	84	58	51	47	29	1	59	1	61	87	26	37	23	69	
77	24	65	14	19	46	60	73	37	0	22	61	25	21	86	18	69	2	41	3	65	56	71	51	9	62	14	84	43	34	9	5	69	39	70	71	18	44	75	46	
46	81	46	3	60	34	34	46	32	28	26	85	61	53	68	5	68	30	11	42	51	74	26	57	31	77	19	67	85	40	67	86	7	85	45	15	69	74	4	20	
16	32	45	57	41	75	67	60	70	71	64	44	17	22	0	74	0	22	22	87	44	15	10	63	77	82	6	35	69	48	76	78	7	22	55	27	62	82	76	59	
60	49	81	39	32	14	66	14	19	73	59	40	64	2	52	4	25	20	6	75	30	51	50	55	74	8	17	11	59	84	2	53	43	34	23	59	30	23	12	47	
41	17	19	27	84	31	76	38	39	39	1	44	9	24	62	10	15	19	77	78	48	35	67	36	78	24	30	44	6	30	48	1	89	80	25	24	46	61	23	49	
58	88	89	38	42	30	33	70	57	67	32	72	78	35	54	50	88	78	34	42	71	24	16	25	66	89	79	89	5	59	88	86	82	13	66	63	86	69	12	78	
34	40	86	39	18	67	20	74	85	60	14	73	59	38	66	64	83	64	69	36	10	42	41	20	51	60	65	36	41	32	35	14	5	36	23	14	74	75	43	57	
87	69	50	84	41	1	10	7	15	13	77	8	33	1	16	63	84	55	59	57	2	84	18	67	19	75	84	63	28	36	62	60	81	2	16	65	75	89	57	78	
44	23	72	9	6	16	74	42	3	78	72	58	42	60	43	8	89	30	46	34	12	33	87	54	4	34	88	72	67	35	14	42	19	4	5	27	13	44	79	60	
84	85	30	80	69	9	80	85	79	7	67	33	42	8	28	69	17	13	6	56	75	19	13	84	48	81	46	59	24	82	38	34	4	44	50	7	57	59	17	49	
33	0	61	3	26	8	82	26	76	72	18	63	53	75	64	8	30	89	29	37	20	9	20	72	24	60	47	69	66	33	35	1	18	25	89	88	10	8	64	36	
2	51	86	28	55	21	13	27	65	33	5	9	52	68	81	35	59	5	45	31	78	72	19	89	69	2	1	26	59	81	38	11	73	27	29	5	7	35	40	1	
6	78	79	56	58	55	42	88	48	27	14	37	81	57	69	56	18	31	5	70	64	82	21	5	78	71	4	44	63	20	69	7	55	50	30	86	15	21	59	73	
77	57	18	35	59	71	57	59	7	23	50	24	51	64	36	41	65	51	44	44	31	82	13	27	37	48	23	35	30	21	43	37	48	67	22	14	54	30	73	2	
