1	19	4	34	68	34	30	65	64	78	53	71	39	53	90	84	4	63	12	24	
79	25	79	29	31	0	52	42	30	29	86	70	94	71	26	69	83	25	88	71	
51	75	73	51	29	55	45	20	15	74	30	20	59	13	12	5	64	13	29	50	
6	51	17	26	44	21	26	76	15	19	37	11	75	34	1	84	57	35	45	46	
92	7	22	70	34	78	31	85	24	18	88	36	82	16	83	55	8	87	85	61	
30	17	50	20	43	38	0	24	78	98	66	87	82	59	30	45	95	13	39	1	
18	51	73	88	41	28	18	20	37	2	95	86	5	94	62	3	92	21	99	53	
36	50	38	34	82	62	22	1	86	94	92	64	90	0	96	30	79	73	89	39	
5	18	0	42	25	18	22	79	49	85	14	66	39	23	55	48	19	32	0	10	
71	51	35	55	33	93	20	19	52	30	85	34	52	23	19	58	68	66	28	69	
59	27	85	11	7	8	92	69	1	37	27	12	45	38	22	61	79	90	30	98	
64	52	56	49	11	5	10	88	51	14	42	41	38	79	80	93	12	37	1	5	
30	21	74	71	82	59	0	28	91	50	58	42	91	61	37	38	94	11	39	21	
27	84	87	31	65	97	2	34	54	51	7	39	75	7	46	68	17	41	70	66	
46	23	96	5	25	53	48	86	68	23	59	26	78	35	88	18	8	17	32	43	
9	73	37	79	99	93	6	74	70	68	61	47	11	99	32	99	31	46	82	84	
45	4	57	10	14	16	36	39	12	7	38	41	22	83	91	55	15	77	92	85	
25	25	46	92	3	0	13	42	27	27	6	18	2	41	35	69	29	57	51	53	
37	87	60	3	19	82	66	13	30	41	30	73	62	75	53	65	62	8	24	27	
46	53	8	21	7	39	67	59	41	65	65	82	6	45	46	97	69	62	48	70	
22	43	89	90	25	15	24	22	34	44	9	19	48	30	4	41	47	59	98	92	
9	25	47	15	56	24	99	91	68	17	19	57	7	80	81	64	31	20	25	78	
86	4	48	53	69	34	91	53	62	23	12	73	32	92	59	95	98	54	48	22	
4	10	87	67	94	12	98	28	14	94	43	6	24	56	72	29	86	48	56	62	
46	48	48	96	4	23	60	92	20	49	25	8	14	70	14	0	66	51	63	36	
67	34	98	69	32	76	2	15	41	24	47	83	92	54	76	75	28	5	15	87	
60	50	2	83	12	19	38	3	60	57	49	86	58	79	79	32	43	88	11	63	
15	74	33	25	95	57	22	17	23	18	78	35	19	50	90	94	71	12	78	81	
24	54	60	13	59	93	45	3	1	27	0	21	37	64	72	88	28	64	23	42	
43	43	20	29	96	83	66	33	64	50	35	70	13	10	48	37	83	17	20	5	
61	79	32	42	81	15	98	20	62	33	46	62	31	63	21	97	56	78	34	8	
41	20	36	45	75	72	81	87	44	99	76	83	51	86	45	25	45	25	27	96	
27	15	13	17	95	7	86	7	34	15	86	55	16	7	5	7	64	30	38	33	
71	26	74	85	0	10	32	69	23	37	6	93	23	5	42	96	66	22	42	50	
48	26	33	10	3	34	54	83	97	70	76	89	5	94	93	31	76	93	73	76	
25	88	34	34	99	4	22	34	30	8	17	30	74	30	97	98	56	5	76	3	
48	78	67	21	32	59	61	0	14	4	48	82	93	45	54	60	94	17	69	90	
86	82	27	85	73	93	60	18	21	5	61	5	69	8	31	39	5	67	91	64	
31	39	21	41	9	64	47	79	65	54	70	98	82	79	13	13	9	78	31	94	
16	33	88	69	59	65	31	74	21	43	90	45	86	58	63	22	7	62	11	10	
40	44	3	50	26	12	86	75	45	24	85	98	23	42	62	64	59	9	93	3	
10	5	98	1	36	73	31	78	21	43	77	26	18	35	82	92	26	96	2	62	
77	4	92	2	92	31	37	22	36	0	27	64	90	96	39	84	24	24	93	28	
33	81	41	47	39	59	96	77	10	51	18	35	38	19	30	66	58	20	84	47	
11	94	89	7	87	65	6	64	27	11	48	20	69	27	84	72	32	28	24	18	
6	10	84	74	76	75	40	19	96	90	51	34	8	55	53	30	75	47	2	27	
25	57	18	14	32	14	61	46	17	10	84	78	34	41	23	10	86	89	30	56	
20	56	63	76	58	31	93	71	13	6	71	61	84	76	9	38	90	24	76	61	
13	76	50	41	23	98	32	4	41	81	40	88	89	3	6	32	65	93	47	25	
20	35	90	84	59	82	94	49	54	20	38	40	81	68	23	7	11	83	49	68	
84	87	17	65	79	50	18	28	38	39	48	56	42	85	29	66	60	85	93	89	
2	91	25	28	32	64	67	8	75	24	9	85	16	83	18	87	58	86	95	33	
80	59	15	53	2	93	2	87	99	7	49	4	57	92	11	45	75	82	78	76	
19	8	80	60	4	44	11	84	69	77	68	54	32	66	23	18	95	58	17	65	
