40	10	34	6	17	34	2	2	22	9	47	24	40	24	22	38	16	11	26	32	18	13	13	26	40	23	14	18	12	36	33	5	32	26	2	40	40	37	13	3	47	2	10	29	39	6	43	41	
2	29	38	40	43	43	8	17	19	43	35	30	43	19	11	16	4	36	45	45	22	20	25	23	34	40	12	35	10	31	18	12	15	21	0	8	12	14	46	12	41	25	0	28	10	30	34	43	
32	20	21	26	2	23	33	0	46	41	47	32	39	46	31	35	21	30	48	36	24	8	26	25	4	29	21	12	43	9	46	12	31	31	11	49	25	41	47	45	24	7	5	18	20	33	23	5	
32	43	0	42	43	34	19	41	18	40	49	23	32	25	33	27	6	24	32	24	13	42	27	23	30	45	3	36	15	13	41	1	27	12	17	16	0	44	5	32	20	18	0	25	9	46	25	7	
36	18	2	25	21	9	7	15	0	2	43	8	18	15	47	2	49	15	9	20	23	37	40	38	40	34	18	30	46	38	12	10	40	0	43	4	36	3	13	21	19	6	40	19	1	45	24	26	
13	47	21	11	42	31	45	19	22	31	12	13	13	48	13	30	37	4	42	34	44	24	31	24	13	48	35	41	26	30	38	36	1	30	43	33	19	28	43	21	19	27	7	42	42	35	15	22	
40	5	36	8	23	31	30	7	8	24	20	16	29	11	9	0	26	48	1	2	6	22	22	18	1	40	5	7	42	45	43	41	34	21	15	16	39	9	15	34	6	35	3	3	23	49	23	5	
20	15	46	3	25	8	47	18	11	0	46	33	38	0	20	19	38	30	37	16	10	45	38	18	31	35	38	28	21	39	2	6	46	13	6	27	38	16	30	28	0	47	15	16	2	7	17	5	
15	2	26	46	30	8	11	20	36	15	28	13	31	2	44	15	30	8	24	27	31	49	22	3	35	4	22	6	1	0	49	34	48	44	23	30	19	34	6	34	31	34	17	10	28	5	30	10	
23	41	31	5	24	8	40	6	34	37	27	12	1	45	6	23	22	6	23	5	22	6	49	29	40	12	42	37	26	20	29	13	34	0	3	26	24	10	40	34	45	42	49	40	27	29	27	39	
30	6	10	19	34	3	32	14	46	23	16	47	46	32	8	18	24	7	38	17	31	47	9	17	39	25	21	40	35	0	17	36	20	10	38	41	33	46	44	39	39	48	46	7	40	4	47	31	
10	46	28	20	40	40	49	23	45	1	23	44	38	11	2	28	27	32	46	25	30	36	19	5	0	6	1	11	35	11	10	40	39	47	6	9	17	18	6	4	2	38	7	29	38	2	22	26	
39	3	32	13	33	24	26	43	27	31	38	5	3	28	8	23	38	25	19	44	35	24	9	38	11	14	8	35	29	46	31	3	10	35	12	28	23	5	6	33	13	12	25	33	2	25	24	30	
4	10	45	45	10	15	19	0	43	37	49	36	41	22	7	40	29	16	15	45	46	37	47	40	48	49	2	7	28	41	44	33	30	34	30	49	1	2	39	1	49	11	28	27	0	0	38	28	
26	14	46	33	23	7	26	45	29	29	18	12	1	37	36	21	48	21	14	34	39	42	39	37	23	17	31	16	0	27	21	21	13	39	13	37	14	46	26	41	11	30	48	46	11	46	29	23	
11	19	30	49	28	47	25	23	33	4	16	25	27	36	16	40	37	25	22	10	7	12	15	31	41	35	12	25	40	47	6	33	23	2	49	16	37	26	40	23	44	18	44	3	37	46	42	14	
21	18	4	33	18	4	21	31	42	21	48	22	2	30	41	0	27	39	41	39	47	12	47	16	42	22	36	40	8	10	2	37	30	37	40	5	1	11	43	29	39	14	40	11	5	0	41	38	
27	10	21	1	48	41	1	27	32	37	30	2	32	5	14	13	27	46	28	15	26	38	15	0	25	18	37	49	31	6	49	28	18	29	43	26	44	22	6	15	20	19	10	10	27	34	19	7	
23	31	40	5	25	48	38	31	21	12	30	0	43	19	37	1	18	46	39	38	1	37	48	41	19	19	2	40	45	11	37	39	49	49	39	11	38	8	9	39	26	16	21	34	47	28	11	26	
40	37	40	17	1	0	28	1	37	27	13	32	9	3	18	35	25	39	13	19	1	39	6	10	15	28	2	28	6	41	24	11	12	3	22	29	49	40	10	29	47	46	6	42	29	15	20	21	
11	47	34	39	8	13	20	35	17	26	20	3	26	7	27	5	7	12	34	23	30	42	23	8	36	41	19	25	12	29	43	19	48	6	33	25	27	19	25	5	10	48	15	32	20	25	40	41	
14	0	28	20	16	14	30	13	29	45	18	6	33	28	47	45	24	48	40	45	7	20	12	0	17	36	31	10	32	48	14	1	0	17	22	24	30	12	1	15	1	8	30	24	18	40	7	49	
41	6	3	26	4	13	38	11	0	0	48	2	43	9	3	24	40	21	11	49	4	34	49	5	13	17	28	37	36	0	16	11	12	6	10	44	25	3	19	37	40	3	6	19	46	42	40	17	
25	37	40	47	1	37	18	35	36	20	46	17	40	44	25	39	39	39	7	17	35	30	23	5	1	23	27	45	17	38	2	22	36	5	23	42	23	12	45	20	37	5	22	22	24	14	22	5	
