86	22	61	46	34	39	77	35	85	34	61	22	19	58	52	88	14	8	5	45	71	28	29	83	61	46	67	86	34	24	12	54	36	14	8	61	69	60	13	18	44	17	27	42	57	15	40	6	60	0	
4	34	20	66	15	24	71	0	18	1	7	48	26	77	9	46	84	80	53	2	21	23	78	43	19	2	43	0	49	21	33	78	19	55	45	34	67	64	62	86	67	17	6	10	44	53	4	66	70	17	
29	27	59	71	65	20	13	44	3	50	23	42	86	58	78	12	63	74	64	47	1	17	81	78	37	60	15	27	80	28	32	42	22	63	7	79	70	38	73	26	29	60	73	7	80	76	12	88	12	37	
5	85	79	15	45	72	84	9	60	12	68	75	2	81	72	39	61	11	44	82	26	66	11	37	76	51	58	62	86	49	3	1	14	48	82	65	1	59	63	26	83	27	19	34	12	43	39	55	21	10	
82	6	7	73	83	28	53	47	16	51	31	43	68	60	44	49	3	42	67	84	54	56	18	18	6	69	20	11	83	64	88	59	31	84	9	47	82	61	70	8	77	45	16	28	47	25	69	11	40	85	
10	36	31	12	24	25	28	35	51	5	32	4	71	60	84	84	27	34	33	29	65	38	89	52	16	85	28	30	84	35	16	49	7	31	36	32	46	16	78	27	87	58	68	16	42	20	18	87	16	79	
26	23	75	82	22	22	88	84	69	8	33	35	71	14	14	11	46	43	20	64	75	19	59	69	59	47	49	48	10	73	42	56	30	25	81	7	9	26	81	89	61	21	10	54	50	61	57	52	37	62	
89	15	56	34	29	25	15	15	69	52	11	53	39	17	61	54	71	37	82	48	46	63	0	28	13	47	8	20	46	44	78	12	80	35	0	78	15	62	24	65	63	43	65	86	37	87	34	20	21	7	
13	83	74	72	87	24	83	66	50	59	70	56	85	58	77	31	62	8	14	8	67	38	28	58	29	83	10	86	13	73	18	42	23	22	15	34	76	23	7	20	19	50	54	20	33	64	12	28	58	11	
20	69	79	49	52	51	43	61	26	86	45	43	55	84	35	70	22	10	65	66	56	70	34	22	68	55	50	73	16	69	79	10	88	60	22	51	77	47	22	14	1	12	4	82	86	66	40	52	19	36	
52	46	85	77	52	17	2	5	26	82	78	27	43	53	31	80	35	31	16	17	26	71	54	74	52	81	42	29	21	34	46	22	10	16	88	45	52	10	77	62	5	60	36	88	26	89	13	74	50	47	
32	13	50	16	25	54	1	16	28	19	71	25	22	69	69	55	62	64	1	80	27	82	35	46	32	56	33	36	54	86	53	8	71	46	4	39	60	49	65	32	82	55	7	37	81	1	42	2	19	0	
12	52	70	75	80	65	59	2	40	22	48	33	25	71	28	87	48	56	36	59	24	36	63	28	89	42	8	34	24	40	0	88	36	21	74	80	2	30	24	15	73	23	34	24	58	33	85	43	27	80	
39	70	20	83	15	8	64	26	54	62	37	59	56	22	89	39	15	50	35	47	2	70	19	77	13	53	9	45	66	74	13	53	85	29	63	34	72	84	68	62	36	40	9	86	27	32	18	87	23	35	
59	35	11	10	33	17	61	76	78	33	45	61	66	35	64	48	27	3	20	67	38	26	43	87	72	86	14	51	61	19	68	69	36	41	7	39	36	79	40	35	85	62	80	77	23	70	16	65	48	57	
11	56	20	67	34	26	68	77	13	12	13	1	24	74	78	79	40	40	67	77	36	48	70	55	43	6	21	62	81	88	66	17	85	87	39	56	37	53	51	46	77	30	82	40	41	50	19	24	32	44	
75	35	16	24	19	77	42	75	68	42	28	19	63	10	49	85	63	64	14	24	39	29	47	85	85	68	17	46	41	67	47	65	15	41	75	23	44	21	53	21	64	12	63	19	61	37	60	41	89	56	
61	31	84	2	80	86	41	52	30	46	46	67	28	38	69	36	63	36	59	78	0	20	16	26	62	61	49	36	56	61	35	88	54	45	72	82	55	52	27	61	51	3	11	59	25	38	21	62	0	51	
11	58	12	57	40	48	78	9	35	32	49	58	32	57	87	25	26	70	28	31	25	61	66	15	56	72	65	33	24	71	89	4	4	74	39	1	6	42	21	65	50	81	18	36	87	71	14	38	85	82	
29	50	35	32	45	0	64	53	7	42	0	41	63	10	35	57	56	44	89	20	49	27	41	21	26	40	71	46	34	55	45	4	78	30	18	11	45	29	84	74	29	44	9	32	72	63	2	14	72	79	
25	62	37	89	66	12	36	79	77	13	19	20	77	64	66	64	35	78	73	2	60	68	43	65	42	86	52	81	81	88	83	29	27	69	44	78	88	68	74	72	84	6	15	23	23	0	57	44	50	83	
13	43	34	0	12	26	55	14	75	50	83	77	23	9	63	49	64	1	62	24	16	72	67	74	31	6	70	70	38	39	43	56	33	76	72	49	39	14	5	78	38	69	32	44	35	81	57	6	73	86	
62	80	47	5	10	2	19	61	60	53	57	19	47	45	5	84	49	4	88	45	31	54	12	0	31	54	66	40	72	7	36	87	76	47	88	14	19	41	43	38	42	6	13	11	21	64	44	45	38	11	
64	28	18	76	47	19	19	64	14	26	54	57	88	10	72	14	11	82	21	12	51	21	50	35	85	34	54	38	17	1	28	3	10	34	11	46	17	57	38	77	34	86	1	14	41	41	18	23	59	9	
88	73	1	89	30	13	37	38	60	89	20	67	70	23	84	61	83	33	67	62	16	47	65	61	28	71	87	81	11	43	4	71	40	39	7	20	50	3	66	43	84	48	5	69	18	86	8	86	77	39	
24	12	7	85	13	47	34	16	17	26	28	27	87	81	60	48	20	45	38	15	38	75	22	84	75	51	48	15	69	0	56	58	60	44	59	84	30	38	60	75	45	2	57	4	13	55	16	74	40	76	
82	1	64	64	71	80	25	69	66	6	34	76	51	56	11	74	62	21	1	74	55	71	81	70	18	73	65	33	23	9	73	35	30	18	88	84	1	8	29	50	75	44	71	13	19	7	77	24	2	65	
31	43	69	10	74	18	5	31	16	61	38	13	13	50	18	50	14	67	81	22	19	9	78	38	77	5	17	83	67	67	2	64	12	69	47	88	1	74	9	73	34	52	56	45	21	51	36	83	88	55	
54	48	69	22	51	29	9	22	43	9	8	25	47	71	53	48	31	39	22	5	76	49	67	73	12	3	20	57	35	49	47	14	79	26	38	75	49	38	61	13	83	35	4	82	71	68	4	68	72	19	
59	31	28	12	87	85	13	63	64	73	63	45	24	30	27	66	63	52	84	39	15	73	66	27	61	24	25	85	9	15	85	16	24	60	24	89	53	58	72	55	84	9	35	19	74	87	59	16	78	15	
78	11	16	73	54	88	34	80	56	0	34	52	29	0	20	37	60	53	7	87	40	33	30	25	25	48	20	51	38	51	69	68	25	18	85	68	52	5	23	66	52	75	3	53	32	48	2	82	19	3	
44	87	48	80	62	21	3	27	0	22	51	11	85	64	19	40	70	88	75	66	16	64	74	37	84	58	21	58	80	41	29	15	61	67	35	0	77	73	46	55	77	11	3	72	18	76	63	1	32	39	
39	58	70	63	46	64	1	32	37	82	29	1	84	16	58	13	46	41	43	38	56	59	7	23	51	20	60	20	39	67	70	58	51	9	56	17	48	51	50	40	31	5	47	68	10	31	69	65	46	35	
47	10	43	3	83	28	80	19	18	46	2	3	50	74	21	59	32	30	17	23	13	20	18	29	26	88	21	22	45	13	18	16	28	32	47	60	52	13	46	52	11	30	65	59	74	30	66	27	14	11	
71	50	3	23	33	63	79	58	47	0	73	79	84	32	4	70	61	41	10	82	46	19	55	65	44	78	83	31	9	69	35	34	27	1	46	14	28	8	88	36	2	11	53	36	85	88	61	12	86	1	
50	64	28	80	62	19	62	19	14	45	87	28	12	77	7	4	11	76	45	80	63	42	8	16	6	45	13	38	37	47	34	59	8	18	5	25	59	46	85	60	85	59	35	55	73	79	15	87	63	73	
18	57	61	32	16	23	35	26	1	56	41	59	1	45	43	59	37	74	81	73	27	4	6	40	50	59	58	10	25	61	82	66	83	58	11	58	56	9	6	38	25	43	49	46	47	24	76	30	11	89	
58	80	18	71	60	64	41	21	32	50	36	23	45	54	5	1	23	73	29	81	19	85	10	68	79	50	10	63	74	25	31	77	86	9	66	59	12	68	50	57	79	86	58	41	84	39	85	2	49	14	
77	83	17	38	65	53	75	37	59	29	2	48	73	2	0	6	22	56	30	73	10	36	13	56	52	50	57	60	8	47	88	89	44	30	13	84	25	43	49	42	43	31	48	88	74	66	52	18	84	58	
87	37	67	84	27	80	22	15	52	24	34	30	67	72	79	27	63	34	83	26	79	46	26	60	52	26	67	82	86	21	55	44	8	63	16	47	15	13	4	79	33	32	54	13	80	77	56	57	46	67	
40	18	10	85	15	8	50	19	35	75	83	1	32	82	39	48	75	25	63	77	32	1	26	10	70	32	15	30	54	37	39	45	59	57	82	21	50	68	85	62	53	83	12	69	51	79	51	72	27	57	
29	82	1	82	54	44	89	78	84	10	64	83	68	46	27	76	59	36	60	7	57	41	82	3	71	59	45	88	2	42	60	45	27	66	67	54	30	67	53	87	68	70	44	40	21	71	41	29	38	40	
61	0	33	25	61	43	78	52	65	64	8	57	71	4	47	55	53	82	80	45	45	29	10	8	6	39	47	25	10	4	84	24	22	76	79	55	30	86	5	74	53	26	67	19	14	77	72	34	4	55	
60	76	34	49	6	40	30	7	27	85	21	39	83	42	21	59	52	39	43	30	41	29	81	8	65	27	10	13	8	76	88	78	56	82	57	72	76	76	30	67	9	44	85	82	3	78	20	26	45	31	
19	16	27	79	79	57	54	2	18	41	51	19	68	18	38	34	6	68	41	50	30	72	51	78	61	14	60	77	79	42	6	48	73	45	67	56	51	48	47	38	3	51	66	69	1	54	70	55	13	26	
7	37	2	61	6	40	41	67	51	13	4	66	48	70	46	19	53	51	6	86	13	56	78	18	75	36	87	6	21	14	37	62	26	7	49	72	55	63	2	59	61	41	53	25	33	5	56	80	28	39	
39	0	4	27	32	32	52	16	30	55	8	87	45	47	5	40	36	24	79	51	15	28	38	65	68	69	64	55	16	6	4	86	82	64	4	56	8	13	88	86	79	44	21	61	77	79	73	73	1	54	
58	29	53	20	74	15	29	69	65	42	79	63	65	17	36	85	5	23	13	73	2	33	13	65	0	45	39	81	70	0	39	62	58	76	74	7	32	0	24	65	72	16	78	24	41	7	18	78	19	69	
46	75	39	62	28	44	53	71	0	84	54	71	51	45	8	10	35	76	60	28	17	13	61	33	43	85	74	75	22	66	64	9	65	67	68	69	70	78	12	70	21	14	88	85	7	59	55	30	6	19	
72	9	2	17	81	63	8	18	50	21	61	22	73	41	59	21	21	18	47	11	1	7	49	51	6	30	76	22	56	47	54	36	45	35	13	51	65	48	84	23	68	81	3	2	29	60	34	27	36	19	
78	8	39	36	82	18	59	88	52	87	69	49	10	35	40	24	51	14	74	39	12	81	70	17	34	41	30	11	77	9	57	59	44	28	82	18	53	52	28	70	35	13	62	23	33	82	49	25	66	70	
45	27	71	88	64	38	48	47	32	80	82	52	8	23	67	89	61	54	28	65	66	22	1	64	14	4	12	8	88	49	27	66	32	24	18	34	24	57	80	58	38	76	18	48	6	88	64	6	57	29	
