91	140	31	69	156	159	95	153	78	83	147	153	97	86	139	70	128	27	
28	44	142	150	50	51	76	51	129	133	23	19	153	151	46	3	56	86	
113	155	25	47	68	16	42	154	19	23	59	4	144	23	114	120	25	137	
28	138	84	111	126	96	124	110	137	28	21	41	76	74	122	27	68	131	
25	113	142	156	52	2	60	14	40	11	70	66	42	107	152	57	141	24	
10	21	32	61	141	8	53	49	0	23	61	148	2	74	78	72	131	115	
134	138	51	120	9	108	156	127	39	16	75	85	121	3	136	154	105	51	
136	109	49	14	24	80	28	121	58	119	41	138	76	115	15	67	99	149	
26	12	87	65	50	75	120	17	156	34	126	34	26	5	126	32	46	54	
88	137	157	63	77	0	142	43	14	144	81	130	80	58	60	96	124	62	
145	112	3	66	91	42	78	130	55	38	83	148	144	155	3	54	131	153	
65	151	1	63	109	158	18	58	30	123	118	59	111	136	70	52	16	124	
58	111	93	12	100	106	139	126	154	114	159	139	81	27	153	80	4	122	
77	18	148	64	114	107	106	19	115	149	55	42	36	50	124	100	111	150	
134	6	139	82	17	80	46	157	141	154	25	128	158	80	50	31	29	135	
111	159	92	27	46	121	39	135	33	57	6	127	71	115	127	109	54	67	
120	71	84	31	122	73	70	123	17	149	95	56	47	35	121	11	17	134	
34	70	122	157	110	133	27	19	74	151	52	116	113	134	51	44	23	133	
27	125	130	21	1	124	57	19	112	9	21	2	108	74	116	113	19	131	
140	73	96	83	28	54	137	78	94	79	8	147	57	67	86	105	52	1	
51	27	36	4	3	77	6	25	50	89	40	47	152	75	1	90	56	85	
129	68	2	47	131	17	24	79	96	13	78	130	29	52	106	132	4	125	
11	1	112	4	71	136	1	19	108	73	48	76	104	139	125	149	131	44	
68	129	138	86	77	119	7	154	67	33	139	12	92	83	46	91	119	54	
14	75	133	16	147	81	125	146	51	10	147	62	145	57	99	114	63	123	
103	85	69	136	9	93	122	104	50	91	111	47	96	132	11	55	86	92	
145	56	109	129	30	71	40	50	142	104	134	122	30	145	81	60	12	61	
83	92	58	138	72	136	18	80	78	98	99	94	25	43	74	146	67	109	
76	52	96	132	63	143	48	107	105	110	110	63	32	143	101	82	144	7	
3	110	123	114	101	131	58	148	145	47	2	81	99	9	98	70	31	10	
41	66	5	25	100	36	35	82	133	114	100	18	95	19	134	65	141	10	
105	28	115	111	132	62	157	44	81	106	131	17	105	88	78	148	74	25	
52	8	20	137	127	153	147	17	108	98	55	53	142	107	127	32	51	98	
84	42	31	52	146	68	148	104	1	64	19	121	130	63	124	46	4	88	
