16	73	10	77	30	0	88	78	96	100	87	25	78	122	
138	2	50	137	68	130	123	141	81	32	83	87	77	94	
79	52	110	126	142	38	137	93	145	94	41	22	40	39	
72	134	21	117	144	71	124	146	38	36	81	79	63	112	
118	115	92	147	138	110	68	10	118	148	32	45	20	112	
135	13	79	88	19	140	114	118	64	132	97	10	8	133	
6	96	16	116	119	44	56	110	51	95	97	1	10	46	
91	138	111	123	120	5	80	21	142	45	43	33	29	101	
80	69	86	102	127	84	76	26	70	102	56	95	2	48	
82	139	69	28	72	24	40	94	88	2	109	96	74	141	
15	70	105	146	28	60	100	136	71	72	99	141	111	89	
32	83	126	121	46	10	92	125	40	83	121	40	66	80	
46	17	17	149	0	53	14	88	82	71	111	134	114	59	
90	108	113	133	38	60	107	69	147	11	92	124	47	101	
146	5	45	145	94	36	41	91	126	99	0	1	84	52	
13	99	81	68	64	65	142	124	73	32	117	89	60	10	
114	24	56	52	11	92	119	77	145	79	19	20	122	24	
130	123	83	29	25	81	127	82	120	111	121	105	41	58	
100	20	21	97	3	142	85	135	9	21	13	38	61	59	
18	140	46	61	102	55	87	106	94	47	24	18	0	23	
90	62	86	92	3	117	123	103	66	16	130	55	4	148	
123	97	38	76	86	105	39	119	16	63	33	148	18	148	
109	61	60	134	138	31	147	20	0	18	65	23	140	29	
36	113	87	13	9	122	98	40	121	71	53	137	20	89	
3	111	131	128	10	95	117	12	105	42	3	45	68	34	
99	31	44	9	81	63	45	124	77	49	22	27	52	2	
48	47	115	139	86	107	31	19	69	7	106	101	148	11	
22	113	45	144	41	2	48	148	102	29	118	100	61	1	
48	123	119	83	118	30	128	96	97	52	79	25	89	116	
136	53	78	122	98	140	3	105	30	114	79	8	145	83	
33	143	45	47	102	3	72	59	53	106	46	63	71	20	
36	7	102	38	43	91	60	118	116	131	148	106	83	94	
25	140	110	112	9	106	15	9	121	27	94	8	145	149	
127	121	59	104	44	31	31	128	71	47	31	113	134	4	
77	11	116	83	47	54	103	105	36	46	133	56	91	135	
18	92	50	69	15	68	28	8	89	101	132	138	37	39	
48	119	139	47	124	85	112	21	81	124	112	125	2	83	
125	5	73	67	120	7	73	26	27	125	45	80	37	132	
53	134	102	16	126	59	147	84	6	149	42	125	38	62	
100	142	5	82	116	131	57	59	120	51	140	3	8	133	
143	130	21	100	42	10	70	147	124	82	92	29	113	32	
40	52	12	134	100	26	147	47	36	73	42	85	143	33	
140	116	91	100	125	48	126	61	34	106	17	33	73	46	
133	89	99	39	30	103	28	133	39	117	51	135	136	131	
4	122	5	61	137	90	140	48	61	35	62	129	143	129	
84	53	142	50	104	15	96	138	111	49	42	142	22	138	
92	76	49	89	88	50	138	30	105	50	139	112	53	9	
27	17	22	137	36	137	106	94	104	147	63	142	140	22	
131	9	27	115	36	38	21	72	133	75	105	68	63	9	
67	24	108	114	28	96	39	19	55	121	45	46	54	53	
86	106	71	114	6	71	112	88	20	14	116	139	70	110	
57	135	133	100	67	34	132	44	28	25	12	76	54	90	
136	49	142	123	16	45	47	26	38	25	60	50	137	130	
97	83	62	48	116	0	84	99	53	120	69	83	7	86	
63	73	106	87	53	69	28	149	112	98	143	11	20	99	
97	49	75	108	45	13	56	65	12	3	105	15	21	118	
14	107	145	140	83	113	147	13	85	55	136	110	14	59	
67	136	47	82	117	43	3	105	124	29	47	56	134	46	
68	53	70	86	33	1	70	92	118	110	3	115	24	114	
109	91	44	23	115	98	8	93	149	1	21	72	69	104	
70	49	4	23	119	55	101	115	41	143	81	36	107	125	
49	77	115	114	60	116	146	130	66	19	85	120	93	115	
40	69	55	89	86	111	93	83	102	108	130	110	49	85	
33	40	93	23	108	28	29	51	71	113	146	26	99	25	
76	131	107	107	138	104	12	26	87	74	129	76	23	114	
8	47	114	121	100	75	2	91	118	1	149	36	36	128	
32	97	0	65	98	20	5	138	102	31	124	100	72	107	
126	134	26	118	12	143	103	101	94	130	74	2	130	140	
128	13	30	93	140	87	85	123	15	73	9	138	20	133	
0	82	39	45	79	126	95	16	10	116	19	70	118	128	
69	26	5	126	13	120	87	131	40	95	5	13	17	57	
3	53	94	141	143	18	3	146	71	70	126	114	72	63	
37	102	23	4	30	62	113	0	25	7	23	6	114	31	
