45	32	26	30	30	29	40	42	29	32	44	9	9	2	22	5	44	19	7	8	9	17	19	25	48	41	0	12	18	32	8	44	33	36	10	29	19	31	39	19	35	8	11	1	29	14	
23	26	12	19	5	43	15	11	22	47	5	13	49	37	36	23	40	45	36	48	45	41	45	44	8	27	31	47	22	22	42	14	29	9	20	9	44	41	7	36	29	37	36	9	29	34	
14	40	26	40	25	24	23	14	39	2	44	11	46	11	29	44	6	35	9	1	31	45	8	38	45	46	27	20	8	49	26	41	19	39	8	30	7	4	14	41	30	16	45	9	19	7	
21	7	29	24	5	22	34	11	2	20	0	42	20	29	4	33	41	39	29	35	23	28	9	16	26	34	44	27	35	24	37	43	31	24	41	8	21	25	28	3	30	26	0	12	7	34	
5	2	32	6	10	43	24	10	17	48	42	17	30	9	25	7	22	49	30	23	49	14	32	27	30	32	2	27	10	16	34	2	18	48	24	0	34	18	9	37	10	33	23	42	30	3	
44	26	45	33	45	2	7	4	35	44	3	4	29	35	47	28	3	24	18	37	26	28	11	1	21	2	37	31	31	7	43	11	40	14	17	31	45	47	48	3	8	31	16	11	47	42	
5	10	34	8	32	34	6	0	33	1	0	45	23	4	21	5	31	35	4	2	29	5	11	41	2	24	23	11	23	43	15	28	19	11	36	35	9	40	0	18	22	29	29	5	7	26	
1	21	43	47	18	29	26	37	20	27	27	7	3	31	11	2	6	7	48	41	6	48	45	35	48	38	36	37	9	31	36	25	9	3	9	19	16	41	29	10	25	44	9	9	5	9	
32	32	23	44	48	11	11	42	15	26	33	34	35	0	44	42	12	24	20	7	47	10	36	45	47	4	32	0	27	26	27	15	49	32	45	45	49	26	46	36	15	7	4	33	7	33	
38	20	15	19	4	31	27	4	16	36	41	47	22	49	11	47	42	49	10	30	15	40	37	9	47	48	0	12	25	32	38	34	14	26	25	34	18	1	11	0	0	10	10	13	49	39	
42	42	19	46	44	16	41	26	32	35	25	8	40	7	22	5	18	48	1	3	0	33	5	26	47	11	23	44	39	16	49	49	38	0	10	16	37	2	47	1	26	34	28	19	10	45	
21	2	19	40	25	25	47	2	30	19	31	16	2	29	35	31	35	28	15	24	35	35	21	2	39	19	13	9	7	8	8	20	15	5	18	25	31	7	5	30	12	38	35	12	28	7	
43	48	14	19	3	48	15	2	39	15	19	19	31	21	45	14	12	0	21	2	45	20	7	2	37	33	40	24	4	27	3	17	20	23	36	40	47	3	17	10	49	47	27	41	46	38	
42	36	47	29	27	16	13	26	40	4	45	47	7	32	40	30	17	40	46	12	47	1	17	44	47	20	29	32	39	15	45	13	14	2	10	37	27	33	49	32	9	2	24	40	4	45	
2	48	27	10	22	27	0	38	2	2	4	7	14	32	38	24	26	8	48	4	40	3	42	15	17	30	38	31	8	20	46	39	12	39	39	24	18	3	11	11	11	18	16	15	17	39	
38	48	44	46	13	3	12	25	27	33	32	25	13	21	48	35	6	22	24	20	28	3	11	38	5	29	48	28	18	18	11	34	45	41	5	41	41	0	11	3	24	47	47	44	23	43	
16	10	20	30	13	43	3	22	15	12	38	1	17	15	35	1	37	43	4	20	12	17	13	34	30	17	31	21	24	36	49	18	15	11	18	2	31	23	36	35	43	9	40	42	30	46	
15	47	45	48	27	49	23	23	40	30	17	37	45	10	49	30	36	8	13	14	18	46	15	42	16	1	42	17	32	30	13	26	25	47	34	41	40	42	32	45	34	34	18	1	8	34	
10	34	28	12	10	1	29	2	22	25	19	43	25	5	20	47	44	32	33	48	4	38	41	42	49	36	9	5	0	47	6	1	31	37	9	21	49	8	4	39	22	47	8	17	42	9	
15	21	45	47	25	42	46	38	2	31	25	24	16	30	40	6	6	42	14	0	22	11	15	36	24	39	5	20	47	35	11	37	30	19	32	16	26	46	27	39	29	19	38	31	6	3	
11	44	33	37	47	6	48	37	7	33	26	30	5	17	49	6	49	9	1	36	35	41	29	5	37	44	45	48	21	2	43	29	37	21	25	40	3	0	47	34	10	37	41	9	38	9	
27	10	9	41	24	23	31	23	33	47	15	28	4	5	49	5	44	33	33	4	30	12	17	26	21	7	45	22	5	34	48	45	43	7	35	27	35	16	19	13	16	17	3	10	36	14	
28	5	38	15	22	31	47	13	1	27	44	28	11	30	31	43	29	4	44	11	33	21	45	15	43	37	34	1	11	5	23	3	21	46	47	28	33	41	0	1	36	12	48	31	8	42	
13	29	1	26	20	22	30	48	24	44	0	6	6	24	16	5	14	21	10	49	9	23	27	8	41	47	5	12	43	2	44	34	31	22	6	34	21	14	49	26	36	38	5	22	7	15	
35	35	12	38	13	29	17	26	7	26	13	49	4	40	24	26	42	19	48	10	11	13	10	15	19	19	11	35	48	47	21	24	13	31	41	30	2	36	22	4	7	21	19	9	36	36	
27	23	14	38	1	45	34	36	34	13	46	2	49	5	46	46	43	1	47	1	8	28	19	45	42	38	11	34	15	27	35	41	29	49	35	38	36	44	34	14	12	47	31	3	30	41	
33	14	22	2	18	10	33	10	9	35	28	20	32	7	7	40	29	19	17	25	47	20	31	25	9	28	0	31	48	0	25	25	15	37	31	28	13	34	14	10	28	13	42	11	25	31	
12	26	38	26	29	39	1	0	25	38	10	23	30	45	40	5	2	15	46	10	31	6	5	48	28	1	33	20	3	36	6	0	37	13	46	48	8	29	35	45	40	32	15	13	16	26	
31	6	33	1	26	42	16	16	25	32	9	27	1	43	18	16	13	8	11	16	11	47	15	23	42	49	20	17	40	33	30	21	2	39	15	38	11	10	0	35	36	22	4	34	8	3	
3	1	19	30	41	45	7	48	24	32	9	3	10	9	28	48	16	36	44	14	15	41	7	39	33	35	3	8	28	44	17	8	44	39	19	40	22	16	4	37	15	29	19	45	39	25	
31	6	47	8	24	28	45	7	30	10	20	1	12	31	17	14	3	11	28	4	18	32	12	30	22	39	43	47	7	2	23	1	48	14	41	2	5	39	7	14	22	23	3	18	42	47	
5	2	34	49	16	39	34	30	27	45	25	13	23	8	34	27	36	23	17	5	13	7	16	7	21	33	13	33	43	46	27	15	42	26	22	46	2	26	28	12	28	31	45	23	23	15	
15	14	10	32	38	10	26	40	48	14	14	9	37	13	0	30	28	25	21	49	43	21	11	19	33	20	6	1	38	34	31	34	19	7	34	18	1	34	44	1	4	42	3	18	16	22	
27	17	45	19	32	33	41	30	13	39	32	26	40	37	32	24	40	26	19	44	5	17	26	44	29	40	39	28	40	2	27	45	1	18	27	34	27	33	9	7	3	5	7	39	39	39	
40	27	33	46	2	1	3	34	26	1	42	24	43	0	35	16	28	19	34	16	39	36	46	5	36	43	22	12	25	35	10	24	22	41	3	4	13	7	33	17	21	5	12	16	6	46	
3	38	12	0	49	41	14	41	9	3	6	1	12	45	36	40	47	32	29	20	28	20	20	8	41	14	32	31	5	49	5	4	46	30	35	17	48	5	25	7	32	49	34	37	15	48	
31	9	34	45	20	21	12	48	34	18	37	22	27	34	36	24	32	24	42	34	40	43	13	5	31	22	42	29	23	49	34	16	41	37	14	20	15	46	48	4	1	11	12	25	44	5	
10	35	25	31	23	18	45	30	5	24	41	38	11	16	17	15	2	13	15	44	10	14	45	36	45	0	40	46	36	25	6	17	3	40	45	47	35	25	2	6	35	11	8	3	33	28	
41	48	17	38	20	5	22	40	13	2	3	34	13	31	12	18	23	46	38	36	14	28	46	1	17	18	24	13	1	6	7	0	11	3	38	40	32	48	22	11	3	25	43	7	21	33	
26	40	2	29	5	49	45	34	8	48	22	8	16	22	37	19	40	0	44	18	20	15	43	47	32	12	17	22	12	14	14	11	26	30	14	37	36	25	17	47	25	39	15	25	11	22	
49	26	49	10	6	9	41	48	16	33	39	10	49	49	27	11	6	10	15	3	27	49	23	12	27	38	11	11	26	20	27	30	17	28	5	39	30	32	9	20	5	12	0	38	31	15	
29	13	36	27	16	3	20	26	28	31	10	29	14	26	7	31	32	0	38	22	17	13	16	26	1	12	4	29	29	40	31	19	3	46	35	8	5	46	30	42	49	13	21	32	6	5	
38	1	28	48	0	6	33	44	4	48	42	10	46	45	34	10	11	18	12	1	48	12	14	6	41	24	29	33	41	15	30	37	47	25	30	26	2	13	32	26	30	6	10	49	49	41	
26	0	42	7	3	39	10	35	46	43	29	37	17	3	45	28	28	45	20	42	4	15	22	15	2	4	0	24	44	44	28	34	30	36	25	44	12	34	12	41	25	8	12	32	5	24	
40	9	36	45	8	17	17	30	29	13	25	26	46	3	5	29	10	0	20	43	28	8	15	39	35	15	41	6	26	38	47	39	17	43	25	5	14	29	14	40	13	39	28	28	6	25	
9	15	34	18	10	25	18	26	12	13	41	27	43	40	10	17	48	36	33	14	32	43	18	39	31	41	38	48	41	23	45	3	16	27	0	44	8	8	16	33	0	47	30	4	24	46	
7	24	7	30	40	48	13	36	35	3	38	48	9	25	44	5	17	10	13	45	18	24	29	39	46	38	2	40	9	27	44	10	31	13	13	18	41	13	18	46	33	46	44	44	34	28	
42	42	1	4	39	12	7	32	42	44	1	31	11	18	14	30	3	48	35	44	24	15	28	47	42	33	44	7	8	1	41	41	34	25	25	10	30	35	24	45	41	2	17	47	47	7	
48	19	14	45	16	17	20	37	8	37	9	24	5	29	45	48	19	31	40	22	37	21	13	20	6	9	18	5	48	22	4	10	37	1	3	18	18	32	20	36	25	7	17	15	26	25	
39	8	3	41	42	43	46	4	20	48	18	7	24	19	2	34	20	26	28	30	16	22	4	22	15	44	24	21	21	32	14	41	22	9	7	7	15	29	46	38	4	16	1	46	3	49	
45	31	3	16	29	16	23	17	36	27	3	29	9	13	36	27	31	40	23	30	42	0	34	34	0	12	24	35	32	9	31	19	45	5	3	33	23	39	4	37	32	38	3	40	40	37	
14	31	15	37	19	36	14	40	27	22	31	38	20	7	27	33	30	13	42	7	47	37	25	47	29	38	30	24	31	30	22	27	47	41	22	5	38	5	34	2	30	41	1	35	28	23	
16	26	32	5	8	33	3	13	26	36	2	7	12	41	19	13	47	38	0	22	46	27	4	34	7	22	12	40	4	26	19	16	6	25	17	35	29	28	0	42	25	28	19	26	46	8	
23	42	11	6	11	30	45	27	17	40	48	5	39	38	6	0	32	38	11	26	49	6	47	11	19	16	35	36	2	23	4	31	49	37	35	13	15	10	8	44	39	34	15	40	17	0	
39	46	37	14	26	35	40	11	42	36	44	11	43	6	41	13	18	38	47	15	28	47	18	5	11	21	36	3	15	3	15	12	43	2	35	5	21	35	14	7	38	10	36	0	44	20	
