26	11	17	68	44	63	61	78	67	39	72	80	5	74	9	48	0	42	7	50	75	73	15	84	59	74	20	36	3	1	61	4	60	48	67	19	39	27	17	37	34	50	43	50	49	29	
52	84	82	70	29	52	33	43	27	41	49	67	44	51	39	41	29	22	32	46	33	20	53	54	79	11	6	59	6	47	13	19	83	16	31	16	23	75	80	5	86	27	9	59	48	56	
58	30	48	79	29	82	6	46	70	55	77	16	43	19	15	65	74	20	61	70	22	2	88	65	70	0	39	16	87	88	83	27	57	9	20	28	42	4	16	87	8	31	79	25	8	1	
62	82	68	25	70	78	56	4	50	34	14	33	47	42	54	82	84	0	76	80	89	58	9	16	81	64	78	15	46	69	21	52	51	78	25	78	14	16	88	22	80	58	4	73	32	3	
27	30	83	27	50	82	12	24	7	24	62	41	52	34	8	88	79	58	49	51	27	5	75	28	57	50	58	40	0	42	71	83	85	6	64	43	85	8	43	65	26	46	71	18	3	19	
36	7	32	8	59	42	81	87	65	34	60	83	88	65	77	89	83	87	57	33	66	82	29	57	54	19	71	19	78	34	59	66	81	66	69	80	21	78	1	78	34	54	58	5	75	9	
3	45	40	87	7	53	37	50	70	62	37	60	56	77	62	34	23	14	55	32	86	76	65	73	30	0	61	74	53	78	23	24	87	54	64	19	5	64	13	22	46	79	25	71	86	74	
32	5	43	76	73	2	87	14	40	34	22	4	33	80	39	70	1	50	86	7	14	88	12	1	19	40	37	15	59	73	44	20	86	36	55	67	65	60	73	27	75	36	37	41	65	20	
73	3	24	83	86	89	83	21	31	78	24	65	19	68	54	29	45	73	80	22	53	44	84	65	87	73	86	62	3	35	83	67	10	39	4	48	11	79	79	24	23	7	78	3	76	72	
84	22	66	38	77	22	61	27	79	50	36	70	3	42	39	56	35	67	23	41	25	59	63	46	18	60	54	20	53	66	86	37	41	58	70	57	43	15	17	43	27	18	49	28	84	60	
53	88	7	84	42	79	53	14	52	27	71	44	5	5	68	2	21	65	68	54	48	60	81	20	31	55	23	50	37	3	30	32	28	60	10	35	78	79	3	70	44	87	79	3	6	66	
10	43	49	77	34	29	39	21	6	59	25	44	85	66	51	30	26	63	52	39	37	67	84	57	81	55	65	42	56	6	81	41	25	88	18	71	40	59	26	68	2	88	41	57	83	56	
27	68	52	13	65	89	15	44	45	9	37	73	15	5	71	31	73	17	29	45	45	16	32	85	8	24	11	87	53	39	37	43	33	47	54	66	3	14	37	17	31	10	85	3	6	83	
53	34	6	30	17	9	42	65	62	52	58	7	33	89	31	28	74	20	62	12	61	57	19	45	80	87	54	8	71	49	45	87	78	78	58	8	29	70	82	57	49	44	22	27	29	57	
7	25	30	12	55	26	54	16	9	28	71	71	61	49	23	51	45	4	87	6	54	33	89	52	0	87	45	26	9	62	3	36	3	33	32	72	25	49	61	33	14	15	53	12	55	13	
20	80	10	22	4	7	33	1	0	8	56	85	77	49	29	68	41	72	48	41	61	48	22	44	84	47	27	34	22	78	67	60	22	2	13	24	43	62	22	19	74	36	9	18	44	21	
53	37	35	31	86	58	23	89	49	20	31	84	52	6	15	47	58	75	1	3	8	9	76	85	80	81	27	26	44	15	44	45	7	32	37	77	28	22	22	13	51	53	23	72	15	87	
3	10	32	80	8	18	30	76	83	37	55	17	1	58	1	72	78	52	50	33	71	3	9	14	75	87	77	7	39	78	38	58	50	65	45	89	73	7	77	38	58	11	89	57	12	88	
50	64	8	64	29	62	72	53	31	39	25	6	89	44	7	88	11	8	4	34	56	78	8	58	22	43	44	11	13	84	52	19	47	11	73	68	33	35	32	25	27	32	42	84	46	22	
71	52	84	78	48	7	66	9	31	54	21	82	80	72	81	26	76	32	28	12	66	33	53	82	61	88	32	80	43	0	72	14	59	84	47	48	35	13	62	73	44	29	74	20	86	49	
