8	4	29	2	10	16	16	14	7	15	13	13	17	5	6	11	13	3	21	29	20	0	12	3	15	19	19	18	28	0	7	25	16	24	16	1	19	12	11	23	6	8	20	8	2	18	25	17	
4	24	19	0	8	26	21	13	7	19	12	19	18	21	8	12	24	9	11	28	6	11	22	14	5	11	14	15	10	14	3	13	11	27	7	24	27	29	9	3	17	3	5	13	7	18	10	13	
14	0	12	15	25	27	21	14	24	7	22	29	26	9	28	23	17	18	14	22	26	8	10	12	12	3	9	20	15	0	17	21	16	25	12	12	8	5	4	8	12	14	22	16	24	7	26	16	
25	6	8	5	26	2	1	27	18	1	23	22	19	10	3	6	11	27	7	27	1	9	13	27	12	18	17	8	17	26	23	4	5	6	9	20	19	8	27	0	8	25	17	21	3	16	12	4	
24	11	6	0	0	11	0	19	4	23	23	5	27	11	15	26	4	16	24	1	17	0	20	15	20	19	5	21	8	25	12	22	17	10	0	10	5	21	15	15	10	13	28	20	2	29	1	11	
23	8	8	7	11	3	26	25	5	19	12	5	28	29	15	2	10	17	0	19	22	9	16	14	13	3	17	22	16	22	6	24	19	13	1	7	12	5	19	23	7	8	4	11	9	8	18	12	
16	16	25	16	15	12	19	8	6	19	21	4	10	12	14	9	26	27	21	27	26	14	4	0	7	10	3	14	22	5	9	16	21	12	22	25	12	20	3	22	14	7	10	14	14	23	27	11	
22	20	7	17	13	12	17	11	10	15	20	20	3	21	1	2	23	29	28	16	18	10	10	21	25	23	4	12	19	16	28	3	22	10	23	19	13	6	8	28	25	15	16	25	7	18	1	12	
3	7	6	26	17	21	1	16	20	25	20	4	9	16	6	21	25	21	11	9	13	8	13	1	5	8	29	6	3	7	29	14	25	24	9	29	22	2	11	3	11	18	16	18	21	29	20	8	
20	11	16	26	19	2	11	25	15	13	23	21	5	9	1	12	20	13	1	7	3	4	22	24	19	26	10	21	7	29	18	1	18	24	15	23	8	1	20	20	28	28	1	28	16	5	0	12	
20	0	9	8	19	11	26	8	26	23	19	12	13	25	12	22	12	23	14	12	22	10	1	2	19	17	7	9	7	24	27	18	28	6	20	21	6	4	10	11	7	17	24	8	23	17	7	6	
3	6	9	24	24	1	4	3	9	0	22	18	18	7	28	18	2	12	15	6	21	12	25	3	24	14	19	5	3	10	26	6	23	23	29	16	6	26	20	20	23	4	14	0	15	10	10	17	
3	25	25	13	13	4	17	20	19	19	10	23	27	11	3	4	4	25	20	3	2	0	10	6	6	15	7	26	0	24	4	21	6	8	9	25	20	25	13	11	19	6	8	16	25	28	23	13	
1	23	15	21	8	21	14	0	10	20	8	0	7	10	6	26	4	19	22	28	0	21	16	25	11	17	21	11	29	20	14	22	16	21	22	18	12	13	1	12	6	24	28	18	24	25	18	29	
14	21	15	20	27	5	0	23	28	8	13	9	3	25	1	12	10	10	11	26	2	27	13	9	24	19	7	28	11	16	29	27	9	6	11	26	11	24	17	29	3	9	5	5	10	11	29	3	
25	0	27	18	24	7	13	26	18	11	27	16	23	5	26	22	20	26	26	26	18	27	6	28	6	20	16	11	3	12	18	8	20	15	26	11	6	12	5	5	29	29	19	5	28	11	27	13	
24	29	25	0	8	17	26	3	19	9	0	21	10	4	28	4	23	28	9	16	28	12	21	1	21	27	17	4	19	25	13	9	8	22	8	5	7	15	23	24	7	1	13	11	10	6	20	19	
13	15	11	17	4	2	25	9	18	7	28	2	8	12	1	27	18	13	13	11	29	11	2	26	19	26	4	4	29	0	15	22	7	0	12	23	28	1	0	29	27	19	0	7	8	9	5	28	
21	24	25	22	19	0	3	12	26	24	23	2	18	25	11	0	22	7	18	21	14	13	6	20	1	21	13	17	3	19	9	14	27	7	11	10	12	9	28	26	18	14	11	27	9	16	15	3	
5	18	23	11	17	5	7	11	5	21	26	26	4	22	0	11	25	16	9	16	16	11	25	25	22	8	15	0	11	0	21	28	3	11	26	25	13	2	1	6	2	8	14	11	13	9	19	12	
3	2	9	10	12	3	27	8	22	18	7	15	4	16	26	16	23	14	24	11	17	3	11	16	17	16	21	11	7	1	18	16	12	5	18	28	0	23	15	8	25	26	3	28	14	8	25	29	
14	18	21	9	14	23	14	28	13	1	21	5	24	14	18	4	8	3	8	23	7	4	20	25	1	12	15	19	25	21	26	20	9	9	11	24	18	25	11	11	27	14	25	1	18	8	18	3	
21	12	9	23	21	17	27	27	15	16	28	5	1	14	7	16	18	9	14	28	2	2	22	15	0	6	15	1	9	6	22	3	26	10	8	28	21	27	18	24	28	22	10	15	20	4	5	9	
3	10	3	26	11	24	25	14	18	17	23	7	9	24	26	25	18	29	2	19	21	13	8	3	9	27	13	24	24	22	17	16	13	9	9	22	1	24	29	8	20	22	2	5	12	15	9	7	
2	29	7	2	7	24	5	10	5	11	1	0	15	16	17	16	6	28	0	20	16	19	29	6	12	19	3	12	22	12	18	14	1	19	9	19	5	4	28	15	19	4	26	9	15	21	14	28	
20	19	23	15	26	17	22	14	25	26	20	1	0	3	3	13	12	25	14	23	21	26	2	25	22	16	4	5	4	10	21	10	3	12	2	19	15	29	24	10	7	15	21	0	6	3	6	20	
0	11	5	16	29	15	3	7	15	9	5	5	11	8	8	29	26	1	25	18	13	13	13	17	17	19	28	17	19	6	4	5	23	24	25	18	19	27	22	10	15	26	12	22	26	2	27	18	
19	21	3	4	10	7	0	12	0	8	0	16	5	14	4	28	5	15	16	29	3	17	13	5	7	1	24	25	16	2	29	7	12	21	8	25	4	26	13	24	13	4	14	3	18	12	16	27	
23	12	7	16	8	1	24	26	26	6	16	14	29	29	5	17	0	25	3	22	3	21	23	24	13	27	18	19	19	19	15	20	4	2	16	8	18	27	17	19	8	29	27	13	10	20	13	18	
8	20	14	2	12	4	13	28	27	29	5	10	18	25	20	5	25	29	29	26	24	24	26	15	28	24	2	18	13	14	20	19	15	13	21	7	9	16	7	17	0	25	5	0	24	13	21	6	
16	28	9	24	2	9	13	21	12	10	27	19	13	28	17	1	10	26	17	9	3	14	10	17	5	13	28	22	28	20	9	27	18	5	16	8	8	20	5	26	15	21	23	7	1	22	14	29	
14	18	13	20	10	27	4	13	7	19	17	20	12	7	8	4	11	23	19	28	1	15	17	19	7	19	4	3	11	5	29	4	12	16	7	24	1	22	22	26	5	25	26	24	22	1	4	25	
21	7	4	21	21	28	21	2	15	18	6	10	11	11	9	26	3	10	27	18	26	6	1	22	0	27	10	19	26	5	9	22	7	25	27	0	23	18	23	6	28	10	14	18	29	28	27	26	
0	0	20	20	9	21	7	22	1	21	27	2	26	29	9	23	7	3	25	28	8	4	7	4	25	22	16	9	27	14	15	13	25	4	14	22	10	24	16	1	9	11	9	16	28	8	18	28	
1	22	7	1	12	16	19	26	25	10	29	3	7	9	17	5	29	26	2	19	5	13	5	16	22	26	1	9	16	19	21	15	24	25	27	9	3	26	15	29	1	26	24	21	19	18	4	2	
0	7	6	17	27	26	11	11	25	6	16	6	24	11	7	29	19	16	7	8	7	16	16	4	18	14	29	6	17	9	11	21	21	27	10	15	0	23	26	19	22	7	8	13	8	1	22	22	
9	6	22	8	4	25	11	11	19	16	18	1	29	29	25	20	16	0	23	11	10	16	29	1	18	4	23	17	25	3	24	14	25	12	12	28	28	24	28	1	13	22	1	28	10	23	18	29	
24	26	12	29	25	1	6	3	9	11	16	24	18	0	21	24	13	14	15	22	1	25	7	21	27	29	13	17	7	24	16	20	18	22	5	20	28	17	16	8	10	11	11	28	29	17	27	7	
29	1	28	18	22	18	0	1	28	17	25	2	8	20	8	0	5	14	18	27	19	19	16	7	28	22	15	4	27	21	2	0	14	19	24	9	4	8	27	2	12	20	23	14	16	20	15	8	
3	9	6	11	10	17	10	24	2	8	10	10	6	13	29	9	12	23	13	12	13	11	14	25	2	26	15	27	15	22	18	29	24	4	1	9	13	13	9	6	25	15	26	18	26	8	9	3	
9	26	7	3	28	22	26	28	4	5	21	29	15	26	3	17	1	28	9	20	10	14	7	2	24	24	8	14	24	24	18	23	18	9	7	19	20	16	9	24	9	26	4	29	21	16	12	23	
17	24	19	23	26	2	26	8	16	17	22	23	24	14	26	29	7	6	9	5	15	17	18	18	23	25	7	21	9	3	16	8	21	26	28	12	25	14	21	23	22	19	19	5	29	15	29	18	
27	16	1	16	10	2	4	22	11	22	24	19	10	11	9	9	14	29	28	29	24	19	19	12	9	6	24	2	27	25	21	3	11	27	9	22	11	15	17	13	29	7	21	9	22	24	28	10	
26	21	19	25	22	17	15	8	20	28	29	25	10	20	26	13	12	5	5	5	8	0	12	14	4	10	25	8	21	27	12	13	7	10	18	7	3	5	25	14	20	16	8	16	10	5	11	16	
12	22	8	5	26	27	11	24	16	5	23	19	17	19	13	4	12	26	25	13	18	5	13	8	3	22	21	28	23	0	4	14	1	20	19	6	11	28	15	19	22	11	23	7	26	10	26	17	
27	24	10	12	14	29	22	4	16	6	7	25	23	4	8	6	26	12	3	25	6	6	23	29	5	24	19	12	10	26	1	5	7	22	28	21	19	14	1	13	21	14	19	14	26	8	4	0	
6	2	3	23	11	21	10	20	28	28	5	12	4	27	7	23	10	17	0	3	1	11	1	8	11	24	13	2	23	18	12	18	8	8	15	16	14	18	9	3	10	27	16	21	28	20	21	29	
13	24	22	6	4	20	6	22	12	10	11	28	14	23	7	8	5	10	9	6	25	16	22	4	29	7	29	18	23	6	25	18	0	4	10	8	22	20	28	23	15	2	13	24	12	17	1	7	
29	8	22	23	28	22	11	27	11	9	2	26	11	23	27	22	22	26	15	1	6	24	12	22	15	15	22	18	25	6	12	10	24	3	14	7	10	29	0	25	11	27	29	2	10	19	6	6	
21	28	29	24	11	9	24	12	15	15	17	29	21	5	6	0	23	5	11	3	27	23	6	27	9	3	13	18	19	21	17	29	7	11	9	1	3	10	7	19	27	4	18	3	27	3	5	9	
25	8	6	5	12	15	5	2	7	5	11	18	26	17	2	14	27	5	17	28	1	0	0	0	29	11	21	4	21	2	9	16	15	28	28	25	27	24	2	5	18	25	10	4	28	19	12	10	
2	10	5	16	12	13	9	10	22	23	17	3	4	13	11	16	19	1	9	18	24	26	12	12	0	10	3	0	22	9	13	13	1	5	12	21	24	8	17	4	19	10	11	20	9	3	20	9	
28	3	21	16	4	24	29	22	22	26	23	1	4	14	23	27	15	10	15	21	6	18	26	12	11	5	7	27	24	17	9	2	0	25	2	6	13	2	19	26	6	9	28	0	28	22	16	23	
22	20	18	18	22	4	27	12	15	2	15	12	15	2	16	4	17	13	13	6	20	15	23	26	5	19	3	4	4	22	11	18	28	16	1	15	13	13	3	23	23	3	10	15	6	13	1	8	
12	5	21	16	16	13	8	20	23	12	12	1	2	19	1	3	24	19	9	17	27	17	4	23	19	27	6	9	1	18	17	12	25	17	20	28	7	16	24	15	19	9	19	27	8	20	13	3	
29	24	16	11	1	17	16	2	20	8	29	11	12	8	4	20	24	23	6	4	2	10	16	27	10	22	10	8	8	3	12	4	10	23	29	3	21	20	24	16	8	7	14	27	19	14	27	26	
4	28	28	21	4	26	13	4	13	27	22	27	28	13	24	7	19	29	0	17	19	7	25	12	24	11	12	25	24	17	9	9	4	8	22	26	21	4	21	24	21	8	20	3	28	20	18	23	
11	24	11	17	25	15	3	13	16	7	23	19	15	20	4	27	19	23	6	17	17	25	26	11	25	5	8	1	20	22	6	22	18	16	5	4	11	0	17	10	29	12	11	27	19	19	13	12	
