25	10	20	22	13	8	17	26	0	5	5	28	8	28	17	7	24	20	
9	10	5	14	24	7	6	3	3	21	7	12	1	8	5	3	10	7	
3	17	14	7	10	24	27	22	11	1	28	15	19	9	7	18	10	16	
24	27	10	22	27	17	21	0	26	9	3	1	18	14	17	28	15	28	
29	8	20	6	16	28	23	8	10	11	20	20	16	0	6	20	19	3	
19	5	19	22	14	2	0	4	24	21	22	27	28	3	9	18	18	9	
13	16	2	3	6	6	4	14	9	4	6	15	3	18	12	21	24	11	
13	0	15	1	22	10	22	15	24	27	23	26	19	26	11	25	26	5	
22	13	4	5	1	10	16	2	6	26	5	29	21	13	18	19	15	24	
10	15	20	27	18	25	14	4	5	23	6	5	7	1	7	16	29	1	
27	7	8	2	23	17	14	20	8	23	22	0	4	22	13	25	22	10	
6	21	9	4	20	8	21	6	4	27	2	11	23	10	26	19	10	18	
14	13	1	4	14	24	25	4	12	18	3	23	12	2	8	12	5	28	
9	23	10	20	26	12	17	22	20	18	18	1	19	20	29	7	6	11	
3	5	2	5	0	3	19	13	26	0	5	1	5	0	16	6	4	10	
9	17	29	7	2	10	18	16	17	19	15	23	10	2	7	5	16	26	
5	14	15	23	3	11	12	28	14	27	7	21	19	24	20	6	26	3	
28	24	17	14	25	28	8	8	18	15	26	15	2	18	11	7	25	27	
1	6	28	14	17	5	20	13	19	10	17	22	4	5	21	16	7	8	
20	27	3	0	28	18	12	23	19	5	6	25	14	25	27	22	7	16	
27	14	8	11	0	8	28	6	22	29	9	17	19	17	6	7	1	15	
26	28	10	22	19	0	17	26	24	26	6	18	29	0	9	20	24	5	
26	29	12	19	28	0	19	19	19	8	16	17	5	15	9	9	12	23	
22	18	23	6	0	28	22	27	23	21	14	9	28	17	11	13	24	7	
8	23	15	2	1	26	19	12	25	5	24	7	26	23	22	9	27	17	
17	26	8	27	12	2	25	4	13	1	11	17	15	14	21	0	23	17	
13	24	5	9	23	19	19	23	6	3	12	14	7	8	10	28	27	15	
6	14	23	9	3	2	8	28	25	11	22	2	26	28	23	29	6	18	
10	18	24	7	23	5	2	10	20	13	10	12	1	16	7	2	2	22	
18	8	24	3	20	10	16	2	28	5	3	19	13	13	27	17	7	29	
27	24	3	15	4	25	16	25	26	6	20	10	23	7	1	17	15	7	
23	17	16	16	16	15	3	11	25	21	23	29	27	7	0	17	23	2	
4	7	8	21	20	8	20	24	1	10	6	6	13	22	29	2	29	0	
17	12	15	18	26	11	21	28	11	19	22	15	3	6	16	24	6	8	
7	16	4	17	17	0	18	7	27	17	3	18	14	14	28	4	23	20	
12	10	23	13	29	20	15	29	24	22	19	23	16	12	27	6	20	10	
25	27	26	24	23	4	21	28	23	26	0	24	15	10	18	18	19	10	
19	19	8	25	18	29	10	24	24	27	22	19	18	8	10	3	27	11	
22	23	13	29	28	9	4	4	29	26	23	12	16	9	4	16	11	20	
20	21	6	10	20	6	9	12	17	22	18	26	24	13	18	2	12	17	
26	13	23	22	23	23	5	17	19	0	5	3	3	21	22	14	11	1	
16	22	3	9	10	12	24	18	26	6	8	28	15	23	19	0	16	29	
10	27	1	13	17	1	1	4	9	21	22	25	13	11	5	17	0	10	
7	2	3	4	13	18	0	23	0	12	11	28	28	11	22	26	28	19	
12	1	11	23	7	19	13	3	29	25	17	29	15	27	18	1	20	18	
5	0	15	23	29	20	23	24	17	22	28	15	28	24	29	24	4	5	
20	14	4	17	14	25	14	8	28	7	13	21	24	26	2	14	20	8	
17	12	19	2	12	6	2	6	19	25	17	20	24	21	11	12	24	0	
12	16	13	4	19	13	22	12	21	0	6	15	9	0	25	11	22	18	
10	15	23	15	14	28	11	23	4	23	24	6	9	16	27	19	8	20	
7	21	15	28	2	16	27	21	6	28	17	28	7	20	12	14	17	5	
10	24	29	27	2	27	21	9	13	16	20	21	11	7	12	19	9	16	
19	22	1	10	1	10	28	19	3	18	1	18	15	9	13	8	1	23	
6	15	12	6	24	22	24	11	18	26	5	5	17	21	11	24	7	14	
8	7	3	2	1	1	22	25	4	25	2	12	0	13	12	15	11	16	
6	15	6	13	21	7	0	24	21	6	3	25	17	19	23	20	16	21	
14	26	28	9	12	27	10	20	19	5	19	26	22	23	15	14	26	6	
0	23	5	25	5	21	16	11	3	26	2	14	17	15	25	25	22	6	
3	28	23	27	27	1	28	8	7	0	28	3	13	28	28	25	14	6	
5	9	14	16	24	6	22	16	21	22	11	9	11	16	21	8	9	3	
21	27	23	9	11	10	23	7	29	7	9	11	23	21	27	17	10	15	
0	15	0	13	9	20	21	4	7	2	20	18	29	24	20	3	7	26	
19	8	5	11	2	7	7	27	0	9	5	21	21	15	15	4	10	3	
5	20	28	9	19	15	11	7	20	26	23	7	22	27	29	5	29	14	
23	26	26	8	29	14	22	18	4	24	23	10	21	7	20	21	17	8	
23	2	27	21	8	13	20	4	2	14	0	10	17	14	24	27	15	28	
14	13	11	23	13	23	10	16	1	0	1	12	13	4	29	25	4	23	
6	19	13	20	6	14	28	3	25	10	25	0	15	7	12	15	4	20	
0	18	6	12	1	0	2	17	27	4	4	14	24	26	21	7	23	3	
10	21	6	21	18	13	9	7	12	15	15	6	29	28	12	2	15	16	
17	1	15	5	11	16	29	19	25	21	9	24	22	2	23	25	12	9	
15	3	3	12	1	12	2	7	19	6	18	15	23	28	26	22	11	1	
