27	10	22	26	15	3	17	24	29	18	0	9	20	26	7	5	29	29	6	22	27	3	12	1	15	18	
3	4	27	14	15	5	13	18	6	23	25	14	8	8	29	22	7	17	14	16	19	15	12	29	8	8	
8	15	14	20	25	0	6	24	11	22	0	3	12	1	25	10	6	12	26	23	8	1	12	7	25	13	
26	27	15	16	6	17	24	17	23	16	29	2	22	20	23	26	9	23	5	7	20	1	18	20	22	28	
13	14	29	12	4	28	4	13	14	28	12	28	11	28	16	21	22	16	2	24	21	21	22	15	15	2	
26	21	12	2	11	10	29	10	5	5	11	5	0	19	20	11	21	17	22	29	18	2	14	5	20	21	
16	4	24	12	17	27	1	26	18	15	11	6	21	11	12	14	11	7	27	15	15	27	29	26	25	23	
19	0	26	11	1	7	13	8	8	13	8	16	29	24	29	1	12	22	18	14	26	27	13	5	8	5	
12	29	3	13	13	10	29	20	22	14	15	0	14	3	15	28	13	24	9	6	3	20	1	5	29	19	
1	2	17	14	25	17	4	27	11	11	6	9	5	28	16	0	22	1	17	6	1	2	27	20	24	22	
17	29	6	2	21	10	19	12	1	25	10	19	1	23	15	1	1	17	12	21	5	5	1	28	12	24	
10	6	11	26	18	28	29	10	8	11	5	28	14	25	17	8	15	6	23	17	12	12	17	7	20	12	
7	10	12	9	19	29	0	14	12	28	15	13	15	20	28	24	10	27	11	25	11	26	23	4	1	3	
23	26	24	14	14	19	6	23	16	28	16	25	13	5	15	13	29	11	1	3	0	26	4	24	22	23	
19	18	21	7	0	4	10	23	24	20	21	18	5	14	4	18	7	9	29	10	2	23	23	22	15	11	
19	17	22	10	1	11	27	9	0	18	13	10	19	3	5	4	21	10	1	19	20	1	0	5	21	20	
8	2	0	16	11	20	23	11	0	6	3	7	0	8	19	8	5	19	9	10	5	22	2	25	9	12	
14	27	25	2	13	19	12	24	0	0	25	3	16	26	3	19	0	2	13	13	18	25	25	25	8	23	
20	24	25	3	24	7	26	7	25	1	2	16	25	1	29	18	21	18	17	18	1	15	16	26	12	11	
25	26	26	18	3	16	4	18	25	4	4	23	3	19	4	21	23	24	9	5	10	8	25	6	3	19	
23	11	11	29	6	13	10	0	20	12	20	23	9	26	22	22	8	2	18	23	13	3	12	7	19	3	
11	25	23	16	15	11	28	17	1	24	27	24	14	26	5	8	23	23	9	23	16	11	28	20	19	12	
20	19	24	4	17	15	0	7	15	1	27	18	9	21	2	11	2	11	20	3	26	2	23	29	11	1	
8	16	3	25	6	16	4	12	9	6	8	17	19	20	10	1	27	6	1	5	0	26	5	26	17	15	
23	14	22	25	12	29	1	16	26	9	9	3	29	1	1	9	27	7	18	7	10	9	1	5	13	22	
10	17	25	4	13	28	13	29	3	2	12	0	12	21	5	13	1	6	1	4	18	16	13	15	13	10	
18	22	23	15	28	28	3	27	0	2	8	19	12	16	27	21	26	8	15	4	29	29	11	15	6	20	
28	8	1	28	2	27	6	21	9	19	1	22	22	10	16	11	2	27	17	27	2	13	22	6	8	11	
28	3	23	18	27	13	7	29	9	18	25	13	9	27	18	7	11	1	20	20	27	4	27	15	14	5	
24	20	18	7	29	9	10	29	21	2	26	23	8	18	11	29	22	10	9	15	14	3	13	10	0	8	
1	28	13	8	16	14	15	6	19	12	28	13	0	29	4	27	0	7	2	14	8	7	7	10	23	20	
22	22	24	16	10	2	16	25	13	28	2	2	28	19	7	16	21	9	29	25	21	17	17	8	19	21	
18	14	4	13	14	12	25	29	4	29	25	18	10	2	5	14	23	14	20	1	21	10	13	26	12	26	
0	17	23	22	13	18	3	18	24	10	24	14	29	22	20	10	29	15	13	2	0	10	28	12	23	21	
5	1	24	11	18	26	7	23	17	29	2	28	10	24	7	21	15	5	5	22	22	5	2	17	5	6	
13	1	18	13	27	0	1	9	23	15	26	15	20	23	17	13	20	18	25	18	7	14	17	19	1	26	
23	18	13	24	24	23	24	0	26	24	10	24	29	17	21	11	25	9	20	23	20	21	27	2	17	16	
7	16	22	23	17	29	23	6	18	29	22	25	0	3	29	2	27	17	25	2	18	21	14	8	4	22	
2	26	4	3	28	3	28	21	6	13	9	28	9	21	6	20	20	11	26	18	16	22	29	25	17	8	
24	25	2	13	20	10	5	6	24	14	18	16	28	26	27	27	11	23	23	26	20	19	16	10	6	13	
22	10	4	8	9	10	14	4	18	28	10	25	6	3	25	21	6	27	11	25	18	12	13	22	7	8	
15	26	17	19	4	14	14	9	14	11	8	6	29	5	25	21	9	4	23	4	25	13	14	11	29	22	
24	9	20	20	28	11	14	0	21	3	5	3	6	15	14	22	26	13	18	7	17	16	5	25	13	13	
26	20	22	2	19	5	21	18	19	14	13	17	12	16	21	13	11	4	5	10	5	21	6	9	27	15	
17	10	14	26	18	3	18	1	17	6	14	4	18	1	29	13	5	17	19	9	21	13	27	7	29	10	
23	21	4	26	22	19	9	25	10	6	25	1	15	13	0	19	24	24	28	8	12	6	3	3	9	29	
