46	58	51	6	44	23	60	83	33	51	79	88	58	34	38	89	70	39	67	47	40	1	85	84	17	22	73	33	
55	74	87	13	57	0	78	42	74	78	62	28	78	54	88	20	14	14	45	52	51	66	78	31	89	20	15	8	
24	57	73	59	31	57	3	13	78	48	59	80	9	74	38	68	13	51	57	22	40	84	40	89	67	7	13	79	
43	44	45	67	60	56	35	48	43	72	39	35	5	25	22	44	88	45	38	88	77	37	71	48	72	83	66	60	
33	87	48	61	32	82	80	42	18	74	67	20	54	86	89	73	53	17	0	88	23	72	76	77	77	59	85	54	
9	43	42	73	30	74	52	30	55	37	60	17	27	29	78	7	76	10	89	81	87	44	11	56	38	35	72	27	
1	76	68	72	87	79	2	21	24	46	42	62	39	0	73	28	72	13	21	70	17	26	30	55	60	4	83	89	
6	12	38	24	26	67	23	47	0	41	55	84	65	3	42	13	22	26	72	22	42	31	74	15	51	83	17	68	
64	17	33	70	87	50	10	56	68	44	53	61	48	71	87	70	80	21	60	48	83	61	28	52	39	53	58	8	
38	26	65	25	39	1	20	65	28	44	73	26	36	26	27	44	33	26	70	60	56	10	13	25	85	28	9	68	
36	20	57	12	50	22	36	25	14	42	24	38	17	30	75	56	21	51	69	11	71	6	42	89	16	47	65	12	
88	60	83	33	31	79	29	71	63	70	76	78	72	41	51	55	18	67	63	60	38	23	36	84	59	70	7	27	
76	4	32	13	16	57	49	56	71	59	71	65	61	55	85	17	28	34	36	64	17	38	54	83	12	8	27	22	
43	66	75	25	89	17	19	74	47	30	62	44	54	55	5	9	59	80	41	16	25	61	13	46	38	30	16	44	
12	0	13	61	42	38	33	34	28	31	57	11	67	73	20	68	81	49	12	27	45	19	16	28	43	13	50	64	
73	30	79	70	79	74	8	45	38	79	58	67	74	21	82	44	74	56	40	58	26	68	51	63	26	21	79	72	
36	36	62	50	21	75	66	28	63	34	32	50	37	7	78	86	7	67	4	86	6	87	37	38	53	26	46	69	
82	55	52	50	67	81	80	61	48	85	30	38	15	34	23	34	4	65	75	48	17	38	27	0	42	14	61	55	
7	55	15	72	66	45	16	38	37	26	10	18	63	61	56	32	89	60	77	70	29	23	42	2	45	54	32	61	
