14	59	23	42	11	50	54	47	5	29	22	22	11	45	
46	57	26	2	51	43	26	51	40	55	51	37	14	26	
55	45	37	46	53	49	30	24	17	6	17	56	39	32	
24	28	23	18	15	7	54	16	56	21	42	59	47	33	
4	28	10	38	34	33	18	47	13	9	17	30	5	43	
37	32	20	51	3	43	41	53	9	44	57	3	42	52	
37	57	24	43	28	36	1	17	1	52	18	50	24	43	
0	52	33	4	21	46	13	37	19	39	13	46	21	26	
15	1	15	58	8	46	3	23	56	36	10	48	16	35	
10	58	29	51	47	2	50	14	17	55	36	49	19	45	
32	7	34	38	47	16	49	50	49	50	25	42	3	42	
34	41	46	29	57	56	22	29	30	40	49	44	45	51	
25	37	36	19	0	43	24	47	9	2	1	28	46	47	
49	3	38	56	29	34	49	50	39	8	51	49	12	19	
36	2	13	53	43	31	26	11	15	23	19	19	39	28	
55	20	49	19	31	40	20	24	15	26	20	35	24	13	
17	50	46	46	37	29	38	34	3	20	37	48	59	33	
47	10	34	18	26	46	52	14	12	42	54	44	0	25	
15	59	37	20	55	18	28	33	15	28	59	38	56	52	
32	6	57	1	13	54	53	56	35	31	57	11	6	0	
4	9	7	23	14	31	29	57	38	28	14	12	37	44	
5	32	15	28	24	1	38	9	32	17	57	30	15	34	
26	6	39	11	9	35	25	12	53	46	28	15	26	35	
55	47	33	52	55	5	39	25	33	6	0	52	37	0	
37	56	51	42	6	0	35	55	10	34	34	57	40	37	
27	59	22	16	56	46	37	24	5	4	57	42	59	59	
45	7	35	6	7	14	6	33	8	16	28	19	34	10	
46	28	23	18	5	45	43	23	41	10	15	1	47	54	
12	54	2	18	56	36	21	36	47	19	30	6	58	6	
40	32	29	14	16	7	58	8	42	12	8	0	10	33	
34	22	5	23	1	53	13	2	4	27	30	30	50	13	
49	34	47	19	55	50	20	8	33	5	10	24	18	33	
41	27	55	17	2	12	20	51	32	46	5	59	35	31	
43	11	43	34	13	23	51	15	3	48	43	15	53	14	
33	12	14	20	20	12	51	57	22	18	27	9	52	47	
50	33	20	44	14	32	23	0	22	11	57	32	38	11	
9	58	56	54	44	44	1	4	26	11	3	57	56	25	
3	22	1	14	36	52	6	23	18	44	14	17	10	32	
59	45	43	47	11	6	38	14	23	47	31	14	46	40	
19	50	15	55	46	17	16	33	22	45	3	7	24	13	
31	38	23	40	48	3	34	3	0	32	30	40	14	13	
28	58	13	22	19	14	15	35	14	11	25	6	42	18	
38	12	6	21	38	43	2	34	4	8	56	52	29	18	
1	26	22	55	37	43	46	39	14	35	56	26	35	16	
51	14	34	17	43	3	2	16	32	16	27	47	11	16	
48	50	2	57	11	51	17	48	49	46	7	25	18	48	
18	54	27	16	58	41	15	33	37	7	23	15	49	49	
58	17	5	45	34	32	41	1	44	3	24	16	17	27	
44	42	29	1	1	3	48	54	47	19	12	18	2	5	
6	10	0	22	6	9	14	2	10	15	1	10	48	2	
12	4	43	49	6	16	55	2	9	16	1	15	46	40	
11	48	49	48	58	41	38	47	49	44	30	12	17	59	
24	56	38	36	35	36	21	49	36	12	38	55	34	1	
38	42	22	20	30	36	46	49	47	23	2	35	17	53	
53	5	34	35	26	14	3	18	19	50	30	38	23	46	
4	32	52	39	28	36	48	10	54	44	37	19	25	33	
17	28	34	8	3	1	37	48	36	18	11	22	46	8	
3	6	51	18	7	26	59	57	30	57	39	4	15	22	
54	34	21	3	42	28	26	49	56	54	55	1	2	10	
14	30	58	2	7	42	35	12	13	16	31	27	56	44	
16	0	12	21	57	47	18	4	6	52	23	52	12	51	
7	12	59	12	31	9	29	39	6	49	11	48	46	18	
40	14	59	22	38	52	14	13	18	49	52	25	40	37	
6	54	12	1	29	7	11	42	15	3	57	11	36	17	
33	14	8	36	31	2	58	7	50	30	50	38	1	17	
43	5	25	41	19	25	26	34	9	22	8	41	46	37	
48	15	2	47	6	5	37	50	6	25	1	50	44	55	
1	25	54	57	12	37	52	57	42	59	11	42	48	54	
27	26	24	13	32	22	59	58	36	31	50	48	14	10	
16	24	43	31	50	48	17	0	30	5	42	1	34	51	
11	44	5	15	50	11	0	45	28	9	55	28	43	38	
39	15	39	6	20	1	47	30	27	29	55	36	45	56	
23	49	5	57	23	28	48	45	33	45	48	15	31	3	
2	30	18	51	36	25	38	59	35	0	29	8	14	35	
58	57	14	0	58	28	5	1	25	30	30	59	23	47	
14	57	43	32	41	35	34	7	4	52	1	4	32	30	
37	41	33	34	3	11	44	6	51	48	43	44	42	59	
22	14	33	27	35	42	35	41	15	5	22	12	52	3	
21	50	24	11	10	41	16	46	2	27	47	5	35	28	
26	40	27	15	36	41	6	36	18	30	54	5	56	37	
7	55	36	22	59	40	57	54	52	59	5	51	40	1	
31	27	14	55	55	47	58	25	36	37	31	54	53	34	
50	21	25	38	45	8	56	9	29	31	26	56	40	21	
46	1	19	40	9	21	19	51	39	56	25	45	7	2	
24	24	46	20	22	40	45	37	26	31	0	21	49	38	
3	17	38	57	32	29	12	28	52	58	39	38	0	47	
42	8	36	35	12	19	58	54	54	50	8	50	41	11	
51	0	49	45	33	20	13	37	51	34	48	21	20	59	
29	53	6	48	23	9	27	42	3	36	53	19	26	16	
34	0	32	30	54	28	43	13	47	10	14	51	23	32	
17	36	54	48	54	16	59	51	58	56	48	16	18	1	
42	43	26	21	36	32	11	22	25	44	5	17	45	55	
44	28	20	43	29	53	33	28	29	7	13	33	25	46	
32	4	24	19	11	50	14	2	57	14	11	17	20	36	
13	18	3	22	4	32	53	43	38	3	33	24	3	42	
5	4	11	35	46	24	23	18	18	28	26	34	25	29	
56	53	6	20	42	59	14	20	45	55	35	52	42	26	
50	12	47	9	23	26	11	41	11	20	48	46	52	42	
42	29	41	46	53	12	36	5	55	0	45	20	12	13	
2	43	55	39	9	3	22	24	35	10	35	22	9	14	
