12	5	0	16	25	16	18	8	10	24	21	4	28	21	20	7	
23	9	1	11	5	7	7	14	27	20	4	22	22	0	18	24	
16	2	11	10	17	19	10	3	21	12	3	8	0	22	20	21	
3	29	0	17	16	21	23	0	14	28	29	26	7	28	2	20	
26	22	20	19	15	5	14	29	17	10	4	8	5	28	13	20	
19	25	3	4	24	16	27	16	23	1	19	14	27	24	10	28	
21	7	21	28	1	0	20	22	6	27	9	1	29	10	11	17	
0	15	5	3	15	1	14	13	23	16	18	26	10	23	29	27	
4	7	18	7	17	29	26	5	20	1	16	23	6	26	8	21	
29	28	12	27	27	9	21	21	18	1	22	23	20	18	28	5	
8	19	23	20	3	14	24	2	18	14	20	5	9	13	12	7	
2	1	6	23	20	27	4	1	23	20	11	18	17	5	21	10	
0	13	12	22	27	15	10	10	19	24	21	26	14	16	19	28	
24	0	28	25	16	13	20	4	10	14	17	12	17	17	1	29	
3	5	17	23	29	29	3	26	29	19	9	20	18	0	20	10	
16	29	15	3	27	24	23	14	20	1	22	14	20	4	18	2	
24	12	13	25	15	1	0	3	22	0	29	27	23	24	28	29	
9	13	5	7	5	23	26	18	9	12	28	13	5	24	7	1	
28	2	28	8	7	23	8	8	9	5	0	14	7	22	17	8	
23	18	22	10	26	19	0	11	24	18	26	0	0	23	25	8	
18	16	4	13	7	23	23	15	0	0	28	7	13	27	15	0	
27	24	8	9	29	7	9	3	22	9	14	24	22	27	29	29	
18	22	12	19	19	7	5	10	7	15	7	0	17	12	14	28	
15	3	28	25	17	8	25	25	14	23	6	17	27	1	4	12	
3	12	13	3	21	17	13	8	21	12	18	9	24	6	28	6	
0	3	15	15	24	8	13	28	1	19	29	11	20	13	24	13	
17	0	5	7	8	15	21	15	2	26	27	4	25	16	21	1	
19	4	19	21	11	20	20	13	28	25	26	5	7	18	23	6	
19	23	12	0	14	0	12	5	1	21	10	28	24	22	6	28	
26	2	24	25	13	9	12	18	12	29	21	29	28	17	19	9	
17	7	18	13	20	22	3	14	10	29	8	13	20	9	9	11	
15	2	9	27	22	28	2	19	10	1	8	3	21	7	7	12	
12	5	24	12	4	6	16	3	29	22	10	5	2	13	25	25	
29	26	1	17	3	12	21	25	23	7	9	8	12	1	15	3	
27	11	21	13	17	15	4	29	15	20	24	17	12	22	13	19	
26	26	28	5	2	7	13	26	9	7	21	24	7	15	26	29	
11	21	1	17	5	12	25	19	22	26	18	14	2	12	9	10	
18	25	24	13	9	2	0	2	21	16	23	27	16	2	27	4	
28	24	26	11	28	26	14	13	4	20	27	22	25	21	8	2	
12	14	13	14	8	28	7	5	1	18	23	22	9	15	2	28	
4	28	9	6	22	0	25	2	0	4	17	6	28	4	27	17	
12	9	12	26	7	8	17	26	0	25	29	15	2	5	17	2	
24	25	28	3	3	0	11	23	15	10	18	29	3	3	28	10	
21	19	0	2	10	7	6	26	6	15	8	4	11	11	11	29	
27	13	1	23	23	21	1	26	14	24	17	22	14	21	19	3	
19	8	29	14	9	4	1	24	14	18	19	24	12	19	29	15	
11	28	20	7	24	12	29	4	10	2	11	15	23	3	3	16	
1	16	1	28	8	11	23	0	28	29	18	17	26	16	11	21	
24	18	19	25	28	23	14	20	11	23	28	0	17	19	13	23	
5	14	29	16	7	25	0	15	15	16	17	3	15	9	16	6	
7	3	10	23	17	22	28	0	1	13	2	5	16	14	13	24	
10	16	15	14	18	19	6	22	7	15	26	7	26	21	18	3	
9	0	19	28	14	22	19	3	7	26	24	20	29	18	15	9	
