23	2	15	20	33	15	29	24	28	31	27	4	34	37	17	9	16	8	9	25	16	25	24	2	23	31	17	11	9	16	27	34	24	38	11	0	20	11	4	26	
20	27	18	21	34	21	15	36	29	37	29	25	0	1	1	6	16	22	9	23	11	38	4	22	3	8	31	17	17	21	17	12	31	10	20	39	14	39	11	5	
22	2	35	8	4	1	2	19	5	3	36	6	33	17	5	24	19	14	25	12	29	32	30	2	24	34	27	24	0	39	2	5	38	37	24	27	16	12	14	31	
3	25	32	29	9	12	2	28	37	34	35	20	10	8	33	15	3	29	28	35	6	2	31	3	2	0	0	36	0	30	9	19	38	22	7	25	21	11	16	16	
20	2	10	4	29	9	14	33	22	16	3	4	18	3	14	9	14	25	7	17	24	4	7	22	24	5	22	29	35	11	26	37	36	24	9	26	27	32	7	9	
26	7	35	24	34	30	36	36	21	34	25	21	20	1	21	2	32	1	9	21	5	39	4	10	11	25	30	25	22	1	18	30	14	22	25	9	25	8	3	15	
3	16	9	12	32	18	30	11	24	8	36	37	33	4	18	1	35	33	11	29	20	31	2	2	11	1	33	5	2	21	1	7	37	7	28	27	16	18	6	31	
20	4	34	17	17	5	9	23	32	28	37	27	23	22	12	17	32	4	31	31	3	23	10	16	7	19	22	20	0	21	26	32	2	11	9	5	35	38	4	32	
23	14	8	37	29	11	34	17	23	35	15	11	23	28	8	5	20	32	27	37	36	0	5	18	19	7	35	38	2	36	7	7	19	35	39	25	0	25	34	20	
20	9	20	37	1	8	33	35	24	9	14	9	16	14	35	27	29	29	4	14	10	10	23	9	1	14	32	26	22	20	7	30	28	4	35	25	7	38	33	6	
25	36	36	20	8	20	32	13	28	9	2	27	14	5	7	25	20	5	5	20	18	17	30	37	2	6	16	11	12	26	2	9	16	28	10	2	8	13	9	4	
35	23	31	16	28	0	35	37	33	19	11	11	23	27	10	19	3	13	7	0	36	9	2	25	36	28	33	31	28	6	25	22	7	19	16	1	23	15	39	14	
20	35	30	19	19	31	39	12	27	11	36	35	26	6	4	26	6	18	32	7	24	18	4	29	27	0	9	19	27	7	0	19	32	26	1	1	25	8	33	21	
37	5	10	0	4	30	28	7	21	0	17	15	25	29	15	13	28	36	22	0	12	28	33	30	33	29	17	8	5	26	37	10	13	39	22	19	21	28	31	21	
34	11	18	18	33	4	4	3	37	17	11	22	6	8	38	4	12	14	18	19	18	18	22	39	0	37	28	0	9	20	8	0	4	31	28	11	29	10	2	27	
27	13	11	16	29	33	20	8	5	26	32	16	14	28	32	31	10	27	0	19	28	35	11	27	13	24	22	8	34	35	18	1	18	10	11	18	20	35	37	31	
7	5	39	18	12	2	8	7	6	29	5	9	34	28	20	35	17	10	35	29	34	28	18	32	28	37	7	24	18	25	32	37	15	26	2	14	16	27	16	3	
25	6	8	12	23	20	0	20	29	1	22	4	26	8	28	21	24	27	34	38	32	15	38	14	0	31	22	14	14	24	6	14	6	12	29	10	31	30	10	25	
36	0	12	2	31	12	23	4	8	14	26	16	19	2	5	13	31	23	15	8	34	31	6	29	34	10	24	14	14	30	14	39	27	29	33	28	35	3	28	24	
8	11	33	19	23	37	31	38	7	29	33	30	16	27	10	35	16	3	29	36	16	9	25	25	38	11	1	13	20	10	1	14	13	21	4	18	32	12	11	7	
29	39	16	6	4	17	8	37	21	28	23	1	10	26	14	37	24	21	23	33	36	28	17	33	27	18	39	32	34	12	26	10	28	23	31	27	10	12	19	15	
36	18	35	39	6	22	1	37	14	24	24	12	33	5	0	30	13	29	37	35	1	17	2	20	1	35	35	1	6	1	24	37	34	15	37	36	33	16	30	5	
3	9	32	34	22	10	11	9	8	9	19	31	9	29	30	32	39	37	32	13	20	27	18	10	18	8	9	3	31	12	18	26	11	10	35	24	14	22	5	30	
39	36	38	22	7	39	10	35	35	2	26	25	0	22	29	35	17	1	34	39	5	15	24	16	12	0	4	0	31	22	10	16	39	16	7	13	13	0	3	25	
17	38	20	3	6	23	37	11	35	14	5	23	37	12	12	27	39	7	1	0	12	13	22	28	35	35	13	25	32	22	4	21	36	37	27	30	3	9	15	31	
11	10	23	36	20	0	19	30	19	35	20	19	8	7	6	21	0	7	2	5	21	12	1	20	0	11	11	14	17	33	37	19	13	3	9	35	15	14	32	6	
9	7	10	37	25	9	29	32	33	9	20	13	6	23	39	18	2	3	32	7	21	26	38	19	14	36	34	33	16	2	7	22	16	17	6	26	10	38	39	1	
35	29	5	29	9	26	16	2	14	3	22	29	4	8	19	26	10	16	28	24	28	1	12	35	18	4	6	15	23	18	33	35	9	15	9	17	24	10	34	1	
39	38	16	5	24	8	26	28	36	4	4	6	16	31	4	33	35	3	12	30	12	35	38	35	0	35	22	22	16	34	17	18	10	39	35	17	6	21	6	15	
17	5	30	6	38	38	2	35	32	36	13	13	36	2	2	21	3	21	14	30	6	14	23	27	34	11	35	15	11	28	27	29	28	5	22	20	20	4	26	23	
28	1	21	7	13	29	1	29	15	24	14	23	29	35	26	22	20	7	36	2	1	32	38	11	10	17	0	21	4	13	16	14	12	39	16	0	10	31	8	30	
24	34	18	4	0	28	29	15	11	37	17	22	38	29	17	20	30	13	15	27	36	4	1	31	12	2	25	36	23	37	18	12	17	21	14	17	5	14	29	3	
28	2	15	15	4	32	35	21	37	29	32	12	23	37	24	36	23	14	29	23	24	26	27	5	6	7	37	10	6	20	36	38	26	18	10	34	1	12	13	34	
