14	112	82	136	27	99	49	35	105	61	
32	65	154	89	47	78	47	134	95	6	
50	125	37	77	47	100	108	103	98	99	
98	119	55	80	169	89	47	100	10	153	
164	120	96	8	48	134	30	65	46	151	
142	61	90	111	41	40	47	7	72	154	
76	95	112	62	150	26	159	117	97	104	
58	87	0	117	12	22	79	148	122	160	
140	146	66	64	37	93	19	101	141	30	
18	53	144	162	42	67	144	14	126	8	
53	18	132	116	18	90	144	91	50	7	
107	49	104	7	167	159	78	84	91	86	
101	92	25	46	87	87	16	126	42	93	
22	117	116	84	11	167	141	165	77	22	
23	114	63	89	96	167	47	108	26	57	
162	154	34	115	138	148	51	91	29	71	
152	159	136	164	56	81	96	39	137	94	
53	159	41	107	52	2	30	66	85	29	
101	108	19	118	73	145	26	90	89	169	
143	66	61	122	71	15	60	125	15	115	
69	22	34	52	18	75	4	1	75	8	
100	50	66	51	121	43	29	53	163	115	
27	169	109	19	159	48	41	13	10	12	
138	101	41	165	144	54	117	113	55	33	
162	51	28	138	24	160	106	146	5	119	
1	93	162	136	4	130	123	169	138	60	
106	153	104	156	16	50	149	151	150	143	
122	41	134	74	130	116	81	134	0	93	
160	75	6	155	67	23	88	153	155	24	
52	43	93	168	132	106	32	26	79	115	
113	150	114	46	58	69	116	160	126	112	
152	107	161	61	86	84	132	25	20	26	
78	67	72	22	43	129	68	14	26	11	
126	69	72	89	59	58	114	28	82	161	
147	62	48	41	36	163	111	132	81	13	
0	169	2	134	165	155	127	25	26	165	
17	109	139	161	39	39	145	60	9	27	
163	38	152	70	71	117	119	169	159	89	
128	145	99	132	159	14	159	80	72	157	
82	103	64	47	17	111	52	27	35	169	
55	108	169	54	67	132	38	60	111	108	
153	158	7	30	12	125	4	20	46	123	
64	111	110	56	71	17	165	23	73	18	
96	137	27	16	10	141	14	25	143	37	
22	40	31	162	40	37	25	22	74	166	
77	1	159	63	4	154	8	155	74	100	
90	74	77	10	63	21	159	115	47	16	
39	18	111	69	15	105	129	105	150	56	
168	169	165	39	69	10	157	141	143	165	
7	168	165	14	36	3	154	91	95	46	
58	89	16	55	72	161	150	23	103	139	
8	81	75	47	14	87	94	76	158	88	
40	35	64	29	47	165	41	42	24	78	
10	117	167	98	120	49	24	16	72	6	
107	159	20	109	24	134	2	65	46	93	
91	60	34	135	147	0	135	6	31	101	
146	36	30	166	126	124	126	50	19	149	
115	118	111	86	120	7	68	126	71	117	
133	93	94	64	58	158	75	107	141	112	
105	62	0	103	110	47	17	117	129	6	
164	8	110	87	80	81	121	6	1	52	
94	139	128	149	90	100	107	36	169	114	
66	77	5	132	59	140	123	43	54	34	
128	31	78	97	30	7	119	17	56	21	
69	144	162	68	22	37	34	101	8	113	
29	156	166	80	127	102	8	35	105	18	
143	18	47	97	16	86	62	87	100	137	
57	2	151	166	49	6	91	26	167	122	
58	119	81	119	38	38	146	127	84	98	
146	77	120	61	76	73	12	69	71	133	
142	169	120	72	97	156	1	138	126	37	
121	60	37	116	122	61	10	160	157	107	
54	53	56	118	3	56	1	107	102	62	
9	168	111	8	90	166	154	154	67	130	
42	25	78	143	148	157	44	139	77	139	
20	27	1	104	32	142	159	122	116	97	
36	16	26	136	105	125	164	8	12	155	
165	38	1	126	95	53	165	54	103	41	
125	54	34	12	20	136	5	128	118	56	
89	134	46	153	78	161	38	27	48	35	
54	155	119	88	110	79	165	8	169	101	
52	103	38	71	64	57	148	105	61	23	
29	119	67	41	79	67	75	135	126	43	
78	72	74	161	18	20	151	62	18	147	
124	90	32	98	112	31	86	30	142	79	
98	33	43	94	120	88	74	72	92	80	
45	24	51	46	33	126	83	148	168	39	
5	118	107	165	69	128	39	87	167	29	
169	32	54	0	28	65	153	40	78	34	
141	5	59	48	28	79	118	29	34	150	
100	22	50	119	25	62	11	53	147	126	
111	116	156	96	84	143	33	23	11	154	
38	22	42	155	50	162	78	63	150	35	
141	101	147	107	37	21	101	10	155	34	
72	67	36	33	49	53	169	34	145	164	
146	115	159	22	6	36	52	131	77	145	
2	162	161	114	134	65	6	113	132	151	
65	167	142	50	100	19	135	50	93	93	
104	102	53	143	87	20	88	84	3	100	
115	17	129	3	0	141	167	34	71	137	
