18	81	64	46	72	38	21	29	23	40	90	32	22	64	
99	95	48	1	90	52	6	69	14	88	55	4	31	21	
21	97	72	60	97	13	5	67	35	74	1	31	33	61	
57	96	14	56	28	88	15	36	62	42	29	46	32	25	
74	9	33	38	30	61	39	95	70	11	6	80	99	38	
10	48	49	76	24	97	76	37	66	17	85	62	88	47	
10	70	60	30	76	16	59	5	6	96	1	27	27	91	
62	18	24	26	79	55	39	78	37	36	52	20	74	62	
86	56	56	54	91	20	71	0	94	83	91	20	90	75	
11	73	0	32	19	83	86	59	8	57	62	75	66	4	
10	40	67	91	61	26	98	27	19	68	91	23	3	59	
26	94	2	45	72	93	58	44	95	89	5	96	62	73	
87	55	4	33	61	77	37	95	15	16	22	19	26	39	
99	22	80	8	44	43	19	62	57	27	44	93	7	99	
85	53	83	16	53	26	94	11	99	32	64	35	47	61	
35	28	0	92	36	66	77	22	64	3	43	99	80	54	
83	92	19	73	66	7	29	86	8	48	46	6	95	40	
21	95	77	71	83	20	53	64	32	51	69	48	79	18	
80	4	39	27	74	93	47	79	36	9	4	83	98	17	
14	27	73	13	79	70	23	17	12	62	37	50	10	20	
92	48	73	9	56	47	50	70	2	76	26	2	83	36	
26	58	16	13	47	8	81	16	67	97	6	66	18	82	
4	82	70	70	39	33	70	23	64	66	11	38	55	25	
1	28	27	51	1	31	29	7	97	67	99	65	59	51	
17	60	59	12	11	81	53	12	74	66	66	99	21	89	
56	60	88	72	12	27	0	95	73	32	42	57	23	59	
79	58	33	33	53	77	49	84	16	46	26	36	40	13	
84	27	18	11	96	87	38	81	55	94	86	47	64	59	
94	17	30	20	37	33	12	87	73	6	18	11	28	90	
13	88	29	40	30	22	94	60	23	60	20	72	57	93	
13	11	20	88	47	16	54	50	21	62	49	81	59	51	
15	23	55	88	22	28	70	60	98	33	71	5	90	51	
42	60	4	88	62	80	84	73	53	15	43	29	35	4	
19	6	63	92	71	50	73	36	98	81	51	89	96	70	
95	93	24	72	97	91	34	87	75	1	8	92	73	80	
37	50	79	23	54	11	62	25	37	3	31	31	48	95	
63	95	70	27	72	53	21	46	13	99	56	47	41	46	
69	14	2	84	31	91	6	96	82	51	27	70	8	86	
11	36	96	34	59	2	78	6	9	64	41	2	37	9	
57	31	0	72	18	82	73	67	91	42	94	74	87	3	
63	95	17	27	62	84	31	17	98	46	89	97	53	38	
65	35	98	58	51	82	9	91	67	33	54	44	7	6	
64	70	10	67	18	60	96	31	65	22	99	13	5	83	
63	15	38	76	8	90	55	56	12	62	54	65	68	30	
8	49	95	51	56	63	54	39	7	96	28	60	46	31	
18	21	59	29	68	69	35	29	90	3	65	76	93	19	
41	81	98	79	32	29	97	50	11	49	8	22	7	21	
7	20	94	82	36	86	1	43	71	61	88	38	36	21	
0	82	42	55	68	88	0	14	33	55	7	49	71	9	
23	20	61	65	43	38	10	39	79	92	23	63	17	77	
73	86	49	33	59	30	38	15	29	68	58	55	31	93	
18	2	53	2	67	15	57	29	69	90	4	82	33	18	
59	75	82	63	42	61	29	27	54	59	91	20	14	24	
77	0	19	49	34	15	14	13	40	1	29	42	44	20	
54	33	54	42	40	21	66	37	30	0	32	54	90	15	
47	69	65	85	80	27	81	12	55	98	12	85	86	31	
6	14	18	64	87	41	32	25	24	15	13	74	11	26	
43	20	46	93	67	45	48	54	19	88	28	74	72	10	
53	82	90	76	7	38	29	11	26	28	29	98	47	42	
10	58	0	80	5	46	19	32	6	83	25	44	6	60	
85	56	51	80	67	93	43	21	17	74	22	63	61	17	
0	99	2	86	70	85	57	97	18	83	21	81	18	88	
98	30	62	79	51	51	58	22	48	77	30	82	23	86	
93	42	42	25	73	0	81	87	53	12	10	9	31	13	
79	41	57	81	37	37	22	49	11	30	22	10	98	91	
38	74	78	29	10	55	95	63	89	75	67	53	55	26	
51	13	15	60	86	54	12	27	93	23	18	81	61	4	
70	6	47	46	87	30	61	25	60	22	87	64	31	26	
57	79	87	82	61	4	74	66	17	17	83	48	42	23	
63	32	48	13	15	64	85	39	85	82	82	68	68	48	
54	95	75	90	58	71	35	94	66	79	76	85	44	22	
89	78	19	26	20	57	68	72	74	51	50	56	56	5	
29	68	94	87	3	4	26	94	7	48	53	17	11	53	
2	57	5	89	72	80	74	10	65	46	26	23	97	67	
93	84	33	36	55	27	50	64	20	56	22	27	67	25	
30	40	24	87	35	39	25	26	74	78	74	71	42	64	
5	64	84	57	89	56	83	43	8	75	56	28	72	50	
37	69	42	75	45	41	89	48	23	55	3	20	24	41	
15	0	0	6	50	85	93	55	40	22	43	9	55	46	
47	58	51	78	75	39	62	7	56	62	11	24	47	13	
44	13	90	75	5	61	82	66	61	8	38	23	61	18	
35	3	96	37	32	70	77	5	34	98	9	79	61	85	
52	0	1	0	95	60	87	38	88	59	0	49	93	62	
96	88	4	71	61	28	76	88	11	64	22	59	24	25	
43	24	41	60	45	67	79	33	46	16	56	85	32	13	
99	98	31	7	39	93	33	41	96	10	31	23	20	21	
6	71	68	38	77	78	55	30	26	89	21	92	25	10	
45	59	81	79	18	86	54	15	79	33	23	37	85	46	
32	21	10	87	21	97	79	35	94	1	37	71	64	79	
69	44	53	51	74	59	59	62	25	9	34	82	91	73	
60	10	31	63	64	96	86	24	3	73	80	60	23	53	
89	12	89	60	37	30	57	53	79	78	82	81	28	67	
77	96	36	14	71	77	74	23	18	59	84	83	8	52	
75	59	64	65	60	39	75	69	85	21	78	21	99	57	
78	81	28	55	84	56	34	53	56	24	94	43	47	81	
72	88	76	94	76	5	44	83	46	74	28	53	51	31	
44	35	19	45	19	97	12	1	30	80	69	13	39	94	
16	23	34	8	62	11	87	58	91	53	95	77	83	24	
66	61	5	70	94	95	59	52	5	58	44	51	85	2	
44	97	84	37	19	6	40	54	25	4	81	72	53	21	
