19	16	37	25	18	13	0	4	32	34	30	38	32	37	21	3	39	26	0	21	19	29	26	24	38	28	29	17	2	15	
8	28	30	37	32	8	7	20	29	33	26	13	29	18	13	1	6	13	29	28	5	1	26	5	28	23	15	6	7	17	
22	15	15	22	1	1	0	38	18	25	5	15	27	20	12	2	2	33	11	21	12	8	1	22	19	13	18	16	18	0	
10	13	29	4	35	33	21	2	2	30	33	1	19	17	32	12	13	33	19	25	7	39	8	33	10	14	8	25	25	1	
34	4	18	27	25	35	8	31	8	2	18	36	38	7	11	36	5	10	36	18	12	28	23	30	12	13	10	31	39	30	
35	35	12	39	35	22	15	23	3	28	30	22	3	37	39	32	10	20	21	0	23	3	1	6	38	39	36	31	6	28	
18	31	31	21	27	22	0	26	20	4	39	14	18	34	2	35	38	15	26	29	36	27	8	16	38	35	24	30	5	26	
1	1	31	33	22	25	28	3	23	27	18	39	32	31	9	26	11	12	1	0	18	18	31	23	36	27	39	9	9	6	
35	20	17	10	1	39	6	20	18	19	18	37	7	11	26	12	14	34	10	35	27	0	27	23	10	32	31	17	0	17	
37	37	1	7	32	20	35	5	34	34	18	26	6	37	13	29	34	32	22	5	3	28	31	18	35	10	16	2	5	7	
13	17	33	28	11	0	3	17	11	16	14	38	15	3	14	30	34	8	3	8	5	33	25	27	3	10	28	5	13	25	
9	16	34	28	16	1	22	11	14	31	36	19	15	37	30	12	0	4	1	0	1	0	30	25	33	36	18	37	13	20	
15	32	33	32	27	31	39	0	38	28	4	17	26	3	7	2	27	8	14	27	5	2	33	11	37	32	15	35	0	7	
31	29	39	13	31	27	12	37	0	21	38	7	27	27	0	11	28	2	9	10	37	15	12	25	22	38	31	19	31	5	
8	34	24	2	20	18	32	5	9	34	17	11	19	32	29	17	20	15	18	1	12	16	24	20	9	2	36	20	7	7	
29	21	0	21	27	23	15	21	15	2	39	11	6	15	24	27	23	23	33	28	36	11	25	12	29	23	39	24	31	3	
18	14	12	23	27	25	36	2	31	24	18	23	32	11	17	13	10	3	13	18	27	30	38	19	12	19	30	10	12	8	
20	5	20	13	25	15	5	36	8	29	21	24	3	31	1	7	8	0	36	14	2	4	38	7	20	22	8	9	16	35	
19	21	14	14	8	32	16	1	26	33	26	28	32	33	23	14	30	26	22	37	19	30	11	27	6	5	34	31	1	18	
31	29	8	35	17	27	3	27	21	1	14	5	38	5	2	23	33	8	12	25	39	16	27	0	36	34	7	28	13	27	
13	2	39	36	31	23	9	24	16	34	11	12	5	35	8	34	23	14	39	1	37	23	8	12	7	9	17	29	5	31	
