12	16	10	18	7	16	22	28	5	3	25	22	8	17	18	3	18	20	14	4	11	9	
18	3	25	5	15	12	20	10	20	9	13	20	12	16	22	23	7	16	25	9	22	29	
12	17	8	2	20	8	29	18	22	29	11	25	24	17	2	19	26	12	9	5	2	3	
29	18	15	19	6	16	17	20	6	14	4	1	4	19	24	19	3	2	28	5	27	4	
10	17	6	16	20	10	9	3	28	29	16	26	16	9	4	4	11	1	3	8	0	14	
12	0	3	18	0	12	5	2	23	22	1	10	19	25	22	23	11	20	17	8	5	28	
9	24	19	3	0	12	7	1	13	25	23	28	22	21	9	20	22	22	10	15	25	10	
21	3	29	17	13	0	21	9	10	12	6	21	25	14	14	15	2	17	9	11	2	14	
27	15	9	19	14	16	29	25	5	23	13	0	9	11	10	3	7	20	10	7	27	11	
27	15	0	2	22	13	11	1	25	6	3	7	24	13	11	10	20	13	1	1	5	6	
9	25	6	22	29	29	21	12	2	2	12	5	7	3	28	17	25	6	4	9	28	19	
22	29	20	22	20	8	17	28	0	7	23	1	17	17	25	24	3	11	27	9	10	17	
8	24	6	20	22	0	18	19	23	17	26	21	22	22	18	20	12	1	13	13	20	3	
13	25	14	17	5	2	17	18	27	1	20	16	16	20	22	6	22	1	16	26	6	9	
1	0	24	2	20	0	27	17	12	2	18	28	21	5	14	25	20	27	28	24	22	19	
10	5	7	29	26	15	2	4	16	4	18	3	10	12	0	27	13	7	23	22	0	0	
8	0	0	22	7	24	8	25	9	17	3	14	9	15	5	11	27	1	8	16	5	19	
29	11	7	16	14	20	9	3	24	20	24	4	11	16	15	7	20	17	23	6	28	23	
18	2	18	15	9	23	10	13	26	3	8	14	2	21	5	14	20	18	27	11	13	11	
28	5	16	9	26	28	15	16	27	20	18	11	23	20	21	10	22	9	29	20	14	11	
3	19	15	25	26	14	0	27	0	7	29	2	1	20	8	16	17	12	11	5	17	14	
20	29	19	14	8	20	19	6	13	23	2	16	19	10	3	21	19	7	4	22	26	3	
21	25	7	25	4	26	2	8	17	10	4	13	9	29	18	9	22	2	9	21	14	11	
11	25	3	7	4	22	24	7	2	4	20	11	22	28	23	28	10	10	26	28	14	22	
12	6	4	21	1	24	19	20	14	29	0	8	12	0	15	28	16	20	20	22	0	23	
20	11	22	6	26	8	12	22	14	13	5	15	8	6	14	20	8	1	0	5	1	15	
2	19	1	2	27	11	4	11	3	24	17	14	20	10	6	15	25	29	20	21	12	14	
4	20	13	27	26	20	14	26	17	23	28	5	21	13	16	28	28	5	29	6	1	14	
25	27	3	11	26	21	27	26	27	10	27	15	21	16	5	27	29	10	28	26	4	0	
14	20	26	17	7	6	21	18	19	26	15	3	2	2	7	10	2	20	19	20	25	27	
26	1	20	3	12	2	24	28	25	10	6	8	21	9	17	18	6	17	10	11	11	22	
19	16	5	11	17	24	28	10	18	7	9	27	12	27	20	6	17	4	21	0	9	25	
15	14	3	12	22	23	12	2	28	14	28	3	6	15	19	24	16	3	1	29	22	13	
23	10	5	16	21	2	7	14	9	9	17	8	0	27	12	27	13	13	19	13	15	13	
1	24	17	4	10	19	15	11	23	16	14	11	22	19	3	14	23	19	14	13	17	9	
23	9	3	7	8	29	15	8	17	26	26	1	5	24	20	9	16	12	10	9	4	4	
5	15	27	5	20	18	26	0	13	25	15	20	15	2	24	18	19	2	14	17	12	17	
22	18	15	1	2	4	22	9	11	0	11	13	28	5	3	19	12	17	15	11	15	26	
7	14	3	21	22	15	26	6	16	7	26	21	11	0	9	29	23	14	27	7	22	4	
10	10	4	7	11	1	9	19	0	13	17	9	10	7	13	1	29	29	26	20	3	11	
25	27	12	22	20	1	29	22	9	23	11	19	5	13	29	4	18	15	23	14	23	22	
24	24	25	18	21	25	12	27	11	10	27	28	0	14	20	27	14	4	2	29	0	16	
8	28	26	24	8	29	29	20	2	7	5	29	15	7	20	28	8	8	28	5	16	3	
27	26	19	3	8	17	17	16	27	3	27	5	25	24	17	17	10	22	12	3	21	27	
16	2	11	14	0	22	22	3	17	25	7	24	9	10	22	9	25	3	9	28	26	12	
7	16	16	26	3	22	14	22	3	29	20	14	2	2	28	8	2	12	27	18	5	19	
6	10	25	16	9	2	17	22	9	18	25	18	25	26	20	21	20	4	20	1	28	25	
3	28	12	3	3	27	5	7	17	27	14	6	19	22	2	7	19	7	24	13	9	24	
5	27	1	20	22	12	24	22	24	7	1	8	3	22	19	29	12	29	15	9	21	16	
0	8	29	14	23	1	11	11	17	21	14	5	7	17	26	18	22	21	2	9	14	5	
12	23	28	16	5	9	3	21	21	28	9	17	14	11	11	23	5	3	16	2	13	18	
13	10	10	21	7	22	25	28	16	3	13	13	20	21	1	6	29	25	28	10	11	14	
13	21	12	17	17	28	7	8	16	6	5	26	0	5	3	10	29	16	27	8	1	1	
23	21	25	8	11	4	24	8	2	1	23	10	16	18	1	16	16	17	10	15	17	15	
25	23	18	22	26	2	15	11	19	24	7	7	21	0	10	28	23	19	3	11	13	26	
6	18	16	12	27	26	22	6	16	21	3	28	5	26	9	28	2	0	9	19	29	24	
0	14	22	29	5	23	15	19	28	5	3	1	20	13	13	24	27	1	6	0	3	8	
17	29	25	15	4	21	18	9	26	6	18	6	13	17	15	11	10	18	6	9	6	9	
5	0	21	15	8	22	25	8	19	4	4	18	29	7	2	24	0	3	4	1	18	6	
9	21	13	14	14	10	8	15	18	26	15	0	19	22	2	22	14	12	5	21	22	14	
4	17	23	28	3	19	13	28	10	10	15	28	26	22	26	11	0	1	2	13	9	20	
10	8	10	27	24	17	8	14	22	25	7	2	0	9	7	27	6	0	13	21	20	5	
2	6	15	3	19	5	14	24	29	18	29	23	11	25	7	16	2	2	29	7	1	20	
4	15	8	5	2	26	19	17	26	0	26	15	25	22	23	5	16	18	20	19	14	6	
6	28	29	17	2	6	4	4	3	29	24	11	0	2	4	7	18	24	22	18	12	8	
24	23	15	1	9	29	2	22	2	26	29	4	9	2	3	5	11	15	14	22	18	13	
21	6	2	5	27	16	12	16	20	20	1	7	14	22	6	21	25	0	1	29	20	1	
15	7	17	15	6	20	4	3	21	27	9	6	2	1	22	3	12	26	20	16	17	0	
7	0	23	23	1	6	21	10	26	23	15	23	14	11	0	21	10	24	27	4	22	7	
17	24	29	18	1	14	8	9	29	9	15	3	24	29	29	16	0	14	15	11	16	15	
28	20	0	5	22	5	16	16	28	24	24	24	25	17	17	18	24	17	17	18	11	7	
27	15	5	25	26	0	11	9	15	4	7	26	23	17	25	10	23	5	13	12	13	9	
29	10	19	2	8	25	13	20	26	8	7	7	2	16	3	1	4	25	16	18	17	2	
25	6	13	23	2	26	9	1	5	10	5	11	1	5	20	8	10	22	13	27	15	4	
18	24	10	27	17	3	25	7	22	20	0	26	23	24	24	11	14	0	16	15	5	12	
19	17	20	24	29	7	17	23	3	26	21	14	28	24	10	17	29	19	14	14	7	0	
16	4	25	14	3	9	4	20	10	20	14	17	22	2	9	12	25	2	15	9	25	10	
9	17	19	0	14	17	17	27	19	1	21	17	11	25	24	0	23	15	4	1	3	7	
26	18	2	23	6	15	8	26	21	23	1	29	29	28	23	9	6	14	18	7	11	27	
26	5	2	17	17	12	27	9	18	9	28	13	0	16	8	13	22	27	11	2	3	15	
27	3	15	17	2	17	12	7	1	8	0	29	12	25	0	27	8	22	25	8	18	25	
7	14	0	22	3	4	20	4	8	27	22	5	26	28	25	12	12	18	14	22	22	2	
10	16	25	0	1	2	17	0	27	2	6	11	2	3	13	22	19	24	9	14	29	24	
16	16	12	29	25	23	21	4	23	22	5	8	17	3	9	3	26	5	25	17	20	17	
5	23	14	3	28	9	18	27	3	1	3	9	11	1	1	0	21	28	26	9	20	27	
27	26	18	28	7	15	21	24	26	22	3	14	28	27	1	9	19	18	11	10	28	6	
5	9	25	27	17	24	15	1	25	17	21	21	14	29	8	3	12	1	1	5	23	2	
5	15	14	27	7	18	4	22	29	27	14	1	12	23	22	12	3	7	16	29	23	0	
20	0	5	7	20	23	7	19	22	11	5	23	19	10	3	20	27	14	24	14	13	29	
22	0	13	17	27	0	9	15	28	8	12	25	27	3	12	7	10	7	23	23	14	17	
6	9	21	9	4	1	10	8	24	3	7	22	3	21	6	17	8	18	14	13	24	26	
17	4	13	7	2	9	9	17	2	25	25	17	22	13	10	11	14	3	17	12	22	19	
20	7	15	18	25	21	6	7	13	0	25	24	27	29	2	22	17	21	15	26	16	4	
16	23	7	29	29	25	20	29	8	8	1	22	13	3	2	23	21	17	22	25	21	1	
