34	25	25	7	39	52	56	47	51	54	31	2	48	4	17	1	39	47	
43	23	36	25	10	22	9	22	53	34	37	26	33	46	38	58	52	5	
43	49	33	0	51	8	2	55	7	54	50	6	39	36	58	31	17	49	
34	34	31	2	5	29	46	20	49	17	28	15	29	21	22	20	37	2	
0	59	52	32	47	23	10	37	44	26	26	48	55	9	47	30	34	49	
2	49	17	53	18	37	28	52	52	19	8	46	51	20	56	35	37	24	
22	4	25	42	45	43	49	5	58	33	39	0	4	31	59	50	50	47	
48	39	3	57	8	28	57	46	4	55	27	48	13	28	53	28	20	8	
27	37	11	38	58	50	41	49	54	48	38	52	33	14	28	26	9	49	
50	39	17	36	46	15	38	37	43	46	41	55	50	28	42	5	42	0	
15	11	54	0	22	23	41	59	46	6	49	12	13	6	50	11	40	17	
59	15	40	52	40	3	4	26	23	33	33	39	36	41	9	37	20	34	
24	14	9	32	29	48	40	18	56	51	8	50	6	45	59	12	18	12	
32	52	40	56	7	37	48	7	27	35	52	3	22	19	7	56	18	6	
30	47	59	16	1	19	20	16	3	51	20	10	28	16	46	56	31	1	
43	37	48	53	53	28	32	14	24	18	32	36	55	53	5	28	28	5	
53	59	5	31	43	19	36	32	9	42	8	23	31	22	22	0	13	13	
50	18	53	37	18	0	27	48	21	49	54	38	42	42	43	56	16	4	
26	54	58	15	14	16	36	45	6	3	45	36	58	58	16	8	19	48	
21	9	50	42	12	58	57	14	38	18	8	44	57	16	25	35	39	50	
22	23	35	6	30	6	34	22	15	42	33	54	59	4	20	12	56	27	
8	36	18	43	2	10	32	12	4	54	14	6	1	26	17	55	25	11	
6	54	55	1	34	43	38	37	47	24	27	30	3	43	45	28	37	33	
8	2	46	12	44	34	46	36	2	51	37	57	25	6	9	32	51	35	
4	27	51	43	48	52	43	7	11	54	42	44	54	45	0	6	26	8	
35	8	1	36	2	57	15	6	13	17	21	58	59	25	36	36	28	34	
14	45	43	58	13	8	57	6	34	26	56	41	33	27	19	4	32	39	
35	47	38	37	55	19	33	24	21	22	39	51	28	1	22	55	27	44	
5	33	32	45	35	33	34	59	7	35	52	30	13	32	55	38	27	53	
0	40	44	16	35	36	44	5	24	56	30	9	8	57	38	53	55	21	
26	9	49	22	59	27	56	27	54	43	5	37	37	34	59	52	32	37	
1	44	20	40	52	39	4	27	0	8	52	19	36	7	15	10	6	40	
25	54	9	58	1	1	10	57	34	35	22	19	12	20	29	5	14	45	
48	22	30	45	17	50	17	45	1	1	55	21	44	54	2	25	17	26	
31	17	4	46	54	58	35	10	16	7	17	4	32	27	20	41	14	12	
59	51	26	45	11	53	24	17	31	27	6	21	2	29	37	44	1	16	
26	41	11	56	56	2	4	5	2	4	55	9	22	48	20	22	29	37	
6	37	39	43	27	52	32	0	8	55	5	25	16	18	1	22	30	20	
40	43	43	59	49	59	6	49	40	47	10	24	10	27	50	27	41	34	
20	37	29	39	1	38	13	33	46	24	16	51	55	0	36	57	20	43	
